,dataset,variable,eq,percentile,thr,share
4079,ch11,hcexp,1,100,.,.
4080,ch12,dhi,1,10,        20379.74,   3.5214
4081,ch12,dhi,1,20,        26183.54,   5.2076
4082,ch12,dhi,1,30,        30742.49,   6.3426
4083,ch12,dhi,1,40,        35327.28,   7.3317
4084,ch12,dhi,1,50,        39666.46,   8.3397
4085,ch12,dhi,1,60,        44758.62,   9.3746
4086,ch12,dhi,1,70,        50114.29,  10.5296
4087,ch12,dhi,1,80,        57708.91,  11.9762
4088,ch12,dhi,1,90,        71319.56,  14.1208
4089,ch12,dhi,1,100,               .,  23.2558
4090,ch12,dhci,1,10,        20379.74,   3.5214
4091,ch12,dhci,1,20,        26183.54,   5.2076
4092,ch12,dhci,1,30,        30742.49,   6.3426
4093,ch12,dhci,1,40,        35327.28,   7.3317
4094,ch12,dhci,1,50,        39666.46,   8.3397
4095,ch12,dhci,1,60,        44758.62,   9.3746
4096,ch12,dhci,1,70,        50114.29,  10.5296
4097,ch12,dhci,1,80,        57708.91,  11.9762
4098,ch12,dhci,1,90,        71319.56,  14.1208
4099,ch12,dhci,1,100,               .,  23.2558
4100,ch12,mi,1,10,        14224.71,   1.0027
4101,ch12,mi,1,20,        25826.51,   3.7235
4102,ch12,mi,1,30,        34610.63,   5.4571
4103,ch12,mi,1,40,        41846.66,   6.8837
4104,ch12,mi,1,50,        48624.82,   8.1563
4105,ch12,mi,1,60,        56256.07,   9.4359
4106,ch12,mi,1,70,        64882.86,  10.9181
4107,ch12,mi,1,80,        77017.80,  12.7930
4108,ch12,mi,1,90,        96657.17,  15.3775
4109,ch12,mi,1,100,               .,  26.2523
4110,ch12,hcexp,1,10,.,.
4111,ch12,hcexp,1,20,.,.
4112,ch12,hcexp,1,30,.,.
4113,ch12,hcexp,1,40,.,.
4114,ch12,hcexp,1,50,.,.
4115,ch12,hcexp,1,60,.,.
4116,ch12,hcexp,1,70,.,.
4117,ch12,hcexp,1,80,.,.
4118,ch12,hcexp,1,90,.,.
4119,ch12,hcexp,1,100,.,.
4120,ch13,dhi,1,10,        19758.08,   3.5114
4121,ch13,dhi,1,20,        25064.27,   5.1674
4122,ch13,dhi,1,30,        29289.68,   6.1964
4123,ch13,dhi,1,40,        33464.94,   7.1566
4124,ch13,dhi,1,50,        37870.68,   8.1570
4125,ch13,dhi,1,60,        42490.35,   9.1268
4126,ch13,dhi,1,70,        48284.04,  10.3671
4127,ch13,dhi,1,80,        56429.08,  11.8875
4128,ch13,dhi,1,90,        70524.30,  14.2825
4129,ch13,dhi,1,100,               .,  24.1472
4130,ch13,dhci,1,10,        19758.08,   3.5114
4131,ch13,dhci,1,20,        25064.27,   5.1674
4132,ch13,dhci,1,30,        29289.68,   6.1964
4133,ch13,dhci,1,40,        33464.94,   7.1566
4134,ch13,dhci,1,50,        37870.68,   8.1570
4135,ch13,dhci,1,60,        42490.35,   9.1268
4136,ch13,dhci,1,70,        48284.04,  10.3671
4137,ch13,dhci,1,80,        56429.08,  11.8875
4138,ch13,dhci,1,90,        70524.30,  14.2825
4139,ch13,dhci,1,100,               .,  24.1472
4140,ch13,mi,1,10,        12118.68,   0.8859
4141,ch13,mi,1,20,        23935.50,   3.4224
4142,ch13,mi,1,30,        32013.89,   5.2282
4143,ch13,mi,1,40,        39033.55,   6.6297
4144,ch13,mi,1,50,        45778.47,   7.9734
4145,ch13,mi,1,60,        53418.99,   9.1844
4146,ch13,mi,1,70,        62739.29,  10.8252
4147,ch13,mi,1,80,        74494.22,  12.7125
4148,ch13,mi,1,90,        94816.23,  15.5399
4149,ch13,mi,1,100,               .,  27.5986
4150,ch13,hcexp,1,10,.,.
4151,ch13,hcexp,1,20,.,.
4152,ch13,hcexp,1,30,.,.
4153,ch13,hcexp,1,40,.,.
4154,ch13,hcexp,1,50,.,.
4155,ch13,hcexp,1,60,.,.
4156,ch13,hcexp,1,70,.,.
4157,ch13,hcexp,1,80,.,.
4158,ch13,hcexp,1,90,.,.
4159,ch13,hcexp,1,100,.,.
4160,ch14,dhi,1,10,        19449.34,   3.4175
4161,ch14,dhi,1,20,        24811.28,   5.0313
4162,ch14,dhi,1,30,        29729.95,   6.1679
4163,ch14,dhi,1,40,        33787.75,   7.1878
4164,ch14,dhi,1,50,        38488.51,   8.1546
4165,ch14,dhi,1,60,        43192.90,   9.2336
4166,ch14,dhi,1,70,        49041.44,  10.3800
4167,ch14,dhi,1,80,        57417.21,  11.9647
4168,ch14,dhi,1,90,        71392.91,  14.2867
4169,ch14,dhi,1,100,               .,  24.1758
4170,ch14,dhci,1,10,        19449.34,   3.4175
4171,ch14,dhci,1,20,        24811.28,   5.0313
4172,ch14,dhci,1,30,        29729.95,   6.1679
4173,ch14,dhci,1,40,        33787.75,   7.1878
4174,ch14,dhci,1,50,        38488.51,   8.1546
4175,ch14,dhci,1,60,        43192.90,   9.2336
4176,ch14,dhci,1,70,        49041.44,  10.3800
4177,ch14,dhci,1,80,        57417.21,  11.9647
4178,ch14,dhci,1,90,        71392.91,  14.2867
4179,ch14,dhci,1,100,               .,  24.1758
4180,ch14,mi,1,10,        12540.18,   0.8929
4181,ch14,mi,1,20,        23612.21,   3.4057
4182,ch14,mi,1,30,        32116.43,   5.2562
4183,ch14,mi,1,40,        39348.41,   6.6350
4184,ch14,mi,1,50,        46617.12,   8.0114
4185,ch14,mi,1,60,        54526.85,   9.4409
4186,ch14,mi,1,70,        63059.44,  10.8796
4187,ch14,mi,1,80,        74687.94,  12.8059
4188,ch14,mi,1,90,        94414.99,  15.4097
4189,ch14,mi,1,100,               .,  27.2627
4190,ch14,hcexp,1,10,.,.
4191,ch14,hcexp,1,20,.,.
4192,ch14,hcexp,1,30,.,.
4193,ch14,hcexp,1,40,.,.
4194,ch14,hcexp,1,50,.,.
4195,ch14,hcexp,1,60,.,.
4196,ch14,hcexp,1,70,.,.
4197,ch14,hcexp,1,80,.,.
4198,ch14,hcexp,1,90,.,.
4199,ch14,hcexp,1,100,.,.
4200,ch15,dhi,1,10,        19699.09,   3.3569
4201,ch15,dhi,1,20,        25083.92,   5.1934
4202,ch15,dhi,1,30,        29382.45,   6.1772
4203,ch15,dhi,1,40,        33658.64,   7.1407
4204,ch15,dhi,1,50,        38138.09,   8.1748
4205,ch15,dhi,1,60,        43257.34,   9.2416
4206,ch15,dhi,1,70,        49196.56,  10.5075
4207,ch15,dhi,1,80,        56587.11,  11.9323
4208,ch15,dhi,1,90,        70885.70,  14.3317
4209,ch15,dhi,1,100,               .,  23.9440
4210,ch15,dhci,1,10,        19699.09,   3.3569
4211,ch15,dhci,1,20,        25083.92,   5.1934
4212,ch15,dhci,1,30,        29382.45,   6.1772
4213,ch15,dhci,1,40,        33658.64,   7.1407
4214,ch15,dhci,1,50,        38138.09,   8.1748
4215,ch15,dhci,1,60,        43257.34,   9.2416
4216,ch15,dhci,1,70,        49196.56,  10.5075
4217,ch15,dhci,1,80,        56587.11,  11.9323
4218,ch15,dhci,1,90,        70885.70,  14.3317
4219,ch15,dhci,1,100,               .,  23.9440
4220,ch15,mi,1,10,        11904.84,   0.8054
4221,ch15,mi,1,20,        23337.36,   3.3254
4222,ch15,mi,1,30,        32117.20,   5.2040
4223,ch15,mi,1,40,        39545.71,   6.6525
4224,ch15,mi,1,50,        46272.65,   7.9557
4225,ch15,mi,1,60,        54481.59,   9.3387
4226,ch15,mi,1,70,        63072.36,  10.9108
4227,ch15,mi,1,80,        74755.93,  12.7692
4228,ch15,mi,1,90,        95574.21,  15.5888
4229,ch15,mi,1,100,               .,  27.4494
4230,ch15,hcexp,1,10,.,.
4231,ch15,hcexp,1,20,.,.
4232,ch15,hcexp,1,30,.,.
4233,ch15,hcexp,1,40,.,.
4234,ch15,hcexp,1,50,.,.
4235,ch15,hcexp,1,60,.,.
4236,ch15,hcexp,1,70,.,.
4237,ch15,hcexp,1,80,.,.
4238,ch15,hcexp,1,90,.,.
4239,ch15,hcexp,1,100,.,.
4240,ch16,dhi,1,10,        19110.44,   3.2076
4241,ch16,dhi,1,20,        25206.68,   5.0462
4242,ch16,dhi,1,30,        29960.80,   6.2319
4243,ch16,dhi,1,40,        34211.96,   7.2008
4244,ch16,dhi,1,50,        38636.18,   8.1807
4245,ch16,dhi,1,60,        43524.96,   9.2251
4246,ch16,dhi,1,70,        49440.40,  10.4056
4247,ch16,dhi,1,80,        57374.83,  11.9524
4248,ch16,dhi,1,90,        72607.62,  14.4091
4249,ch16,dhi,1,100,               .,  24.1407
4250,ch16,dhci,1,10,        19110.44,   3.2076
4251,ch16,dhci,1,20,        25206.68,   5.0462
4252,ch16,dhci,1,30,        29960.80,   6.2319
4253,ch16,dhci,1,40,        34211.96,   7.2008
4254,ch16,dhci,1,50,        38636.18,   8.1807
4255,ch16,dhci,1,60,        43524.96,   9.2251
4256,ch16,dhci,1,70,        49440.40,  10.4056
4257,ch16,dhci,1,80,        57374.83,  11.9524
4258,ch16,dhci,1,90,        72607.62,  14.4091
4259,ch16,dhci,1,100,               .,  24.1407
4260,ch16,mi,1,10,        11052.87,   0.7451
4261,ch16,mi,1,20,        23146.59,   3.2142
4262,ch16,mi,1,30,        32190.10,   5.1476
4263,ch16,mi,1,40,        39907.75,   6.6097
4264,ch16,mi,1,50,        46735.11,   7.9750
4265,ch16,mi,1,60,        54433.75,   9.2885
4266,ch16,mi,1,70,        63283.04,  10.7682
4267,ch16,mi,1,80,        75859.38,  12.7934
4268,ch16,mi,1,90,        97336.73,  15.6555
4269,ch16,mi,1,100,               .,  27.8028
4270,ch16,hcexp,1,10,.,.
4271,ch16,hcexp,1,20,.,.
4272,ch16,hcexp,1,30,.,.
4273,ch16,hcexp,1,40,.,.
4274,ch16,hcexp,1,50,.,.
4275,ch16,hcexp,1,60,.,.
4276,ch16,hcexp,1,70,.,.
4277,ch16,hcexp,1,80,.,.
4278,ch16,hcexp,1,90,.,.
4279,ch16,hcexp,1,100,.,.
4280,ch17,dhi,1,10,        19653.40,   3.2500
4281,ch17,dhi,1,20,        25159.83,   5.0418
4282,ch17,dhi,1,30,        30018.04,   6.2060
4283,ch17,dhi,1,40,        34663.43,   7.2326
4284,ch17,dhi,1,50,        38533.87,   8.1440
4285,ch17,dhi,1,60,        43725.44,   9.2049
4286,ch17,dhi,1,70,        49417.72,  10.4548
4287,ch17,dhi,1,80,        57466.11,  11.8232
4288,ch17,dhi,1,90,        72606.83,  14.3748
4289,ch17,dhi,1,100,               .,  24.2678
4290,ch17,dhci,1,10,        19653.40,   3.2500
4291,ch17,dhci,1,20,        25159.83,   5.0418
4292,ch17,dhci,1,30,        30018.04,   6.2060
4293,ch17,dhci,1,40,        34663.43,   7.2326
4294,ch17,dhci,1,50,        38533.87,   8.1440
4295,ch17,dhci,1,60,        43725.44,   9.2049
4296,ch17,dhci,1,70,        49417.72,  10.4548
4297,ch17,dhci,1,80,        57466.11,  11.8232
4298,ch17,dhci,1,90,        72606.83,  14.3748
4299,ch17,dhci,1,100,               .,  24.2678
4300,ch17,mi,1,10,        11431.63,   0.8548
4301,ch17,mi,1,20,        23566.40,   3.3053
4302,ch17,mi,1,30,        32987.67,   5.1954
4303,ch17,mi,1,40,        40351.28,   6.6787
4304,ch17,mi,1,50,        47414.65,   8.0594
4305,ch17,mi,1,60,        54995.00,   9.3597
4306,ch17,mi,1,70,        64162.40,  10.8687
4307,ch17,mi,1,80,        75934.29,  12.7163
4308,ch17,mi,1,90,        97121.69,  15.6579
4309,ch17,mi,1,100,               .,  27.3039
4310,ch17,hcexp,1,10,.,.
4311,ch17,hcexp,1,20,.,.
4312,ch17,hcexp,1,30,.,.
4313,ch17,hcexp,1,40,.,.
4314,ch17,hcexp,1,50,.,.
4315,ch17,hcexp,1,60,.,.
4316,ch17,hcexp,1,70,.,.
4317,ch17,hcexp,1,80,.,.
4318,ch17,hcexp,1,90,.,.
4319,ch17,hcexp,1,100,.,.
4320,ch18,dhi,1,10,        18612.02,   3.1252
4321,ch18,dhi,1,20,        24467.12,   5.0080
4322,ch18,dhi,1,30,        29224.51,   6.2103
4323,ch18,dhi,1,40,        33444.50,   7.1732
4324,ch18,dhi,1,50,        38126.38,   8.1973
4325,ch18,dhi,1,60,        43198.59,   9.3028
4326,ch18,dhi,1,70,        48961.23,  10.5635
4327,ch18,dhi,1,80,        56660.84,  12.0404
4328,ch18,dhi,1,90,        70544.59,  14.3690
4329,ch18,dhi,1,100,               .,  24.0102
4330,ch18,dhci,1,10,        18612.02,   3.1252
4331,ch18,dhci,1,20,        24467.12,   5.0080
4332,ch18,dhci,1,30,        29224.51,   6.2103
4333,ch18,dhci,1,40,        33444.50,   7.1732
4334,ch18,dhci,1,50,        38126.38,   8.1973
4335,ch18,dhci,1,60,        43198.59,   9.3028
4336,ch18,dhci,1,70,        48961.23,  10.5635
4337,ch18,dhci,1,80,        56660.84,  12.0404
4338,ch18,dhci,1,90,        70544.59,  14.3690
4339,ch18,dhci,1,100,               .,  24.0102
4340,ch18,mi,1,10,        11201.25,   0.7396
4341,ch18,mi,1,20,        23367.96,   3.2304
4342,ch18,mi,1,30,        32145.65,   5.1245
4343,ch18,mi,1,40,        40090.11,   6.6176
4344,ch18,mi,1,50,        47439.45,   7.9788
4345,ch18,mi,1,60,        54933.65,   9.3333
4346,ch18,mi,1,70,        64128.29,  10.8690
4347,ch18,mi,1,80,        75502.41,  12.6453
4348,ch18,mi,1,90,        95748.56,  15.4136
4349,ch18,mi,1,100,               .,  28.0477
4350,ch18,hcexp,1,10,.,.
4351,ch18,hcexp,1,20,.,.
4352,ch18,hcexp,1,30,.,.
4353,ch18,hcexp,1,40,.,.
4354,ch18,hcexp,1,50,.,.
4355,ch18,hcexp,1,60,.,.
4356,ch18,hcexp,1,70,.,.
4357,ch18,hcexp,1,80,.,.
4358,ch18,hcexp,1,90,.,.
4359,ch18,hcexp,1,100,.,.
4360,ci02,dhi,1,10,          450.71,   0.5302
4361,ci02,dhi,1,20,          843.43,   1.8798
4362,ci02,dhi,1,30,         1190.60,   2.8725
4363,ci02,dhi,1,40,         1567.96,   3.9698
4364,ci02,dhi,1,50,         1994.98,   5.0039
4365,ci02,dhi,1,60,         2519.17,   6.3669
4366,ci02,dhi,1,70,         3301.37,   8.2444
4367,ci02,dhi,1,80,         4474.35,  10.9347
4368,ci02,dhi,1,90,         7104.44,  15.8500
4369,ci02,dhi,1,100,               .,  44.3477
4370,ci02,dhci,1,10,            0.40,   0.0010
4371,ci02,dhci,1,20,          224.91,   0.3891
4372,ci02,dhci,1,30,          449.83,   1.1488
4373,ci02,dhci,1,40,          765.08,   2.0707
4374,ci02,dhci,1,50,         1202.21,   3.3335
4375,ci02,dhci,1,60,         1753.03,   5.0620
4376,ci02,dhci,1,70,         2557.57,   7.2839
4377,ci02,dhci,1,80,         3952.93,  11.0225
4378,ci02,dhci,1,90,         6630.73,  17.3549
4379,ci02,dhci,1,100,               .,  52.3337
4380,ci02,mi,1,10,          428.58,   0.4829
4381,ci02,mi,1,20,          819.50,   1.8261
4382,ci02,mi,1,30,         1168.94,   2.9001
4383,ci02,mi,1,40,         1532.21,   3.8609
4384,ci02,mi,1,50,         1947.81,   5.0777
4385,ci02,mi,1,60,         2474.05,   6.3204
4386,ci02,mi,1,70,         3245.98,   8.2542
4387,ci02,mi,1,80,         4365.59,  10.9834
4388,ci02,mi,1,90,         6886.07,  15.8022
4389,ci02,mi,1,100,               .,  44.4920
4390,ci02,hcexp,1,10,         1142.76,   2.0339
4391,ci02,hcexp,1,20,         1553.11,   3.3455
4392,ci02,hcexp,1,30,         1915.83,   4.2823
4393,ci02,hcexp,1,40,         2324.58,   5.2004
4394,ci02,hcexp,1,50,         2769.89,   6.2574
4395,ci02,hcexp,1,60,         3303.25,   7.4739
4396,ci02,hcexp,1,70,         4027.91,   8.9971
4397,ci02,hcexp,1,80,         5059.62,  11.0888
4398,ci02,hcexp,1,90,         7590.04,  14.7631
4399,ci02,hcexp,1,100,               .,  36.5577
4400,ci08,dhi,1,10,          585.11,   0.9018
4401,ci08,dhi,1,20,          974.81,   2.2232
4402,ci08,dhi,1,30,         1339.22,   3.2330
4403,ci08,dhi,1,40,         1680.23,   4.2339
4404,ci08,dhi,1,50,         2117.18,   5.3593
4405,ci08,dhi,1,60,         2665.09,   6.6382
4406,ci08,dhi,1,70,         3419.24,   8.5676
4407,ci08,dhi,1,80,         4614.68,  11.3059
4408,ci08,dhi,1,90,         6756.32,  15.5762
4409,ci08,dhi,1,100,               .,  41.9610
4410,ci08,dhci,1,10,          134.94,   0.0963
4411,ci08,dhci,1,20,          386.59,   0.8580
4412,ci08,dhci,1,30,          678.79,   1.7507
4413,ci08,dhci,1,40,         1033.11,   2.8285
4414,ci08,dhci,1,50,         1480.58,   4.1928
4415,ci08,dhci,1,60,         2013.55,   5.7237
4416,ci08,dhci,1,70,         2820.73,   7.9631
4417,ci08,dhci,1,80,         3992.01,  11.0808
4418,ci08,dhci,1,90,         6240.07,  16.1586
4419,ci08,dhci,1,100,               .,  49.3476
4420,ci08,mi,1,10,          539.88,   0.8028
4421,ci08,mi,1,20,          931.12,   2.1555
4422,ci08,mi,1,30,         1278.90,   3.2059
4423,ci08,mi,1,40,         1621.34,   4.2665
4424,ci08,mi,1,50,         2038.63,   5.2603
4425,ci08,mi,1,60,         2569.08,   6.7130
4426,ci08,mi,1,70,         3275.03,   8.5171
4427,ci08,mi,1,80,         4514.14,  11.3364
4428,ci08,mi,1,90,         6595.47,  15.6605
4429,ci08,mi,1,100,               .,  42.0821
4430,ci08,hcexp,1,10,         1026.88,   2.1602
4431,ci08,hcexp,1,20,         1449.50,   3.6946
4432,ci08,hcexp,1,30,         1816.12,   4.7561
4433,ci08,hcexp,1,40,         2150.20,   5.7666
4434,ci08,hcexp,1,50,         2623.76,   7.0353
4435,ci08,hcexp,1,60,         3130.29,   8.4022
4436,ci08,hcexp,1,70,         3806.00,  10.0318
4437,ci08,hcexp,1,80,         4751.72,  12.4536
4438,ci08,hcexp,1,90,         6577.51,  16.2566
4439,ci08,hcexp,1,100,               .,  29.4430
4440,ci15,dhi,1,10,          402.07,   0.3678
4441,ci15,dhi,1,20,          850.88,   1.7074
4442,ci15,dhi,1,30,         1222.87,   2.7733
4443,ci15,dhi,1,40,         1606.56,   3.7592
4444,ci15,dhi,1,50,         2089.21,   4.9618
4445,ci15,dhi,1,60,         2618.77,   6.2047
4446,ci15,dhi,1,70,         3459.47,   8.0836
4447,ci15,dhi,1,80,         4755.79,  10.8711
4448,ci15,dhi,1,90,         7564.48,  15.9807
4449,ci15,dhi,1,100,               .,  45.2904
4450,ci15,dhci,1,10,            0.02,   0.0001
4451,ci15,dhci,1,20,           41.04,   0.0062
4452,ci15,dhci,1,30,          369.32,   0.7614
4453,ci15,dhci,1,40,          710.76,   1.9628
4454,ci15,dhci,1,50,         1137.22,   3.2660
4455,ci15,dhci,1,60,         1720.05,   4.9215
4456,ci15,dhci,1,70,         2465.58,   7.3807
4457,ci15,dhci,1,80,         3799.93,  10.9599
4458,ci15,dhci,1,90,         6401.61,  17.5225
4459,ci15,dhci,1,100,               .,  53.2189
4460,ci15,mi,1,10,          353.58,   0.2999
4461,ci15,mi,1,20,          793.70,   1.6231
4462,ci15,mi,1,30,         1165.42,   2.7299
4463,ci15,mi,1,40,         1542.67,   3.7492
4464,ci15,mi,1,50,         2010.34,   4.9250
4465,ci15,mi,1,60,         2537.43,   6.3028
4466,ci15,mi,1,70,         3358.57,   8.1772
4467,ci15,mi,1,80,         4616.55,  11.0260
4468,ci15,mi,1,90,         7438.27,  16.2484
4469,ci15,mi,1,100,               .,  44.9185
4470,ci15,hcexp,1,10,         1164.15,   2.2230
4471,ci15,hcexp,1,20,         1605.43,   3.6584
4472,ci15,hcexp,1,30,         2001.59,   4.7862
4473,ci15,hcexp,1,40,         2392.96,   5.7875
4474,ci15,hcexp,1,50,         2810.99,   6.8296
4475,ci15,hcexp,1,60,         3349.33,   8.1060
4476,ci15,hcexp,1,70,         4086.89,   9.7543
4477,ci15,hcexp,1,80,         5155.45,  12.0655
4478,ci15,hcexp,1,90,         7095.53,  15.7181
4479,ci15,hcexp,1,100,               .,  31.0713
4480,cl90,dhi,1,10,         1212.58,   1.3273
4481,cl90,dhi,1,20,         1697.41,   2.6970
4482,cl90,dhi,1,30,         2201.12,   3.5788
4483,cl90,dhi,1,40,         2747.56,   4.5290
4484,cl90,dhi,1,50,         3373.00,   5.6346
4485,cl90,dhi,1,60,         4140.42,   6.8172
4486,cl90,dhi,1,70,         5185.59,   8.5172
4487,cl90,dhi,1,80,         6878.54,  10.9138
4488,cl90,dhi,1,90,        10845.65,  15.5844
4489,cl90,dhi,1,100,               .,  40.4008
4490,cl90,dhci,1,10,         1130.12,   1.2006
4491,cl90,dhci,1,20,         1626.85,   2.6231
4492,cl90,dhci,1,30,         2109.93,   3.4688
4493,cl90,dhci,1,40,         2657.18,   4.4315
4494,cl90,dhci,1,50,         3256.10,   5.5388
4495,cl90,dhci,1,60,         4030.62,   6.7835
4496,cl90,dhci,1,70,         5087.93,   8.4939
4497,cl90,dhci,1,80,         6733.41,  10.9133
4498,cl90,dhci,1,90,        10797.62,  15.6737
4499,cl90,dhci,1,100,               .,  40.8730
4500,cl90,mi,1,10,          630.54,   0.3512
4501,cl90,mi,1,20,         1303.74,   2.1174
4502,cl90,mi,1,30,         1748.86,   3.1317
4503,cl90,mi,1,40,         2279.65,   4.1296
4504,cl90,mi,1,50,         2869.49,   5.2548
4505,cl90,mi,1,60,         3566.36,   6.5441
4506,cl90,mi,1,70,         4559.30,   8.3048
4507,cl90,mi,1,80,         6198.81,  10.8309
4508,cl90,mi,1,90,        10018.78,  15.8635
4509,cl90,mi,1,100,               .,  43.4721
4510,cl90,hcexp,1,10,.,.
4511,cl90,hcexp,1,20,.,.
4512,cl90,hcexp,1,30,.,.
4513,cl90,hcexp,1,40,.,.
4514,cl90,hcexp,1,50,.,.
4515,cl90,hcexp,1,60,.,.
4516,cl90,hcexp,1,70,.,.
4517,cl90,hcexp,1,80,.,.
4518,cl90,hcexp,1,90,.,.
4519,cl90,hcexp,1,100,.,.
4520,cl92,dhi,1,10,         1494.49,   1.5097
4521,cl92,dhi,1,20,         2069.67,   2.7218
4522,cl92,dhi,1,30,         2672.71,   3.6488
4523,cl92,dhi,1,40,         3262.34,   4.4783
4524,cl92,dhi,1,50,         3975.07,   5.5279
4525,cl92,dhi,1,60,         4860.73,   6.7476
4526,cl92,dhi,1,70,         6145.29,   8.3319
4527,cl92,dhi,1,80,         8183.46,  10.8815
4528,cl92,dhi,1,90,        12481.18,  15.2113
4529,cl92,dhi,1,100,               .,  40.9414
4530,cl92,dhci,1,10,         1397.19,   1.3996
4531,cl92,dhci,1,20,         1953.94,   2.6216
4532,cl92,dhci,1,30,         2552.55,   3.5020
4533,cl92,dhci,1,40,         3149.83,   4.4661
4534,cl92,dhci,1,50,         3857.72,   5.4534
4535,cl92,dhci,1,60,         4748.86,   6.6865
4536,cl92,dhci,1,70,         6000.69,   8.2919
4537,cl92,dhci,1,80,         8042.62,  10.8104
4538,cl92,dhci,1,90,        12419.27,  15.3655
4539,cl92,dhci,1,100,               .,  41.4031
4540,cl92,mi,1,10,          994.83,   0.5669
4541,cl92,mi,1,20,         1636.69,   2.2780
4542,cl92,mi,1,30,         2207.46,   3.1891
4543,cl92,mi,1,40,         2768.68,   4.1887
4544,cl92,mi,1,50,         3471.95,   5.2930
4545,cl92,mi,1,60,         4364.51,   6.5297
4546,cl92,mi,1,70,         5520.72,   8.2336
4547,cl92,mi,1,80,         7590.99,  10.8716
4548,cl92,mi,1,90,        11654.32,  15.4110
4549,cl92,mi,1,100,               .,  43.4383
4550,cl92,hcexp,1,10,.,.
4551,cl92,hcexp,1,20,.,.
4552,cl92,hcexp,1,30,.,.
4553,cl92,hcexp,1,40,.,.
4554,cl92,hcexp,1,50,.,.
4555,cl92,hcexp,1,60,.,.
4556,cl92,hcexp,1,70,.,.
4557,cl92,hcexp,1,80,.,.
4558,cl92,hcexp,1,90,.,.
4559,cl92,hcexp,1,100,.,.
4560,cl94,dhi,1,10,         1495.96,   1.2417
4561,cl94,dhi,1,20,         2200.14,   2.5597
4562,cl94,dhi,1,30,         2904.11,   3.5095
4563,cl94,dhi,1,40,         3636.20,   4.4940
4564,cl94,dhi,1,50,         4542.74,   5.5999
4565,cl94,dhi,1,60,         5662.68,   6.9842
4566,cl94,dhi,1,70,         7101.45,   8.7000
4567,cl94,dhi,1,80,         9571.53,  11.2717
4568,cl94,dhi,1,90,        15044.20,  16.2697
4569,cl94,dhi,1,100,               .,  39.3696
4570,cl94,dhci,1,10,         1396.70,   1.1070
4571,cl94,dhci,1,20,         2100.76,   2.4672
4572,cl94,dhci,1,30,         2812.22,   3.4049
4573,cl94,dhci,1,40,         3559.11,   4.4306
4574,cl94,dhci,1,50,         4459.67,   5.5534
4575,cl94,dhci,1,60,         5589.01,   6.9630
4576,cl94,dhci,1,70,         7031.89,   8.6795
4577,cl94,dhci,1,80,         9493.92,  11.3386
4578,cl94,dhci,1,90,        14956.73,  16.3021
4579,cl94,dhci,1,100,               .,  39.7539
4580,cl94,mi,1,10,          823.97,   0.3511
4581,cl94,mi,1,20,         1710.17,   2.0152
4582,cl94,mi,1,30,         2353.27,   3.1116
4583,cl94,mi,1,40,         3073.96,   4.0125
4584,cl94,mi,1,50,         3946.55,   5.4476
4585,cl94,mi,1,60,         5044.44,   6.5599
4586,cl94,mi,1,70,         6471.48,   8.6472
4587,cl94,mi,1,80,         8734.41,  11.2461
4588,cl94,mi,1,90,        14141.80,  16.5266
