,dataset,variable,eq,percentile,thr,share
19057,pl20,dhci,0,80,        14858.62,  13.2277
19058,pl20,dhci,0,90,        18573.28,  13.6179
19059,pl20,dhci,0,100,               .,  23.9815
19060,pl20,mi,0,10,            0.00,   0.0000
19061,pl20,mi,0,20,          594.34,   0.1188
19062,pl20,mi,0,30,         3152.41,   2.5756
19063,pl20,mi,0,40,         4754.76,   5.0265
19064,pl20,mi,0,50,         6339.68,   6.9850
19065,pl20,mi,0,60,         8023.66,   9.0278
19066,pl20,mi,0,70,         9905.75,  11.5900
19067,pl20,mi,0,80,        12378.54,  13.4647
19068,pl20,mi,0,90,        16950.71,  18.0300
19069,pl20,mi,0,100,               .,  33.1817
19070,pl20,hcexp,0,10,         3153.18,   3.7331
19071,pl20,hcexp,0,20,         3836.12,   5.0650
19072,pl20,hcexp,0,30,         4484.21,   6.0094
19073,pl20,hcexp,0,40,         5126.83,   6.9405
19074,pl20,hcexp,0,50,         5827.31,   7.9082
19075,pl20,hcexp,0,60,         6643.02,   8.9901
19076,pl20,hcexp,0,70,         7662.19,  10.2971
19077,pl20,hcexp,0,80,         9045.93,  12.0090
19078,pl20,hcexp,0,90,        11548.77,  14.6277
19079,pl20,hcexp,0,100,               .,  24.4198
19080,ps17,dhi,0,10,         1036.63,   1.3690
19081,ps17,dhi,0,20,         1548.17,   2.6717
19082,ps17,dhi,0,30,         2135.48,   3.7669
19083,ps17,dhi,0,40,         2826.30,   5.1427
19084,ps17,dhi,0,50,         3554.31,   6.6007
19085,ps17,dhi,0,60,         4438.56,   8.2126
19086,ps17,dhi,0,70,         5541.29,  10.2620
19087,ps17,dhi,0,80,         7162.54,  13.0785
19088,ps17,dhi,0,90,         9662.97,  17.1382
19089,ps17,dhi,0,100,               .,  31.7577
19090,ps17,dhci,0,10,         1032.44,   1.3742
19091,ps17,dhci,0,20,         1530.51,   2.6642
19092,ps17,dhci,0,30,         2130.09,   3.7791
19093,ps17,dhci,0,40,         2806.94,   5.1769
19094,ps17,dhci,0,50,         3508.68,   6.5752
19095,ps17,dhci,0,60,         4429.16,   8.2431
19096,ps17,dhci,0,70,         5509.02,  10.2183
19097,ps17,dhci,0,80,         7114.14,  13.0506
19098,ps17,dhci,0,90,         9598.45,  17.2560
19099,ps17,dhci,0,100,               .,  31.6624
19100,ps17,mi,0,10,          742.85,   0.8062
19101,ps17,mi,0,20,         1313.59,   2.1749
19102,ps17,mi,0,30,         2020.51,   3.6018
19103,ps17,mi,0,40,         2778.58,   5.0170
19104,ps17,mi,0,50,         3485.77,   6.6922
19105,ps17,mi,0,60,         4367.04,   8.3977
19106,ps17,mi,0,70,         5420.30,  10.4370
19107,ps17,mi,0,80,         7029.80,  13.2742
19108,ps17,mi,0,90,         9510.56,  17.5429
19109,ps17,mi,0,100,               .,  32.0561
19110,ps17,hcexp,0,10,         1318.00,   2.0304
19111,ps17,hcexp,0,20,         1804.74,   3.3446
19112,ps17,hcexp,0,30,         2308.17,   4.4289
19113,ps17,hcexp,0,40,         2911.40,   5.6325
19114,ps17,hcexp,0,50,         3544.49,   6.9828
19115,ps17,hcexp,0,60,         4376.30,   8.5252
19116,ps17,hcexp,0,70,         5356.62,  10.5364
19117,ps17,hcexp,0,80,         6738.65,  12.9052
19118,ps17,hcexp,0,90,         9010.42,  16.8158
19119,ps17,hcexp,0,100,               .,  28.7982
19120,py97,dhi,0,10,          565.83,   0.5393
19121,py97,dhi,0,20,         1096.44,   1.5441
19122,py97,dhi,0,30,         1633.09,   2.5026
19123,py97,dhi,0,40,         2358.32,   3.7038
19124,py97,dhi,0,50,         3190.51,   5.0635
19125,py97,dhi,0,60,         4182.65,   6.7741
19126,py97,dhi,0,70,         5344.44,   8.7101
19127,py97,dhi,0,80,         7399.76,  11.6202
19128,py97,dhi,0,90,        11662.68,  17.0368
19129,py97,dhi,0,100,               .,  42.5055
19130,py97,dhci,0,10,          547.15,   0.5440
19131,py97,dhci,0,20,         1047.94,   1.5325
19132,py97,dhci,0,30,         1537.73,   2.4528
19133,py97,dhci,0,40,         2228.84,   3.5473
19134,py97,dhci,0,50,         2990.75,   4.9676
19135,py97,dhci,0,60,         3927.04,   6.6002
19136,py97,dhci,0,70,         5134.25,   8.6651
19137,py97,dhci,0,80,         7125.92,  11.4088
19138,py97,dhci,0,90,        11134.24,  16.9516
19139,py97,dhci,0,100,               .,  43.3301
19140,py97,mi,0,10,          538.88,   0.5093
19141,py97,mi,0,20,         1038.96,   1.4943
19142,py97,mi,0,30,         1537.73,   2.4764
19143,py97,mi,0,40,         2283.85,   3.6766
19144,py97,mi,0,50,         3056.61,   5.0888
19145,py97,mi,0,60,         4015.57,   6.8152
19146,py97,mi,0,70,         5171.46,   8.7283
19147,py97,mi,0,80,         7264.96,  11.6571
19148,py97,mi,0,90,        11134.24,  17.0334
19149,py97,mi,0,100,               .,  42.5206
19150,py97,hcexp,0,10,.,.
19151,py97,hcexp,0,20,.,.
19152,py97,hcexp,0,30,.,.
19153,py97,hcexp,0,40,.,.
19154,py97,hcexp,0,50,.,.
19155,py97,hcexp,0,60,.,.
19156,py97,hcexp,0,70,.,.
19157,py97,hcexp,0,80,.,.
19158,py97,hcexp,0,90,.,.
19159,py97,hcexp,0,100,.,.
19160,py99,dhi,0,10,          551.61,   0.6548
19161,py99,dhi,0,20,         1025.94,   1.7277
19162,py99,dhi,0,30,         1507.22,   2.8106
19163,py99,dhi,0,40,         2049.53,   3.9049
19164,py99,dhi,0,50,         2654.08,   5.1061
19165,py99,dhi,0,60,         3400.25,   6.5737
19166,py99,dhi,0,70,         4349.74,   8.4524
19167,py99,dhi,0,80,         6143.70,  11.2279
19168,py99,dhi,0,90,         9673.13,  16.7122
19169,py99,dhi,0,100,               .,  42.8296
19170,py99,dhci,0,10,          513.44,   0.6467
19171,py99,dhci,0,20,          945.27,   1.6754
19172,py99,dhci,0,30,         1447.31,   2.7021
19173,py99,dhci,0,40,         1905.31,   3.8547
19174,py99,dhci,0,50,         2455.55,   4.8790
19175,py99,dhci,0,60,         3194.72,   6.4552
19176,py99,dhci,0,70,         4191.69,   8.3565
19177,py99,dhci,0,80,         5830.21,  11.1203
19178,py99,dhci,0,90,         9166.03,  16.7359
19179,py99,dhci,0,100,               .,  43.5743
19180,py99,mi,0,10,          512.97,   0.6000
19181,py99,mi,0,20,          976.66,   1.7147
19182,py99,mi,0,30,         1465.00,   2.8043
19183,py99,mi,0,40,         1953.33,   3.8917
19184,py99,mi,0,50,         2527.40,   5.0976
19185,py99,mi,0,60,         3267.30,   6.6343
19186,py99,mi,0,70,         4205.13,   8.5737
19187,py99,mi,0,80,         5858.07,  11.2079
19188,py99,mi,0,90,         9097.63,  16.5702
19189,py99,mi,0,100,               .,  42.9056
19190,py99,hcexp,0,10,.,.
19191,py99,hcexp,0,20,.,.
19192,py99,hcexp,0,30,.,.
19193,py99,hcexp,0,40,.,.
19194,py99,hcexp,0,50,.,.
19195,py99,hcexp,0,60,.,.
19196,py99,hcexp,0,70,.,.
19197,py99,hcexp,0,80,.,.
19198,py99,hcexp,0,90,.,.
19199,py99,hcexp,0,100,.,.
19200,py00,dhi,0,10,          590.82,   0.6667
19201,py00,dhi,0,20,         1091.66,   1.7102
19202,py00,dhi,0,30,         1586.43,   2.7066
19203,py00,dhi,0,40,         2129.63,   3.7482
19204,py00,dhi,0,50,         2734.62,   4.9833
19205,py00,dhi,0,60,         3517.22,   6.3702
19206,py00,dhi,0,70,         4520.31,   8.0655
19207,py00,dhi,0,80,         6286.39,  10.7552
19208,py00,dhi,0,90,         9946.48,  16.1019
19209,py00,dhi,0,100,               .,  44.8921
19210,py00,dhci,0,10,          556.26,   0.6401
19211,py00,dhci,0,20,         1035.53,   1.6730
19212,py00,dhci,0,30,         1499.35,   2.6191
19213,py00,dhci,0,40,         2015.97,   3.6384
19214,py00,dhci,0,50,         2633.30,   4.8646
19215,py00,dhci,0,60,         3355.70,   6.2723
19216,py00,dhci,0,70,         4283.28,   7.8886
19217,py00,dhci,0,80,         6076.65,  10.6386
19218,py00,dhci,0,90,         9723.32,  16.1100
19219,py00,dhci,0,100,               .,  45.6553
19220,py00,mi,0,10,          555.49,   0.6462
19221,py00,mi,0,20,         1052.17,   1.7390
19222,py00,mi,0,30,         1521.70,   2.7733
19223,py00,mi,0,40,         2017.25,   3.8417
19224,py00,mi,0,50,         2637.97,   5.0046
19225,py00,mi,0,60,         3355.03,   6.4078
19226,py00,mi,0,70,         4254.59,   8.1200
19227,py00,mi,0,80,         6046.64,  10.8920
19228,py00,mi,0,90,         9390.46,  16.1072
19229,py00,mi,0,100,               .,  44.4683
19230,py00,hcexp,0,10,.,.
19231,py00,hcexp,0,20,.,.
19232,py00,hcexp,0,30,.,.
19233,py00,hcexp,0,40,.,.
19234,py00,hcexp,0,50,.,.
19235,py00,hcexp,0,60,.,.
19236,py00,hcexp,0,70,.,.
19237,py00,hcexp,0,80,.,.
19238,py00,hcexp,0,90,.,.
19239,py00,hcexp,0,100,.,.
19240,py02,dhi,0,10,          436.34,   0.6377
19241,py02,dhi,0,20,          810.34,   1.6741
19242,py02,dhi,0,30,         1148.75,   2.5766
19243,py02,dhi,0,40,         1562.30,   3.5992
19244,py02,dhi,0,50,         2075.80,   4.8171
19245,py02,dhi,0,60,         2721.67,   6.2528
19246,py02,dhi,0,70,         3584.94,   8.3063
19247,py02,dhi,0,80,         4831.29,  10.9080
19248,py02,dhi,0,90,         7706.18,  16.1662
19249,py02,dhi,0,100,               .,  45.0620
19250,py02,dhci,0,10,          425.43,   0.6508
19251,py02,dhci,0,20,          780.45,   1.6654
19252,py02,dhci,0,30,         1102.80,   2.5269
19253,py02,dhci,0,40,         1474.82,   3.5502
19254,py02,dhci,0,50,         1985.33,   4.7493
19255,py02,dhci,0,60,         2552.57,   6.2190
19256,py02,dhci,0,70,         3399.24,   8.0717
19257,py02,dhci,0,80,         4576.19,  10.7266
19258,py02,dhci,0,90,         7442.15,  16.0494
19259,py02,dhci,0,100,               .,  45.7908
19260,py02,mi,0,10,          419.76,   0.6241
19261,py02,mi,0,20,          787.51,   1.6610
19262,py02,mi,0,30,         1134.47,   2.7098
19263,py02,mi,0,40,         1527.83,   3.5680
19264,py02,mi,0,50,         2011.93,   4.9038
19265,py02,mi,0,60,         2563.14,   6.3174
19266,py02,mi,0,70,         3423.49,   8.3046
19267,py02,mi,0,80,         4537.90,  11.0190
19268,py02,mi,0,90,         7260.64,  15.8778
19269,py02,mi,0,100,               .,  45.0146
19270,py02,hcexp,0,10,.,.
19271,py02,hcexp,0,20,.,.
19272,py02,hcexp,0,30,.,.
19273,py02,hcexp,0,40,.,.
19274,py02,hcexp,0,50,.,.
19275,py02,hcexp,0,60,.,.
19276,py02,hcexp,0,70,.,.
19277,py02,hcexp,0,80,.,.
19278,py02,hcexp,0,90,.,.
19279,py02,hcexp,0,100,.,.
19280,py03,dhi,0,10,          604.47,   0.8823
19281,py03,dhi,0,20,         1002.77,   1.9069
19282,py03,dhi,0,30,         1396.01,   2.8335
19283,py03,dhi,0,40,         1831.82,   3.8392
19284,py03,dhi,0,50,         2317.21,   4.9177
19285,py03,dhi,0,60,         2927.35,   6.1467
19286,py03,dhi,0,70,         3834.14,   7.9417
19287,py03,dhi,0,80,         5321.53,  10.7835
19288,py03,dhi,0,90,         8333.87,  15.6464
19289,py03,dhi,0,100,               .,  45.1022
19290,py03,dhci,0,10,          573.95,   0.8569
19291,py03,dhci,0,20,          916.98,   1.8336
19292,py03,dhci,0,30,         1286.95,   2.7002
19293,py03,dhci,0,40,         1691.91,   3.6680
19294,py03,dhci,0,50,         2151.70,   4.7174
19295,py03,dhci,0,60,         2723.97,   6.0013
19296,py03,dhci,0,70,         3621.35,   7.7535
19297,py03,dhci,0,80,         5069.83,  10.6339
19298,py03,dhci,0,90,         8109.00,  15.6043
19299,py03,dhci,0,100,               .,  46.2310
19300,py03,mi,0,10,          579.21,   0.8359
19301,py03,mi,0,20,          965.16,   1.8851
19302,py03,mi,0,30,         1327.22,   2.8346
19303,py03,mi,0,40,         1748.04,   3.8195
19304,py03,mi,0,50,         2234.45,   4.9317
19305,py03,mi,0,60,         2810.45,   6.2110
19306,py03,mi,0,70,         3657.85,   7.9088
19307,py03,mi,0,80,         5068.12,  10.7678
19308,py03,mi,0,90,         8090.25,  15.5489
19309,py03,mi,0,100,               .,  45.2567
19310,py03,hcexp,0,10,.,.
19311,py03,hcexp,0,20,.,.
19312,py03,hcexp,0,30,.,.
19313,py03,hcexp,0,40,.,.
19314,py03,hcexp,0,50,.,.
19315,py03,hcexp,0,60,.,.
19316,py03,hcexp,0,70,.,.
19317,py03,hcexp,0,80,.,.
19318,py03,hcexp,0,90,.,.
19319,py03,hcexp,0,100,.,.
19320,py04,dhi,0,10,          736.16,   1.1121
19321,py04,dhi,0,20,         1133.12,   2.2289
19322,py04,dhi,0,30,         1511.43,   3.1370
19323,py04,dhi,0,40,         1909.40,   4.0935
19324,py04,dhi,0,50,         2374.37,   5.0381
19325,py04,dhi,0,60,         3051.02,   6.4300
19326,py04,dhi,0,70,         3905.24,   8.2034
19327,py04,dhi,0,80,         5374.47,  10.8003
19328,py04,dhi,0,90,         8315.11,  15.6218
19329,py04,dhi,0,100,               .,  43.3349
19330,py04,dhci,0,10,          672.70,   1.0408
19331,py04,dhci,0,20,         1047.13,   2.1408
19332,py04,dhci,0,30,         1410.91,   3.0086
19333,py04,dhci,0,40,         1807.32,   3.9422
19334,py04,dhci,0,50,         2233.80,   4.9599
19335,py04,dhci,0,60,         2869.33,   6.3005
19336,py04,dhci,0,70,         3725.41,   8.0553
19337,py04,dhci,0,80,         5117.53,  10.7129
19338,py04,dhci,0,90,         8103.89,  15.6606
19339,py04,dhci,0,100,               .,  44.1783
19340,py04,mi,0,10,          671.40,   0.9857
19341,py04,mi,0,20,         1077.29,   2.1632
19342,py04,mi,0,30,         1438.61,   3.1205
19343,py04,mi,0,40,         1850.56,   4.0520
19344,py04,mi,0,50,         2289.21,   5.0942
19345,py04,mi,0,60,         2937.94,   6.4248
19346,py04,mi,0,70,         3778.57,   8.2908
19347,py04,mi,0,80,         5119.04,  10.7133
19348,py04,mi,0,90,         7989.70,  15.6565
19349,py04,mi,0,100,               .,  43.4989
19350,py04,hcexp,0,10,.,.
19351,py04,hcexp,0,20,.,.
19352,py04,hcexp,0,30,.,.
19353,py04,hcexp,0,40,.,.
19354,py04,hcexp,0,50,.,.
19355,py04,hcexp,0,60,.,.
19356,py04,hcexp,0,70,.,.
19357,py04,hcexp,0,80,.,.
19358,py04,hcexp,0,90,.,.
19359,py04,hcexp,0,100,.,.
19360,py05,dhi,0,10,          803.37,   1.0441
19361,py05,dhi,0,20,         1300.16,   2.2845
19362,py05,dhi,0,30,         1738.77,   3.2731
19363,py05,dhi,0,40,         2228.16,   4.2528
19364,py05,dhi,0,50,         2704.04,   5.3131
19365,py05,dhi,0,60,         3345.66,   6.4828
19366,py05,dhi,0,70,         4443.08,   8.3183
19367,py05,dhi,0,80,         6119.51,  11.1789
19368,py05,dhi,0,90,         9084.30,  16.0400
19369,py05,dhi,0,100,               .,  41.8125
19370,py05,dhci,0,10,          713.57,   0.9692
19371,py05,dhci,0,20,         1180.19,   2.1611
19372,py05,dhci,0,30,         1577.46,   3.0818
19373,py05,dhci,0,40,         2079.70,   4.0640
19374,py05,dhci,0,50,         2559.30,   5.1989
19375,py05,dhci,0,60,         3196.40,   6.3339
19376,py05,dhci,0,70,         4233.50,   8.1652
19377,py05,dhci,0,80,         5915.86,  11.1232
19378,py05,dhci,0,90,         8912.64,  16.6042
19379,py05,dhci,0,100,               .,  42.2986
19380,py05,mi,0,10,          737.30,   0.9505
19381,py05,mi,0,20,         1222.71,   2.2429
19382,py05,mi,0,30,         1636.57,   3.2428
19383,py05,mi,0,40,         2140.01,   4.2356
19384,py05,mi,0,50,         2619.41,   5.3503
19385,py05,mi,0,60,         3169.73,   6.4862
19386,py05,mi,0,70,         4162.00,   8.1581
19387,py05,mi,0,80,         5768.61,  10.9624
19388,py05,mi,0,90,         8912.64,  16.7757
19389,py05,mi,0,100,               .,  41.5955
19390,py05,hcexp,0,10,.,.
19391,py05,hcexp,0,20,.,.
19392,py05,hcexp,0,30,.,.
19393,py05,hcexp,0,40,.,.
19394,py05,hcexp,0,50,.,.
19395,py05,hcexp,0,60,.,.
19396,py05,hcexp,0,70,.,.
19397,py05,hcexp,0,80,.,.
19398,py05,hcexp,0,90,.,.
19399,py05,hcexp,0,100,.,.
19400,py06,dhi,0,10,          689.78,   1.0271
19401,py06,dhi,0,20,         1108.16,   2.0962
19402,py06,dhi,0,30,         1559.76,   3.1470
19403,py06,dhi,0,40,         2012.05,   4.1572
19404,py06,dhi,0,50,         2557.64,   5.3781
19405,py06,dhi,0,60,         3246.60,   6.7465
19406,py06,dhi,0,70,         4140.45,   8.6480
19407,py06,dhi,0,80,         5472.79,  11.1911
19408,py06,dhi,0,90,         8674.95,  15.9647
19409,py06,dhi,0,100,               .,  41.6440
19410,py06,dhci,0,10,          627.26,   0.9581
19411,py06,dhci,0,20,         1016.60,   1.9975
19412,py06,dhci,0,30,         1448.93,   2.9664
19413,py06,dhci,0,40,         1910.56,   4.0297
19414,py06,dhci,0,50,         2439.83,   5.3448
19415,py06,dhci,0,60,         3049.79,   6.5167
19416,py06,dhci,0,70,         3996.92,   8.4324
19417,py06,dhci,0,80,         5286.29,  11.2008
19418,py06,dhci,0,90,         8489.72,  15.9479
19419,py06,dhci,0,100,               .,  42.6057
19420,py06,mi,0,10,          619.87,   0.9221
19421,py06,mi,0,20,         1039.32,   2.0465
19422,py06,mi,0,30,         1485.01,   3.1311
19423,py06,mi,0,40,         1931.57,   4.1760
19424,py06,mi,0,50,         2461.47,   5.4390
19425,py06,mi,0,60,         3089.12,   6.7745
19426,py06,mi,0,70,         4017.58,   8.6377
19427,py06,mi,0,80,         5201.58,  11.2417
19428,py06,mi,0,90,         8156.98,  15.7728
19429,py06,mi,0,100,               .,  41.8586
19430,py06,hcexp,0,10,.,.
19431,py06,hcexp,0,20,.,.
19432,py06,hcexp,0,30,.,.
19433,py06,hcexp,0,40,.,.
19434,py06,hcexp,0,50,.,.
19435,py06,hcexp,0,60,.,.
19436,py06,hcexp,0,70,.,.
19437,py06,hcexp,0,80,.,.
19438,py06,hcexp,0,90,.,.
19439,py06,hcexp,0,100,.,.
19440,py07,dhi,0,10,          752.12,   1.0095
19441,py07,dhi,0,20,         1315.36,   2.1627
19442,py07,dhi,0,30,         1739.77,   3.2935
19443,py07,dhi,0,40,         2240.71,   4.2854
19444,py07,dhi,0,50,         2805.97,   5.3926
19445,py07,dhi,0,60,         3499.07,   6.7263
19446,py07,dhi,0,70,         4381.03,   8.3858
19447,py07,dhi,0,80,         5990.26,  10.9655
19448,py07,dhi,0,90,         9230.87,  15.7338
19449,py07,dhi,0,100,               .,  42.0449
19450,py07,dhci,0,10,          669.77,   0.9163
19451,py07,dhci,0,20,         1212.67,   2.0743
19452,py07,dhci,0,30,         1630.93,   3.1955
19453,py07,dhci,0,40,         2106.35,   4.1597
19454,py07,dhci,0,50,         2632.44,   5.2907
19455,py07,dhci,0,60,         3342.39,   6.5184
19456,py07,dhci,0,70,         4174.29,   8.3233
19457,py07,dhci,0,80,         5766.29,  10.8846
19458,py07,dhci,0,90,         9025.50,  15.7786
19459,py07,dhci,0,100,               .,  42.8586
19460,py07,mi,0,10,          680.87,   0.9138
19461,py07,mi,0,20,         1236.39,   2.1324
19462,py07,mi,0,30,         1647.17,   3.2890
19463,py07,mi,0,40,         2155.48,   4.2934
19464,py07,mi,0,50,         2707.65,   5.4178
19465,py07,mi,0,60,         3384.56,   6.8265
19466,py07,mi,0,70,         4216.76,   8.4740
19467,py07,mi,0,80,         5700.27,  11.0139
19468,py07,mi,0,90,         8618.10,  15.4856
19469,py07,mi,0,100,               .,  42.1536
19470,py07,hcexp,0,10,.,.
19471,py07,hcexp,0,20,.,.
19472,py07,hcexp,0,30,.,.
19473,py07,hcexp,0,40,.,.
19474,py07,hcexp,0,50,.,.
19475,py07,hcexp,0,60,.,.
19476,py07,hcexp,0,70,.,.
19477,py07,hcexp,0,80,.,.
19478,py07,hcexp,0,90,.,.
19479,py07,hcexp,0,100,.,.
19480,py08,dhi,0,10,          868.43,   1.2041
19481,py08,dhi,0,20,         1309.04,   2.3160
19482,py08,dhi,0,30,         1759.02,   3.2810
19483,py08,dhi,0,40,         2270.08,   4.2691
19484,py08,dhi,0,50,         2892.25,   5.4358
19485,py08,dhi,0,60,         3592.68,   6.8704
19486,py08,dhi,0,70,         4551.93,   8.6596
19487,py08,dhi,0,80,         6145.10,  11.2249
19488,py08,dhi,0,90,         9281.73,  15.8979
19489,py08,dhi,0,100,               .,  40.8413
19490,py08,dhci,0,10,          793.61,   1.1395
19491,py08,dhci,0,20,         1179.10,   2.1916
19492,py08,dhci,0,30,         1650.07,   3.1540
19493,py08,dhci,0,40,         2106.40,   4.1553
19494,py08,dhci,0,50,         2632.65,   5.2428
19495,py08,dhci,0,60,         3362.74,   6.6612
19496,py08,dhci,0,70,         4336.55,   8.4706
19497,py08,dhci,0,80,         5838.68,  11.1310
19498,py08,dhci,0,90,         8876.26,  16.0901
19499,py08,dhci,0,100,               .,  41.7641
19500,py08,mi,0,10,          816.28,   1.1298
19501,py08,mi,0,20,         1231.02,   2.2885
19502,py08,mi,0,30,         1700.59,   3.3121
19503,py08,mi,0,40,         2173.68,   4.2528
19504,py08,mi,0,50,         2738.87,   5.5361
19505,py08,mi,0,60,         3423.59,   6.9379
19506,py08,mi,0,70,         4353.22,   8.6287
19507,py08,mi,0,80,         5781.99,  11.2008
19508,py08,mi,0,90,         8720.60,  15.7247
19509,py08,mi,0,100,               .,  40.9886
19510,py08,hcexp,0,10,.,.
19511,py08,hcexp,0,20,.,.
19512,py08,hcexp,0,30,.,.
19513,py08,hcexp,0,40,.,.
19514,py08,hcexp,0,50,.,.
19515,py08,hcexp,0,60,.,.
19516,py08,hcexp,0,70,.,.
19517,py08,hcexp,0,80,.,.
19518,py08,hcexp,0,90,.,.
19519,py08,hcexp,0,100,.,.
19520,py09,dhi,0,10,          779.16,   1.0352
19521,py09,dhi,0,20,         1276.72,   2.2859
19522,py09,dhi,0,30,         1764.59,   3.2915
19523,py09,dhi,0,40,         2332.43,   4.5466
19524,py09,dhi,0,50,         2896.56,   5.7624
19525,py09,dhi,0,60,         3662.19,   7.3101
19526,py09,dhi,0,70,         4682.90,   9.1061
