Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,P10 - the level of income or expenditure per day below which 10% of the population falls,P90 - the level of income or expenditure per day above which 10% of the population falls,Gini coefficient
Armenia,2010,6.232171945719237,5.184435317013471,1770.0,28038.0,405922.0,1581390.0,2568869.0,2843142.0,2867589.0,2870146.0,0.06152896141681438,0.9744663654286501,14.10767358305286,54.960626259626686,89.28008990896234,98.8123694612252,99.66200274700304,99.75088564843017,0.011819420886847367,0.15795271699211,2.5746756212261,16.07392368809352,43.292140201388,69.67007607375889,79.55490269633627,84.58901810869011,2.95,10.3,0.299925823432341
Armenia,2011,6.362007337994544,5.412148043235408,1421.0,34774.0,378108.0,1474374.0,2531314.0,2842083.0,2864748.0,2870714.0,0.04940225321324203,1.2088774208427,13.14456480667719,51.25518503959999,87.99869689463974,98.80225768650061,99.5902181449931,99.79761206412924,0.0038435172223946538,0.19586582627642,2.5028417208035303,15.04305001122418,41.67592573763213,68.85024328500783,78.97054244253799,84.15412977457434,2.96,10.48,0.2935294582000862
Armenia,2012,6.590639092140963,5.579519203736324,2978.0,26448.0,324838.0,1392691.0,2533661.0,2840662.0,2864575.0,2874822.0,0.10324846942349,0.91699552064881,11.26253153629848,48.28625610992934,87.84504972710134,98.48912318047091,99.3182187351982,99.6735032838252,0.0074434219033182175,0.16387977705471002,2.22031721146775,13.83821514029191,40.34095889356002,67.94779792982011,78.28713415121281,83.59476776588615,3.08,10.72,0.2960226142586566
Armenia,2013,6.838496787286963,5.77604565725007,5377.0,51203.0,329432.0,1335098.0,2454565.0,2856774.0,2886092.0,2891688.0,0.18558074773927,1.76707741028077,11.36917366373955,46.07609860293579,84.71046633584771,98.59127344043095,99.60308137610764,99.7962148935834,0.02087708619416927,0.35792758532556,2.4113724272769,13.51041381238614,38.83518326029442,66.73719643043026,77.56539552332659,83.10232843265031,3.07,11.48,0.3057966315233129
Armenia,2014,7.013849373319698,5.894815570178598,1629.0,44900.0,332372.0,1307499.0,2479790.0,2849425.0,2882171.0,2900211.0,0.05594120510454638,1.54166806141118,11.412306603750249,44.89415254883669,85.14582729737013,97.83757856477072,98.96194144173452,99.5813894175506,0.011668423967089468,0.23257485406234002,2.32058985315174,13.242666943925679,38.24609513411842,66.26432227210877,77.01284409723635,82.59149837042007,3.08,11.52,0.3148329065365822
Armenia,2015,7.518979670588169,6.223099831740379,4379.0,36882.0,276830.0,1164244.0,2429291.0,2838561.0,2884434.0,2905948.0,0.14967712091717,1.26068207464736,9.4624741417712,39.79561532054603,83.03680120434181,97.02628233258555,98.59429213296565,99.32965658872183,0.023573381444960063,0.22280046537127,2.06640505914349,11.58419143495505,35.48553528630604,64.40552515211022,75.54749993517572,81.41750528582686,3.24,11.94,0.3235677179616022
Armenia,2016,7.915560374041792,6.7513845899322655,1003.0,34147.0,281167.0,1102523.0,2262316.0,2878052.0,2921297.0,2927603.0,0.03414427939486171,1.1629910913803099,9.57605330247597,37.549984124248844,77.05049751936095,98.02138687192395,99.49424165774798,99.70900910818185,0.013271233696642733,0.16167364699146,1.9255118752955598,11.32761902767173,32.70526467015575,62.19671147372249,74.45088958425274,80.74360532185352,3.24,13.2,0.3254794835583837
Armenia,2017,7.70129364937332,6.102093430094723,708.0,25938.0,238435.0,1221621.0,2416048.0,2859108.0,2909353.0,2924910.0,0.024048560661109747,0.88079316081876,8.09685316027054,41.484162796764764,82.04486098056708,97.09042231772568,98.7966373572616,99.32494661604913,0.0021398194963343216,0.14050986593519,1.63388662410517,10.96723913263207,35.68922112657309,64.07970371903376,75.45265817101246,81.36023163080044,3.37,12.32,0.3362183736332037
Armenia,2018,7.699381398734861,6.072136426614003,508.0,41606.0,278334.0,1254207.0,2447182.0,2850064.0,2900557.0,2923717.0,0.01720238697161639,1.4095368157191699,9.42949543856868,42.49042314564736,82.9063764732738,96.5553458880118,98.26598174502203,99.05060621478859,0.0031748774318201708,0.23472936667433003,2.07160676951144,11.54639641399995,36.1937804407522,64.37359281122764,75.43380287041913,81.24191488144766,3.24,12.26,0.344334976829172
Armenia,2019,6.897139539441181,5.870698445751575,0.0,31914.0,291206.0,1302005.0,2568605.0,2897575.0,2943888.0,2949304.0,0.0,1.07899885880155,9.845612538522811,44.020432288873415,86.84385152776713,97.96625289292834,99.5320794571435,99.71517582922442,0.0,0.1330710694166,1.90215548606325,12.2720558709691,38.48089959982468,66.66299704742794,77.42083117913238,82.98072866808444,3.21,11.0,0.2987820712565888
Armenia,2020,6.539660036656929,5.8000049451870535,839.0,11501.0,203418.0,1324476.0,2638896.0,2939593.0,2957205.0,2960546.0,0.02831426035956668,0.38813461106411,6.86473521262594,44.69698519098956,89.05458138807548,99.20218543304104,99.7965521091558,99.90929592932784,0.00012380496425859795,0.060195520748548226,1.2419101865979398,10.974231919125529,38.65944623228735,67.66302427072219,78.2889598705148,83.68009421341168,3.51,10.28,0.2517174260144778
Australia,1981,34.31292222765377,28.92855393282287,74031.0,148300.0,186026.0,260875.0,634212.0,3470172.0,7835759.0,10485098.0,0.49595210686825003,0.9935030506376299,1.24623809473005,1.74767421752632,4.2487563772355,23.24761597446242,52.49386648228764,70.24249919790059,0.27160515537416,0.48544494360888996,0.73280737676471,1.02380477680395,1.73556549422564,6.9143698750401,17.55949366675128,28.727543029218623,14.08,61.75,0.3132578703020214
Australia,1985,35.45543261173014,29.27412605201526,105306.0,157786.0,210685.0,264193.0,631885.0,3523383.0,8089749.0,10981709.0,0.66827303025312,1.00130975582873,1.33700158126605,1.67656115677672,4.00993266578948,22.35932626235187,51.3374076609985,69.68973882844493,0.34505476258831996,0.57516589873946,0.76241826646734,1.0596265135776999,1.79733460179162,6.8013675348599,17.205951236498322,28.25387356044846,14.36,65.5,0.3249768527838416
Australia,1989,36.438422999343445,30.155576063393536,83774.0,125145.0,167324.0,252130.0,755337.0,3781517.0,8364592.0,11306376.0,0.49822836124672,0.7442749773601199,0.99512544659254,1.4994887547298301,4.4922044176390905,22.489752976114442,49.74659551588506,67.24221989694547,0.30144172801936,0.45041943137296997,0.62071948975776,0.8894353981649099,1.7845689937482498,6.8219636865430395,16.85740781685221,27.422725123904478,14.48,66.2,0.3315383472483564
Australia,1995,33.55279588391381,27.76139306003735,135501.0,135501.0,220768.0,316218.0,711940.0,4969513.0,9984668.0,13145330.0,0.74978226727342,0.74978226727342,1.22160158423479,1.74976864803661,3.9394670213915,27.498410254615802,55.249382619017105,72.7386548552506,0.49603667430995,0.6162319551873799,0.76970382943159,1.03376566739357,1.7128244253222302,7.66530733293184,19.152970690611202,30.54188431029543,13.74,60.5,0.325819904320173
Australia,2001,38.657066298059576,31.483597945476117,145095.0,145095.0,192590.0,286697.0,629905.0,3882166.0,9071781.0,12566757.0,0.74741161550504,0.74741161550504,0.9920649212081901,1.4768275365518602,3.2447571997086104,19.997763597099798,46.73044487334963,64.73372224380763,0.49622609143762997,0.61520870810114,0.7301300195071,0.9160093004819301,1.45541577549478,5.73506684799476,15.201647839460561,25.42238466259509,15.56,69.85,0.3346479770968015
Australia,2003,39.86590739489941,32.55819031767634,147207.0,198423.0,246957.0,298223.0,596758.0,3630719.0,8852381.0,12483227.0,0.73990721330024,0.9973307112642301,1.24127440029811,1.4989561883131002,2.99947962984982,18.24903553620332,44.49461421002664,62.744289079856074,0.63532397883488,0.75470863681918,0.87635917694676,1.07671416697692,1.58784700620926,5.35899917191628,14.22999770351183,24.226972496091452,15.98,72.05,0.3350051608424517
Australia,2004,43.38959072748175,35.64815877564492,100491.0,100491.0,143415.0,200448.0,400807.0,2765349.0,7798902.0,11672805.0,0.49927590617178,0.49927590617178,0.7125371959930601,0.9958956019927899,1.9913523274423601,13.739228541882282,38.74768843239199,57.99460073635247,0.39701983649475,0.44545692213124,0.55241345385551,0.69798500237511,1.03716576391868,3.67325297384013,11.20835181922833,20.61437140298844,18.2,77.2,0.3305740947224962
Australia,2008,54.86082071837734,43.18356137333743,76759.0,76759.0,142253.0,142253.0,283700.0,1771232.0,5596151.0,9495922.0,0.36123243956321,0.36123243956321,0.66945294632089,0.66945294632089,1.33510868297205,8.33552409492864,26.335820594211402,44.6883733442628,0.26083803487141,0.30839327919911,0.40795620315745,0.51730938666216,0.7374880923464,2.38516389841091,7.11371561979434,14.316084499961951,21.36,97.6,0.3542850828048216
Australia,2010,54.66336604442497,43.85675782084504,76928.0,76928.0,149298.0,149298.0,369191.0,1836181.0,5508800.0,9769003.0,0.3491684119292,0.3491684119292,0.67764916305148,0.67764916305148,1.67572071550058,8.33424921922382,25.00391398694159,44.3405684875346,0.24709727084526,0.29544675872713,0.38035655011858,0.5046789155268899,0.82695467242393,2.5520688718003197,6.964163039416039,14.047774544067021,21.44,97.55,0.3465672759564665
Australia,2014,58.43655323686174,46.786110298198544,117022.0,117022.0,174757.0,174757.0,347015.0,1465311.0,4750977.0,9096365.0,0.49848380316207996,0.49848380316207996,0.74441490995147,0.74441490995147,1.47818787094211,6.2418219333771905,20.2378642347118,38.74802831448213,0.26034140941836,0.37314570119171003,0.43980862044027,0.56718943241768,0.82301412238911,2.07311731230712,5.51202859618272,11.36913393974227,23.42,102.4,0.3439943141661626
Australia,2016,57.08720450291023,46.51175195297217,59207.0,120650.0,120650.0,180824.0,360600.0,1630725.0,5139231.0,9613549.0,0.24475048002445002,0.49874177937585,0.49874177937585,0.74748675146511,1.4906426651304598,6.74106796172613,21.24447407781117,39.74033999226335,0.21507052510549002,0.30318816897418,0.38263182319986,0.51938903086404,0.80141967420321,2.1879217896914,5.92408170488902,12.01971085908925,22.7,99.65,0.3368581054524751
Australia,2018,57.826076629688856,47.480558783846654,124187.0,124187.0,184431.0,184431.0,437100.0,1872430.0,5057909.0,9805397.0,0.49709397223352003,0.49709397223352003,0.7382346200001699,0.7382346200001699,1.7496104417848601,7.494910098704589,20.24565636766516,39.24876530297277,0.31695802891047997,0.40228558101087003,0.45148458225944,0.57139823440556,0.89458734761962,2.43166173273091,5.9989569061346195,11.91385612196086,22.38,101.5,0.3433376217623682
Austria,1987,42.83241504775496,39.43361225980599,0.0,0.0,0.0,0.0,18156.0,396654.0,1912384.0,3880308.0,0.0,0.0,0.0,0.0,0.2396975460027,5.23664386672877,25.247373687366732,51.227983959524295,0.0,0.0,0.0,0.0,0.07062992607668585,0.99067659029792,5.39031840254732,13.61271473183569,23.0,65.8,0.2304449326095372
Austria,1994,46.82498050286827,39.61735639298247,19713.0,19713.0,37285.0,58139.0,153709.0,751329.0,2296003.0,4044452.0,0.24839921379949,0.24839921379949,0.46980848880249,0.7325867794675099,1.9368327958302198,9.46720807058292,28.931053538746347,50.962593869480855,0.23141799514244998,0.23946173029578,0.31798657197375,0.46703129783076996,0.8991483309042999,2.92984948608675,8.16494882376702,16.22929637096992,20.34,77.7,0.3132234231243465
Austria,1995,39.92146938631782,35.616110771354144,79008.0,79008.0,99075.0,158572.0,417258.0,1350905.0,3000460.0,4609982.0,0.9940315313986801,0.9940315313986801,1.24650095533525,1.9950448377812302,5.2496706020633,16.99619896516395,37.74981011246068,57.99976304192034,0.91172293631014,0.95071121819418,1.04600116423019,1.28510716568793,2.2921794685696497,6.24654901255189,13.27083571466753,22.064654447635352,15.34,68.65,0.3105926889369915
Austria,1997,44.81936155856357,38.71362832173788,16659.0,16659.0,36826.0,56514.0,159154.0,856009.0,2390329.0,4162533.0,0.20907756491374002,0.20907756491374002,0.46217007462158005,0.70926078853944,1.99740007538128,10.74302879058937,29.998950222146618,52.24035448680707,0.16368234923978,0.18518534613797,0.26669435684099,0.41318797532551005,0.84099410507956,3.0162155560356703,8.72514815548362,17.1730794167856,19.62,76.65,0.3022985337525076
Austria,2000,47.53092958581321,41.42868486573956,0.0,19357.0,19357.0,19357.0,137840.0,640022.0,2055924.0,3744582.0,0.0,0.24160877106211,0.24160877106211,0.24160877106211,1.7205135903268503,7.988726437110941,25.661945496242172,46.73970201301142,0.0,0.0017628882659775603,0.09920027815190881,0.15875292064163,0.50237033573539,2.04917852390737,6.586225706531961,14.10345629743133,21.78,78.7,0.2883710609371489
Austria,2003,48.77710212544528,42.294990824902655,23508.0,26980.0,32634.0,50211.0,98302.0,599120.0,1985225.0,3698758.0,0.28945233738803,0.33220325787539,0.40182460757765004,0.6182506065130701,1.2104057532274899,7.3770330956259,24.44429467045936,45.54321976268304,0.21016469370208,0.26462086063939,0.30950190315622,0.37465976082278,0.58701384605122,2.08669085674113,6.3764127632557495,13.45369034441905,22.02,80.6,0.2946607790346398
Austria,2004,51.47504776163672,44.37334526194154,5847.0,6673.0,11655.0,23497.0,77916.0,472384.0,1775078.0,3429663.0,0.0715546140525459,0.08165288784259174,0.14262783387893,0.28752918388767,0.9534519386217,5.78053956460349,21.72155934728765,41.968641744022236,0.061330753181136684,0.06691567027412276,0.07612972270209592,0.12849831606843,0.363222795552,1.5352679386077202,5.35891123411593,11.98232693035929,23.34,85.25,0.2978898976629074
Austria,2005,49.19667690428416,43.02125361038728,8797.0,12645.0,16095.0,29082.0,96510.0,518959.0,1889999.0,3656944.0,0.10691167288421,0.15369010495473,0.19562123428362002,0.35345666028121,1.17297116046661,6.3073624888284305,22.97081048897399,44.446032472289,0.07911373740965683,0.10261954668875,0.13163193214778,0.18875883393069,0.45232148662467,1.70340817595074,5.71883809252514,12.825668681634788,22.94,80.7,0.2871543333233792
Austria,2006,50.36496359276928,43.21612279035536,4734.0,7451.0,19052.0,29493.0,90982.0,535114.0,1844128.0,3640327.0,0.057253729484190594,0.0901100072885743,0.23041492898475,0.35668362508586,1.10032923530149,6.4716131564846,22.30267322072195,44.02570278881212,0.018075389668019984,0.04627131114400499,0.09242504553347905,0.17021733937122,0.39336998838652004,1.71375904152336,5.62482793965403,12.48745349627845,23.22,82.75,0.2958758294195255
Austria,2007,52.45567027088892,45.16623876876727,23805.0,30883.0,49670.0,61640.0,109805.0,599737.0,1799120.0,3351644.0,0.2869634708653,0.37229172908327,0.59875567275408,0.7430533814742399,1.32367731967998,7.22968167914368,21.68793672200448,40.4032209316721,0.22437658642657,0.2777370779802,0.34585912414024,0.48991727991788,0.71469359514273,2.16747023997481,6.08381856649706,12.29746018917907,22.54,89.15,0.3057999587867442
Austria,2008,53.3329443026156,46.720953838616914,17780.0,39208.0,48432.0,75585.0,126469.0,562886.0,1680800.0,3231111.0,0.21366316510192,0.47116701963636,0.5820162649488,0.90830472577533,1.51978875866371,6.764238250650691,20.19829202327596,38.82848346538841,0.14238866877246,0.23553192101784998,0.35576970351982,0.52298796186255,0.8404467781023699,2.22710674317051,5.79601377089277,11.62152697773058,23.1,88.15,0.3043738581765434
Austria,2009,55.22894596272072,47.73205965659096,41049.0,54752.0,61120.0,81782.0,156143.0,564924.0,1647981.0,3091943.0,0.4920001042047,0.6562347202890401,0.73255657946076,0.98020771245772,1.8714696614825,6.77096686016056,19.752089938593258,37.0588939066876,0.39017640505418,0.46629853562424,0.5628310322419801,0.69730749463907,0.9743178352266899,2.45766515615959,5.88369364720124,11.48638548153107,22.92,92.0,0.3149623235037962
Austria,2010,55.78731591787421,48.60118674148794,33071.0,41039.0,48107.0,67494.0,111914.0,467553.0,1533541.0,2957403.0,0.39542832000805,0.49070253233266,0.57520305683479,0.80700995739208,1.33814461152693,5.59046703841308,18.33632242168066,35.361239059499624,0.26605285035002,0.35415889567835,0.43188255129641,0.54533534448566,0.76282200334169,1.82932249187817,5.07106237977604,10.51040185358173,23.96,93.0,0.3025226310416289
Austria,2011,54.74118174101103,47.299225090155815,28664.0,34859.0,48254.0,86651.0,147996.0,571218.0,1691678.0,3159400.0,0.34158136086975,0.41540422967133,0.57502035207195,1.03259006110947,1.7636100655529101,6.80699222171295,20.15908025429896,37.649367109827494,0.25389300259448,0.31127133918333,0.38894133911102,0.5759799102227501,0.93851337391126,2.30104148956651,5.7117134885332,11.439839563633921,23.56,92.4,0.3080166870334521
Austria,2012,53.48976893190903,46.59566336913208,43568.0,52006.0,60406.0,84936.0,162853.0,627441.0,1684388.0,3230060.0,0.51682229765907,0.6169173685047901,0.71656319027881,1.00753995216346,1.9318241064287403,7.44296363572677,19.98089901023499,38.31629755466187,0.36481378566656003,0.44758488211201997,0.53872556447581,0.66218642574375,1.02785568572227,2.54824327279092,6.10643520655752,11.82431992285159,22.48,89.8,0.304763178012628
Austria,2013,56.11050193374421,48.065108776436986,22843.0,28662.0,31936.0,50455.0,99630.0,478094.0,1540155.0,3054253.0,0.26938468164867996,0.33799785519643,0.3766147053708,0.59499488048401,1.1749053526173,5.63802163850979,18.1625842922221,36.017880881677186,0.17789632161386001,0.23170781865412998,0.277525244422,0.35543136680795,0.6012430438810801,1.7723209273803002,4.87089182966306,10.4207876248663,24.36,92.9,0.3075313313570372
