Entity,Year,reporting_level,welfare_type,reporting_pop,mean,median,headcount_100,headcount_190,headcount_320,headcount_550,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_ratio_100,headcount_ratio_190,headcount_ratio_320,headcount_ratio_550,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,poverty_gap_index_100,poverty_gap_index_190,poverty_gap_index_320,poverty_gap_index_550,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,total_shortfall_100,total_shortfall_190,total_shortfall_320,total_shortfall_550,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,avg_shortfall_100,avg_shortfall_190,avg_shortfall_320,avg_shortfall_550,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,income_gap_ratio_100,income_gap_ratio_190,income_gap_ratio_320,income_gap_ratio_550,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,headcount_stacked_below_100,headcount_stacked_below_190,headcount_stacked_below_320,headcount_stacked_below_550,headcount_stacked_below_1000,headcount_stacked_below_2000,headcount_stacked_below_3000,headcount_stacked_below_4000,headcount_stacked_above_4000,headcount_ratio_stacked_below_100,headcount_ratio_stacked_below_190,headcount_ratio_stacked_below_320,headcount_ratio_stacked_below_550,headcount_ratio_stacked_below_1000,headcount_ratio_stacked_below_2000,headcount_ratio_stacked_below_3000,headcount_ratio_stacked_below_4000,headcount_ratio_stacked_above_4000,poverty_severity_100,poverty_severity_190,poverty_severity_320,poverty_severity_550,poverty_severity_1000,poverty_severity_2000,poverty_severity_3000,poverty_severity_4000,watts_100,watts_190,watts_320,watts_550,watts_1000,watts_2000,watts_3000,watts_4000,headcount_40,headcount_50,headcount_60,headcount_ratio_40,headcount_ratio_50,headcount_ratio_60,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,decile10_thr,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,mld,gini,polarization,survey_year,survey_comparability,comparable_spell,distribution_type,estimation_type,cpi,ppp,reporting_gdp,reporting_pce
Argentina - urban,1995,urban,income,30705906.0,15.28513358962214,10.203255210114715,757428.4640785523,1512227.9982169652,3124449.9154490535,7540899.595077984,15138474.878464855,24228112.999178696,27236193.535037,28788313.341781475,2.46671915193954,4.92487666124219,10.17540376580666,24.55846635848486,49.30150857123335,78.90375551588902,88.70017883542339,93.75497124814189,1.72241765787385,2.63598015060076,4.59366956498445,9.79571101810764,22.34854985699071,44.70805153917577,57.95416065511273,66.27885817133445,528883.9469541459,1537863.0157220426,4513689.147439149,16543239.994884761,68623247.11450702,274560245.6010173,533860502.815437,814060955.518531,0.6982625713671301,1.0169518204498946,1.4446348219956762,2.19380191796781,4.533035703096261,11.332300027258604,19.601142212793864,28.27748002648895,69.82625713671301,53.52378002367867,45.144838187364876,39.887307599414726,45.33035703096261,56.66150013629302,65.33714070931288,70.69370006622238,757428.4640785523,754799.5341384129,1612221.9172320883,4416449.679628931,7597575.283386871,9089638.120713841,3008080.5358583033,1552119.806744475,1917592.6582185254,2.46671915193954,2.4581575093026498,5.250527104564472,14.3830625926782,24.743042212748488,29.60224694465567,9.79642331953437,5.0547924127185,6.245028751858113,0.0157994111094763,0.0201976858153525,0.0307012417806771,0.058461472573813,0.1338363166310739,0.300773173649603,0.4244093543061668,0.5125398258489613,0.0027813101319075,0.0156881910424672,0.0455295992948911,0.1262421033502369,0.3349128350211898,0.7774935055232542,1.11245121682827,1.3702757115769215,4801818.995147093,6507902.094583817,8606579.23033087,15.6380957954704,21.19430084422136,28.029067861833717,1.13221350493558,2.62997140176979,3.6858705221423302,4.73449230332246,5.91179482001325,7.35717410797604,9.0748398911598,11.68468783191776,16.813352188781668,36.97560342798075,,,,,,,,,,,1.7306034674914643,4.019946421293704,5.6339023324995825,7.236734733532162,9.036257357833868,11.245538908252287,13.871014004080957,17.860201446389524,25.69943342948936,56.517703795357605,0.4354325099379763,0.4890440325027265,0.4476412303927695,1995.0,1.0,1991 - 2002,micro,survey,0.2166015689824996,3.1611635684967,10003.091689298246,6083.728960497891
Argentina - urban,1996,urban,income,31145813.0,14.973600555752492,9.788808750546515,932550.8958661816,1651403.5397933517,3746723.364682095,8194220.955999659,15731628.707635906,24555135.769872397,27610579.819484927,29222224.930602174,2.9941452992933,5.30216867285934,12.02962133202975,26.30922158300912,50.50961009634234,78.83928337292848,88.64941114070429,93.82392725019628,2.32802495765916,3.1498452477567502,5.24666973988949,10.95978322220631,23.732629959925543,45.5714412829201,58.53457332219399,66.82026006052449,725082.2999058511,1863985.3302458378,5229177.426923415,18774324.73176563,73917205.47300385,283871917.6676619,546932062.4183528,832468529.7825856,0.7775257126661946,1.1287279488810393,1.3956668048181624,2.2911665224281528,4.698636539592719,11.560592469456221,19.8087858347828,28.487513588015872,77.75257126661947,59.40673415163366,43.61458765056757,41.657573135057326,46.986365395927194,57.80296234728111,66.02928611594267,71.21878397003968,932550.8958661816,718852.6439271701,2095319.8248887435,4447497.591317564,7537407.751636246,8823507.062236492,3055444.0496125296,1611645.1111172475,1923588.0693978257,2.9941452992933,2.3080233735660394,6.72745265917041,14.279600250979366,24.200388513333223,28.32967327658614,9.810127767775816,5.1745161094919805,6.176072749803724,0.0215251744459269,0.0257591170725601,0.0361992636334529,0.0666580460121743,0.1456715090717965,0.3123424862333438,0.4334085343649656,0.5200952576326033,0.0074887456986701,0.0206467319084024,0.0526966907134549,0.1414026189846536,0.3579141468700369,0.8010814774459512,1.1345648440369764,1.392552814707443,5024747.707597737,7004444.474208633,8885013.74766184,16.13297976070728,22.489200953619783,28.527153064400157,1.03439691884566,2.4806008009921903,3.55579591979961,4.64174362189584,5.83434046685718,7.30271711076896,9.19311538667974,11.98757941381757,17.0891038208047,36.88060653953652,,,,,,,,,,,1.548864627889604,3.7143525532336734,5.324306776085388,6.9503614876480135,8.736108365698191,10.934796898831333,13.765403766308454,17.94972257728659,25.588541446851327,55.2235470576893,0.4534730126146179,0.4952442938019692,0.4711066306978619,1996.0,1.0,1991 - 2002,micro,survey,0.2170448978746416,3.1611635684967,10430.682492713648,6344.256450151182
Argentina - urban,1997,urban,income,31579653.0,15.689876667853364,10.481951041648808,772230.5753615053,1522378.3136488849,3531288.488631007,7937419.978608574,15251284.33832309,24272902.38737362,27691982.714643385,29292305.748571593,2.44534218080707,4.820756940074309,11.182163681884049,25.13460163292033,48.29465459396622,76.86247340138164,87.68931917853368,92.75689555097895,1.7838777696777002,2.61342824374152,4.71068615134317,10.25378224464281,22.29434930726257,43.8027373894409,56.86914103922559,65.26540059749478,563342.4096083569,1568091.9844773759,4760378.68964233,17809598.68728596,70404781.49841423,276655049.4417339,538772322.128041,824423481.509951,0.72950026531213,1.0300277995414444,1.3480571482529344,2.2437515887130837,4.616318202231838,11.397691344305224,19.455895508816017,28.14471105778872,72.950026531213,54.21198944954971,42.1267858829042,40.79548343114698,46.16318202231838,56.98845672152613,64.85298502938673,70.3617776444718,772230.5753615053,750147.7382873796,2008910.174982122,4406131.4899775665,7313864.359714516,9021618.049050529,3419080.3272697665,1600323.033928208,2287347.2514284067,2.44534218080707,2.37541475926724,6.36140674180974,13.952437951036279,23.16005296104589,28.567818807415424,10.826845777152037,5.067576372445283,7.2431044490210414,0.0161125172509419,0.0203761939827274,0.0310347050112777,0.0607969303695212,0.1361723404385089,0.2971793578089078,0.4169730477180774,0.5038141885414591,0.0040916578137193,0.0164519615078372,0.0479683901234703,0.1338807221113895,0.3393232261878334,0.7704286232264284,1.0994715331259255,1.3550815259866231,5259974.041197724,7020018.808481666,9410769.378536142,16.65621228072938,22.22956284061027,29.80010381537803,1.0825282439848,2.46507459485889,3.51918821833576,4.68461566911407,5.93835340170333,7.3079845690362,9.27434863946254,12.07551113217267,17.27812618839966,36.37426934293088,,,,,,,,,,,1.6984734637589387,3.867671637039458,5.521562911665068,7.350104208469312,9.317203248285272,11.466137657875347,14.55133863278409,18.946328036507953,27.1091668947598,57.070779987386516,0.4444083806379692,0.4911047521919294,0.4738088960947477,1997.0,1.0,1991 - 2002,micro,survey,0.2182840320744024,3.1611635684967,11146.721033655484,6834.050397076817
Argentina - urban,1998,urban,income,32009558.0,15.23561021715455,9.58972768298127,764438.5250553582,1784806.1825534194,4011078.4328101086,8914723.086974848,16473921.49712547,25054979.263852082,28268968.059087202,29874916.228224233,2.38815707813072,5.57585388262287,12.530877286122191,27.850191142829427,51.46563253739858,78.27343090414458,88.31414685290937,93.33123633954656,1.50662529216169,2.61096278037417,5.08574551407642,11.33277310224944,24.36930562655021,45.830738832372994,58.6057880386365,66.74018121631498,482264.0967371656,1587939.526530337,5209358.912194208,19951638.185451135,78005070.18727852,293404338.5675391,562783611.4075323,854529480.6296581,0.6308736162953608,0.8896985801890059,1.2987427195594876,2.238054731571207,4.735063852337139,11.710420331133397,19.90817670568002,28.603577466180276,63.087361629536076,46.82624106257926,40.58570998623399,40.69190421038558,47.350638523371394,58.55210165566699,66.3605890189334,71.50894366545069,764438.5250553582,1020367.6574980612,2226272.2502566893,4903644.654164739,7559198.410150621,8581057.766726613,3213988.7952351198,1605948.1691370308,2134641.771775767,2.38815707813072,3.1876968044921496,6.955023403499322,15.319313856707234,23.61544139456915,26.807798366746,10.040715948764802,5.017089486637182,6.668763660453441,0.0130973684371244,0.0186271173436551,0.0315477686697556,0.066065395139487,0.1495053149968797,0.3168125868805199,0.4361384407486892,0.5215602094520656,0.0043804715248601,0.020442196930958,0.0580680516949919,0.1564924333279857,0.3831668779483801,0.8310599213730396,1.16611667451068,1.424598995459464,5295506.629711945,7368718.947240677,9264588.478807578,16.543516876152882,23.020370813119868,28.94319402600804,1.0650697277596,2.34293904516278,3.3649802425992803,4.43507140919228,5.63556035358343,7.0649376584355705,9.05473385793827,11.95870154689718,17.02666657649334,38.05133958193823,,,,,,,,,,,1.6226987226236178,3.5696106054652375,5.126752736466878,6.757101927569993,8.58612009024468,10.763863637242089,13.795439567961953,18.219811547180857,25.94116552569058,57.97353781109955,0.4733172438138264,0.507336437789718,0.495062075115203,1998.0,1.0,1991 - 2002,micro,survey,0.2206985867628206,3.1611635684967,11445.564938468156,6991.925485320825
Argentina - urban,1999,urban,income,32438320.0,14.522638212458354,9.523834256150034,872413.2110362882,1793639.591748454,4237547.59363911,9239626.31745623,16971407.439785454,25799714.524443336,28970781.798460636,30547206.06506876,2.6894525087498002,5.52938497353887,13.063400304451989,28.483677075311643,52.31900862863876,79.53468158783605,89.31036440376886,94.17012368417588,1.82534942022087,2.86469637633107,5.37371156127202,11.6838884971004,24.982564648668202,46.719692464082904,59.54148462520875,67.6557111401618,592112.6860493905,1765592.8174070858,5578053.606791725,20845314.265229404,81039242.64941867,303101666.89030194,579427719.4642805,877855043.1168534,0.678706693753588,0.9843632051442242,1.3163400489388766,2.2560776322573557,4.775045495604643,11.74825661745735,20.000417092474475,28.737654149022003,67.8706693753588,51.80858974443285,41.135626529339895,41.0195933137701,47.750454956046426,58.74128308728675,66.66805697491492,71.844135372555,872413.2110362882,921226.3807121657,2443908.0018906565,5002078.72381712,7731781.122329224,8828307.084657881,3171067.2740173005,1576424.2666081227,1891113.934931241,2.6894525087498002,2.8399324647890696,7.534015330913118,15.420276770859651,23.835331553327126,27.215672959197274,9.775682815932823,4.859759280407008,5.829876315824127,0.0162795065831675,0.0215461598037876,0.034232292088481,0.0690781781771523,0.1541713035211857,0.3237175677328365,0.4443587340623528,0.530218044296823,0.0064067023412245,0.0221619926319169,0.0602219264278061,0.1597121426133821,0.3906443782477033,0.8447096378593136,1.1830301025871546,1.4432905560346727,5416625.075276723,7290011.457026649,9538471.585133633,16.69822936353277,22.4734556445175,29.404949409012648,1.07068877326507,2.41843913697804,3.4641031173753096,4.522047350666069,5.7955893824539295,7.29116093011819,9.18677039003134,12.09111977723567,17.11181154784633,37.04826959402905,,,,,,,,,,,1.5549225692269464,3.5122116625182085,5.030791630429078,6.567205765332911,8.416724782934335,10.588689233691781,13.341614271535006,17.559495810829368,24.850864826913924,53.80386157117052,0.4569082907522838,0.4979204137208139,0.4854711413349838,1999.0,1.0,1991 - 2002,micro,survey,0.2162194582827886,3.1611635684967,10935.644594805466,6776.346983729585
Argentina - urban,2000,urban,income,32867365.0,14.204878487220324,9.058017422814835,1067699.5393228682,2232258.3774218215,4950759.913557759,10348406.639445059,17798168.905839648,26288289.931200802,29401294.8649379,30969988.638409976,3.2485096974548098,6.791716882146839,15.062843989951,31.485355273977877,54.1514931478068,79.98295552807717,89.4543717299452,94.22717226771898,1.99712083722591,3.3502596785977397,6.39140306080333,13.41452764029343,26.957895371583152,48.14553748840193,60.50977238873016,68.3551172245391,656400.9950620957,2092169.9463238374,6722194.472369288,24249509.69408621,88603498.68096341,316483390.7504979,596639032.5501949,898661034.9746853,0.6147806296501572,0.9372436307038161,1.3578106371024818,2.3433085439118972,4.978236758495547,12.038949341275828,20.292950881619447,29.01715739928096,61.478062965015724,49.32861214230611,42.43158240945256,42.605609889307225,49.78236758495547,60.19474670637914,67.64316960539816,72.5428934982024,1067699.5393228682,1164558.8380989532,2718501.536135937,5397646.7258873,7449762.266394589,8490121.025361154,3113004.933737099,1568693.7734720744,1897376.361590024,3.2485096974548098,3.5432071846920286,8.27112710780416,16.42251128402688,22.666137873828916,25.83146238027038,9.47141620186802,4.77280053777379,5.772827732281016,0.0168256129400166,0.0241224047563881,0.0403243106018316,0.080656039978994,0.1711218040578208,0.3407682204810235,0.4584139329385616,0.5417461301263776,0.0098140785396736,0.0310632111520676,0.0787018678670598,0.1930870951494159,0.4382455122231966,0.8995360932893811,1.2383913178315058,1.4985627519510965,5847038.437819033,8045025.017445614,10255472.478585294,17.789799814554748,24.47724366539762,31.20260014328892,0.9485234461159601,2.2374358453186702,3.24940725887103,4.327240370637861,5.59869043760997,7.175251978344099,9.10731595680309,12.20623034331965,17.44941784720208,37.70048651577756,,,,,,,,,,,1.3473660294356686,3.1782504305702797,4.615743526775466,6.146792364990504,7.9528717353811995,10.192358246756516,12.936831651111058,17.338801881387724,24.78668601922392,53.55308298657086,0.4881116045806118,0.5106395767594252,0.509470493505905,2000.0,1.0,1991 - 2002,micro,survey,0.2147088116514768,3.1611635684967,10730.60821729683,6657.963802486849
Argentina - urban,2001,urban,income,33297960.0,13.080539495845215,8.083802039029441,1790977.4634679717,3556080.104476742,6395586.801870647,12291383.359494377,19728970.95867846,27328339.157932837,30167610.160038553,31435444.17351374,5.37864020338775,10.67957347680381,19.20714302579091,36.91332249631622,59.24978875185886,82.07211239947684,90.59897411144271,94.40651671608032,3.3892356883241095,5.5295160868502595,9.452872706633219,17.18260213072677,31.31586055315,51.954214634734676,63.619820459727784,70.88396444937555,1128546.3438038868,3498310.504106633,10072364.07265807,31468007.91446701,104275427.20643666,345993872.14776194,635523071.0625591,944116565.1506916,0.6301287240201326,0.9837546965555183,1.57489287295921,2.560168127061126,5.285396152938608,12.660625665842092,21.066404255793625,30.03350485329445,63.012872402013265,51.776562976606236,49.215402279975315,46.548511401111384,52.85396152938608,63.30312832921046,70.22134751931208,75.08376213323612,1790977.4634679717,1765102.6410087703,2839506.697393905,5895796.55762373,7437587.599184085,7599368.199254375,2839271.0021057166,1267834.0134751871,1862515.8264862597,5.37864020338775,5.30093327341606,8.5275695489871,17.706179470525313,22.336466255542636,22.822323647617974,8.52686171196589,3.807542604637603,5.593483283919674,0.0288852324768913,0.04059049585243,0.0635814394739364,0.1114306775558921,0.2095499957345408,0.3811110474865739,0.4953768812159075,0.5747349703865466,0.0153004035020672,0.0489854988773208,0.1137671432959021,0.2481038061429033,0.5176896282282629,0.9953175937635812,1.3371257678721742,1.5966466833450172,6634007.115032291,8346693.384040321,10348095.08061706,19.92316380652836,25.0666809139068,31.077264434869463,0.65263933640283,1.9296534611548999,3.0172199140106297,4.0743419236722795,5.345154604852429,6.91613940400178,8.9989842997628,12.06437859023054,17.52410258225964,39.477385883650754,,,,,,,,,,,0.853687461635943,2.524090831193109,3.9466864252866745,5.329459045217322,6.991750592017112,9.046683463281665,11.77115695555383,15.780858064234,22.922471595649036,51.6385505243816,0.5426775957704569,0.5334310600620975,0.5392328299303026,2001.0,1.0,1991 - 2002,micro,survey,0.2122802976554852,3.1611635684967,10146.106818485889,6207.546820244806
Argentina - urban,2002,urban,income,33728928.0,9.18845290794586,5.545341370834873,2135143.216923172,5714018.846172869,10206074.545852259,16815310.504073575,24678341.158941787,30376032.845996965,32046925.521332663,32896366.219069224,6.33030263198158,16.94100342048484,30.259113322108128,49.85426902412545,73.16669287248556,90.05928930204057,95.01317540045346,97.53160912516763,2.6023742711284,6.8332232239343895,13.75531676445777,24.89358466952135,42.039269164695355,62.66754645203578,72.75294857868538,78.65687004515918,877752.9441994228,4379068.588432207,14846466.840498852,46179865.87391041,141793948.282863,422741832.44347405,736163689.3194544,1061204762.5834123,0.4110979241309632,0.7663727940563612,1.454669645395883,2.746298729525283,5.745683932709809,13.916953362103838,22.971429469245425,32.25902689423057,41.10979241309632,40.33541021349269,45.458426418621336,49.93270417318696,57.45683932709809,69.5847668105192,76.57143156415141,80.64756723557643,2135143.216923172,3578875.629249697,4492055.69967939,6609235.958221316,7863030.654868212,5697691.687055178,1670892.6753356978,849440.6977365613,832561.7809307761,6.33030263198158,10.61070078850326,13.318109901623288,19.59515570201732,23.312423848360112,16.892596429555002,4.953886098412904,2.518433724714172,2.468390874832358,0.0177263216934964,0.0396828896368505,0.0827421017565166,0.159842063425274,0.2912591223487235,0.4845707702372879,0.5962351057565064,0.6681811613773351,0.0208534500549734,0.0840261965700088,0.1997152482812483,0.4076339842141686,0.7705435569645896,1.3336474862130128,1.7052339194645794,1.9790985481032484,6849544.282374659,8748267.444028892,10547203.604972778,20.30762520046489,25.93698632826069,31.270497553236137,0.87325221118941,1.8852774438795399,2.8994071844044798,4.04431457631898,5.32623918935253,6.8465601220520895,8.686489778294371,11.65944920388471,17.27282007789625,40.50619021272563,,,,,,,,,,,0.8023836819273485,1.7322783011499694,2.664106637486046,3.7160994029425964,4.8939897967821455,6.290929526289569,7.98154022632109,10.713229994248149,15.871049387317143,37.218922124992694,0.5384334584989681,0.537937583377964,0.5352598360299283,2002.0,1.0,1991 - 2002,micro,survey,0.2939819569008952,3.1611635684967,8943.308002238458,5259.207138882885
Argentina - urban,2003,urban,income,34159484.0,13.00340366215568,8.189924600155914,793935.6220476992,2687826.0792678455,5920636.557728801,11509917.98604552,19817427.0948948,28127525.23173607,31243357.492329866,32543248.815559503,2.32420261982792,7.86846217954535,17.332336043860618,33.694648274094305,58.01442169001968,82.34177434218874,91.46320094393073,95.26856089383406,0.9955830151098801,2.87088144777649,6.72604901275502,14.765783862108051,29.336781584134147,50.75198640529581,63.05099463985354,70.68915521133646,340086.02075317706,1863288.748743139,7352267.636301469,27741535.6671826,100212932.1134725,346732333.515984,646136832.7752489,965882026.5660657,0.42835465661061484,0.6932326325409761,1.241803573756578,2.410228787104833,5.056808415825509,12.32715394117818,20.680774559324274,29.679950887517425,42.835465661061484,36.48592802847243,38.80636167989306,43.82234158372423,50.56808415825509,61.635769705890894,68.93591519774758,74.19987721879356,793935.6220476992,1893890.4572201464,3232810.4784609554,5589281.42831672,8307509.10884928,8310098.136841271,3115832.2605937943,1299891.323229637,1616235.1844404973,2.32420261982792,5.544259559717432,9.463873864315268,16.362312230233687,24.31977341592537,24.327352652169075,9.121426601741977,3.805359949903333,4.73143910616594,0.0069112063960485,0.0159043846705821,0.0371196214430412,0.0858358414791635,0.1862666331832407,0.3637384091706628,0.4829360086923708,0.5661954879124821,0.0097569705531102,0.0373001457752791,0.0975859089058225,0.2320690467963433,0.5043785666781849,0.9923601953581376,1.344995056046554,1.612948806934282,6075693.564031365,8363492.3443357535,10254405.719021134,17.78625685338621,24.48366124129906,30.01920555656266,1.07239229892782,2.23163734103607,3.22600890244758,4.37421628194062,5.58235313107913,7.133440570599089,9.24802887833387,12.24889935750971,17.197699290751682,37.68532394737479,,,,,,,,,,,1.3944749947145563,2.9018881173031796,4.194909597623369,5.687970001964766,7.258959114812058,9.27590072394981,12.02558525842481,15.92773827628181,22.362862593801253,49.00374794268164,0.4851524413753743,0.5089715698379785,0.5123713550694114,2003.0,2.0,2003 - 2020,micro,survey,0.3055447243113179,3.1611635684967,9629.844086005607,5628.171349652291
Argentina - urban,2004,urban,income,34588884.0,14.016382400701678,9.501043998176062,537275.4939092553,1986014.4470893298,4809385.440615691,10112724.25359096,18141662.72965714,27509879.448108796,31145058.73849753,32790878.38934688,1.5533183837595201,5.741770815992011,13.90442501878838,29.23691973869686,52.44940174900451,79.53387408541079,90.04354907344663,94.801781952106,0.61080788272426,1.9674711813738401,5.048886354477291,11.95830897440049,25.184616859717917,46.760307493653066,59.741529386647585,67.9635160289822,211271.63001835035,1293000.0168517714,5588331.022214332,22749350.907343365,87110779.11452273,323477370.34045935,619917848.9812033,940312868.8634423,0.3932277433335415,0.6510526742374765,1.1619636419697983,2.249576903005659,4.801697639991846,11.758589162508935,19.904211906813337,28.67605001910933,39.32277433335415,34.26593022302508,36.3113638115562,40.90139823646653,48.01697639991846,58.79294581254467,66.34737302271112,71.69012504777332,537275.4939092553,1448738.9531800747,2823370.9935263614,5303338.812975269,8028938.47606618,9368216.718451656,3635179.290388733,1645819.6508493498,1798005.610653121,1.5533183837595201,4.1884524322324905,8.162654202796372,15.33249471990848,23.212482010307646,27.08447233640627,10.509674988035847,4.758232878659369,5.198218047894003,0.0041643659639794,0.0103629015440667,0.0266635877764849,0.0669331976770311,0.1553220975504213,0.3246288282518336,0.4453603806769226,0.5319359604341298,0.0051408169564319,0.0243848242034852,0.07106381115948,0.1829065724498273,0.4217003060289351,0.882939978794883,1.2279638050652393,1.493396527852331,6218132.430123317,8330102.017836208,10500670.35653021,17.97725659527875,24.08317660042518,30.35851158577481,1.2060066333572599,2.3985109765879202,3.47926113010179,4.65252346984634,6.01360535322201,7.57478257969917,9.567388247768351,12.54263185933276,17.329296152783723,35.23599359729912,,,,,,,,,,,1.6903850150918178,3.3618447040136714,4.876665447140415,6.521154808160574,8.428899223766638,10.61710492392371,13.410017225670035,17.580232445163183,24.289404161242505,49.388116052842044,0.4343348554340679,0.4837703458741335,0.4760193697728178,2004.0,2.0,2003 - 2020,micro,survey,0.3225389985100921,3.1611635684967,10389.151274064125,6098.126323116635
