MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
IMAGE,SSP1-19,R5.2LAM,Agricultural Production|Livestock,million t DM/yr,30.76775,33.46501074,36.40041553,39.4796582,43.35618262,47.23270898,47.22443994,47.21617432,47.20790723,47.1996377,47.19137061
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity,GW,253.2658311,278.322875,339.7336465,387.8769023,593.3468203,1024.372813,1341.887594,1365.862313,1302.426203,1218.125094,1046.496188
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Biomass,GW,2.911169213,3.564605422,9.191057549,10.20397731,15.22805726,16.46738691,17.545286,17.74111855,17.68508887,19.99950415,21.88661304
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Coal,GW,34.21451196,36.17888574,26.78583991,22.16086299,13.10118633,2.972596325,6.082504683,8.413028797,8.17401056,6.527489093,3.888640088
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Gas,GW,41.63835934,46.66085883,60.99622565,58.4593324,58.8822684,124.4420651,167.7248124,195.8577095,192.1906816,129.5361949,93.16037683
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Hydro,GW,139.3560039,154.183793,196.1027686,236.4970601,286.6800024,302.7746025,318.8692207,334.9638311,351.0585576,366.6925625,367.0750703
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Nuclear,GW,4.394833333,4.394,4.586327286,4.79788443,5.07693396,3.877448044,2.300982437,1.721908615,1.529557541,1.24828299,0.524951927
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Oil,GW,29.10277954,29.65296851,16.4480199,11.30663586,0.055736919,1.97318E-06,1.96526E-06,0.002928239,0.002981753,0.002981753,0.002981753
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Other,GW,1.413070116,1.48747011,1.929566906,3.543603271,10.27346762,14.47218009,18.67093996,22.86970179,27.06845874,31.26721517,35.46594544
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Solar,GW,0.017153,0.109353001,2.875518089,5.361549759,60.76145935,281.7872598,492.3219092,508.2205635,482.053127,454.8336436,321.0979717
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Solar|CSP,GW,0,0,0.095429131,0.455136108,28.99002527,189.9338184,364.9307969,410.4219531,413.0399766,398.7278359,274.5199453
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Solar|PV,GW,0.017153,0.109353001,2.780088959,4.906413651,31.77143408,91.85344141,127.3911123,97.79861035,69.01315039,56.10580762,46.57802637
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Wind,GW,0.218,2.090900024,20.81832948,35.54600726,143.2876211,277.579145,318.3720029,276.0714556,222.6638047,208.0172329,203.3936128
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Wind|Offshore,GW,0,0,0.217540901,1.223296082,33.42426367,68.86413525,76.61569434,57.74524072,42.35449609,45.77745947,51.11665088
IMAGE,SSP1-19,R5.2LAM,Capacity|Electricity|Wind|Onshore,GW,0.218,2.090900024,20.60078857,34.32271118,109.8633574,208.7150098,241.7563086,218.3262148,180.3093086,162.2397734,152.2769619
IMAGE,SSP1-19,R5.2LAM,Consumption,billion US$2005/yr,3400.972873,4194.633484,6059.883654,8538.904071,11802.65999,15285.62379,19022.475,22393.77975,25190.47403,27341.06827,28656.0998
IMAGE,SSP1-19,R5.2LAM,Emissions|BC,Mt BC/yr,1.47143507,1.406153873,1.089683048,0.660852943,0.765263122,0.57548354,0.556110403,0.572187049,0.535886964,0.509249575,0.497211631
IMAGE,SSP1-19,R5.2LAM,Emissions|CH4,Mt CH4/yr,42.60834384,45.41782594,41.36319709,33.96768284,33.16416883,28.85672772,27.25939023,26.06671691,24.27972281,22.93777323,21.83053172
IMAGE,SSP1-19,R5.2LAM,Emissions|CH4|Land Use,Mt CH4/yr,31.70641583,33.65824767,31.28210064,26.71495054,26.83978345,23.08153222,22.15388403,21.56038049,20.46332966,19.5158885,18.71564654
IMAGE,SSP1-19,R5.2LAM,Emissions|CO,Mt CO/yr,178.2983576,167.940981,140.7624128,91.64745556,111.9323268,84.96344744,83.40921293,87.05006312,82.29515094,78.42827311,76.86378971
IMAGE,SSP1-19,R5.2LAM,Emissions|CO2,Mt CO2/yr,3110.961558,3210.894114,2807.33837,1282.24896,1095.332831,120.0587473,-269.8738855,-646.5000252,-1138.086181,-1549.859594,-1989.702615
IMAGE,SSP1-19,R5.2LAM,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,26.53131906,186.6265371,585.0461738,679.5256729,693.1885944,808.8158598,999.4077941,1136.850286,1338.965738
IMAGE,SSP1-19,R5.2LAM,Emissions|CO2|Carbon Capture and Storage|Biomass,Mt CO2/yr,0,0,10.99202388,64.14115288,247.3360887,279.0372919,301.1462387,403.02017,671.9570878,904.1156417,1227.626516
IMAGE,SSP1-19,R5.2LAM,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,1483.491609,1602.326948,1659.246225,916.5067946,367.0224611,121.2713446,28.31676036,-115.4766672,-408.2066246,-676.1713534,-1038.935644
IMAGE,SSP1-19,R5.2LAM,Emissions|CO2|Land Use,Mt CO2/yr,1657.695911,1639.650221,1180.260212,382.137462,746.7004615,19.02505533,-277.6498706,-510.8888371,-710.6166529,-856.2594782,-935.4732309
IMAGE,SSP1-19,R5.2LAM,Emissions|F-Gases,Mt CO2-equiv/yr,16.92584193,25.93709993,54.41169262,35.94507408,10.87435496,11.04532325,12.83614016,15.82097721,15.652354,13.07281065,11.31924796
IMAGE,SSP1-19,R5.2LAM,Emissions|Kyoto Gases,Mt CO2-equiv/yr,4590.701477,4797.979492,4310.343933,2537.606949,2337.900673,1241.140266,832.7256775,465.9847679,-42.3331123,-474.8988457,-914.9739342
IMAGE,SSP1-19,R5.2LAM,Emissions|N2O,kt N2O/yr,1334.2489,1428.530178,1390.984375,1242.351194,1350.968983,1304.08684,1370.062951,1493.274859,1587.60947,1639.072527,1737.067731
IMAGE,SSP1-19,R5.2LAM,Emissions|N2O|Land Use,kt N2O/yr,1268.79037,1365.174061,1352.70021,1322.996357,1445.240595,1414.831526,1487.847118,1611.045432,1699.306827,1746.975327,1836.774762
IMAGE,SSP1-19,R5.2LAM,Emissions|NH3,Mt NH3/yr,8.343757172,9.206440669,9.581447866,9.310786599,9.965872059,9.721874828,9.944148937,10.34351612,10.60766626,10.80106126,11.11310845
IMAGE,SSP1-19,R5.2LAM,Emissions|NOx,Mt NO2/yr,11.792939,11.54893472,10.39509727,6.261728871,6.113702537,5.084861197,4.938780621,5.070856625,5.045150628,4.941198534,5.025973478
IMAGE,SSP1-19,R5.2LAM,Emissions|OC,Mt OC/yr,8.262320638,7.944870532,6.526428372,4.395795941,5.453344747,4.067561924,3.981552452,4.151552901,3.896986142,3.713932768,3.644048765
IMAGE,SSP1-19,R5.2LAM,Emissions|Sulfur,Mt SO2/yr,8.379909694,7.953563213,5.499749362,2.067495376,1.836438999,1.456212595,1.341386527,1.214061856,1.026153177,0.853976466,0.701258563
IMAGE,SSP1-19,R5.2LAM,Emissions|VOC,Mt VOC/yr,21.29892213,20.65035623,15.71737663,9.730946658,11.37611195,9.177624026,8.050347208,7.193797804,6.39104492,5.899168424,5.512915695
IMAGE,SSP1-19,R5.2LAM,Energy Service|Transportation|Freight,bn tkm/yr,1282.551794,1387.525487,1847.994132,1959.792828,2489.552519,2935.420486,3298.971458,3602.786585,3833.819595,3931.038224,3952.719678
IMAGE,SSP1-19,R5.2LAM,Energy Service|Transportation|Passenger,bn pkm/yr,4367.080063,4515.706658,5968.571246,5781.523168,7733.137012,9707.944989,11071.02406,11799.89576,11817.36708,11364.51018,10528.57292
IMAGE,SSP1-19,R5.2LAM,Final Energy,EJ/yr,20.7981189,22.31213281,23.68094897,20.20712964,23.10443555,26.6117146,28.74801563,29.53834863,29.36619678,28.0483457,26.01129883
IMAGE,SSP1-19,R5.2LAM,Final Energy|Electricity,EJ/yr,3.376669815,4.018460144,5.02032489,5.565822693,7.767161133,10.90624426,13.47428906,14.59916016,14.49043726,13.54697119,11.86428992
IMAGE,SSP1-19,R5.2LAM,Final Energy|Gases,EJ/yr,2.624138687,2.762132751,3.419684021,4.139689758,5.080495667,5.248948639,4.668541168,3.932332977,3.147146683,2.50788739,1.735942627
IMAGE,SSP1-19,R5.2LAM,Final Energy|Heat,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
IMAGE,SSP1-19,R5.2LAM,Final Energy|Hydrogen,EJ/yr,2.0569E-18,6.68716E-06,8.16129E-05,0.865048782,3.136232727,3.693150024,3.585981567,3.963485931,5.072828491,6.27750116,7.64512793
IMAGE,SSP1-19,R5.2LAM,Final Energy|Industry,EJ/yr,6.873965271,7.216740784,7.732630127,7.81459137,8.854562439,9.528045044,9.755318115,9.248234131,8.506692871,7.469351074,6.612131042
IMAGE,SSP1-19,R5.2LAM,Final Energy|Liquids,EJ/yr,11.10452118,11.61658283,12.35085192,7.03719001,4.437843823,3.852426228,3.889625229,3.888770486,3.472942253,2.828844498,2.146052992
IMAGE,SSP1-19,R5.2LAM,Final Energy|Residential and Commercial,EJ/yr,5.312234413,6.042029404,5.757980804,5.591145065,7.181425446,9.239523865,10.89910376,11.82196429,12.07886279,11.78982294,11.11849384
IMAGE,SSP1-19,R5.2LAM,Final Energy|Solar,EJ/yr,0.000216,0.0003528,0.018208364,0.044394146,0.71886054,3.50805583,6.211085176,6.831605871,6.764713406,6.403551521,4.609793946
IMAGE,SSP1-19,R5.2LAM,Final Energy|Solids,EJ/yr,3.69278952,3.914952072,2.890008469,2.599379494,2.682701988,2.910945723,3.129581144,3.154601355,3.18284068,2.887143531,2.619886356
IMAGE,SSP1-19,R5.2LAM,Final Energy|Solids|Biomass,EJ/yr,3.070486847,3.194521652,2.271358036,1.958940617,2.100223236,2.358549803,2.670469519,2.809838568,2.955288252,2.726636803,2.506514983
IMAGE,SSP1-19,R5.2LAM,Final Energy|Solids|Biomass|Traditional,EJ/yr,3.070486847,3.122474579,1.712823029,1.02135033,0.828811127,0.62238629,0.370264807,0.214997717,0.131908491,0.080539665,0.056923919
IMAGE,SSP1-19,R5.2LAM,Final Energy|Solids|Coal,EJ/yr,0.622302673,0.72043042,0.618650433,0.640438877,0.582478752,0.55239592,0.459111626,0.344762787,0.227552428,0.160506729,0.113371373
IMAGE,SSP1-19,R5.2LAM,Final Energy|Transportation,EJ/yr,6.853279541,7.176534302,8.518494873,5.59580426,5.780437073,6.217320251,6.47542688,6.877865112,7.189768921,7.259513794,7.141931152
IMAGE,SSP1-19,R5.2LAM,GDP|PPP,billion US$2005/yr,5062.026794,6095.898987,8554.734009,12414.47864,17677.35791,23503.48633,29301.60205,34564.18896,38978.70313,42424.82373,44603.48242
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|BC,Mt BC/yr,,,0.701226336,0.365791412,0.415452857,0.287831058,0.273859047,0.27536166,0.261299926,0.25505859,0.239013677
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|CH4|Fossil Fuels and Industry,Mt CH4/yr,,,30.91952749,17.9082542,15.72563818,13.49921335,11.4464474,9.11768296,6.530545943,4.91937015,3.845425224
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|CH4|Land Use,Mt CH4/yr,,,29.62586927,25.95936799,25.18839386,21.95158213,20.88689899,19.95055767,18.8989089,18.09233331,17.20903035
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|CO,Mt CO/yr,,,89.13615149,48.97238704,62.80229154,41.92392869,40.05329655,40.48468643,38.48265282,38.09332417,35.77923082
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,,,2060.621697,1311.5132,662.1214635,246.652666,97.64887595,-124.3230159,-507.4000862,-888.5508673,-1186.436827
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|CO2|Land Use,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|NH3,Mt NH3/yr,,,7.909675625,7.751412399,8.268733704,8.097112765,8.29678721,8.607052238,8.817625605,9.086014786,9.258395362
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|NOx,Mt NO2/yr,,,11.65912212,6.803296164,6.095283855,4.746182901,4.355397976,4.319451329,4.284340383,4.390813941,4.37530312
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|OC,Mt OC/yr,,,3.425524789,2.062056087,2.795358041,1.786483689,1.73031696,1.776898307,1.677506302,1.650246069,1.532015422
IMAGE,SSP1-19,R5.2LAM,Harmonized Emissions|Sulfur,Mt SO2/yr,,,6.889402359,2.505805446,1.922516897,1.480864819,1.277025973,1.066178065,0.843437808,0.687879146,0.528455972
IMAGE,SSP1-19,R5.2LAM,Land Cover|Built-up Area,million ha,6.893309766,7.125243652,8.609626172,9.911201953,10.8468291,11.32506602,11.29297285,11.0470543,10.60453301,10.00381719,9.262212891
IMAGE,SSP1-19,R5.2LAM,Land Cover|Cropland,million ha,173.7239688,176.9218516,164.7855687,165.7039313,181.3568,181.8099438,195.1447797,218.9289188,242.6094594,250.5961641,263.4581031
IMAGE,SSP1-19,R5.2LAM,Land Cover|Forest,million ha,741.0649734,728.9240609,717.2568664,721.2830914,730.1565875,759.9977375,784.6119484,808.2705938,830.0294406,855.2383891,865.3666938
IMAGE,SSP1-19,R5.2LAM,Land Cover|Pasture,million ha,539.6362406,542.6668578,507.4648422,479.5973531,474.2038469,461.0226406,438.2882469,417.6184797,398.3284367,380.1471188,363.7590063
IMAGE,SSP1-19,R5.2LAM,Population,million,556.4922867,589.4963684,639.0406876,669.3668594,682.479454,678.2365646,658.8923569,628.9450836,590.6542358,543.1041565,486.2431335
IMAGE,SSP1-19,R5.2LAM,Price|Carbon,US$2005/t CO2,0,0,6.506277264,303.6736287,546.2075423,651.0313616,707.6402484,652.1972441,519.7958102,335.3369921,238.8174885
IMAGE,SSP1-19,R5.2LAM,Primary Energy,EJ/yr,27.38174414,29.98152222,31.3314248,26.92533594,31.12510034,34.28534766,36.398146,37.70242725,38.25527832,36.82500146,34.78975439
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Biomass,EJ/yr,4.203218201,4.72034185,3.618036285,5.129172901,7.250062012,8.498078062,9.553732824,11.1689108,13.98656549,15.54454479,18.30976327
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Biomass|Traditional,EJ/yr,3.070487061,3.122474518,1.712823029,1.02135033,0.828811035,0.62238629,0.370264807,0.214997717,0.131908503,0.080539664,0.056923919
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0.116154752,0.696508888,2.692352097,3.038490997,3.268975922,4.390201538,7.355650452,9.912542786,13.48776013
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Biomass|w/o CCS,EJ/yr,4.203218323,4.720341736,3.501881714,4.432664063,4.557710693,5.45958606,6.284758545,6.778710083,6.630915161,5.632001831,4.822003723
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Coal,EJ/yr,1.325403481,1.483346313,2.412623047,0.727573158,0.79811393,0.646772705,0.677473259,0.651713272,0.537859113,0.371460058,0.187893726
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0.015698507,0.212977634,0.411609573,0.48692778,0.550387699,0.556986185,0.474948432,0.330510142,0.164885572
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Coal|w/o CCS,EJ/yr,1.325403481,1.483346313,2.396924713,0.514595539,0.38650425,0.15984499,0.127085608,0.094727072,0.062910705,0.040949908,0.023008147
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Fossil,EJ/yr,20.74771784,22.51934888,23.98693884,17.18598606,16.42541569,14.47758832,12.90776617,12.15991765,10.04910942,7.607770117,4.497213413
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Fossil|w/ CCS,EJ/yr,0,0,0.264096312,2.080798386,6.093867892,7.257418485,7.055054314,7.258046927,5.799160487,4.143296306,1.929324932
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Fossil|w/o CCS,EJ/yr,20.74771784,22.51934888,23.72284152,15.1051885,10.33154868,7.22016988,5.852712774,4.901870932,4.249948607,3.464473895,2.567888525
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Gas,EJ/yr,5.762766388,6.78488269,8.008571777,8.885217224,12.07060376,11.42355591,10.24471313,9.653559937,7.76940741,5.644017151,2.878622375
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0.225047429,1.838956894,5.661834778,6.770254883,6.504217041,6.69706604,5.31932843,3.80825824,1.762944275
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Gas|w/o CCS,EJ/yr,5.762766388,6.78488269,7.783523865,7.046260376,6.408770355,4.653301025,3.740496826,2.956494019,2.450078491,1.835759064,1.115678169
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Hydro,EJ/yr,2.32900544,2.625364416,3.427871192,4.114609152,4.945393408,4.4407944,3.980312352,4.267470456,4.795751728,4.766876064,5.037261928
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Non-Biomass Renewables,EJ/yr,2.36367344,2.672693616,3.645124692,4.549164163,7.507587895,11.42060036,14.12908357,14.65228667,14.55239082,14.03300584,12.36143143
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Nuclear,EJ/yr,0.0991188,0.0992628,0.115450557,0.113061821,0.110795724,0.057401742,0.028642279,0.023860646,0.020680903,0.015933891,0.005173702
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Oil,EJ/yr,13.65954797,14.25111987,13.56574402,7.573195679,3.556697998,2.407259705,1.985579773,1.85464444,1.741842896,1.592292908,1.430697311
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Oil|w/ CCS,EJ/yr,0,0,0.023350375,0.028863857,0.020423541,0.000235822,0.000449574,0.003994702,0.004883625,0.004527924,0.001495085
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Oil|w/o CCS,EJ/yr,13.65954797,14.25111987,13.54239294,7.544332581,3.536274078,2.407023865,1.985130341,1.850649841,1.736959412,1.587764923,1.429202209
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Other,EJ/yr,0.0319824,0.0301212,0.034130344,0.052052479,0.168759897,0.168363611,0.221132167,0.302684754,0.353673609,0.376474104,0.384057267
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Solar,EJ/yr,0.000216,0.0003528,0.018208365,0.044394123,0.718860534,3.508022528,6.21103296,6.831472192,6.764506104,6.403334068,4.609560376
IMAGE,SSP1-19,R5.2LAM,Primary Energy|Wind,EJ/yr,0.0024696,0.0168552,0.164914791,0.338108409,1.674574056,3.303419824,3.716606088,3.250659264,2.638459384,2.4863216,2.330551856
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity,EJ/yr,4.12629824,4.834381568,5.98447808,6.525691904,9.21027136,12.68664781,15.3867648,16.41142221,16.34911821,15.33204301,13.25150912
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Biomass,EJ/yr,0.0264564,0.0420228,0.174161054,0.278451292,0.390191505,0.358553642,0.376138718,0.372260973,0.389821883,0.447630521,0.470516411
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0.005622575,0.076140263,0.389247827,0.35855359,0.376138718,0.372260912,0.389821832,0.447630478,0.470516406
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.0264564,0.0420228,0.168538479,0.202311029,0.000943678,5.2579E-08,4.06805E-12,6.11526E-08,5.05396E-08,4.27752E-08,5.15706E-09
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Coal,EJ/yr,0.192564,0.2361096,0.632220068,0.015633895,0.070757695,0.027436974,0.091119957,0.137200135,0.141432157,0.096778396,0.034959993
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0.000144566,0.011946165,0.027436974,0.091119957,0.137200134,0.141432157,0.096778395,0.034959993
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,0.192564,0.2361096,0.632220068,0.015489329,0.05881153,0,0,8.69158E-10,7.17762E-10,5.83021E-10,7.14555E-11
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Gas,EJ/yr,0.798357516,1.124265648,1.235106581,1.267060743,1.129801399,0.822655956,0.761779552,1.225787676,1.244770034,0.738675809,0.379424137
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0.039785149,0.158220431,0.500443864,0.639732271,0.670982219,1.135896543,1.105869288,0.659380113,0.340347437
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,0.798357516,1.124265648,1.195321432,1.108840312,0.629357535,0.182923685,0.090797333,0.089891133,0.138900746,0.079295696,0.0390767
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Hydro,EJ/yr,2.32900544,2.625364416,3.427871192,4.114609152,4.945393408,4.4407944,3.980312352,4.267470456,4.795751728,4.766876064,5.037261928
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.36367344,2.672693616,3.645124692,4.549164163,7.507587895,11.42060036,14.12908357,14.65228667,14.55239082,14.03300584,12.36143143
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0991188,0.0992628,0.115450557,0.113061821,0.110795724,0.057401742,0.028642279,0.023860646,0.020680903,0.015933891,0.005173702
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Oil,EJ/yr,0.646128,0.660027616,0.182415388,0.302319078,0.001136149,8.91072E-09,7.32565E-10,2.8242E-05,2.33353E-05,1.87179E-05,2.30897E-06
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Solar,EJ/yr,0.000216,0.0003528,0.018208365,0.044405452,0.742800786,3.814061672,6.679372688,7.158598536,7.10768288,6.8653102,4.898632528
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Electricity|Wind,EJ/yr,0.0024696,0.0168552,0.164914791,0.338157309,1.75363012,3.439715408,3.853836064,3.316579048,2.709667912,2.605070232,2.456480824
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Gases,EJ/yr,2.624138687,2.762132751,3.419684021,4.139689758,5.080495667,5.248948639,4.668541168,3.932332977,3.147146683,2.50788739,1.735942627
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Gases|Natural Gas,EJ/yr,2.624138687,2.762132751,3.419684021,4.139689758,5.080495667,5.248948639,4.668541168,3.932332977,3.147146683,2.50788739,1.735942627
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Heat,EJ/yr,0.045465816,0.088620306,0.001568727,0.000381605,0.000328642,0.000257953,2.53617E-05,0.003207937,0.002737508,0.002209504,0.000252104
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Hydrogen,EJ/yr,0,7.93847E-14,4.82343E-05,0.440221186,2.986352183,3.715317432,3.590836517,3.919344661,4.967809673,6.192197004,7.580006923
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Hydrogen|Biomass,EJ/yr,0,3.61216E-16,1.92409E-05,0.181115905,0.736617796,0.929317187,0.923308983,1.64352533,3.465150483,4.963479712,7.321800106
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Hydrogen|Biomass|w/ CCS,EJ/yr,0,0,1.92331E-05,0.181115888,0.736617784,0.92931724,0.923308992,1.643525248,3.46515032,4.963479552,7.321799872
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Hydrogen|Biomass|w/o CCS,EJ/yr,0,3.61216E-16,7.77606E-09,0.000000017,1.1771E-08,-5.31448E-08,-9.23409E-09,8.20997E-08,1.62754E-07,1.60478E-07,2.33659E-07
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Hydrogen|Electricity,EJ/yr,0,0,1.4905E-11,2.27125E-08,3.16741E-08,3.41017E-05,5.15453E-05,0.000134802,0.000206326,0.000217171,0.000233582
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Liquids,EJ/yr,11.10452118,11.61658283,12.35085192,7.03719001,4.437843823,3.852426228,3.889625229,3.888770486,3.472942253,2.828844498,2.146052992
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Liquids|Biomass,EJ/yr,0.367073428,0.460024572,0.231604275,0.897765648,1.385489644,1.882574963,2.30788644,2.429821839,2.120869511,1.618423268,1.086718394
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Liquids|Biomass|w/o CCS,EJ/yr,0.367073428,0.460024572,0.231604275,0.897765648,1.385489644,1.882574963,2.30788644,2.429821839,2.120869511,1.618423268,1.086718394
IMAGE,SSP1-19,R5.2LAM,Secondary Energy|Liquids|Oil,EJ/yr,10.73744775,11.15655826,12.11924765,6.139424362,3.052354179,1.969851265,1.581738789,1.458948647,1.352072742,1.21042123,1.059334599
