dataset,variable,eq,povline,fgt0,fgt1,fgt2,meanpoor,meangap
kr12,dhci,0,2000,    17.71,     5.87,   0.0303,  4878.77,  2421.23
kr12,dhci,0,3000,    40.80,    13.51,   0.0672,  7325.04,  3624.96
kr12,dhci,0,4000,    61.72,    22.99,   0.1185,  9160.49,  5439.51
kr12,mi,0,100,     1.26,     0.51,   0.0023,   219.07,   145.93
kr12,mi,0,215,     2.56,     1.32,   0.0081,   380.27,   404.48
kr12,mi,0,365,     3.32,     1.96,   0.0139,   544.20,   788.05
kr12,mi,0,685,     4.96,     2.96,   0.0220,  1007.42,  1492.83
kr12,mi,0,1000,     7.30,     3.96,   0.0288,  1669.55,  1980.45
kr12,mi,0,2000,    18.73,     8.03,   0.0525,  4170.58,  3129.42
kr12,mi,0,3000,    38.66,    14.74,   0.0865,  6774.66,  4175.34
kr12,mi,0,4000,    58.15,    23.21,   0.1323,  8772.68,  5827.32
kr12,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
kr12,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
kr12,hcexp,0,365,     0.02,     0.00,   0.0000,  1226.94,   105.31
kr12,hcexp,0,685,     0.67,     0.09,   0.0002,  2151.21,   349.04
kr12,hcexp,0,1000,     2.68,     0.55,   0.0017,  2897.21,   752.79
kr12,hcexp,0,2000,    32.92,     7.59,   0.0271,  5617.36,  1682.64
kr12,hcexp,0,3000,    70.43,    22.83,   0.0979,  7400.27,  3549.73
kr12,hcexp,0,4000,    87.40,    37.25,   0.1892,  8377.70,  6222.30
kr14,dhi,0,100,     0.22,     0.10,   0.0005,   203.39,   161.61
kr14,dhi,0,215,     0.44,     0.24,   0.0016,   349.92,   434.83
kr14,dhi,0,365,     0.90,     0.46,   0.0029,   651.45,   680.80
kr14,dhi,0,685,     1.90,     0.84,   0.0056,  1401.61,  1098.64
kr14,dhi,0,1000,     3.35,     1.38,   0.0085,  2140.88,  1509.12
kr14,dhi,0,2000,    15.57,     4.95,   0.0252,  4978.49,  2321.51
kr14,dhi,0,3000,    36.79,    11.88,   0.0579,  7414.79,  3535.21
kr14,dhi,0,4000,    58.93,    21.05,   0.1051,  9384.61,  5215.39
kr14,dhci,0,100,     0.22,     0.10,   0.0005,   203.39,   161.61
kr14,dhci,0,215,     0.44,     0.24,   0.0016,   349.92,   434.83
kr14,dhci,0,365,     0.90,     0.46,   0.0029,   651.45,   680.80
kr14,dhci,0,685,     1.90,     0.84,   0.0056,  1401.61,  1098.64
kr14,dhci,0,1000,     3.35,     1.38,   0.0085,  2140.88,  1509.12
kr14,dhci,0,2000,    15.57,     4.95,   0.0252,  4978.49,  2321.51
kr14,dhci,0,3000,    36.79,    11.88,   0.0579,  7414.79,  3535.21
kr14,dhci,0,4000,    58.93,    21.05,   0.1051,  9384.61,  5215.39
kr14,mi,0,100,     1.61,     0.74,   0.0038,   196.27,   168.73
kr14,mi,0,215,     3.09,     1.81,   0.0118,   325.62,   459.13
kr14,mi,0,365,     3.87,     2.48,   0.0185,   477.69,   854.56
kr14,mi,0,685,     5.50,     3.51,   0.0272,   902.71,  1597.54
kr14,mi,0,1000,     7.52,     4.47,   0.0341,  1480.39,  2169.61
kr14,mi,0,2000,    17.62,     8.12,   0.0562,  3937.70,  3362.30
kr14,mi,0,3000,    35.60,    14.14,   0.0868,  6598.82,  4351.18
kr14,mi,0,4000,    55.88,    22.11,   0.1285,  8822.33,  5777.67
kr14,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
kr14,hcexp,0,215,     0.00,     0.00,   0.0000,   705.97,    78.78
kr14,hcexp,0,365,     0.04,     0.01,   0.0000,  1001.82,   330.43
kr14,hcexp,0,685,     0.61,     0.11,   0.0004,  2038.31,   461.94
kr14,hcexp,0,1000,     3.00,     0.59,   0.0019,  2932.99,   717.01
kr14,hcexp,0,2000,    31.20,     7.63,   0.0280,  5515.05,  1784.95
kr14,hcexp,0,3000,    67.69,    21.96,   0.0957,  7397.10,  3552.90
kr14,hcexp,0,4000,    85.59,    36.00,   0.1832,  8459.72,  6140.28
kr16,dhi,0,100,     0.37,     0.13,   0.0006,   235.21,   129.79
kr16,dhi,0,215,     0.61,     0.29,   0.0019,   414.24,   370.51
kr16,dhi,0,365,     0.83,     0.47,   0.0032,   576.82,   755.43
kr16,dhi,0,685,     1.75,     0.82,   0.0056,  1320.69,  1179.56
kr16,dhi,0,1000,     3.24,     1.31,   0.0083,  2175.80,  1474.20
kr16,dhi,0,2000,    14.22,     4.58,   0.0236,  4948.41,  2351.59
kr16,dhi,0,3000,    35.24,    11.14,   0.0539,  7489.42,  3460.58
kr16,dhi,0,4000,    56.14,    19.79,   0.0985,  9452.47,  5147.53
kr16,dhci,0,100,     0.37,     0.13,   0.0006,   235.21,   129.79
kr16,dhci,0,215,     0.61,     0.29,   0.0019,   414.24,   370.51
kr16,dhci,0,365,     0.83,     0.47,   0.0032,   576.82,   755.43
kr16,dhci,0,685,     1.75,     0.82,   0.0056,  1320.69,  1179.56
kr16,dhci,0,1000,     3.24,     1.31,   0.0083,  2175.80,  1474.20
kr16,dhci,0,2000,    14.22,     4.58,   0.0236,  4948.41,  2351.59
kr16,dhci,0,3000,    35.24,    11.14,   0.0539,  7489.42,  3460.58
kr16,dhci,0,4000,    56.14,    19.79,   0.0985,  9452.47,  5147.53
kr16,mi,0,100,     3.07,     1.58,   0.0094,   176.94,   188.06
kr16,mi,0,215,     3.72,     2.57,   0.0194,   242.28,   542.47
kr16,mi,0,365,     4.70,     3.20,   0.0258,   425.78,   906.47
kr16,mi,0,685,     6.83,     4.34,   0.0348,   912.94,  1587.31
kr16,mi,0,1000,     8.54,     5.40,   0.0424,  1340.32,  2309.68
kr16,mi,0,2000,    17.80,     9.02,   0.0654,  3598.56,  3701.44
kr16,mi,0,3000,    35.69,    14.74,   0.0949,  6426.40,  4523.60
kr16,mi,0,4000,    52.78,    22.15,   0.1346,  8474.04,  6125.96
kr16,hcexp,0,100,     0.00,     0.00,   0.0000,        .,        .
kr16,hcexp,0,215,     0.00,     0.00,   0.0000,        .,        .
kr16,hcexp,0,365,     0.01,     0.00,   0.0000,  1078.02,   254.23
kr16,hcexp,0,685,     0.50,     0.08,   0.0002,  2087.99,   412.26
kr16,hcexp,0,1000,     3.02,     0.56,   0.0016,  2978.20,   671.80
kr16,hcexp,0,2000,    31.06,     7.60,   0.0279,  5512.52,  1787.48
kr16,hcexp,0,3000,    65.88,    21.70,   0.0951,  7343.55,  3606.45
kr16,hcexp,0,4000,    83.92,    35.41,   0.1809,  8439.50,  6160.50
lt09,dhi,0,100,     0.91,     0.39,   0.0020,   208.71,   156.29
lt09,dhi,0,215,     1.79,     0.92,   0.0059,   383.14,   401.61
lt09,dhi,0,365,     3.72,     1.71,   0.0108,   719.52,   612.73
lt09,dhi,0,685,     9.44,     3.86,   0.0233,  1477.38,  1022.87
lt09,dhi,0,1000,    19.21,     7.07,   0.0399,  2306.80,  1343.20
lt09,dhi,0,2000,    58.05,    22.81,   0.1246,  4431.42,  2868.58
lt09,dhi,0,3000,    80.37,    38.98,   0.2319,  5639.53,  5310.47
lt09,dhi,0,4000,    90.32,    50.77,   0.3294,  6393.99,  8206.01
lt09,dhci,0,100,     1.12,     0.53,   0.0031,   190.97,   174.03
lt09,dhci,0,215,     2.01,     1.07,   0.0073,   368.00,   416.75
lt09,dhci,0,365,     4.04,     1.92,   0.0124,   700.70,   631.55
lt09,dhci,0,685,    10.51,     4.27,   0.0258,  1485.59,  1014.66
lt09,dhci,0,1000,    21.03,     7.89,   0.0445,  2280.80,  1369.20
lt09,dhci,0,2000,    59.99,    24.33,   0.1354,  4338.76,  2961.24
lt09,dhci,0,3000,    81.13,    40.34,   0.2448,  5505.36,  5444.64
lt09,dhci,0,4000,    90.55,    51.89,   0.3421,  6232.73,  8367.27
lt09,mi,0,100,    14.82,    12.91,   0.1229,    47.06,   317.94
lt09,mi,0,215,    17.88,    14.76,   0.1362,   136.82,   647.93
lt09,mi,0,365,    22.41,    16.83,   0.1509,   331.50,  1000.75
lt09,mi,0,685,    31.58,    21.43,   0.1813,   803.30,  1696.95
lt09,mi,0,1000,    40.76,    26.26,   0.2124,  1298.52,  2351.48
lt09,mi,0,2000,    65.83,    40.19,   0.3094,  2843.75,  4456.25
lt09,mi,0,3000,    80.79,    51.57,   0.3960,  3960.62,  6989.38
lt09,mi,0,4000,    88.67,    59.94,   0.4684,  4731.04,  9868.96
lt09,hcexp,0,100,.,.,.,.,.
lt09,hcexp,0,215,.,.,.,.,.
lt09,hcexp,0,365,.,.,.,.,.
lt09,hcexp,0,685,.,.,.,.,.
lt09,hcexp,0,1000,.,.,.,.,.
lt09,hcexp,0,2000,.,.,.,.,.
lt09,hcexp,0,3000,.,.,.,.,.
lt09,hcexp,0,4000,.,.,.,.,.
lt10,dhi,0,100,     0.84,     0.42,   0.0025,   183.44,   181.56
lt10,dhi,0,215,     1.32,     0.74,   0.0053,   343.58,   441.17
lt10,dhi,0,365,     3.21,     1.33,   0.0086,   781.70,   550.55
lt10,dhi,0,685,     8.62,     3.19,   0.0187,  1574.14,   926.11
lt10,dhi,0,1000,    20.10,     6.73,   0.0349,  2427.53,  1222.47
lt10,dhi,0,2000,    62.06,    23.93,   0.1276,  4485.21,  2814.79
lt10,dhi,0,3000,    85.13,    41.21,   0.2431,  5650.08,  5299.92
lt10,dhi,0,4000,    94.19,    53.52,   0.3469,  6303.68,  8296.32
lt10,dhci,0,100,     0.93,     0.47,   0.0028,   181.11,   183.89
lt10,dhci,0,215,     1.44,     0.83,   0.0060,   330.46,   454.29
lt10,dhci,0,365,     3.42,     1.44,   0.0095,   769.21,   563.04
lt10,dhci,0,685,    10.04,     3.63,   0.0208,  1595.13,   905.12
lt10,dhci,0,1000,    22.31,     7.51,   0.0392,  2420.53,  1229.47
lt10,dhci,0,2000,    63.51,    25.09,   0.1366,  4416.12,  2883.88
lt10,dhci,0,3000,    85.79,    42.27,   0.2534,  5554.43,  5395.57
lt10,dhci,0,4000,    94.54,    54.42,   0.3570,  6194.75,  8405.25
lt10,mi,0,100,    19.57,    17.05,   0.1632,    46.89,   318.11
lt10,mi,0,215,    22.92,    19.36,   0.1797,   121.65,   663.10
lt10,mi,0,365,    27.29,    21.79,   0.1975,   268.81,  1063.44
lt10,mi,0,685,    36.45,    26.45,   0.2307,   686.46,  1813.79
lt10,mi,0,1000,    46.54,    31.00,   0.2612,  1218.59,  2431.41
lt10,mi,0,2000,    69.10,    44.83,   0.3576,  2564.19,  4735.81
lt10,mi,0,3000,    83.37,    55.53,   0.4410,  3656.06,  7293.94
lt10,mi,0,4000,    91.03,    63.59,   0.5104,  4400.22, 10199.78
lt10,hcexp,0,100,.,.,.,.,.
lt10,hcexp,0,215,.,.,.,.,.
lt10,hcexp,0,365,.,.,.,.,.
lt10,hcexp,0,685,.,.,.,.,.
lt10,hcexp,0,1000,.,.,.,.,.
lt10,hcexp,0,2000,.,.,.,.,.
lt10,hcexp,0,3000,.,.,.,.,.
lt10,hcexp,0,4000,.,.,.,.,.
lt11,dhi,0,100,     0.46,     0.17,   0.0007,   233.17,   131.83
lt11,dhi,0,215,     0.62,     0.37,   0.0025,   312.04,   472.71
lt11,dhi,0,365,     1.45,     0.64,   0.0041,   741.22,   591.03
lt11,dhi,0,685,     6.22,     1.86,   0.0097,  1751.08,   749.17
lt11,dhi,0,1000,    15.35,     4.68,   0.0218,  2536.66,  1113.34
lt11,dhi,0,2000,    56.39,    20.25,   0.1008,  4678.72,  2621.28
lt11,dhi,0,3000,    81.61,    37.21,   0.2091,  5958.10,  4991.90
lt11,dhi,0,4000,    92.51,    49.87,   0.3109,  6729.46,  7870.54
lt11,dhci,0,100,     0.56,     0.22,   0.0010,   219.47,   145.53
lt11,dhci,0,215,     0.82,     0.50,   0.0033,   305.38,   479.37
lt11,dhci,0,365,     1.68,     0.79,   0.0053,   705.61,   626.64
lt11,dhci,0,685,     7.09,     2.19,   0.0117,  1727.74,   772.51
lt11,dhci,0,1000,    16.93,     5.32,   0.0253,  2502.97,  1147.03
lt11,dhci,0,2000,    57.86,    21.32,   0.1086,  4609.63,  2690.37
lt11,dhci,0,3000,    82.09,    38.24,   0.2187,  5848.93,  5101.07
lt11,dhci,0,4000,    92.75,    50.76,   0.3205,  6609.95,  7990.05
lt11,mi,0,100,    16.86,    14.67,   0.1400,    47.51,   317.49
lt11,mi,0,215,    20.80,    16.98,   0.1556,   144.34,   640.41
lt11,mi,0,365,    24.49,    19.32,   0.1734,   281.07,  1051.18
lt11,mi,0,685,    32.71,    23.48,   0.2039,   705.52,  1794.73
lt11,mi,0,1000,    40.93,    27.62,   0.2320,  1187.17,  2462.83
lt11,mi,0,2000,    64.14,    40.50,   0.3200,  2690.35,  4609.65
lt11,mi,0,3000,    79.92,    51.22,   0.4003,  3931.49,  7018.51
lt11,mi,0,4000,    89.27,    59.71,   0.4696,  4834.32,  9765.68
lt11,hcexp,0,100,.,.,.,.,.
lt11,hcexp,0,215,.,.,.,.,.
lt11,hcexp,0,365,.,.,.,.,.
lt11,hcexp,0,685,.,.,.,.,.
lt11,hcexp,0,1000,.,.,.,.,.
lt11,hcexp,0,2000,.,.,.,.,.
lt11,hcexp,0,3000,.,.,.,.,.
lt11,hcexp,0,4000,.,.,.,.,.
lt12,dhi,0,100,     0.54,     0.20,   0.0010,   231.31,   133.69
lt12,dhi,0,215,     0.84,     0.46,   0.0030,   356.19,   428.56
lt12,dhi,0,365,     1.74,     0.76,   0.0050,   752.03,   580.22
lt12,dhi,0,685,     6.51,     2.12,   0.0115,  1687.81,   812.44
lt12,dhi,0,1000,    15.45,     4.87,   0.0238,  2500.49,  1149.51
lt12,dhi,0,2000,    53.72,    19.43,   0.0987,  4659.33,  2640.67
lt12,dhi,0,3000,    78.99,    35.57,   0.2011,  6018.72,  4931.28
lt12,dhi,0,4000,    89.85,    48.03,   0.2988,  6795.82,  7804.18
lt12,dhci,0,100,     0.60,     0.25,   0.0012,   216.71,   148.29
lt12,dhci,0,215,     0.95,     0.52,   0.0035,   354.83,   429.92
lt12,dhci,0,365,     1.91,     0.85,   0.0057,   741.37,   590.88
lt12,dhci,0,685,     7.03,     2.31,   0.0127,  1676.57,   823.68
lt12,dhci,0,1000,    16.48,     5.25,   0.0260,  2487.15,  1162.85
lt12,dhci,0,2000,    54.62,    20.14,   0.1036,  4608.03,  2691.97
lt12,dhci,0,3000,    79.57,    36.32,   0.2074,  5951.94,  4998.06
lt12,dhci,0,4000,    90.25,    48.72,   0.3055,  6718.84,  7881.16
lt12,mi,0,100,    17.04,    14.95,   0.1423,    44.81,   320.19
lt12,mi,0,215,    21.42,    17.39,   0.1588,   147.76,   636.99
lt12,mi,0,365,    24.91,    19.74,   0.1773,   276.70,  1055.55
lt12,mi,0,685,    32.84,    24.02,   0.2087,   671.54,  1828.71
lt12,mi,0,1000,    39.47,    27.80,   0.2362,  1079.71,  2570.29
lt12,mi,0,2000,    62.17,    39.59,   0.3172,  2652.11,  4647.89
lt12,mi,0,3000,    77.55,    49.87,   0.3924,  3908.61,  7041.39
lt12,mi,0,4000,    88.28,    58.24,   0.4587,  4968.23,  9631.77
lt12,hcexp,0,100,.,.,.,.,.
lt12,hcexp,0,215,.,.,.,.,.
lt12,hcexp,0,365,.,.,.,.,.
lt12,hcexp,0,685,.,.,.,.,.
lt12,hcexp,0,1000,.,.,.,.,.
lt12,hcexp,0,2000,.,.,.,.,.
lt12,hcexp,0,3000,.,.,.,.,.
lt12,hcexp,0,4000,.,.,.,.,.
lt13,dhi,0,100,     0.39,     0.20,   0.0011,   182.05,   182.95
lt13,dhi,0,215,     0.53,     0.32,   0.0024,   308.74,   476.01
lt13,dhi,0,365,     1.17,     0.53,   0.0036,   736.73,   595.52
lt13,dhi,0,685,     4.73,     1.66,   0.0087,  1622.83,   877.42
lt13,dhi,0,1000,    14.16,     3.90,   0.0184,  2645.28,  1004.72
lt13,dhi,0,2000,    52.25,    18.06,   0.0884,  4777.25,  2522.75
lt13,dhi,0,3000,    76.60,    33.97,   0.1883,  6094.45,  4855.55
lt13,dhi,0,4000,    88.16,    46.25,   0.2840,  6940.77,  7659.23
lt13,dhci,0,100,     0.43,     0.21,   0.0011,   185.40,   179.60
lt13,dhci,0,215,     0.63,     0.35,   0.0026,   346.48,   438.27
lt13,dhci,0,365,     1.63,     0.63,   0.0040,   818.53,   513.72
lt13,dhci,0,685,     5.45,     1.88,   0.0101,  1638.08,   862.17
lt13,dhci,0,1000,    14.91,     4.28,   0.0207,  2603.21,  1046.79
lt13,dhci,0,2000,    53.01,    18.80,   0.0937,  4710.52,  2589.48
lt13,dhci,0,3000,    77.26,    34.72,   0.1948,  6028.90,  4921.10
lt13,dhci,0,4000,    88.39,    46.98,   0.2910,  6840.23,  7759.77
lt13,mi,0,100,    15.86,    14.10,   0.1360,    40.39,   324.61
lt13,mi,0,215,    18.59,    15.85,   0.1478,   115.41,   669.34
lt13,mi,0,365,    21.86,    17.64,   0.1612,   256.80,  1075.45
lt13,mi,0,685,    28.95,    21.18,   0.1858,   671.02,  1829.23
lt13,mi,0,1000,    36.69,    24.71,   0.2095,  1191.95,  2458.05
lt13,mi,0,2000,    58.74,    36.56,   0.2878,  2756.32,  4543.68
lt13,mi,0,3000,    74.74,    46.77,   0.3622,  4097.59,  6852.41
lt13,mi,0,4000,    84.95,    55.02,   0.4279,  5144.98,  9455.02
lt13,hcexp,0,100,.,.,.,.,.
lt13,hcexp,0,215,.,.,.,.,.
lt13,hcexp,0,365,.,.,.,.,.
lt13,hcexp,0,685,.,.,.,.,.
lt13,hcexp,0,1000,.,.,.,.,.
lt13,hcexp,0,2000,.,.,.,.,.
lt13,hcexp,0,3000,.,.,.,.,.
lt13,hcexp,0,4000,.,.,.,.,.
lt14,dhi,0,100,     0.53,     0.30,   0.0018,   154.56,   210.44
lt14,dhi,0,215,     0.88,     0.49,   0.0036,   345.22,   439.53
lt14,dhi,0,365,     2.29,     0.88,   0.0057,   822.73,   509.52
lt14,dhi,0,685,     5.76,     2.11,   0.0125,  1583.70,   916.55
lt14,dhi,0,1000,    13.64,     4.46,   0.0231,  2455.27,  1194.73
lt14,dhi,0,2000,    47.35,    16.74,   0.0863,  4719.53,  2580.47
lt14,dhi,0,3000,    72.09,    31.52,   0.1760,  6162.18,  4787.82
lt14,dhi,0,4000,    86.06,    43.61,   0.2657,  7202.56,  7397.44
lt14,dhci,0,100,     0.64,     0.35,   0.0022,   162.91,   202.09
lt14,dhci,0,215,     1.20,     0.59,   0.0043,   396.42,   388.33
lt14,dhci,0,365,     2.36,     1.03,   0.0069,   748.75,   583.50
lt14,dhci,0,685,     6.36,     2.28,   0.0139,  1605.56,   894.69
lt14,dhci,0,1000,    14.33,     4.75,   0.0249,  2439.06,  1210.94
lt14,dhci,0,2000,    48.28,    17.33,   0.0904,  4678.93,  2621.07
lt14,dhci,0,3000,    72.86,    32.16,   0.1814,  6116.80,  4833.20
lt14,dhci,0,4000,    86.37,    44.20,   0.2714,  7127.53,  7472.47
lt14,mi,0,100,    17.05,    15.44,   0.1488,    34.46,   330.54
lt14,mi,0,215,    19.37,    16.93,   0.1600,    98.81,   685.94
lt14,mi,0,365,    23.69,    18.94,   0.1731,   266.89,  1065.36
lt14,mi,0,685,    29.28,    22.39,   0.1989,   588.30,  1911.95
lt14,mi,0,1000,    34.90,    25.41,   0.2207,   991.70,  2658.30
lt14,mi,0,2000,    54.12,    35.27,   0.2868,  2543.27,  4756.73
lt14,mi,0,3000,    71.03,    44.52,   0.3511,  4087.92,  6862.08
lt14,mi,0,4000,    82.86,    52.67,   0.4114,  5320.05,  9279.95
lt14,hcexp,0,100,.,.,.,.,.
lt14,hcexp,0,215,.,.,.,.,.
lt14,hcexp,0,365,.,.,.,.,.
lt14,hcexp,0,685,.,.,.,.,.
lt14,hcexp,0,1000,.,.,.,.,.
lt14,hcexp,0,2000,.,.,.,.,.
lt14,hcexp,0,3000,.,.,.,.,.
lt14,hcexp,0,4000,.,.,.,.,.
lt15,dhi,0,100,     0.78,     0.40,   0.0021,   179.80,   185.20
lt15,dhi,0,215,     0.93,     0.64,   0.0048,   245.28,   539.47
lt15,dhi,0,365,     1.46,     0.90,   0.0068,   509.94,   822.31
lt15,dhi,0,685,     4.40,     1.77,   0.0112,  1492.09,  1008.16
lt15,dhi,0,1000,    11.28,     3.81,   0.0199,  2417.97,  1232.03
lt15,dhi,0,2000,    41.07,    14.29,   0.0733,  4760.56,  2539.44
lt15,dhi,0,3000,    67.93,    27.97,   0.1528,  6441.09,  4508.91
lt15,dhi,0,4000,    81.27,    39.82,   0.2365,  7445.90,  7154.10
lt15,dhci,0,100,     0.87,     0.49,   0.0030,   159.24,   205.76
lt15,dhci,0,215,     1.05,     0.74,   0.0057,   232.50,   552.25
lt15,dhci,0,365,     1.69,     1.02,   0.0078,   524.69,   807.56
lt15,dhci,0,685,     4.71,     2.00,   0.0128,  1439.47,  1060.78
lt15,dhci,0,1000,    12.01,     4.18,   0.0223,  2378.79,  1271.21
lt15,dhci,0,2000,    41.87,    14.80,   0.0772,  4719.73,  2580.27
lt15,dhci,0,3000,    68.29,    28.57,   0.1577,  6368.59,  4581.41
lt15,dhci,0,4000,    81.84,    40.42,   0.2419,  7388.67,  7211.33
lt15,mi,0,100,    16.45,    14.51,   0.1391,    43.09,   321.91
lt15,mi,0,215,    19.22,    16.26,   0.1518,   121.16,   663.59
lt15,mi,0,365,    21.76,    17.98,   0.1653,   231.23,  1101.02
lt15,mi,0,685,    27.27,    21.01,   0.1878,   573.63,  1926.62
lt15,mi,0,1000,    32.34,    23.76,   0.2074,   968.49,  2681.51
lt15,mi,0,2000,    51.26,    32.64,   0.2664,  2651.66,  4648.34
lt15,mi,0,3000,    67.26,    41.69,   0.3269,  4162.69,  6787.31
lt15,mi,0,4000,    78.86,    49.65,   0.3850,  5408.20,  9191.80
lt15,hcexp,0,100,.,.,.,.,.
lt15,hcexp,0,215,.,.,.,.,.
lt15,hcexp,0,365,.,.,.,.,.
lt15,hcexp,0,685,.,.,.,.,.
lt15,hcexp,0,1000,.,.,.,.,.
lt15,hcexp,0,2000,.,.,.,.,.
lt15,hcexp,0,3000,.,.,.,.,.
lt15,hcexp,0,4000,.,.,.,.,.
lt16,dhi,0,100,     0.62,     0.34,   0.0020,   165.89,   199.11
lt16,dhi,0,215,     0.87,     0.53,   0.0040,   311.43,   473.32
lt16,dhi,0,365,     2.01,     0.90,   0.0061,   734.10,   598.15
lt16,dhi,0,685,     4.31,     1.90,   0.0119,  1396.54,  1103.71
lt16,dhi,0,1000,     8.98,     3.41,   0.0196,  2265.55,  1384.45
lt16,dhi,0,2000,    37.31,    12.93,   0.0664,  4770.26,  2529.74
lt16,dhi,0,3000,    64.50,    25.76,   0.1391,  6576.20,  4373.80
lt16,dhi,0,4000,    79.76,    37.51,   0.2188,  7733.42,  6866.58
lt16,dhci,0,100,     0.69,     0.37,   0.0022,   171.12,   193.88
lt16,dhci,0,215,     0.99,     0.58,   0.0043,   324.53,   460.22
lt16,dhci,0,365,     2.21,     1.00,   0.0066,   732.20,   600.05
lt16,dhci,0,685,     4.63,     2.06,   0.0130,  1387.71,  1112.54
lt16,dhci,0,1000,     9.34,     3.63,   0.0212,  2230.06,  1419.94
lt16,dhci,0,2000,    38.12,    13.41,   0.0696,  4731.63,  2568.37
lt16,dhci,0,3000,    65.10,    26.33,   0.1434,  6520.84,  4429.16
lt16,dhci,0,4000,    80.07,    38.06,   0.2237,  7659.72,  6940.28
lt16,mi,0,100,    15.69,    14.10,   0.1357,    36.96,   328.04
lt16,mi,0,215,    18.21,    15.75,   0.1474,   106.17,   678.58
lt16,mi,0,365,    20.20,    17.20,   0.1594,   198.17,  1134.08
lt16,mi,0,685,    24.60,    19.58,   0.1779,   510.22,  1990.03
lt16,mi,0,1000,    30.47,    22.14,   0.1945,   998.74,  2651.26
lt16,mi,0,2000,    48.47,    30.67,   0.2498,  2681.18,  4618.82
lt16,mi,0,3000,    63.87,    39.34,   0.3075,  4205.98,  6744.02
lt16,mi,0,4000,    77.39,    47.18,   0.3632,  5699.60,  8900.40
lt16,hcexp,0,100,.,.,.,.,.
lt16,hcexp,0,215,.,.,.,.,.
lt16,hcexp,0,365,.,.,.,.,.
lt16,hcexp,0,685,.,.,.,.,.
lt16,hcexp,0,1000,.,.,.,.,.
lt16,hcexp,0,2000,.,.,.,.,.
lt16,hcexp,0,3000,.,.,.,.,.
lt16,hcexp,0,4000,.,.,.,.,.
lt17,dhi,0,100,     0.68,     0.41,   0.0026,   145.84,   219.16
lt17,dhi,0,215,     0.75,     0.58,   0.0046,   182.33,   602.42
lt17,dhi,0,365,     1.20,     0.76,   0.0060,   488.46,   843.79
lt17,dhi,0,685,     3.83,     1.57,   0.0100,  1474.35,  1025.90
lt17,dhi,0,1000,     7.59,     2.84,   0.0164,  2281.86,  1368.14
lt17,dhi,0,2000,    33.35,    10.83,   0.0547,  4930.04,  2369.96
lt17,dhi,0,3000,    59.63,    23.05,   0.1205,  6717.06,  4232.94
lt17,dhi,0,4000,    75.67,    34.39,   0.1953,  7965.86,  6634.14
lt17,dhci,0,100,     0.70,     0.42,   0.0026,   146.38,   218.62
lt17,dhci,0,215,     0.84,     0.59,   0.0047,   231.75,   553.00
lt17,dhci,0,365,     1.33,     0.79,   0.0062,   537.50,   794.75
lt17,dhci,0,685,     4.01,     1.64,   0.0104,  1477.82,  1022.43
lt17,dhci,0,1000,     7.80,     2.96,   0.0171,  2267.66,  1382.34
lt17,dhci,0,2000,    34.04,    11.17,   0.0566,  4905.19,  2394.81
lt17,dhci,0,3000,    60.58,    23.53,   0.1236,  6697.12,  4252.88
lt17,dhci,0,4000,    76.07,    34.88,   0.1992,  7904.87,  6695.13
lt17,mi,0,100,    15.19,    13.67,   0.1313,    36.59,   328.41
lt17,mi,0,215,    18.16,    15.32,   0.1430,   122.38,   662.37
lt17,mi,0,365,    19.92,    16.83,   0.1554,   206.45,  1125.80
lt17,mi,0,685,    23.78,    19.15,   0.1741,   486.68,  2013.57
lt17,mi,0,1000,    28.89,    21.38,   0.1895,   949.38,  2700.62
lt17,mi,0,2000,    45.60,    29.17,   0.2398,  2629.89,  4670.11
lt17,mi,0,3000,    62.09,    37.34,   0.2927,  4365.40,  6584.60
lt17,mi,0,4000,    74.52,    45.12,   0.3461,  5758.77,  8841.23
lt17,hcexp,0,100,.,.,.,.,.
lt17,hcexp,0,215,.,.,.,.,.
lt17,hcexp,0,365,.,.,.,.,.
lt17,hcexp,0,685,.,.,.,.,.
lt17,hcexp,0,1000,.,.,.,.,.
lt17,hcexp,0,2000,.,.,.,.,.
lt17,hcexp,0,3000,.,.,.,.,.
lt17,hcexp,0,4000,.,.,.,.,.
lt18,dhi,0,100,     0.48,     0.18,   0.0008,   230.27,   134.73
lt18,dhi,0,215,     0.98,     0.46,   0.0028,   420.07,   364.68
lt18,dhi,0,365,     1.33,     0.72,   0.0049,   614.98,   717.27
lt18,dhi,0,685,     2.61,     1.32,   0.0089,  1237.69,  1262.56
lt18,dhi,0,1000,     5.88,     2.17,   0.0133,  2306.19,  1343.81
lt18,dhi,0,2000,    26.61,     8.71,   0.0439,  4909.50,  2390.50
lt18,dhi,0,3000,    53.77,    19.64,   0.0992,  6951.58,  3998.42
