dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
eg12,dhci,0,  48839328,  5195.69,  3373.64,    0.503,    13.14,    18.69,    24.91,     5.90,     7.93,    10.32,   0.0370,   0.0486,   0.0617,   744.13,   970.73,  1185.43,   605.33,   716.09,   838.75
eg12,mi,0,  48839328,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es80,dhi,0,  21804940, 11312.70,  9596.74,    0.333,     7.56,    13.42,    20.51,     2.25,     3.90,     6.12,   0.0102,   0.0175,   0.0275,  2696.98,  3402.33,  4040.64,  1141.72,  1396.04,  1717.41
es80,dhci,0,  21804940, 11307.97,  9590.27,    0.333,     7.59,    13.45,    20.53,     2.26,     3.92,     6.13,   0.0104,   0.0177,   0.0276,  2692.18,  3397.52,  4034.85,  1143.93,  1397.62,  1719.31
es80,mi,0,  21804940,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es85,dhi,0,  26525305, 10669.09,  8745.23,    0.330,     5.28,    10.10,    16.95,     1.16,     2.43,     4.25,   0.0042,   0.0091,   0.0165,  2729.88,  3321.30,  3930.31,   768.21,  1051.31,  1316.82
es85,dhci,0,  26525305, 10346.87,  8453.56,    0.338,     6.15,    11.07,    18.18,     1.44,     2.86,     4.80,   0.0059,   0.0115,   0.0196,  2591.07,  3133.22,  3733.73,   790.35,  1093.56,  1338.41
es85,mi,0,  26525305,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es90,dhi,0,  26383732, 13078.59, 11132.62,    0.307,     4.97,     9.67,    16.48,     1.40,     2.54,     4.29,   0.0068,   0.0114,   0.0183,  3201.03,  4104.63,  4938.83,  1252.01,  1461.68,  1740.74
es90,dhci,0,  26383732, 12876.65, 10999.74,    0.309,     5.20,     9.90,    16.82,     1.49,     2.67,     4.47,   0.0073,   0.0121,   0.0192,  3139.61,  4016.41,  4847.06,  1260.29,  1483.46,  1752.79
es90,mi,0,  26383732,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es93,dhi,0,  31611638, 13515.96, 10890.32,    0.354,     7.21,    12.51,    19.33,     2.64,     4.05,     6.04,   0.0153,   0.0218,   0.0305,  2761.70,  3682.19,  4494.22,  1594.43,  1762.97,  2039.96
es93,dhci,0,  31611638, 13515.96, 10890.32,    0.354,     7.21,    12.51,    19.33,     2.64,     4.05,     6.04,   0.0153,   0.0218,   0.0305,  2761.70,  3682.19,  4494.22,  1594.43,  1762.97,  2039.96
es93,mi,0,  31611638,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es94,dhi,0,  31186766, 13566.03, 10971.94,    0.346,     7.06,    11.18,    18.86,     2.41,     3.69,     5.56,   0.0140,   0.0199,   0.0278,  2889.95,  3677.10,  4644.24,  1498.83,  1808.87,  1938.92
es94,dhci,0,  31186766, 13566.03, 10971.94,    0.346,     7.06,    11.18,    18.86,     2.41,     3.69,     5.56,   0.0140,   0.0199,   0.0278,  2889.95,  3677.10,  4644.24,  1498.83,  1808.87,  1938.92
es94,mi,0,  31186766,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es95,dhi,0,  31425157, 13497.84, 10925.96,    0.350,     6.87,    11.42,    18.22,     2.54,     3.83,     5.62,   0.0150,   0.0210,   0.0290,  2755.00,  3630.91,  4535.52,  1615.38,  1832.07,  2020.06
es95,dhci,0,  31425157, 13497.84, 10925.96,    0.350,     6.87,    11.42,    18.22,     2.54,     3.83,     5.62,   0.0150,   0.0210,   0.0290,  2755.00,  3630.91,  4535.52,  1615.38,  1832.07,  2020.06
es95,mi,0,  31425157,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es96,dhi,0,  31727740, 13439.10, 10957.14,    0.354,     8.20,    13.25,    20.02,     2.95,     4.51,     6.52,   0.0168,   0.0241,   0.0335,  2804.07,  3614.83,  4431.53,  1578.79,  1863.74,  2142.75
es96,dhci,0,  31727740, 13439.10, 10957.14,    0.354,     8.20,    13.25,    20.02,     2.95,     4.51,     6.52,   0.0168,   0.0241,   0.0335,  2804.07,  3614.83,  4431.53,  1578.79,  1863.74,  2142.75
es96,mi,0,  31727740,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es97,dhi,0,  32110345, 13889.78, 11430.91,    0.344,     7.38,    12.01,    19.12,     2.68,     4.01,     5.95,   0.0148,   0.0215,   0.0300,  2914.06,  3805.76,  4723.17,  1658.31,  1909.69,  2135.38
es97,dhci,0,  32110345, 13889.78, 11430.91,    0.344,     7.38,    12.01,    19.12,     2.68,     4.01,     5.95,   0.0148,   0.0215,   0.0300,  2914.06,  3805.76,  4723.17,  1658.31,  1909.69,  2135.38
es97,mi,0,  32110345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es98,dhi,0,  32438308, 14809.42, 12174.86,    0.337,     6.73,    11.75,    18.07,     2.14,     3.52,     5.39,   0.0110,   0.0172,   0.0255,  3321.32,  4262.81,  5124.50,  1548.62,  1824.62,  2180.41
es98,dhci,0,  32438308, 14809.42, 12174.86,    0.337,     6.73,    11.75,    18.07,     2.14,     3.52,     5.39,   0.0110,   0.0172,   0.0255,  3321.32,  4262.81,  5124.50,  1548.62,  1824.62,  2180.41
es98,mi,0,  32438308,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es99,dhi,0,  32637350, 15753.09, 13002.16,    0.325,     5.26,    10.44,    15.89,     1.70,     2.89,     4.58,   0.0088,   0.0138,   0.0210,  3519.58,  4702.67,  5552.38,  1681.28,  1798.41,  2248.91
es99,dhci,0,  32637350, 15753.09, 13002.16,    0.325,     5.26,    10.44,    15.89,     1.70,     2.89,     4.58,   0.0088,   0.0138,   0.0210,  3519.58,  4702.67,  5552.38,  1681.28,  1798.41,  2248.91
es99,mi,0,  32637350,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es00,dhi,0,  33110170, 16471.54, 13600.53,    0.323,     5.80,    10.28,    15.18,     1.93,     3.13,     4.69,   0.0110,   0.0161,   0.0231,  3626.22,  4732.99,  5638.50,  1813.99,  2067.28,  2521.82
es00,dhci,0,  33110170, 16471.54, 13600.53,    0.323,     5.80,    10.28,    15.18,     1.93,     3.13,     4.69,   0.0110,   0.0161,   0.0231,  3626.22,  4732.99,  5638.50,  1813.99,  2067.28,  2521.82
es00,mi,0,  33110170,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es04,dhi,0,  35607273, 16699.51, 14034.23,    0.338,     8.35,    13.44,    18.94,     3.03,     4.58,     6.51,   0.0177,   0.0250,   0.0343,  3577.63,  4626.30,  5523.81,  2036.06,  2390.81,  2896.73
es04,dhci,0,  35607273, 16668.08, 14031.58,    0.337,     8.35,    13.45,    18.95,     3.03,     4.58,     6.51,   0.0177,   0.0250,   0.0343,  3577.36,  4627.52,  5524.68,  2035.27,  2388.27,  2894.27
es04,mi,0,  35607273, 15401.91, 12399.56,    0.506,    26.83,    30.42,    33.97,    21.59,    23.00,    24.54,   0.1993,   0.2079,   0.2170,   968.33,  1512.09,  2065.91,  3991.50,  4687.69,  5373.82
es05,dhi,0,  36163687, 17098.22, 14485.41,    0.333,     8.21,    13.08,    19.21,     3.09,     4.57,     6.44,   0.0179,   0.0252,   0.0343,  3611.76,  4712.77,  5776.28,  2182.40,  2529.94,  2914.96
es05,dhci,0,  36163687, 17054.23, 14481.98,    0.332,     8.21,    13.09,    19.23,     3.09,     4.57,     6.45,   0.0179,   0.0252,   0.0343,  3609.87,  4712.86,  5773.77,  2182.92,  2528.13,  2915.42
es05,mi,0,  36163687, 15791.85, 12778.87,    0.504,    27.01,    30.22,    33.67,    21.62,    23.02,    24.51,   0.1999,   0.2084,   0.2174,  1021.14,  1521.13,  2086.75,  4090.41,  4868.30,  5580.57
es06,dhi,0,  36844755, 17850.58, 15111.62,    0.325,     7.18,    11.33,    17.53,     2.68,     3.95,     5.67,   0.0159,   0.0221,   0.0300,  3787.60,  4920.62,  6133.74,  2257.04,  2635.19,  2933.23
es06,dhci,0,  36844755, 17614.57, 14904.27,    0.325,     7.02,    11.33,    17.49,     2.69,     3.96,     5.68,   0.0159,   0.0221,   0.0301,  3675.15,  4846.61,  6039.01,  2286.56,  2605.53,  2903.55
es06,mi,0,  36844755, 16648.06, 13311.50,    0.493,    25.29,    28.58,    31.89,    20.13,    21.48,    22.95,   0.1841,   0.1928,   0.2018,  1086.66,  1654.17,  2239.91,  4237.94,  5001.58,  5747.00
es07,dhi,0,  37492229, 21229.98, 17920.45,    0.324,     6.08,    10.95,    17.03,     2.09,     3.37,     5.12,   0.0121,   0.0175,   0.0251,  4702.29,  6201.05,  7520.23,  2465.89,  2759.18,  3232.04
es07,dhci,0,  37492229, 21107.64, 17844.89,    0.324,     6.11,    10.97,    17.08,     2.10,     3.39,     5.15,   0.0122,   0.0176,   0.0252,  4686.03,  6168.10,  7475.58,  2451.93,  2754.35,  3231.36
es07,mi,0,  37492229, 20333.36, 16023.67,    0.475,    22.33,    26.81,    31.03,    15.48,    17.28,    19.23,   0.1316,   0.1432,   0.1553,  1967.67,  2846.52,  3656.83,  4441.80,  5165.31,  5957.37
es08,dhi,0,  37815664, 21587.08, 18264.02,    0.326,     6.45,    11.20,    17.11,     2.50,     3.77,     5.50,   0.0155,   0.0212,   0.0288,  4476.14,  6054.69,  7438.18,  2829.47,  3077.32,  3520.23
es08,dhci,0,  37815664, 21453.30, 18169.70,    0.325,     6.43,    11.26,    17.20,     2.51,     3.80,     5.53,   0.0156,   0.0213,   0.0290,  4425.08,  6022.04,  7398.49,  2842.80,  3062.81,  3503.33
es08,mi,0,  37815664, 20146.31, 15485.93,    0.487,    23.39,    27.23,    31.33,    15.98,    17.84,    19.75,   0.1336,   0.1465,   0.1593,  1961.38,  2669.08,  3433.14,  4233.00,  5073.88,  5858.41
es09,dhi,0,  37932411, 21582.57, 18126.35,    0.332,     7.04,    11.89,    17.89,     2.86,     4.18,     5.97,   0.0178,   0.0240,   0.0322,  4301.17,  5874.03,  7242.80,  2949.37,  3189.15,  3633.00
es09,dhci,0,  37932411, 21441.40, 18032.52,    0.332,     7.07,    11.99,    17.99,     2.87,     4.19,     5.98,   0.0179,   0.0241,   0.0322,  4283.60,  5867.43,  7221.13,  2929.40,  3148.83,  3598.38
es09,mi,0,  37932411, 19560.06, 14573.42,    0.509,    25.89,    29.64,    33.31,    17.80,    19.78,    21.74,   0.1489,   0.1631,   0.1768,  1822.16,  2424.12,  3037.34,  4007.21,  4862.59,  5706.71
es10,dhi,0,  38138900, 20371.17, 17004.68,    0.340,     7.55,    12.92,    18.85,     2.93,     4.31,     6.23,   0.0178,   0.0243,   0.0330,  4165.46,  5666.32,  6831.19,  2636.41,  2836.02,  3371.62
es10,dhci,0,  38138900, 20240.42, 16887.47,    0.339,     7.53,    12.81,    18.64,     2.92,     4.29,     6.19,   0.0178,   0.0243,   0.0329,  4133.60,  5619.03,  6766.20,  2621.39,  2824.71,  3366.29
es10,mi,0,  38138900, 18316.27, 13359.50,    0.529,    27.38,    30.94,    34.56,    20.24,    22.02,    23.82,   0.1753,   0.1884,   0.2009,  1392.63,  1925.97,  2491.42,  3951.17,  4753.78,  5524.28
es11,dhi,0,  38151495, 19684.42, 16462.61,    0.342,     8.23,    13.81,    19.92,     3.53,     4.98,     6.98,   0.0220,   0.0293,   0.0386,  3762.83,  5264.99,  6416.36,  2822.21,  2966.31,  3461.20
es11,dhci,0,  38151495, 19535.91, 16366.03,    0.342,     8.22,    13.80,    19.96,     3.53,     4.98,     6.99,   0.0221,   0.0294,   0.0387,  3734.45,  5231.60,  6383.18,  2811.96,  2951.41,  3436.44
es11,mi,0,  38151495, 17454.35, 12849.21,    0.529,    28.35,    31.63,    35.50,    20.62,    22.48,    24.34,   0.1772,   0.1912,   0.2044,  1401.92,  1857.39,  2423.66,  3737.76,  4567.21,  5285.86
es12,dhi,0,  38027766, 18820.77, 15814.81,    0.337,     8.35,    13.45,    19.84,     3.36,     4.83,     6.77,   0.0207,   0.0280,   0.0371,  3782.31,  5067.02,  6249.38,  2543.62,  2840.39,  3239.51
es12,dhci,0,  38027766, 18708.87, 15747.79,    0.337,     8.40,    13.50,    19.94,     3.37,     4.85,     6.80,   0.0209,   0.0281,   0.0373,  3768.87,  5047.38,  6227.10,  2530.25,  2826.52,  3221.57
es12,mi,0,  38027766, 16110.51, 11677.53,    0.535,    29.05,    32.29,    35.83,    21.05,    22.97,    24.83,   0.1800,   0.1946,   0.2083,  1287.13,  1684.81,  2152.20,  3383.88,  4153.96,  4854.32
es13,dhi,0,  37786584, 18321.27, 15378.29,    0.347,     9.39,    14.61,    21.20,     3.80,     5.43,     7.52,   0.0232,   0.0315,   0.0416,  3658.28,  4829.67,  5953.65,  2493.04,  2859.47,  3273.32
es13,dhci,0,  37786584, 18217.33, 15299.05,    0.347,     9.36,    14.61,    21.21,     3.83,     5.46,     7.54,   0.0235,   0.0317,   0.0419,  3616.83,  4793.07,  5914.34,  2502.79,  2856.46,  3265.10
es13,mi,0,  37786584, 15530.77, 10683.16,    0.549,    30.26,    33.53,    36.97,    21.91,    23.90,    25.79,   0.1872,   0.2024,   0.2166,  1178.98,  1533.50,  1938.04,  3094.29,  3808.08,  4471.85
es14,dhi,0,  37870665, 18326.52, 15311.54,    0.350,     9.81,    15.03,    21.08,     3.86,     5.54,     7.64,   0.0225,   0.0313,   0.0419,  3717.77,  4835.72,  5859.03,  2406.84,  2820.05,  3327.89
es14,dhci,0,  37870665, 18217.32, 15249.62,    0.349,     9.89,    15.06,    21.16,     3.88,     5.57,     7.68,   0.0227,   0.0315,   0.0422,  3706.75,  4802.03,  5827.52,  2393.10,  2822.78,  3322.26
es14,mi,0,  37870665, 15851.81, 10757.31,    0.554,    30.44,    33.99,    37.07,    21.87,    23.93,    25.87,   0.1868,   0.2022,   0.2166,  1210.95,  1591.18,  1949.92,  3091.98,  3787.48,  4504.47
es15,dhi,0,  37800720, 18929.40, 15798.02,    0.351,     9.38,    14.91,    21.48,     3.52,     5.20,     7.36,   0.0199,   0.0284,   0.0389,  3949.44,  5144.90,  6231.24,  2369.77,  2754.11,  3247.57
es15,dhci,0,  37800720, 18818.93, 15756.79,    0.350,     9.36,    15.01,    21.53,     3.54,     5.23,     7.40,   0.0201,   0.0286,   0.0392,  3918.67,  5131.44,  6203.41,  2384.04,  2746.95,  3250.66
es15,mi,0,  37800720, 16385.86, 10973.92,    0.556,    30.11,    33.34,    36.43,    22.04,    23.97,    25.79,   0.1904,   0.2049,   0.2184,  1177.22,  1541.54,  1922.90,  3212.35,  3945.42,  4661.45
es16,dhi,0,  38020863, 19487.10, 16481.96,    0.347,     9.66,    15.09,    21.50,     3.72,     5.42,     7.58,   0.0222,   0.0306,   0.0411,  4055.15,  5282.16,  6400.88,  2537.63,  2958.83,  3488.30
es16,dhci,0,  38020863, 19370.67, 16418.96,    0.346,     9.66,    15.06,    21.56,     3.73,     5.43,     7.60,   0.0222,   0.0307,   0.0412,  4030.35,  5249.66,  6376.63,  2537.23,  2959.82,  3474.74
es16,mi,0,  38020863, 17039.02, 11812.27,    0.549,    29.86,    33.01,    36.30,    22.46,    24.24,    25.99,   0.1965,   0.2100,   0.2227,  1170.28,  1568.49,  2013.29,  3554.63,  4337.64,  5074.08
es17,dhi,0,  38271777, 19656.99, 16644.97,    0.340,     8.77,    14.41,    20.74,     3.24,     4.87,     7.00,   0.0187,   0.0265,   0.0366,  4197.57,  5507.46,  6617.73,  2460.42,  2815.02,  3369.26
es17,dhci,0,  38271777, 19530.30, 16587.70,    0.339,     8.78,    14.46,    20.84,     3.26,     4.90,     7.03,   0.0188,   0.0266,   0.0367,  4170.25,  5485.48,  6592.54,  2464.83,  2808.37,  3360.08
es17,mi,0,  38271777, 17404.60, 12552.96,    0.541,    29.44,    32.65,    36.44,    22.36,    24.10,    25.84,   0.1973,   0.2100,   0.2222,  1206.86,  1643.09,  2191.28,  3814.33,  4633.39,  5340.50
es18,dhi,0,  38616309, 19759.69, 16911.99,    0.336,     8.55,    14.23,    20.58,     3.19,     4.77,     6.85,   0.0181,   0.0259,   0.0357,  4238.79,  5621.16,  6767.64,  2526.00,  2834.84,  3379.55
es18,dhci,0,  38616309, 19628.43, 16803.55,    0.335,     8.64,    14.28,    20.60,     3.19,     4.77,     6.85,   0.0181,   0.0258,   0.0357,  4240.01,  5595.34,  6728.90,  2481.41,  2806.44,  3353.23
es18,mi,0,  38616309, 17407.73, 12497.30,    0.539,    28.59,    32.03,    35.57,    21.92,    23.59,    25.30,   0.1940,   0.2062,   0.2179,  1165.61,  1647.38,  2164.90,  3833.32,  4601.27,  5333.49
es19,dhi,0,  39049543, 20615.40, 17910.46,    0.326,     8.34,    13.95,    19.88,     3.18,     4.76,     6.77,   0.0185,   0.0261,   0.0357,  4437.51,  5901.38,  7085.74,  2726.68,  3053.85,  3660.53
es19,dhci,0,  39049543, 20479.13, 17826.17,    0.325,     8.41,    14.06,    19.87,     3.18,     4.77,     6.79,   0.0186,   0.0261,   0.0358,  4433.90,  5889.61,  7037.97,  2696.56,  3023.47,  3657.73
es19,mi,0,  39049543, 18141.42, 13406.34,    0.523,    26.93,    30.66,    34.87,    20.37,    22.04,    23.84,   0.1799,   0.1915,   0.2031,  1305.73,  1884.45,  2545.96,  4056.81,  4818.72,  5497.85
fi87,dhi,0,   3523503, 17542.82, 16640.27,    0.220,     1.97,     5.21,    11.77,     0.47,     1.02,     2.23,   0.0020,   0.0039,   0.0075,  5072.94,  6684.02,  8093.73,  1583.17,  1636.12,  1890.44
fi87,dhci,0,   3523503, 17178.12, 16345.97,    0.222,     2.25,     5.61,    12.20,     0.56,     1.16,     2.43,   0.0025,   0.0046,   0.0085,  4910.79,  6475.77,  7857.29,  1627.60,  1697.21,  1950.30
fi87,mi,0,   3523503, 21165.15, 20065.95,    0.344,    16.34,    21.23,    26.46,     8.06,    10.22,    12.48,   0.0537,   0.0674,   0.0816,  4068.55,  5203.78,  6360.56,  3957.83,  4829.20,  5679.01
fi91,dhi,0,   3604147, 19816.16, 18849.10,    0.224,     2.19,     6.29,    13.09,     0.59,     1.25,     2.63,   0.0029,   0.0050,   0.0093,  5506.83,  7555.02,  9040.31,  2032.81,  1869.53,  2269.15
fi91,dhci,0,   3604147, 19574.87, 18648.35,    0.224,     2.23,     6.34,    13.24,     0.63,     1.30,     2.68,   0.0031,   0.0054,   0.0097,  5346.40,  7408.61,  8923.38,  2112.94,  1915.56,  2265.63
fi91,mi,0,   3604147, 23090.29, 21593.52,    0.341,    15.39,    20.30,    25.84,     7.37,     9.46,    11.70,   0.0490,   0.0617,   0.0753,  4500.89,  5765.67,  7089.68,  4136.52,  5031.08,  5866.43
fi95,dhi,0,   3880523, 17588.33, 16068.44,    0.229,     1.35,     3.78,     9.01,     0.32,     0.73,     1.61,   0.0013,   0.0027,   0.0053,  4910.17,  6485.34,  7920.95,  1517.21,  1548.88,  1720.12
fi95,dhci,0,   3880523, 17536.96, 16029.13,    0.230,     1.41,     3.88,     9.08,     0.33,     0.75,     1.64,   0.0014,   0.0028,   0.0055,  4891.34,  6461.79,  7880.43,  1520.31,  1552.78,  1737.05
fi95,mi,0,   3880523, 20110.37, 17625.90,    0.393,    18.36,    23.11,    27.89,    10.03,    12.18,    14.42,   0.0732,   0.0869,   0.1011,  3199.64,  4169.61,  5106.51,  3850.73,  4643.34,  5469.03
fi00,dhi,0,   3972111, 20072.70, 18064.94,    0.255,     1.63,     4.96,    11.58,     0.45,     0.97,     2.15,   0.0022,   0.0039,   0.0073,  5239.06,  7266.91,  8830.73,  1986.91,  1765.56,  2008.24
fi00,dhci,0,   3972111, 19762.30, 17909.10,    0.249,     1.63,     4.89,    11.21,     0.47,     0.98,     2.13,   0.0025,   0.0041,   0.0074,  5091.31,  7160.74,  8702.02,  2072.33,  1793.81,  2043.44
fi00,mi,0,   3972111, 23339.22, 20440.39,    0.412,    19.94,    24.10,    28.93,    11.93,    13.94,    16.01,   0.0930,   0.1062,   0.1196,  3285.03,  4308.62,  5476.92,  4891.12,  5911.57,  6787.31
fi04,dhi,0,   4052236, 22694.44, 20335.38,    0.266,     2.14,     5.82,    13.73,     0.54,     1.19,     2.55,   0.0025,   0.0046,   0.0087,  6059.46,  8098.15,  9932.57,  2074.69,  2069.54,  2268.66
fi04,dhci,0,   4052236, 22408.30, 20223.52,    0.261,     2.18,     5.81,    13.52,     0.56,     1.19,     2.54,   0.0026,   0.0047,   0.0088,  6001.91,  8033.04,  9856.15,  2087.50,  2078.72,  2277.96
fi04,mi,0,   4052236, 26157.83, 22624.17,    0.415,    19.10,    23.52,    28.53,    11.10,    13.13,    15.28,   0.0865,   0.0991,   0.1123,  3791.09,  4998.30,  6302.48,  5258.58,  6313.79,  7272.02
fi07,dhi,0,   4128075, 24796.82, 22349.05,    0.266,     2.37,     7.08,    14.60,     0.56,     1.31,     2.85,   0.0024,   0.0048,   0.0095,  6819.03,  9100.32, 10789.15,  2120.59,  2074.21,  2620.28
fi07,dhci,0,   4128075, 24389.92, 22131.82,    0.263,     2.67,     7.03,    14.46,     0.76,     1.50,     3.01,   0.0041,   0.0065,   0.0113,  6323.32,  8702.09, 10512.55,  2529.41,  2363.82,  2766.54
fi07,mi,0,   4128075, 28769.41, 25351.43,    0.381,    16.27,    20.85,    25.96,     8.34,    10.35,    12.52,   0.0594,   0.0718,   0.0848,  4944.11,  6382.18,  7876.22,  5196.46,  6293.54,  7334.64
fi10,dhi,0,   4201926, 25382.53, 22840.08,    0.263,     2.64,     6.44,    13.23,     0.70,     1.42,     2.76,   0.0032,   0.0058,   0.0103,  6701.55,  8902.72, 10844.42,  2434.48,  2517.32,  2859.63
fi10,dhci,0,   4201926, 25100.16, 22706.16,    0.260,     2.75,     6.43,    13.11,     0.78,     1.49,     2.81,   0.0038,   0.0064,   0.0109,  6507.76,  8721.14, 10697.79,  2574.71,  2631.94,  2925.90
fi10,mi,0,   4201926, 29324.74, 25725.67,    0.380,    16.07,    20.72,    25.71,     8.64,    10.60,    12.70,   0.0636,   0.0754,   0.0880,  4757.26,  6281.85,  7810.26,  5533.00,  6580.99,  7625.14
fi13,dhi,0,   4288885, 25327.51, 22873.01,    0.258,     2.30,     5.99,    12.14,     0.62,     1.27,     2.51,   0.0028,   0.0051,   0.0092,  6697.95,  9019.79, 10889.91,  2451.26,  2416.71,  2833.89
fi13,dhci,0,   4288885, 24971.71, 22665.50,    0.255,     2.55,     6.02,    12.18,     0.78,     1.43,     2.66,   0.0041,   0.0065,   0.0106,  6302.83,  8632.13, 10635.17,  2763.37,  2700.62,  2964.13
fi13,mi,0,   4288885, 29787.07, 26010.05,    0.375,    14.75,    19.34,    24.63,     8.33,    10.07,    12.03,   0.0630,   0.0735,   0.0848,  4529.47,  6235.87,  7983.53,  5874.55,  6769.17,  7622.50
fi16,dhi,0,   4341714, 25681.55, 23124.57,    0.256,     2.16,     5.15,    11.25,     0.55,     1.12,     2.25,   0.0025,   0.0045,   0.0082,  6919.72,  9040.22, 11106.55,  2330.11,  2522.06,  2768.19
fi16,dhci,0,   4341714, 25389.63, 23008.62,    0.251,     2.11,     5.06,    11.17,     0.54,     1.11,     2.22,   0.0025,   0.0045,   0.0081,  6837.41,  8968.08, 11065.72,  2366.04,  2536.23,  2739.45
fi16,mi,0,   4341714, 30381.16, 26530.69,    0.378,    15.02,    19.72,    24.63,     8.40,    10.19,    12.16,   0.0643,   0.0747,   0.0861,  4674.61,  6413.97,  8058.65,  5937.66,  6851.37,  7859.76
fr70,dhi,0,  33343255, 13246.71, 11033.52,    0.350,     8.89,    15.82,    22.24,     2.16,     4.10,     6.63,   0.0090,   0.0169,   0.0282,  3344.02,  4087.03,  4646.73,  1069.39,  1429.73,  1973.38
fr70,dhci,0,  33343255, 13246.71, 11033.52,    0.350,     8.89,    15.82,    22.24,     2.16,     4.10,     6.63,   0.0090,   0.0169,   0.0282,  3344.02,  4087.03,  4646.73,  1069.39,  1429.73,  1973.38
