dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
be00,dhi,0,  10291679, 18783.61, 15942.19,    0.299,     3.97,     7.04,    12.87,     1.22,     2.01,     3.31,   0.0074,   0.0105,   0.0153,  4416.72,  5699.13,  7102.59,  1960.16,  2271.97,  2462.73
be00,dhci,0,  10291679, 18763.31, 15942.19,    0.299,     3.97,     7.04,    12.87,     1.22,     2.01,     3.31,   0.0074,   0.0105,   0.0153,  4416.72,  5699.13,  7102.59,  1960.16,  2271.97,  2462.73
be00,mi,0,  10291679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
be03,dhi,0,  10432327, 17698.43, 15726.05,    0.283,     5.03,     9.10,    15.74,     1.60,     2.68,     4.23,   0.0087,   0.0132,   0.0197,  4284.89,  5551.21,  6901.17,  2005.53,  2311.82,  2534.47
be03,dhci,0,  10432327, 17637.19, 15684.03,    0.282,     5.03,     9.02,    15.66,     1.59,     2.66,     4.21,   0.0087,   0.0132,   0.0196,  4285.61,  5529.42,  6882.22,  1988.00,  2312.60,  2528.20
be03,mi,0,  10432327, 18653.52, 15604.00,    0.515,    30.52,    33.25,    36.12,    25.23,    26.53,    27.88,   0.2305,   0.2408,   0.2504,  1082.00,  1577.37,  2135.63,  5159.59,  6224.63,  7226.76
be04,dhi,0,  10369501, 18748.92, 16352.87,    0.288,     4.39,     9.03,    15.07,     1.02,     2.15,     3.75,   0.0043,   0.0083,   0.0148,  5013.08,  6233.48,  7367.60,  1528.07,  1942.96,  2444.12
be04,dhci,0,  10369501, 18674.26, 16306.93,    0.287,     4.37,     9.01,    14.98,     1.02,     2.13,     3.74,   0.0042,   0.0083,   0.0147,  5006.56,  6221.67,  7339.00,  1516.21,  1931.80,  2445.16
be04,mi,0,  10369501, 19934.63, 16201.08,    0.534,    31.01,    33.67,    36.13,    26.09,    27.34,    28.60,   0.2405,   0.2502,   0.2593,  1029.05,  1523.14,  2025.68,  5451.39,  6577.41,  7694.97
be05,dhi,0,  10432483, 18822.50, 16536.77,    0.283,     4.43,     8.50,    14.30,     1.26,     2.28,     3.81,   0.0065,   0.0105,   0.0165,  4736.65,  6046.00,  7278.29,  1878.06,  2222.38,  2643.78
be05,dhci,0,  10432483, 18741.99, 16505.38,    0.282,     4.43,     8.58,    14.25,     1.26,     2.28,     3.81,   0.0065,   0.0104,   0.0165,  4730.17,  6059.03,  7259.00,  1871.98,  2193.66,  2644.23
be05,mi,0,  10432483, 19855.84, 16349.61,    0.520,    29.14,    31.52,    34.55,    24.40,    25.57,    26.80,   0.2239,   0.2333,   0.2421,  1063.73,  1543.09,  2198.44,  5476.11,  6631.71,  7611.33
be06,dhi,0,  10484424, 19231.14, 16770.69,    0.291,     4.79,     9.44,    14.99,     1.37,     2.48,     4.08,   0.0069,   0.0113,   0.0178,  4786.45,  6180.80,  7323.40,  1921.83,  2204.54,  2739.01
be06,dhci,0,  10484424, 18887.35, 16550.25,    0.288,     4.64,     9.10,    15.04,     1.33,     2.41,     4.01,   0.0067,   0.0110,   0.0174,  4717.59,  6079.30,  7280.98,  1902.51,  2195.83,  2649.17
be06,mi,0,  10484424, 19396.16, 16072.24,    0.511,    29.44,    31.75,    34.87,    24.22,    25.49,    26.77,   0.2202,   0.2305,   0.2400,  1139.07,  1582.87,  2240.23,  5289.83,  6453.25,  7403.12
be07,dhi,0,  10549076, 19594.48, 17018.06,    0.294,     4.53,     9.50,    15.13,     1.23,     2.38,     4.02,   0.0060,   0.0102,   0.0168,  4962.26,  6381.23,  7500.04,  1844.97,  2127.80,  2710.80
be07,dhci,0,  10549076, 19218.26, 16702.43,    0.291,     4.42,     9.17,    15.00,     1.20,     2.30,     3.90,   0.0058,   0.0099,   0.0163,  4869.21,  6258.91,  7418.81,  1811.76,  2092.30,  2602.65
be07,mi,0,  10549076, 19823.12, 16117.41,    0.513,    29.12,    32.09,    35.58,    23.41,    24.83,    26.33,   0.2126,   0.2230,   0.2331,  1262.89,  1824.20,  2512.26,  5184.07,  6234.50,  7158.19
be08,dhi,0,  10632504, 19777.95, 17300.04,    0.284,     4.88,     9.08,    15.00,     1.31,     2.39,     4.01,   0.0063,   0.0106,   0.0171,  5068.84,  6368.42,  7606.92,  1851.17,  2281.60,  2773.10
be08,dhci,0,  10632504, 19400.41, 17002.21,    0.281,     4.92,     8.92,    14.73,     1.26,     2.32,     3.89,   0.0062,   0.0103,   0.0166,  5056.07,  6290.33,  7504.77,  1744.81,  2210.78,  2696.56
be08,mi,0,  10632504, 19581.23, 16636.81,    0.504,    29.24,    31.71,    35.54,    23.68,    25.02,    26.47,   0.2161,   0.2261,   0.2357,  1265.18,  1754.29,  2548.11,  5389.55,  6564.11,  7433.97
be09,dhi,0,  10728644, 19942.25, 17576.92,    0.284,     5.46,     9.79,    15.35,     1.55,     2.81,     4.43,   0.0071,   0.0124,   0.0196,  5033.99,  6267.95,  7501.41,  1996.78,  2520.51,  3044.74
be09,dhci,0,  10728644, 19559.72, 17290.46,    0.281,     5.28,     9.59,    15.33,     1.51,     2.72,     4.32,   0.0069,   0.0120,   0.0190,  4945.07,  6189.93,  7451.95,  1971.12,  2455.30,  2922.33
be09,mi,0,  10728644, 19720.22, 16657.88,    0.505,    29.95,    33.05,    36.05,    24.50,    25.86,    27.31,   0.2233,   0.2336,   0.2435,  1212.65,  1811.80,  2422.32,  5450.50,  6517.14,  7572.40
be10,dhi,0,  10826442, 19846.34, 17766.17,    0.282,     5.74,     9.69,    15.77,     1.57,     2.79,     4.42,   0.0076,   0.0127,   0.0198,  5167.54,  6327.92,  7670.95,  1938.92,  2555.16,  2988.75
be10,dhci,0,  10826442, 19437.19, 17463.49,    0.279,     5.54,     9.81,    15.22,     1.51,     2.72,     4.31,   0.0073,   0.0123,   0.0192,  5076.37,  6314.65,  7511.74,  1909.03,  2417.09,  2966.35
be10,mi,0,  10826442, 19588.48, 16425.91,    0.516,    30.67,    33.73,    36.35,    25.16,    26.56,    27.97,   0.2307,   0.2408,   0.2506,  1180.29,  1745.41,  2272.87,  5390.07,  6467.54,  7582.67
be11,dhi,0,  10903470, 19386.05, 17356.67,    0.283,     5.39,    10.37,    16.02,     1.62,     2.88,     4.55,   0.0088,   0.0136,   0.0208,  4855.50,  6268.13,  7460.19,  2087.17,  2410.20,  2953.81
be11,dhci,0,  10903470, 19011.87, 17033.30,    0.280,     5.25,    10.08,    15.76,     1.56,     2.78,     4.41,   0.0085,   0.0132,   0.0201,  4785.00,  6169.77,  7362.20,  2028.32,  2346.88,  2857.78
be11,mi,0,  10903470, 19014.57, 15823.85,    0.517,    30.46,    33.29,    36.05,    25.69,    26.94,    28.20,   0.2391,   0.2479,   0.2564,   989.60,  1509.67,  2068.54,  5339.94,  6402.25,  7425.77
be12,dhi,0,  10969254, 20146.10, 18022.09,    0.279,     5.26,     9.16,    15.64,     1.39,     2.57,     4.19,   0.0062,   0.0111,   0.0179,  5306.29,  6484.91,  7913.16,  1902.55,  2526.14,  2900.10
be12,dhci,0,  10969254, 19742.49, 17688.93,    0.276,     5.07,     9.06,    15.29,     1.33,     2.48,     4.09,   0.0059,   0.0106,   0.0173,  5227.43,  6419.56,  7773.81,  1848.14,  2424.90,  2839.55
be12,mi,0,  10969254, 19603.39, 16794.44,    0.510,    30.35,    32.87,    36.03,    25.84,    26.99,    28.23,   0.2399,   0.2487,   0.2571,  1000.14,  1503.25,  2180.91,  5717.64,  6893.97,  7895.75
be13,dhi,0,  11019205, 19997.73, 17928.92,    0.279,     5.42,    10.45,    15.51,     1.48,     2.68,     4.41,   0.0067,   0.0117,   0.0189,  5219.06,  6662.36,  7700.82,  1952.51,  2302.10,  3056.53
be13,dhci,0,  11019205, 19590.11, 17626.00,    0.275,     5.25,     9.91,    15.35,     1.42,     2.59,     4.30,   0.0064,   0.0112,   0.0184,  5147.59,  6505.55,  7614.35,  1902.80,  2307.45,  2961.25
be13,mi,0,  11019205, 19552.88, 16463.19,    0.518,    31.15,    33.83,    36.65,    26.31,    27.56,    28.85,   0.2457,   0.2543,   0.2628,  1022.92,  1525.27,  2102.65,  5562.35,  6706.32,  7775.26
be14,dhi,0,  11073760, 20023.50, 17888.70,    0.279,     5.04,     9.88,    16.35,     1.28,     2.49,     4.21,   0.0055,   0.0102,   0.0173,  5334.92,  6692.33,  7967.00,  1820.56,  2252.02,  2766.22
be14,dhci,0,  11073760, 19638.06, 17636.66,    0.276,     4.87,     9.79,    16.16,     1.24,     2.42,     4.15,   0.0054,   0.0100,   0.0169,  5256.30,  6634.66,  7866.72,  1798.36,  2183.67,  2715.27
be14,mi,0,  11073760, 19507.63, 16072.71,    0.523,    31.65,    33.88,    37.35,    26.62,    27.82,    29.09,   0.2478,   0.2566,   0.2652,  1023.18,  1438.20,  2130.50,  5405.91,  6598.15,  7513.13
be15,dhi,0,  11133422, 20372.75, 18508.66,    0.278,     5.41,    10.63,    16.74,     1.27,     2.61,     4.44,   0.0058,   0.0106,   0.0181,  5664.41,  6981.60,  8159.40,  1739.05,  2272.73,  2945.79
be15,dhci,0,  11133422, 19992.73, 18171.66,    0.275,     4.91,    10.16,    16.49,     1.21,     2.50,     4.30,   0.0056,   0.0102,   0.0174,  5473.30,  6849.96,  8058.72,  1795.37,  2235.87,  2844.28
be15,mi,0,  11133422, 19447.32, 15894.81,    0.527,    31.71,    33.93,    36.98,    27.09,    28.21,    29.40,   0.2544,   0.2624,   0.2703,   927.12,  1339.58,  1954.88,  5430.81,  6607.83,  7582.01
be16,dhi,0,  11162308, 20134.07, 18247.65,    0.277,     5.18,    10.23,    16.35,     1.46,     2.69,     4.44,   0.0070,   0.0118,   0.0190,  5241.94,  6728.63,  7977.14,  2057.12,  2395.19,  2971.45
be16,dhci,0,  11162308, 19747.11, 17952.25,    0.274,     5.00,    10.10,    16.11,     1.41,     2.61,     4.34,   0.0067,   0.0114,   0.0185,  5153.69,  6654.21,  7867.71,  2027.21,  2321.92,  2903.64
be16,mi,0,  11162308, 19680.23, 16620.27,    0.524,    31.30,    33.81,    37.54,    26.92,    28.02,    29.30,   0.2517,   0.2600,   0.2682,   931.43,  1422.31,  2189.26,  5716.68,  6887.82,  7782.91
be17,dhi,0,  11241426, 20340.42, 18309.67,    0.273,     5.35,     9.82,    15.39,     1.42,     2.66,     4.28,   0.0067,   0.0116,   0.0186,  5374.30,  6677.10,  7929.81,  1949.57,  2477.73,  3055.99
be17,dhci,0,  11241426, 19933.51, 18040.46,    0.270,     5.45,     9.87,    15.18,     1.38,     2.60,     4.20,   0.0065,   0.0112,   0.0182,  5392.83,  6641.69,  7827.46,  1823.35,  2378.54,  2996.81
be17,mi,0,  11241426, 20023.73, 17296.64,    0.513,    30.65,    33.36,    36.48,    26.26,    27.39,    28.65,   0.2461,   0.2541,   0.2621,   990.84,  1549.29,  2227.82,  5927.82,  7099.03,  8150.17
br06,dhi,0, 187254929,  4637.94,  2741.22,    0.535,    16.70,    23.25,    29.15,     6.59,     9.28,    12.11,   0.0375,   0.0527,   0.0694,   663.81,   823.30,   961.40,   432.67,   547.31,   683.33
br06,dhci,0, 187254929,  4637.40,  2740.70,    0.535,    16.71,    23.26,    29.13,     6.61,     9.30,    12.12,   0.0377,   0.0529,   0.0696,   662.66,   822.34,   960.02,   433.62,   548.01,   684.40
br06,mi,0, 187254929,  4027.47,  2034.50,    0.615,    23.25,    28.73,    33.27,    13.93,    16.31,    18.73,   0.1103,   0.1251,   0.1405,   326.00,   439.70,   533.39,   487.80,   577.55,   687.31
br09,dhi,0, 193477911,  5249.60,  3323.19,    0.508,    15.64,    22.71,    28.72,     5.61,     8.40,    11.30,   0.0305,   0.0448,   0.0613,   852.53,  1047.07,  1209.58,   476.75,   614.53,   784.33
br09,dhci,0, 193477911,  5248.68,  3321.71,    0.508,    15.65,    22.71,    28.73,     5.63,     8.42,    11.31,   0.0307,   0.0450,   0.0615,   850.67,  1045.44,  1208.20,   478.02,   615.41,   784.82
br09,mi,0, 193477911,  4531.58,  2515.17,    0.592,    23.09,    27.21,    32.68,    14.25,    16.47,    18.74,   0.1144,   0.1287,   0.1432,   385.10,   496.55,   643.90,   620.97,   761.04,   865.20
br11,dhi,0, 197351664,  5595.94,  3689.82,    0.499,    16.12,    22.49,    28.31,     6.21,     8.85,    11.63,   0.0348,   0.0495,   0.0658,   907.09,  1118.84,  1304.70,   568.84,   726.07,   909.19
br11,dhci,0, 197351664,  5594.97,  3689.18,    0.499,    16.13,    22.49,    28.32,     6.23,     8.87,    11.64,   0.0349,   0.0497,   0.0659,   905.94,  1117.39,  1303.63,   569.73,   727.20,   909.88
br11,mi,0, 197351664,  4884.39,  2784.92,    0.589,    22.80,    28.01,    32.96,    15.06,    17.16,    19.38,   0.1257,   0.1386,   0.1521,   378.41,   539.40,   688.35,   735.55,   853.05,   982.60
br13,dhi,0, 201051712,  6213.15,  4175.11,    0.490,    15.76,    21.98,    28.48,     5.81,     8.42,    11.19,   0.0305,   0.0452,   0.0615,  1054.54,  1288.26,  1521.00,   615.50,   799.30,   984.07
br13,dhci,0, 201051712,  6212.39,  4173.68,    0.490,    15.77,    21.99,    28.47,     5.82,     8.42,    11.19,   0.0306,   0.0453,   0.0615,  1053.74,  1287.39,  1519.76,   615.73,   799.46,   984.45
br13,mi,0, 201051712,  5416.90,  3105.44,    0.588,    22.96,    27.99,    32.95,    15.35,    17.38,    19.56,   0.1292,   0.1417,   0.1549,   411.73,   588.87,   757.30,   830.45,   963.85,  1105.96
br16,dhi,0, 204412569,  5830.77,  3849.48,    0.509,    17.83,    23.77,    29.03,     8.53,    11.00,    13.59,   0.0578,   0.0722,   0.0878,   802.80,  1034.17,  1228.66,   736.99,   890.57,  1081.03
br16,dhci,0, 204412569,  5830.54,  3848.81,    0.509,    17.83,    23.76,    29.03,     8.54,    11.00,    13.59,   0.0578,   0.0722,   0.0878,   802.44,  1033.66,  1228.46,   737.08,   890.75,  1080.82
br16,mi,0, 204412569,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ca71,dhi,0,  21100540, 11627.85,  9436.97,    0.373,    10.95,    16.35,    22.18,     4.81,     6.54,     8.66,   0.0316,   0.0407,   0.0515,  2116.50,  2830.79,  3450.21,  1658.29,  1887.70,  2211.98
ca71,dhci,0,  21100540, 11627.85,  9436.97,    0.373,    10.95,    16.35,    22.18,     4.81,     6.54,     8.66,   0.0316,   0.0407,   0.0515,  2116.50,  2830.79,  3450.21,  1658.29,  1887.70,  2211.98
ca71,mi,0,  21100540, 12699.49, 10139.22,    0.452,    19.79,    24.22,    29.03,    13.06,    14.84,    16.80,   0.1097,   0.1205,   0.1321,  1379.78,  1962.68,  2562.79,  2675.91,  3106.92,  3520.74
ca73,dhi,0,  21118860, 13062.62, 10896.36,    0.349,     9.48,    14.90,    20.79,     3.85,     5.50,     7.55,   0.0241,   0.0322,   0.0423,  2591.04,  3439.49,  4162.44,  1767.50,  2008.69,  2375.37
ca73,dhci,0,  21118860, 13062.62, 10896.36,    0.349,     9.48,    14.90,    20.79,     3.85,     5.50,     7.55,   0.0241,   0.0322,   0.0423,  2591.04,  3439.49,  4162.44,  1767.50,  2008.69,  2375.37
ca73,mi,0,  21118860, 14119.84, 11606.87,    0.431,    18.61,    23.13,    27.95,    11.80,    13.59,    15.59,   0.0972,   0.1079,   0.1196,  1699.28,  2394.55,  3079.06,  2943.46,  3408.88,  3885.06
ca75,dhi,0,  22230280, 14568.32, 12214.14,    0.342,     8.77,    13.86,    19.62,     3.67,     5.19,     7.10,   0.0237,   0.0311,   0.0403,  2843.11,  3821.16,  4675.03,  2042.55,  2285.91,  2653.45
ca75,dhci,0,  22230280, 14568.32, 12214.14,    0.342,     8.77,    13.86,    19.62,     3.67,     5.19,     7.10,   0.0237,   0.0311,   0.0403,  2843.11,  3821.16,  4675.03,  2042.55,  2285.91,  2653.45
ca75,mi,0,  22230280, 15437.60, 12796.05,    0.431,    19.17,    23.17,    27.79,    12.70,    14.41,    16.24,   0.1066,   0.1171,   0.1282,  1725.89,  2419.82,  3191.32,  3392.53,  3978.20,  4486.31
ca77,dhi,0,  22737000, 15413.02, 13055.52,    0.338,     9.36,    14.01,    19.81,     3.63,     5.22,     7.16,   0.0229,   0.0306,   0.0402,  3195.83,  4093.45,  5000.48,  2026.38,  2434.31,  2832.83
ca77,dhci,0,  22737000, 15413.02, 13055.52,    0.338,     9.36,    14.01,    19.81,     3.63,     5.22,     7.16,   0.0229,   0.0306,   0.0402,  3195.83,  4093.45,  5000.48,  2026.38,  2434.31,  2832.83
ca77,mi,0,  22737000, 16354.04, 13656.30,    0.427,    19.30,    23.26,    28.05,    12.61,    14.34,    16.22,   0.1046,   0.1155,   0.1270,  1893.09,  2619.22,  3455.28,  3569.43,  4208.93,  4738.50
ca79,dhi,0,  22993370, 15996.47, 13591.01,    0.335,     9.01,    13.57,    19.63,     3.44,     4.98,     6.91,   0.0210,   0.0286,   0.0380,  3361.47,  4300.85,  5282.06,  2074.94,  2494.66,  2872.55
ca79,dhci,0,  22993370, 15996.47, 13591.01,    0.335,     9.01,    13.57,    19.63,     3.44,     4.98,     6.91,   0.0210,   0.0286,   0.0380,  3361.47,  4300.85,  5282.06,  2074.94,  2494.66,  2872.55
ca79,mi,0,  22993370, 17202.31, 14445.16,    0.421,    18.59,    22.87,    27.79,    11.96,    13.70,    15.61,   0.0983,   0.1092,   0.1206,  2061.09,  2896.47,  3797.99,  3716.97,  4326.11,  4869.11
ca81,dhi,0,  24391822, 16793.24, 14151.71,    0.330,     8.06,    12.71,    18.50,     2.88,     4.36,     6.21,   0.0167,   0.0237,   0.0326,  3640.99,  4647.43,  5640.70,  2019.70,  2428.42,  2850.33
ca81,dhci,0,  24391822, 16793.24, 14151.71,    0.330,     8.06,    12.71,    18.50,     2.88,     4.36,     6.21,   0.0167,   0.0237,   0.0326,  3640.99,  4647.43,  5640.70,  2019.70,  2428.42,  2850.33
ca81,mi,0,  24391822, 18064.79, 14976.17,    0.418,    17.92,    22.20,    27.21,    11.18,    12.95,    14.90,   0.0900,   0.1011,   0.1128,  2254.75,  3119.93,  4067.27,  3735.72,  4368.15,  4918.43
ca82,dhi,0,  24631108, 16447.79, 13855.72,    0.330,     8.10,    13.02,    18.79,     2.82,     4.35,     6.25,   0.0160,   0.0231,   0.0322,  3611.57,  4612.64,  5546.60,  1930.72,  2315.22,  2766.83
ca82,dhci,0,  24631108, 16447.79, 13855.72,    0.330,     8.10,    13.02,    18.79,     2.82,     4.35,     6.25,   0.0160,   0.0231,   0.0322,  3611.57,  4612.64,  5546.60,  1930.72,  2315.22,  2766.83
ca82,mi,0,  24631108, 17334.48, 14232.45,    0.434,    19.31,    23.65,    28.67,    12.22,    14.06,    16.08,   0.0994,   0.1110,   0.1232,  2089.47,  2884.26,  3751.09,  3603.51,  4231.96,  4788.38
ca84,dhi,0,  25140440, 16481.29, 13879.24,    0.336,     8.79,    13.80,    19.50,     3.15,     4.75,     6.69,   0.0182,   0.0258,   0.0354,  3559.95,  4553.29,  5469.32,  1991.75,  2386.33,  2858.22
ca84,dhci,0,  25140440, 16481.29, 13879.24,    0.336,     8.79,    13.80,    19.50,     3.15,     4.75,     6.69,   0.0182,   0.0258,   0.0354,  3559.95,  4553.29,  5469.32,  1991.75,  2386.33,  2858.22
ca84,mi,0,  25140440, 17313.03, 14141.65,    0.448,    21.00,    25.08,    29.58,    13.66,    15.52,    17.48,   0.1128,   0.1249,   0.1372,  1977.93,  2694.69,  3469.65,  3678.73,  4376.13,  5015.34
ca85,dhi,0,  25389066, 16928.18, 14256.27,    0.332,     8.18,    13.38,    19.01,     2.79,     4.37,     6.34,   0.0154,   0.0227,   0.0321,  3760.78,  4800.04,  5703.38,  1941.73,  2328.09,  2850.38
ca85,dhci,0,  25389066, 16928.18, 14256.27,    0.332,     8.18,    13.38,    19.01,     2.79,     4.37,     6.34,   0.0154,   0.0227,   0.0321,  3760.78,  4800.04,  5703.38,  1941.73,  2328.09,  2850.38
ca85,mi,0,  25389066, 17957.52, 14780.50,    0.441,    20.24,    24.48,    29.26,    12.99,    14.86,    16.86,   0.1060,   0.1180,   0.1305,  2118.23,  2905.09,  3759.13,  3793.97,  4485.16,  5109.17
ca86,dhi,0,  25730388, 16743.81, 14356.39,    0.317,     7.31,    12.34,    18.40,     2.63,     4.06,     5.94,   0.0161,   0.0223,   0.0307,  3678.48,  4817.86,  5833.50,  2064.07,  2360.33,  2780.33
ca86,dhci,0,  25730388, 16743.81, 14356.39,    0.317,     7.31,    12.34,    18.40,     2.63,     4.06,     5.94,   0.0161,   0.0223,   0.0307,  3678.48,  4817.86,  5833.50,  2064.07,  2360.33,  2780.33
ca86,mi,0,  25730388, 17928.15, 15246.80,    0.421,    19.51,    23.67,    28.63,    12.06,    13.97,    16.02,   0.0962,   0.1085,   0.1212,  2329.03,  3124.39,  4030.03,  3769.69,  4499.02,  5118.05
ca87,dhi,0,  26024221, 17111.46, 14688.84,    0.317,     7.38,    12.19,    18.10,     2.38,     3.85,     5.72,   0.0129,   0.0194,   0.0281,  3981.26,  5021.77,  6027.13,  1894.27,  2322.65,  2786.18
ca87,dhci,0,  26024221, 17111.46, 14688.84,    0.317,     7.38,    12.19,    18.10,     2.38,     3.85,     5.72,   0.0129,   0.0194,   0.0281,  3981.26,  5021.77,  6027.13,  1894.27,  2322.65,  2786.18
ca87,mi,0,  26024221, 18680.92, 15585.12,    0.423,    19.02,    23.10,    27.96,    11.54,    13.44,    15.43,   0.0916,   0.1037,   0.1162,  2450.66,  3259.73,  4189.66,  3783.38,  4532.83,  5161.41
ca88,dhi,0,  26365952, 17532.89, 14976.12,    0.312,     6.83,    11.19,    17.48,     2.25,     3.58,     5.35,   0.0127,   0.0186,   0.0265,  4018.20,  5089.47,  6233.25,  1972.25,  2398.59,  2752.43
ca88,dhci,0,  26365952, 17532.89, 14976.12,    0.312,     6.83,    11.19,    17.48,     2.25,     3.58,     5.35,   0.0127,   0.0186,   0.0265,  4018.20,  5089.47,  6233.25,  1972.25,  2398.59,  2752.43
ca88,mi,0,  26365952, 19099.92, 16145.66,    0.422,    18.74,    23.42,    28.25,    11.92,    13.74,    15.75,   0.0965,   0.1080,   0.1201,  2350.87,  3338.25,  4285.56,  4107.39,  4734.58,  5401.84
ca89,dhi,0,  26730101, 17791.91, 15411.79,    0.310,     6.89,    11.27,    17.51,     2.64,     3.93,     5.65,   0.0171,   0.0227,   0.0303,  3798.52,  5020.02,  6261.29,  2366.20,  2685.88,  2985.78
ca89,dhci,0,  26730101, 17791.91, 15411.79,    0.310,     6.89,    11.27,    17.51,     2.64,     3.93,     5.65,   0.0171,   0.0227,   0.0303,  3798.52,  5020.02,  6261.29,  2366.20,  2685.88,  2985.78
ca89,mi,0,  26730101, 19455.68, 16456.88,    0.414,    18.34,    22.61,    27.53,    11.33,    13.16,    15.13,   0.0911,   0.1025,   0.1144,  2514.77,  3439.64,  4448.55,  4067.98,  4788.80,  5425.58
ca90,dhi,0,  27147471, 17681.99, 15389.86,    0.314,     7.73,    12.21,    18.31,     2.87,     4.27,     6.07,   0.0179,   0.0243,   0.0326,  3869.52,  5005.89,  6170.81,  2286.43,  2689.04,  3063.11
ca90,dhci,0,  27147471, 17681.99, 15389.86,    0.314,     7.73,    12.21,    18.31,     2.87,     4.27,     6.07,   0.0179,   0.0243,   0.0326,  3869.52,  5005.89,  6170.81,  2286.43,  2689.04,  3063.11
ca90,mi,0,  27147471, 19394.96, 16207.49,    0.425,    19.38,    23.56,    28.61,    11.95,    13.84,    15.88,   0.0958,   0.1078,   0.1203,  2484.75,  3345.19,  4328.09,  3998.25,  4758.56,  5396.40
ca91,dhi,0,  27556308, 17128.56, 14763.53,    0.320,     7.77,    12.65,    18.67,     2.90,     4.36,     6.22,   0.0182,   0.0247,   0.0333,  3704.67,  4839.21,  5905.75,  2200.74,  2542.56,  2952.37
