country,year,p0p100_gini,p0p10_share,p0p50_share,p10p20_share,p20p30_share,p30p40_share,p40p50_share,p50p60_share,p50p90_share,p60p70_share,p70p80_share,p80p90_share,p90p100_share,p99_999p100_share,p99_99p100_share,p99_9p100_share,p99p100_share,p0p10_threshold,p10p20_threshold,p20p30_threshold,p30p40_threshold,p40p50_threshold,p50p60_threshold,p60p70_threshold,p70p80_threshold,p80p90_threshold,p90p100_threshold,p99_999p100_threshold,p99_99p100_threshold,p99_9p100_threshold,p99p100_threshold,p0p100_average,p0p10_average,p10p20_average,p20p30_average,p30p40_average,p40p50_average,p50p60_average,p60p70_average,p70p80_average,p80p90_average,p90p100_average,p99_999p100_average,p99_99p100_average,p99_9p100_average,p99p100_average,age,pop
NZ,1922,.616506493714464,.0025,.0994,.0082,.0159,.0287,.0441,.0622,.4503,.087,.1177,.1834,.4503,.0032,.0144,.0612,.1754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1923,.6311930065353339,.0024,.0935,.0077,.0149,.027,.0416,.059,.4382,.0831,.114,.1821,.4683,.0033,.0148,.0633,.1823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1924,.629489126527311,.0024,.0942,.0077,.015,.0272,.0419,.0593,.4397,.0836,.1145,.1823,.4662,.0033,.015,.0633,.1815,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1925,.641638817539086,.0022,.089,.0073,.0141,.0257,.0397,.0565,.4304,.0803,.1115,.1821,.4806,.0033,.0149,.0635,.1839,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1926,.648874232217761,.0021,.0853,.007,.0135,.0246,.0381,.0546,.4266,.0782,.11,.1838,.4881,.0031,.0141,.0606,.1793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1927,.648375126361938,.0021,.0852,.0069,.0135,.0245,.0381,.0546,.4279,.0782,.1103,.1848,.487,.003,.0135,.0587,.176,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1928,.650989330631763,.0021,.0853,.007,.0135,.0246,.0381,.0545,.4227,.0779,.1092,.1812,.492,.0046,.0182,.0698,.1908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1929,.656843560348733,.0021,.0819,.0067,.0129,.0236,.0367,.0528,.4204,.076,.108,.1836,.4977,.0034,.0149,.0622,.1816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1930,.674124963393862,.0018,.0735,.0059,.0115,.0211,.0331,.0482,.41,.0709,.104,.1868,.5165,.0032,.0136,.0572,.1734,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1931,.67361654044538,.0018,.0739,.0059,.0116,.0212,.0333,.0484,.4101,.0711,.1041,.1865,.516,.0035,.0146,.0592,.1753,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1932,.673106438988235,.0018,.0742,.006,.0116,.0213,.0334,.0486,.4102,.0713,.1042,.1861,.5156,.0039,.0156,.0612,.1773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1933,.672594992121585,.0019,.0746,.006,.0117,.0214,.0336,.0488,.4104,.0715,.1044,.1857,.5151,.0043,.0167,.0633,.1793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1934,.670467954956401,.0019,.0748,.006,.0117,.0215,.0337,.049,.4136,.0719,.1051,.1876,.5116000000000001,.0032,.0136,.0567,.1713,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1935,.6516347390277451,.0021,.0832,.0068,.0131,.024,.0373,.0536,.4269,.0772,.1097,.1864,.4899,.0026,.0123,.0553,.1708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1936,.636866315446817,.0023,.0904,.0074,.0143,.0261,.0403,.0574,.4358,.0815,.113,.184,.4738,.0031,.0141,.0605,.1772,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1937,.594349649547956,.0027,.1058,.0087,.0169,.0306,.0469,.0661,.4754,.0922,.1243,.1928,.4187,.0016,.0086,.0424,.1394,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1938,.565123657924071,.003,.1178,.0098,.0189,.0341,.052,.0725,.4985,.0997,.1312,.1951,.3837,.0013,.0072,.0368,.1235,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1939,.588139703073582,.0028,.1077,.0089,.0172,.0311,.0478,.0672,.4825,.0937,.1262,.1953,.4098,.0016,.0083,.0401,.1317,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1940,.5767533053792721,.0029,.1123,.0093,.018,.0325,.0497,.0697,.4916,.0966,.129,.1963,.396,.0014,.0074,.0371,.1247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1945,.53727820624959,.0034,.1308,.011,.0211,.0379,.0574,.0791,.5151,.1067,.1364,.1929,.354,.0011,.0063,.034,.1168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1946,.558123397205426,.0031,.1218,.0102,.0196,.0353,.0536,.0744,.5003,.1015,.132,.1924,.3778,.0011,.0067,.0367,.1264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1947,.573300353700014,.003,.1148,.0095,.0184,.0332,.0507,.0708,.491,.0976,.1291,.1935,.3942,.0012,.0071,.0378,.1295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1948,.578036904663787,.0029,.1124,.0093,.018,.0325,.0497,.0696,.4888,.0964,.1283,.1945,.3988,.0016,.0081,.0397,.1302,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1949,.5859180725295891,.0028,.1092,.009,.0175,.0316,.0484,.0679,.4823,.0944,.1264,.1936,.4085,.0015,.0081,.0405,.1344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,i
NZ,1950,.602192390853037,.0027,.1047,.0087,.0167,.0302,.0463,.0651,.4626,.0904,.1212,.1859,.4327,.0011,.0075,.0441,.1561,0,1351.93099002407,3054.413692658064,5631.103263095206,9306.068659484155,13620.34437967677,19016.06834016767,25972.13707693233,37494.75738766241,53608.61892671836,2504761.503837002,1425531.884155405,655724.6680914542,173931.5115215852,24787.7922882937,663.9310126491721,2146.689584577831,4146.482622262264,7496.827339671299,11488.96513942304,16130.41326264958,22410.48202164472,30032.82659856766,46092.41227733953,107268.8240586368,2823007.700267925,1851258.904637992,1092783.61923587,386854.4010712711,992,i
NZ,1951,.582767676336315,.0028,.1106,.0092,.0177,.032,.0489,.0686,.4845,.0951,.127,.1936,.405,.0012,.007,.0378,.1318,0,1282.68961299075,2897.586111608493,5340.413617482215,8820.896261646105,12898.20647239002,17979.24078805719,24489.5854015486,35184.82642914247,49812.68801706602,2255127.029287692,1122673.756183958,485854.673677684,138059.3747702176,22240.61995826518,629.9999792822465,2036.55165716527,3933.034353419511,7107.93080073615,10885.03412480074,15263.44777391864,21161.10275238614,28254.41286394792,43067.17099751523,90067.58324499488,2630526.603149452,1548445.466320248,841452.8688802738,293058.2662247529,992,i
NZ,1952,.591323216760084,.0027,.1066,.0088,.017,.0308,.0473,.0666,.4789,.0929,.1252,.1942,.4145,.0011,.0066,.0369,.1322,0,1266.482716971995,2862.689561031939,5282.275688359618,8741.999712516505,12822.68923349412,17960.48216798441,24649.99918937679,35862.55054478633,51979.72242856101,2125007.86115291,1110796.446229719,497096.6043424722,146103.6503677479,22846.2751107618,621.9310140303556,2011.379244199969,3887.861941111917,7037.379078918336,10804.34447228184,15210.20639635916,21217.10275054456,28609.72319709101,44369.37785124345,94693.37619632245,2450192.402183249,1497477.743858407,842458.6619506463,301915.8521403649,992,i
NZ,1953,.591323283125287,.0027,.1066,.0088,.017,.0308,.0473,.0666,.4789,.0929,.1252,.1942,.4145,.0011,.0066,.0369,.1322,0,1285.379268074714,2905.37921480049,5361.03430645927,8872.413501331253,13013.93060651543,18228.41319365617,25017.65434970012,36397.44707892022,52755.03274789227,2156704.963558817,1127364.445684875,504510.8799607203,148282.8227098782,23187.0337202455,631.2413585517681,2041.379243213409,3945.861939204568,7142.344592707889,10965.44791525976,15437.03397510676,21533.58549875761,29036.48180374657,45031.17093292845,96105.72097746324,2486740.194084812,1519813.950020426,855024.3167098344,306418.9554405547,992,i
NZ,1954,.586849274688164,.0028,.1082,.0089,.0173,.0312,.048,.0675,.4834,.094,.1265,.1954,.4085,.001,.0062,.0352,.1275,0,1478.7585720602,3342.068855612224,6165.586004139258,10200.13759559965,14952.62019793341,20924.13724293745,28673.99905704625,41610.13656267165,60015.23940568975,2292881.99356335,1213496.925611002,549139.2922862039,164686.8911359423,26281.5853426181,726.2068726701757,2348.413715875102,4538.551574886191,8212.758350610435,12602.75820624387,17728.4821756138,24699.93022221755,33239.65407931699,51366.20520735742,107353.2378489643,2636477.913298569,1626259.32583028,924030.7971991545,335221.4372519964,992,i
NZ,1955,.576312938080642,.0029,.1118,.0092,.0179,.0323,.0495,.0695,.4939,.0966,.1294,.1983,.3943,.0009,.0057,.032,.1175,0,1529.448225565668,3455.93092083335,6372.551514574509,10533.93068807103,15421.24087217784,21533.72342978756,29407.24041224371,42420.82619118427,60466.48077016087,2123588.757751302,1105241.342964125,499910.2594223581,155637.9948817941,26265.10258453945,751.172389090556,2428.68957530417,4692.068811217037,8485.03420372552,13006.55129641328,18264.96491659209,25376.8957171967,33993.92991658135,52091.44656281797,103560.0655599109,2453725.574480853,1491715.813013407,841366.730952072,308500.8174410575,992,i
NZ,1956,.58527890389497,.0027,.1076,.0089,.0172,.0311,.0478,.0674,.4885,.0943,.1276,.1992,.4039,.0011,.0064,.0337,.1196,0,1521.793053403618,3440.82747305417,6353.103239352003,10524.82724009454,15461.44776740735,21705.72342413128,29889.4472929379,43703.65373520498,63796.68755719766,2625955.637782529,1230553.683670774,526515.5688922614,163287.3739405866,27244.68875922199,747.2413547370707,2417.241299818581,4674.551570413788,8468.275583586978,13017.72370983897,18360.89594792012,25683.58536228352,34775.51609777519,54265.79131890013,110036.1343124605,3114146.242417878,1743195.253019287,918848.9353005963,325711.092737161,992,i
NZ,1957,.57561950932411,.0029,.1118,.0092,.0179,.0323,.0495,.0696,.4956,.0968,.1299,.1994,.3926,.0012,.0066,.0337,.1167,0,1607.655119545533,3633.103328800081,6700.758400333043,11080.48239423543,16230.55119039099,22682.48201269992,31012.89553185501,44812.89507803755,63990.48065427299,2835517.01020138,1259397.889618775,522226.741447094,159174.2016620565,27629.03357416889,789.5172154157807,2553.034398801257,4933.103286049161,8923.65487895651,13685.30989478173,19231.37867791471,26746.48187905397,35879.92985455963,55085.30853332936,108462.6860883418,3405978.991441553,1829869.181203469,930794.7280112032,322378.954915705,992,i
NZ,1958,.557638407991867,.003,.1181,.0098,.0189,.0341,.0522,.0732,.513,.1013,.1347,.2038,.3689,.0006,.004,.0245,.0975,0,1749.10339075603,3950.896421797629,7280.344588169715,12020.41339780826,17563.58562931235,24449.10264425919,33218.89545930999,47496.06740359367,66507.10126116828,1550274.776604918,887189.9018589552,434454.1236438698,152461.1674000582,28385.99906651722,859.0344545089941,2776.965425919971,5362.275685728791,9688.137612436936,14827.99951237643,20770.82690315152,28741.79215826512,38239.99874246524,57863.99809712367,104728.6862111356,1752943.114767691,1145017.341656078,695516.8047139114,276823.9908965533,992,i
NZ,1959,.56424287649889,.003,.1155,.0096,.0185,.0334,.0511,.0718,.5075,.0996,.1331,.2031,.377,.0007,.0046,.0265,.1022,0,1815.310285130519,4101.655037529537,7562.27561338108,12497.37889936447,18287.37870895845,25515.24054023339,34793.24023512336,50046.27421628102,70847.17008396094,1928891.522774674,1036804.655559515,487486.7425895301,166016.2014370551,30173.93004220329,891.5861775764512,2882.551629344286,5568.344644469388,10067.86173788062,15427.5856995554,21651.24066730228,30047.99901186181,40166.68833427785,61277.03246764354,113758.6859141812,2214677.582342024,1377044.368508553,800402.5254026414,308300.8174476346,992,i
NZ,1960,.560565602259576,.003,.1168,.0097,.0187,.0338,.0517,.0725,.5111,.1005,.1342,.2039,.3721,.0009,.0051,.0273,.1004,0,1801.44821662086,4069.930900641762,7502.551477414094,12395.10304065888,18129.03388657946,25274.13709988629,34418.34369572782,49385.79147938051,69519.17012763266,2269609.925363142,1072667.137138787,470242.1914324848,157412.4086165454,29583.37833748584,884.7585915940822,2860.344733522843,5524.89637003613,9986.965188816792,15297.72363486044,21455.44757029272,29744.96453906858,39688.61938448206,60322.89456798619,110067.4446562585,2690282.049460237,1511526.777879159,807731.4217133524,297157.5074692584,992,i
NZ,1961,.559960454827337,.003,.1169,.0097,.0187,.0338,.0518,.0726,.5122,.1007,.1344,.2045,.3709,.0009,.0052,.0272,.0993,0,1792.620630704262,4050.206763359362,7466.896306172833,12338.06855977586,18049.65457884505,25171.79227566572,34295.24025150025,49242.55010478071,69370.54944286493,2325893.371788105,1066834.309744394,461316.4675880791,155043.5121427232,29427.10248055606,880.4137641507562,2846.482665013184,5498.344646771361,9940.275535179782,15229.0339819469,21364.96481464759,29631.51626693729,39559.92973354165,60173.23940049386,109147.237789968,2777729.632791392,1524265.53608093,799701.0081843317,292179.0938398716,992,i
NZ,1962,.559360742429059,.003,.117,.0097,.0187,.0338,.0518,.0727,.5133,.1008,.1347,.2051,.3698,.001,.0053,.027,.0981,0,1877.93097272639,4243.103308740035,7823.241122040525,12928.8961265532,18918.34420545033,26392.34395966542,35975.7919203727,51691.72243803198,72877.51484477861,2511991.986357846,1116994.377060381,476300.9498539303,160748.5464378699,30816.41277969573,922.2758317396258,2981.930936420994,5760.482569185354,10415.44793334669,15960.13740618019,22397.10271173988,31075.79208151078,41512.75725552918,63193.30826669516,113945.1686666693,3023219.210925284,1619128.498478572,833547.35189887,302402.0590209275,992,i
NZ,1963,.5595063778571741,.003,.1169,.0097,.0187,.0338,.0518,.0727,.5131,.1008,.1347,.2049,.37,.001,.0054,.0275,.0987,0,1977.034417743203,4467.034335858749,8236.068694671452,13610.82713861044,19915.58555196607,27782.27494843985,37867.51599609377,54402.27407303255,76674.06644406571,2770270.9433815,1201374.443251033,504967.7764974193,169080.5461638694,32447.10238124239,970.9654853108647,3139.310241590351,6064.482559188215,10964.89619113997,16801.72358540091,23577.17163845017,32711.17133807563,43692.82614935414,66497.85988216184,120050.8926038116,3353866.855224242,1762350.079975581,892395.4878946644,320232.7480897319,992,i
NZ,1964,.563857337120755,.0029,.1148,.0095,.0183,.0332,.0509,.0716,.511,.0997,.134,.2057,.3742,.0017,.0072,.0309,.1012,0,1997.724072235231,4515.517092885067,8331.65489842462,13785.65471906807,20210.06830090259,28275.2404494699,38710.41252009898,55999.58436533206,79772.54910079179,4308225.720391566,1443743.469763407,531850.1204409709,171590.8909089021,33454.55062397419,981.0344504969847,3172.758516352463,6132.551522466987,11098.89618673334,17033.72357777151,23960.20610861258,33363.92993729911,44814.82611245681,68806.82532347213,125180.4786420201,5536755.473094415,2402251.507208077,1034316.724606849,338623.9888642404,992,i
NZ,1965,.5516903957251,.0031,.1196,.0099,.0191,.0346,.0529,.0742,.521,.1028,.1369,.2072,.3594,.0009,.0049,.0249,.0912,0,2179.241307645288,4923.241217407961,9074.82728777826,14989.86157601906,21916.4130723751,30534.27485793944,41529.51587566772,59433.44632137392,83069.37657858146,2711068.531535288,1169014.858108292,496290.6043689778,173471.5805022274,34942.55057504083,1070.275826872598,3460.206782761703,6682.965297469898,12078.75822347578,18497.03387447767,25929.65431970871,35914.48157756132,47831.86049599928,72384.27348168867,125576.1338014226,3290254.443523054,1717998.426261685,871473.695479236,318699.7826229026,992,i
NZ,1966,.548738897544173,.0031,.1207,.01,.0193,.0349,.0534,.0748,.5236,.1035,.1376,.2076,.3556,.0009,.0048,.0242,.0891,0,2178.551652495554,4921.310182988706,9069.447977610333,14976.20640405432,21885.03376306219,30465.51623951093,41381.30898398982,59087.99805687204,82224.41108912703,2592252.67337362,1120973.963136408,478201.8463431427,169057.1668542934,34589.03334528705,1069.930999297731,3458.965403492181,6679.654952751174,12069.72374101426,18475.44766829098,25882.20604540699,35810.68847752632,47610.48119293458,71821.7907415654,123011.5131961058,3144805.000030344,1644782.566600447,837033.9035083514,308068.4036621741,992,i
NZ,1967,.550711067649553,.0031,.1198,.0099,.0191,.0346,.053,.0743,.5226,.103,.1373,.2079,.3577,.0009,.0049,.0245,.0894,0,2064.551656244481,4664.413639712693,8598.551441371779,14205.51677422629,20774.89586853495,28954.55077195814,39401.24008358779,56427.72228228709,78921.37671498978,2570025.087897685,1086554.033233836,458626.6745730855,162160.5463914358,33065.79201606899,1013.931001139309,3278.137823231858,6331.861860740188,11445.79272704967,17531.37873381975,24583.65436397235,34065.10232803393,45396.6881622876,68750.8942908287,118260.6857661314,3134996.241732219,1611372.912526721,808685.214785435,295736.8868263207,992,i
NZ,1968,.552808376294111,.003,.119,.0098,.019,.0344,.0527,.0739,.5206,.1025,.1367,.2075,.3604,.001,.005,.0251,.0911,0,2028.068898823538,4582.344676894317,8448.206618729711,13960.06850643586,20422.55105253572,28478.34389106663,38785.86079347992,55627.10161896059,78025.30777894004,2629492.327321396,1104713.963671123,463434.8123460028,162190.8222525091,32703.9989245184,996.0689327611916,3220.344721684127,6220.827381632972,11246.82721635134,17231.2408126554,24172.89575679062,33518.48165635455,44718.27439149402,67862.48052694103,117852.4099174887,3211561.066800566,1643570.497674789,820549.3523263135,298032.3350266963,992,i
NZ,1969,.551592950633596,.0031,.1195,.0099,.0191,.0346,.0529,.0742,.5214,.1028,.137,.2074,.359,.001,.0051,.0252,.091,0,2157.999929033473,4875.379150016404,8987.241083762008,14846.96502899412,21711.51652738905,30256.89555671632,41168.27450823692,58949.10150971555,82440.75590959868,2852626.113087017,1178829.34054416,490024.3287129774,170716.9599031588,34621.99886144434,1059.793068596637,3426.482645939697,6618.206678909852,11962.89615832042,18322.34422504998,25690.68881032578,35595.10227771939,47428.7570609796,71818.06660375684,124297.8579813902,3497586.298773844,1767830.562553974,873145.074734617,314967.9896421756,992,i
NZ,1970,.549460477168227,.0031,.1204,.01,.0193,.0348,.0533,.0747,.5232,.1034,.1375,.2076,.3564,.0011,.0054,.0257,.0904,0,2338.275785174008,5282.275688359618,9735.654852253629,16078.89602296443,23501.99922712914,32728.06788924412,44477.44681320681,63555.44618582061,88503.79019297245,3394590.233195386,1305742.232922312,523334.9483072019,180482.407857881,37223.92981036176,1148.41375533749,3712.620567564442,7169.999764212234,12957.37888423722,19838.06831313593,27799.37839615326,38479.99873457277,51191.17073035486,77284.41125158053,132657.7197754389,4232727.171150222,2027181.1747148,956960.9340472708,336609.9889304714,992,i
NZ,1971,.5497676876278,.0031,.1203,.0099,.0192,.0348,.0533,.0746,.5231,.1031,.1371,.2084,.3566,.0008,.0043,.0233,.0881,0,2421.103368657093,5459.930854931163,10084.20656492932,16690.20634768888,24378.96471553122,33911.17129861324,46048.41227878648,66010.48058784464,92354.47972151368,2535483.916619789,1185566.719632944,527421.0171383475,190265.9247775261,38649.24010831756,1190.89651256112,3838.413666875971,7409.379066684996,13448.2064543031,20594.75794342436,28813.17146626262,39858.27455131669,52974.06722344786,80527.10080011605,137838.2023636978,3019544.03863235,1676178.358671435,898693.2118254927,340321.9198428861,992,i
