"survey_code","poverty_line","income_concept"
"US09",30,"pcy_PPP_2011"
"US09",50,"ey_PPP_2011"
"US09",50,"pcy_PPP_2011"
"US08",10,"ey_PPP_2011"
"US08",10,"pcy_PPP_2011"
"US08",30,"ey_PPP_2011"
"US08",30,"pcy_PPP_2011"
"US08",50,"ey_PPP_2011"
"US08",50,"pcy_PPP_2011"
"US07",10,"ey_PPP_2011"
"US07",10,"pcy_PPP_2011"
"US07",30,"ey_PPP_2011"
"US07",30,"pcy_PPP_2011"
"US07",50,"ey_PPP_2011"
"US07",50,"pcy_PPP_2011"
"US06",10,"ey_PPP_2011"
"US06",10,"pcy_PPP_2011"
"US06",30,"ey_PPP_2011"
"US06",30,"pcy_PPP_2011"
"US06",50,"ey_PPP_2011"
"US06",50,"pcy_PPP_2011"
"US05",10,"ey_PPP_2011"
"US05",10,"pcy_PPP_2011"
"US05",30,"ey_PPP_2011"
"US05",30,"pcy_PPP_2011"
"US05",50,"ey_PPP_2011"
"US05",50,"pcy_PPP_2011"
"US04",10,"ey_PPP_2011"
"US04",10,"pcy_PPP_2011"
"US04",30,"ey_PPP_2011"
"US04",30,"pcy_PPP_2011"
"US04",50,"ey_PPP_2011"
"US04",50,"pcy_PPP_2011"
"US03",10,"ey_PPP_2011"
"US03",10,"pcy_PPP_2011"
"US03",30,"ey_PPP_2011"
"US03",30,"pcy_PPP_2011"
"US03",50,"ey_PPP_2011"
"US03",50,"pcy_PPP_2011"
"US02",10,"ey_PPP_2011"
"US02",10,"pcy_PPP_2011"
"US02",30,"ey_PPP_2011"
"US02",30,"pcy_PPP_2011"
"US02",50,"ey_PPP_2011"
"US02",50,"pcy_PPP_2011"
"US01",10,"ey_PPP_2011"
"US01",10,"pcy_PPP_2011"
"US01",30,"ey_PPP_2011"
"US01",30,"pcy_PPP_2011"
"US01",50,"ey_PPP_2011"
"US01",50,"pcy_PPP_2011"
"US00",10,"ey_PPP_2011"
"US00",10,"pcy_PPP_2011"
"US00",30,"ey_PPP_2011"
"US00",30,"pcy_PPP_2011"
"US00",50,"ey_PPP_2011"
"US00",50,"pcy_PPP_2011"
"US99",10,"ey_PPP_2011"
"US99",10,"pcy_PPP_2011"
"US99",30,"ey_PPP_2011"
"US99",30,"pcy_PPP_2011"
"US99",50,"ey_PPP_2011"
"US99",50,"pcy_PPP_2011"
"US98",10,"ey_PPP_2011"
"US98",10,"pcy_PPP_2011"
"US98",30,"ey_PPP_2011"
"US98",30,"pcy_PPP_2011"
"US98",50,"ey_PPP_2011"
"US98",50,"pcy_PPP_2011"
"US97",10,"ey_PPP_2011"
"US97",10,"pcy_PPP_2011"
"US97",30,"ey_PPP_2011"
"US97",30,"pcy_PPP_2011"
"US97",50,"ey_PPP_2011"
"US97",50,"pcy_PPP_2011"
"US96",10,"ey_PPP_2011"
"US96",10,"pcy_PPP_2011"
"US96",30,"ey_PPP_2011"
"US96",30,"pcy_PPP_2011"
"US96",50,"ey_PPP_2011"
"US96",50,"pcy_PPP_2011"
"US95",10,"ey_PPP_2011"
"US95",10,"pcy_PPP_2011"
"US95",30,"ey_PPP_2011"
"US95",30,"pcy_PPP_2011"
"US95",50,"ey_PPP_2011"
"US95",50,"pcy_PPP_2011"
"US94",10,"ey_PPP_2011"
"US94",10,"pcy_PPP_2011"
"US94",30,"ey_PPP_2011"
"US94",30,"pcy_PPP_2011"
"US94",50,"ey_PPP_2011"
"US94",50,"pcy_PPP_2011"
"US93",10,"ey_PPP_2011"
"US93",10,"pcy_PPP_2011"
"US93",30,"ey_PPP_2011"
"US93",30,"pcy_PPP_2011"
"US93",50,"ey_PPP_2011"
"US93",50,"pcy_PPP_2011"
"US92",10,"ey_PPP_2011"
"US92",10,"pcy_PPP_2011"
"US92",30,"ey_PPP_2011"
"US92",30,"pcy_PPP_2011"
"US92",50,"ey_PPP_2011"
"US92",50,"pcy_PPP_2011"
"US91",10,"ey_PPP_2011"
"US91",10,"pcy_PPP_2011"
"US91",30,"ey_PPP_2011"
"US91",30,"pcy_PPP_2011"
"US91",50,"ey_PPP_2011"
"US91",50,"pcy_PPP_2011"
"US86",10,"ey_PPP_2011"
"US86",10,"pcy_PPP_2011"
"US86",30,"ey_PPP_2011"
"US86",30,"pcy_PPP_2011"
"US86",50,"ey_PPP_2011"
"US86",50,"pcy_PPP_2011"
"US79",10,"ey_PPP_2011"
"US79",10,"pcy_PPP_2011"
"US79",30,"ey_PPP_2011"
"US79",30,"pcy_PPP_2011"
"US79",50,"ey_PPP_2011"
"US79",50,"pcy_PPP_2011"
"US74",10,"ey_PPP_2011"
"US74",10,"pcy_PPP_2011"
"US74",30,"ey_PPP_2011"
"US74",30,"pcy_PPP_2011"
"US74",50,"ey_PPP_2011"
"US74",50,"pcy_PPP_2011"
"UY16",10,"ey_PPP_2011"
"UY16",10,"pcy_PPP_2011"
"UY16",30,"ey_PPP_2011"
"UY16",30,"pcy_PPP_2011"
"UY16",50,"ey_PPP_2011"
"UY16",50,"pcy_PPP_2011"
"UY13",10,"ey_PPP_2011"
"UY13",10,"pcy_PPP_2011"
"UY13",30,"ey_PPP_2011"
"UY13",30,"pcy_PPP_2011"
"UY13",50,"ey_PPP_2011"
"UY13",50,"pcy_PPP_2011"
"UY10",10,"ey_PPP_2011"
"UY10",10,"pcy_PPP_2011"
"UY10",30,"ey_PPP_2011"
"UY10",30,"pcy_PPP_2011"
"UY10",50,"ey_PPP_2011"
"UY10",50,"pcy_PPP_2011"
"UY07",10,"ey_PPP_2011"
"UY07",10,"pcy_PPP_2011"
"UY07",30,"ey_PPP_2011"
"UY07",30,"pcy_PPP_2011"
"UY07",50,"ey_PPP_2011"
"UY07",50,"pcy_PPP_2011"
"UY04",10,"ey_PPP_2011"
"UY04",10,"pcy_PPP_2011"
"UY04",30,"ey_PPP_2011"
"UY04",30,"pcy_PPP_2011"
"UY04",50,"ey_PPP_2011"
"UY04",50,"pcy_PPP_2011"
"VN13",10,"ey_PPP_2011"
"VN13",10,"pcy_PPP_2011"
"VN13",30,"ey_PPP_2011"
"VN13",30,"pcy_PPP_2011"
"VN13",50,"ey_PPP_2011"
"VN13",50,"pcy_PPP_2011"
"VN11",10,"ey_PPP_2011"
"VN11",10,"pcy_PPP_2011"
"VN11",30,"ey_PPP_2011"
"VN11",30,"pcy_PPP_2011"
"VN11",50,"ey_PPP_2011"
"VN11",50,"pcy_PPP_2011"
