country,year,p0p100_gini,p0p10_share,p0p40_share,p0p50_share,p10p20_share,p20p30_share,p30p40_share,p40p50_share,p50p60_share,p50p90_share,p60p70_share,p70p80_share,p80p90_share,p90p100_share,p99_999p100_share,p99_99p100_share,p99_9p100_share,p99p100_share,p0p10_threshold,p10p20_threshold,p20p30_threshold,p30p40_threshold,p40p50_threshold,p50p60_threshold,p60p70_threshold,p70p80_threshold,p80p90_threshold,p90p100_threshold,p99_999p100_threshold,p99_99p100_threshold,p99_9p100_threshold,p99p100_threshold,p0p100_average,p0p10_average,p10p20_average,p20p30_average,p30p40_average,p40p50_average,p50p60_average,p60p70_average,p70p80_average,p80p90_average,p90p100_average,p99_999p100_average,p99_99p100_average,p99_9p100_average,p99p100_average,age,pop
QJ-MER,2015,.673847121612575,.0014,.0473,.0758,.0097,.0153,.0209,.0285,.0415,.4056,.0687000000000001,.1145,.1809,.5186,.0062,.0206,.0645,.1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,j
QJ-MER,2016,.680964566724903,.0014,.0488,.0782,.01,.0159,.0215,.0294000000000001,.0417999999999999,.3816,.0657,.1034,.1707,.5402,.009,.0255,.0744,.2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,j
QJ-MER,2017,.6829261403845091,.0014,.0483,.0776,.0098,.0157,.0214,.0293,.0419,.3792,.0650999999999999,.1024,.1698,.5432,.0092,.0262,.0759,.2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,j
QJ-MER,2018,.682078347760786,.0014,.0489000000000001,.0786,.01,.0159,.0216000000000001,.0296999999999999,.0423,.3768,.0656,.1011,.1678,.5446,.0091,.0261,.0753,.2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,j
QJ-MER,2019,.683055472881712,.0014,.0488,.0784,.01,.0158,.0216,.0296000000000001,.0421,.3755,.0651999999999999,.101,.1672,.5461,.0092,.0263,.076,.2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,j
QJ-MER,2020,.680786560763053,.0014,.0495,.0795,.0101,.016,.022,.03,.0427,.3765,.0656,.101,.1672,.544,.0091,.0261,.0749,.2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,j
QJ-MER,2021,.680041785158032,.0014,.05,.0802,.0102000000000001,.0163,.0221,.0302,.0427999999999999,.3761,.0656,.1007,.167,.5437,.0091,.0261,.075,.2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,j
QK,1980,.703035382821923,.0013,.0532,.0868,.0089,.0174,.0256000000000001,.0336,.0425,.3073,.0576,.0794,.1277,.606,.0296,.0565,.1187,.282,,,,,,,,,,6215.172246226441,6312645.135599246,551328.2173184634,133106.7579232829,33346.26804196415,3561.751356975613,46.30276764068297,316.9958707708296,619.7447361137566,911.808347385757,1196.748455943806,1513.744326714636,2051.568781617953,2828.030577438637,4548.356482857857,21582.42396042413,10539952.64797688,2012064.234296886,422636.8848313182,100426.2913614316,992,j
QK,1981,.703229260451565,.0013,.0531,.0864,.0088,.0174,.0256000000000001,.0333,.0427,.3077,.0577,.0794,.1279,.6059,.0289,.0567,.121,.281,,,,,,,,,,6274.301791909356,6259302.038009817,559417.6423980623,134957.1073232941,33409.45138628726,3576.988048416365,46.50084462941274,314.7749482606401,622.3959204244475,915.7089403945893,1191.137020122649,1527.373896673788,2063.922103936242,2840.128510442593,4574.96771392453,21673.84410906864,10353205.32751567,2027373.0553962,432642.7781646116,100498.0016615151,992,j
QK,1982,.701001681673773,.0013,.0537,.0874,.0088,.0175999999999999,.026,.0337000000000001,.0432,.3091,.0580999999999999,.0800000000000001,.1279,.6034000000000001,.0288,.056,.1197,.2803,,,,,,,,,,6262.839326788791,6160949.893690568,556545.8755268807,136943.608443152,32917.12453074299,3555.60076593531,46.22280995715903,312.8928674023073,625.7857348046146,924.4561991431806,1198.2374581202,1536.019530884054,2065.804045008415,2844.480612748248,4547.613379631262,21455.63791329788,10235123.06564225,1992122.340710302,425462.6620558575,99657.74705371365,992,j
QK,1983,.702014792024386,.0012,.0533,.0869,.0086000000000001,.0175999999999999,.0259,.0336,.0431,.3086,.0581,.0799,.1275,.6045,.029,.0563,.1195,.2813,,,,,,,,,,6092.439997740389,6043447.045450374,551034.2470239688,133348.8675524148,32054.92349582048,3462.782755690733,41.55339306828881,297.7993169894031,609.4497650015691,896.8607337238999,1163.495005912087,1492.459367702706,2011.876781056316,2766.763421796896,4415.048013505685,20931.43981327203,10054526.33622134,1950078.298220389,413814.5609148032,97419.49105968329,992,j
QK,1984,.705511996956034,.0012,.0521,.0851,.0087,.0171,.0251,.0329999999999999,.0424,.3072,.0573,.0795,.1279,.6078,.0324,.0598,.1227,.2839,,,,,,,,,,5842.921702128087,6402025.804169253,518794.1068661393,126004.7822779727,31365.7777269865,3330.824620644227,39.96989544773072,289.7817419960477,569.5710101301629,836.036979781701,1099.172124812595,1412.269639153152,1908.562507629142,2648.005573412161,4260.124689803966,20243.13276139809,10777138.30962257,1992014.425794777,408804.0657955162,94548.84247778176,992,j
QK,1985,.708733152129241,.0012,.0504,.0829,.0084000000000001,.0165,.0243,.0325,.0422,.307,.0570000000000001,.0796,.1283,.61,.0326,.0605,.1251,.2857,,,,,,,,,,5819.996771886957,6427821.942136926,540952.7293781119,129506.1460138253,31825.39462108916,3319.501941683669,39.83402330020403,278.8381631014282,547.7178203778053,806.6389718291315,1078.838131047193,1400.829819390508,1892.116106759691,2642.323545580201,4258.920991180147,20249.56292475841,10819027.32926104,2008777.582102804,415331.660109358,94843.93106155632,992,j
QK,1986,.709451409094726,.0012,.0506,.0831,.0083,.0165000000000001,.0246,.0325,.0421,.3053,.0567,.0791000000000001,.1274,.6116,.0317,.0604,.1269,.2896,,,,,,,,,,5937.137573972733,6405745.513887037,544754.9129302993,133324.1254020936,31371.78853186679,3385.201436886908,40.6224172426429,280.9717192616134,558.5582370863398,832.7595534741795,1100.190466988245,1425.169804929388,1919.409214714877,2677.694336577544,4312.746630593922,20702.88944166076,10738464.37166426,2045251.146116442,429424.9007612529,98044.61476723412,992,j
QK,1987,.710994588003331,.0012,.0504,.0827,.0083,.0165000000000001,.0244,.0323,.0418000000000001,.3031,.0562999999999999,.0785,.1265,.6142,.0318,.0613,.1286,.2905,,,,,,,,,,6017.654402136702,6546716.361599987,571953.8050136403,136465.3999897685,30613.58839998941,3445.309485689872,41.34371382827846,285.9606873122594,568.4760651388289,840.6555145083288,1112.834963877829,1440.139365018367,1939.709240443398,2704.567946266549,4358.316499397688,21162.0869772834,10945686.86991248,2111469.807117946,443231.7195712937,100095.1379483752,992,j
QK,1988,.714234887410129,.0011,.0493,.081,.0083,.0161,.0238,.0317,.0413,.3016,.0556,.0780000000000001,.1267,.6174,.0302,.0604,.1289,.2932,,,,,,,,,,6089.364702220238,6356885.358449028,587700.5761522567,140405.5524818827,32314.50639495327,3496.611006412401,38.46272107053642,290.2187135322293,562.9543720323966,832.1934195261516,1108.425689032731,1444.100345648322,1944.115719565295,2727.356585001673,4430.206145124513,21587.59604834438,10567168.31439942,2112134.630094939,450647.5151458193,102508.4062147342,992,j
QK,1989,.717533097097004,.0011,.0484,.0794,.0083,.0158,.0232,.031,.0407,.2997,.0549000000000001,.0774999999999999,.1266,.6209,.03,.0605,.1305,.2961,,,,,,,,,,6212.656095346316,6458166.022820422,604559.485979888,143434.4389969121,32270.4737545511,3549.030816414986,39.03933898056485,294.5695577624438,560.7468689935678,823.3751494082768,1100.199553088646,1444.455542280899,1948.417918211827,2750.498882721614,4493.073013581373,22035.19133268645,10637296.23515168,2147785.133198457,463247.5600365205,105075.2994709408,992,j
QK,1990,.721120451802165,.0011,.0468,.0771,.0082,.0152,.0223,.0303,.0403,.299,.0544,.0776,.1266,.624,.0301,.0609,.1314,.2981,,,,,,,,,,6226.215352866986,6567020.301340989,605410.7836943299,144675.6003116133,33627.65758205802,3574.47189753624,39.31919087289865,293.1066955979717,543.3197284255085,797.1072331505816,1083.064984953481,1440.512174707105,1944.512712259715,2773.790192488123,4525.28142228088,22303.02161525966,10758723.57983406,2178436.044503169,469755.3047156414,106544.7315849332,992,j
QK,1991,.7263174892247261,.0011,.0451,.0744,.0081,.0145000000000001,.0214,.0293,.0395,.296,.0535,.0768,.1261,.6297,.0318,.064,.136,.3026,,,,,,,,,,6090.482991500293,6754121.280787014,619246.1188810121,142617.6684639918,31719.85607028396,3481.37431497165,38.29511746468815,281.9913195127037,504.7992756708892,745.0141034039331,1020.042674286694,1375.142854413802,1862.535258509833,2673.695473898227,4390.013011179251,21921.26561228083,11057406.06578239,2227882.882454726,473472.0789240647,105344.8071874341,992,j
QK,1992,.723333272359326,.0011,.0456,.0755,.0081,.0147,.0216999999999999,.0299,.0402,.2987,.0543,.0777,.1265,.6258,.0313,.0627,.1333,.3001,,,,,,,,,,5823.91078436715,6411466.262485319,573815.1975202921,134127.7560359732,30708.36341647408,3329.985903684186,36.62984494052604,269.7288581984191,489.5079278415753,722.6069410994684,995.6657852015716,1338.654333281043,1808.182345700513,2587.399047162613,4212.432168160495,20839.6003061475,10428597.59505379,2087136.531314747,443908.843730367,99923.34075772675,992,j
QK,1993,.708933118102607,.0012,.0487,.08,.0087,.0156999999999999,.0231,.0313,.0421,.3144,.0572,.0815,.1336,.6056,.027,.0527,.1157,.2746,,,,,,,,,,6266.47376694897,5587401.687735888,521469.8935409912,132801.1853775078,30523.56611294498,3408.405939448053,40.90087127337663,296.5313167319806,535.1197324933443,787.3417720125001,1066.83105904724,1434.93890050763,1949.608197364286,2777.850840650163,4553.630335102598,20640.96417277771,9211087.399694955,1797650.576833274,394307.1227135214,93591.58685405455,992,j
QK,1994,.707971891851685,.0012,.0468,.0773,.0083,.0151,.0222,.0305000000000001,.0416,.325,.0579999999999999,.0843,.1411,.5977,.0219,.043,.0994,.2582,,,,,,,,,,6542.411646802576,4413557.194109212,437655.5098624587,121389.4626330251,30896.79516016338,3361.577575845744,40.33893091014893,279.0109387951967,507.5982139527073,746.270221837755,1025.281160632952,1398.416271551829,1949.714993990531,2833.809896437962,4743.185959518344,20090.90563315059,7348055.900317098,1445413.077476947,334062.6426183911,86791.8288866793,992,j
QK,1995,.706246674673963,.0012,.048,.079,.0085000000000001,.0155999999999999,.0227000000000001,.0309999999999999,.042,.3234,.0580000000000001,.084,.1394,.5976,.025,.0462,.1022,.261,,,,,,,,,,6570.08930648394,5038530.631538026,441825.1912293043,121984.3925300145,31071.38807401198,3418.750115288562,41.02500138346275,290.5937597995278,533.3250179850157,776.0562761705037,1059.812535739455,1435.875048421196,1982.875066867366,2871.750096842392,4765.737660712256,20430.16664348732,8547810.457631853,1579635.468743244,349557.9384551551,89223.96828463921,992,j
QK,1996,.700445196640572,.0013,.0508999999999999,.083,.0089,.0167,.0239999999999999,.0321,.0428000000000001,.323,.0584,.0838,.138,.594,.0216,.0414,.096,.2576,,,,,,,,,,6780.467477294314,4554292.22257023,433461.0863452919,128671.9022109042,33189.1483981164,3542.740439214676,46.05562570979079,315.3038990901061,591.6376533488509,850.2577054115221,1137.219680987911,1516.292907983881,2068.960416501371,2968.816488061898,4888.981806116253,21044.5268167176,7656406.696022301,1467191.90099218,340211.2766524542,91253.66332793928,992,j
QK,1997,.6945433222509651,.0013,.0534,.0864,.0095000000000001,.0176999999999999,.0249,.033,.0437,.3245,.0591,.0841,.1376,.5891,.0205,.0386,.0917,.2543,,,,,,,,,,6728.047667291728,4316895.763395246,413411.8369878234,128727.1177441069,33058.58812466997,3559.514778415503,46.27369211940154,338.1539039494728,630.034115779544,886.3191798254602,1174.639876877116,1555.507958167575,2103.673234043562,2993.551928647438,4897.892335099732,20970.71972423397,7282683.504728274,1374405.202847445,326349.1025230507,90536.83989942394,992,j
QK,1998,.688101720282177,.0014,.0558999999999999,.0899,.01,.0186000000000001,.0258999999999999,.034,.0445,.3271,.0597000000000001,.0848,.138,.5831,.0168,.0344,.087,.2483,,,,,,,,,,6778.230898734202,3636385.284595693,402224.0516716718,127966.1218890294,32814.52148929793,3562.310501615641,49.87234702261897,356.2310501615641,662.5897533005092,922.638419918451,1211.185570549318,1585.22817321896,2126.699369464538,3020.839305370063,4915.988492229584,20770.82551542411,5974138.970526557,1224239.221529241,310035.6382917664,88459.47777556152,992,j
QK,1999,.676869646824358,.0014999999999999,.0601,.0958,.011,.0201,.0275000000000001,.0357,.0462,.3321,.0609999999999999,.0859000000000001,.139,.5721000000000001,.0151,.0323,.0837,.2391,,,,,,,,,,6853.994997457938,3367962.308704058,404243.2627529714,125561.3805784308,32661.73521641039,3609.977582177991,54.14966373266986,397.097534039579,725.6054940177761,992.7438350989476,1288.761996837543,1667.809642966232,2202.086325128575,3100.970743090894,5017.868839227408,20653.12556869831,5446752.767549434,1164628.951242063,302046.9990335325,86329.83562785652,992,j
QK,2000,.674773118695583,.0014999999999999,.0612,.0975,.0113000000000001,.0205,.0279,.0363,.0465,.3306,.0609999999999999,.0853,.1378,.5719,.0126,.0299,.0811,.2345,,,,,,,,,,6772.359880013913,2875458.483881215,398862.6138819861,120714.5750525119,32508.25001272283,3574.192325216226,53.61288487824339,403.8837327494337,732.7094266693264,997.1996587353272,1297.43181405349,1661.999431225545,2180.257318381898,3048.786053409441,4925.23702414796,20440.23124700781,4507893.701409943,1067394.537058228,289712.9672053244,83801.80292413187,992,j
QK,2001,.676077024318928,.0016,.0611,.097,.0113,.0204,.0278,.0358999999999999,.0461,.3294,.0605,.0847,.1381,.5736,.0105,.0279,.0797,.2354,,,,,,,,,,6992.523082024769,2558531.248114949,418545.2041417565,126720.347631048,34061.41403655941,3656.945731940306,58.5111317110449,413.2348677092547,746.0169293158225,1016.630913479405,1312.84351776657,1685.851982424481,2212.452167823886,3097.433034953439,5050.242055809564,20975.4724536742,3854392.285088442,1020762.293438409,291377.9601571665,86092.19915584481,992,j
QK,2002,.673189168912451,.0016,.0621,.0986,.0115999999999999,.0207000000000001,.0282,.0365,.0466,.3302,.0610000000000001,.0849,.1378,.5711000000000001,.0096,.0272,.0795,.2325,,,,,,,,,,6751.951100652907,2340723.16332789,412978.499891802,127286.4815790759,32688.01501449169,3571.676174336102,57.14681878937764,414.3144362229879,739.3369680875733,1007.212681162781,1303.661803632677,1664.401097240624,2178.722466345022,3032.353072011351,4921.769768235149,20398.85454364577,3439144.217102768,971271.4228464487,283857.1851764756,83033.677974894,992,j
QK,2003,.667068088895078,.0017,.0648,.1023,.0123,.0216999999999999,.0291,.0375,.0475000000000001,.3309,.0615,.0851,.1368,.5668,.0082,.025,.0764,.2275,,,,,,,,,,6750.553239052838,2053114.676761469,398503.9225954083,121801.2726604055,33465.92499493004,3575.729972976302,60.78740954059714,439.8147866760852,775.9334041358576,1040.537422136104,1340.898739866113,1698.471737163744,2199.073933380426,3042.946207002834,4891.598603031582,20266.89640859927,2925892.771267062,893905.7940875143,273250.7704997927,81363.23336281163,992,j
QK,2004,.661228769184106,.0017,.0667,.1053,.0125999999999999,.0224,.03,.0386,.0487000000000001,.3335,.0625,.0858,.1366,.5611,.0079,.0247,.0756,.2247,,,,,,,,,,6867.554254978606,2062783.685449146,399377.5860954514,123699.568713299,34170.02788288477,3668.687769380886,62.36769207947506,462.2546589419916,821.7860603413185,1100.606330814266,1416.113478981022,1786.650943688491,2292.929855863054,3147.7341061288,5011.42749297429,20586.16799805501,2893588.329475629,906674.9802318238,277452.4628972799,82415.96293382354,992,j
QK,2005,.657878115133293,.0017,.0679,.1071,.0127999999999999,.0228,.0306,.0392,.0491,.3352,.0629999999999999,.0859000000000001,.1372,.5577,.0079,.0243,.0745,.2216,,,,,,,,,,7122.524210831179,2116148.729465697,414922.5060190178,127596.2477096512,34926.41079468205,3791.559804026944,64.45651666845804,485.3196549154488,864.4756353181432,1160.217300032245,1486.291443178562,1861.655863777229,2388.682676536975,3256.949871659145,5202.020051124967,21147.26964432267,2994821.04719414,922795.2599899788,282405.6456909641,84015.2563904624,992,j
QK,2006,.656865107382835,.0017,.0681,.1075,.0127999999999999,.0229,.0307000000000001,.0394,.0493,.3354,.0631999999999999,.0861000000000001,.1368,.5571,.0076,.0235,.0726,.2185,,,,,,,,,,7391.472782684438,2114770.997072669,415016.7218908625,130186.0658960989,37282.92588007825,3953.432177314925,67.20834701435372,506.0393186963104,905.3359686051177,1213.703678435682,1557.65227786208,1949.042063416258,2498.569136063033,3403.90510466815,5408.295218566817,22023.30950908587,2989783.852918292,927614.3878562164,287045.7074862329,86392.87918601962,992,j
QK,2007,.656051367719662,.0017,.0683,.1078,.0128999999999999,.0229,.0308,.0395,.0495,.3361,.0635,.0862000000000001,.1369,.5561,.0071,.0227,.0719,.2176,,,,,,,,,,7738.142459501531,2091496.741217682,425137.3796615215,133943.7974494041,37926.78093306999,4113.487330522817,69.92928461888788,530.6398656374433,941.988598689725,1266.954097801028,1624.827495556513,2036.176228608794,2612.064454881988,3545.826078910668,5631.364155485736,22873.62872040779,2917998.208094513,932352.2999634899,295671.3522756182,89520.87408849386,992,j
QK,2008,.65280014329818,.0018,.0696,.1096,.0131,.0233,.0314,.04,.0500999999999999,.3366,.0640000000000001,.0865,.136,.5538,.0065,.0217,.0696,.2132,,,,,,,,,,7752.400647822234,1968859.966678915,421580.6606063062,134582.2008421556,38592.02326854279,4151.928524524712,74.73471344144481,543.9026367127373,967.3993462142579,1303.705556700759,1660.771409809885,2080.116190786881,2657.234255695816,3591.418173713876,5646.622793353608,22992.72652873366,2695262.940739531,901358.6329944418,289116.919019055,88537.89781132538,992,j
QK,2009,.651531543724055,.0018,.0698,.11,.0131,.0234,.0315,.0402,.0504,.3377,.0643,.0869,.1361,.5523,.0062,.0209,.0677,.2102,,,,,,,,,,7912.595587190132,1928603.78917549,423934.1003961822,134294.1015663814,39235.87832153454,4235.101289728813,76.23182321511862,554.7982689544745,991.0137017965421,1334.056906264576,1702.510718470983,2134.491050023322,2723.170129295627,3680.303020774338,5763.972855320914,23392.23537403336,2617399.813037131,886383.9008175434,286585.9508059702,89035.95589942994,992,j
QK,2010,.649762600819528,.0018,.0695,.1099,.0129,.0232,.0316,.0404,.0509000000000001,.3419,.0650999999999999,.0881,.1378,.5482,.0063,.0207,.0666,.2082,,,,,,,,,,8347.050972491554,2047373.519383826,418190.706439979,136931.8664057115,40036.154087574,4420.178165577938,79.56320698040288,570.2029833595541,1025.481334414082,1396.776300322629,1785.751978893487,2249.870686279171,2877.535985791237,3894.176963874163,6091.005512166399,24230.25340327468,2780997.147539598,916222.9341049346,294322.4158315517,92013.68067989677,992,j
QK,2011,.64769820639485,.0018,.0693,.1101,.0127999999999999,.0231,.0316000000000001,.0407999999999999,.0514,.3455,.0658,.0889000000000001,.1394,.5444,.0061,.0201,.0649,.2029,,,,,,,,,,8764.59223243214,2033156.847552645,430069.5945312047,137261.0628125277,41029.75411290299,4584.28711742603,82.51716811366853,586.7887510305318,1058.970324125413,1448.634729106625,1870.38914390982,2356.323578356979,3016.460923266327,4075.43124739174,6390.496241691884,24954.6252844304,2796998.189703267,922446.2139484414,297666.3803512366,93029.92606314688,992,j
QK,2012,.646101242947729,.0018,.0688,.1098,.0126999999999999,.0228,.0315,.041,.0518,.3497,.0664,.09,.1415,.5405,.006,.0196,.0628,.1978,,,,,,,,,,9180.316272292637,2043548.271115238,435999.4632248571,137162.9329282029,42042.50484215291,4726.86900063306,85.08364201139507,600.3123630803985,1077.726132144338,1488.963735199414,1938.016290259554,2448.518142327925,3138.641016420351,4254.182100569754,6688.519635895779,25546.61967205958,2836780.212551948,926449.969143359,296672.5007535875,93520.99484325107,992,j
QK,2013,.644302538614689,.0017,.0685,.1096,.0125999999999999,.0227000000000001,.0315,.0411,.0524,.3538,.0671999999999999,.0913,.1429,.5366,.006,.0192,.0615,.1938,,,,,,,,,,9359.102770941454,2050354.738818293,437176.0433336351,136405.0123686455,41973.45047910952,4800.256734636678,81.60436448882352,604.8323485642214,1089.658278762526,1512.080871410554,1972.905517935675,2515.334528949619,3225.772525675848,4382.634398723288,6859.566873795812,25756.71827054994,2897671.06385095,923419.1256220894,295343.9730888821,93051.45313178793,992,j
QK,2014,.6415047578341701,.0017,.0688,.1103,.0125,.0228,.0317999999999999,.0415,.0531,.357,.0680000000000001,.092,.144,.5326,.0064,.0195,.061,.1904,,,,,,,,,,9588.911217992783,2189356.139322907,423878.1859321794,139529.2330447995,41719.03966789697,4893.633889521282,83.19177612186179,611.7042361901603,1115.748526810852,1556.175576867768,2030.858064151332,2598.519595335801,3327.671044874472,4502.143178359579,7046.832800910646,26065.50589800517,3148968.13834934,952956.2208038658,298741.1961355295,93172.6477325139,992,j
QK,2015,.640886595647743,.0017,.0689,.1105,.0125999999999999,.0228,.0317999999999999,.0416000000000001,.0532999999999999,.3577,.0682,.0921000000000001,.1441,.5318000000000001,.0061,.0187,.0592,.1895,,,,,,,,,,9833.676784164853,2131932.963295196,419090.6497381034,140507.8759510078,43198.1170269299,4985.333610485804,84.75067137825866,628.1520349212112,1136.656063190763,1585.336088134485,2073.898781962094,2657.182814388933,3399.997522351318,4591.492255257424,7183.865732710042,26511.28396226715,3063118.747753428,931446.2060743253,294912.8725714207,94448.75558721683,992,j
