country_year,gini,wgini,w2,w1,whalf,ede2,ede1,edehalf,a2,a1,ahalf,ge2,ge1,ge0,gem1,p75p50,p25p50,p10p50,p90p50,p75p25,p90p10,p95,p90,p75,p50,p25,p10,p5,max,min,sumw,sd,Var,mean
AU1952,.40533745,13292.734,-.00014502587,9.6232853,272.40347,6895.3213,15112.622,18550.914,.69153154,.32392308,.17010799,1.395143,.4075262,.39144844,1.1209112,1.5431316,.42978954,.24410023,1.6845413,3.5904355,6.9010234,35259.523,33491.086,30679.66,19881.428,8544.8301,4853.061,2298.9116,2299506.3,255.37415,.95008999,37493.445,1405758336,22353.408
AU1953,.40355474,13516.496,-.00014255411,9.6398544,274.54898,7014.8804,15365.11,18844.283,.69045287,.32198051,.1684543,1.4101665,.40233284,.38857925,1.115263,1.5449053,.43018967,.24443966,1.6871761,3.5912189,6.9022193,35920.883,34084.285,31210.135,20201.973,8690.6797,4938.1631,2339.0476,2726653.5,259.86395,.95008999,38214.742,1460366592,22661.754
AU1954,.3997364,14280.968,-.00013468182,9.6963139,282.21359,7424.9072,16257.566,19911.129,.68791324,.31665519,.16308714,1.1954271,.37876868,.38075572,1.1021185,1.5637023,.43375617,.24663301,1.7147955,3.6050262,6.9528222,38513.945,36352.379,33149.32,21199.252,9195.3057,5228.4351,2476.5986,2717904,275.10202,.95008999,36938.516,1364453760,23791.162
AU1955,.39693418,14929.973,-.0001286006,9.7420206,288.57831,7776.0137,17017.893,20819.361,.68590379,.31259689,.15904438,1.0495481,.36137497,.37483442,1.091869,1.5789328,.43673128,.24851924,1.7384125,3.6153417,6.9950819,40788.98,38314.965,34800,22040.203,9625.6465,5477.415,2594.4897,2754541.3,288.23129,.95008999,36016.184,1297165568,24756.789
AU1956,.398974,15114.69,-.00012717636,9.7533979,290.32901,7863.0967,17212.613,21072.732,.68732899,.31555149,.16205627,1.1810664,.37485972,.37914187,1.0991249,1.5683429,.43466985,.24723172,1.7217295,3.6081245,6.9640317,40920.406,38565.102,35129.387,22399.047,9736.1904,5537.7549,2623.2651,3038586.3,291.36053,.95008999,38810.156,1506228224,25148.148
AU1957,.38031638,15555.333,-.00012477205,9.7701693,291.93921,8014.6152,17503.725,21307.125,.68071878,.30269754,.15118009,.87745827,.33516687,.36053604,1.0660175,1.4618683,.41274127,.23399857,1.5718942,3.5418515,6.7175379,39293.945,37860.406,35210.34,24085.85,9941.2246,5636.0542,2669.7278,2239549.8,296.59863,.95008999,33390.641,1114934784,25102.055
AU1958,.44276389,14419.271,-.00012927997,9.7486773,292.23251,7735.1504,17131.549,21349.959,.70107329,.33794725,.17492582,.96235943,.39130792,.41241002,1.1726508,1.8899108,.4965595,.28216025,2.5589342,3.8060107,9.0690813,53338.297,49609.727,36639.453,19386.871,9626.7344,5470.2041,2591.1565,3033449.5,287.82312,.95008999,36047.48,1299420928,25876.41
AU1959,.42921454,15162.757,-.00012351398,9.7915449,297.63452,8096.25,17881.918,22146.578,.69522548,.32685465,.1663162,.83689922,.36487848,.395794,1.1405572,1.8860205,.4913139,.27792498,2.4409111,3.8387282,8.7826252,51492.313,50190.609,38780.816,20562.244,10102.517,5714.7617,2707.0068,2723386,300.81631,.95008999,34509.93,1190935296,26564.723
AU1960,.42740643,15569.523,-.00012025855,9.8181105,301.51807,8315.417,18363.316,22728.287,.69418752,.32466036,.16413172,.75652295,.35550201,.39253956,1.134989,1.8861605,.49172285,.27822536,2.4512124,3.8358202,8.8101692,53230.746,51724.082,39800.68,21101.428,10376.055,5870.9521,2781.0203,2489897.5,308.91156,.95008999,33584.754,1127935616,27191.23
AU1961,.42858371,15669.59,-.00011985039,9.8246212,302.70529,8343.7363,18483.262,22907.623,.69573253,.3259787,.16463743,.75342816,.35563901,.39449355,1.1432909,1.8991946,.49112108,.27782166,2.4790502,3.8670599,8.923171,54180.543,52517.414,40233.469,21184.49,10404.149,5885.5103,2787.823,2647383.5,309.72787,.95008999,33800.891,1142500352,27422.371
AU1962,.4336012,15549.237,-.00012121476,9.8184948,302.29266,8249.8203,18370.373,22845.215,.69949085,.33083811,.16783683,.76384008,.36368373,.40172926,1.1638428,1.9098095,.49002838,.2771264,2.5215991,3.8973446,9.0990934,55082.789,52889.25,40057.277,20974.49,10278.095,5812.585,2753.2651,2430125.5,305.85034,.95008999,34071.418,1160861440,27452.807
AU1963,.43669549,15951.587,-.0001181459,9.8450012,306.54065,8464.1104,18863.826,23491.795,.70110363,.33385447,.17042524,.81418991,.37289825,.40624711,1.1728204,1.907311,.48981676,.27699888,2.5271933,3.8939276,9.1234779,56869.387,54395.168,41052.855,21523.945,10542.789,5962.1089,2824.2856,2468653.3,313.87753,.95008999,36284.883,1316592768,28317.875
AU1964,.42935091,17142.635,-.00010926217,9.9153671,316.70779,9152.2988,20239.014,25075.955,.69533557,.32627773,.16526423,.76722133,.35866791,.39493731,1.14115,1.8800303,.49086782,.27764943,2.4654627,3.8300133,8.8797684,59337.551,57356.055,43736.664,23263.809,11419.455,6459.1836,3059.7959,2701194.3,339.93198,.95008999,37365.52,1396182016,30040.59
AU1965,.42623419,17877.807,-.00010468368,9.9565964,323.06348,9552.5869,21090.883,26092.5,.69342172,.32311454,.16259392,.69631976,.34880805,.39025322,1.1309048,1.8793368,.49123663,.27789366,2.4543302,3.8257263,8.8319044,61434.555,59557.074,45604.219,24266.121,11920.408,6743.4014,3194.2175,2464758,354.96597,.95008999,36922.082,1363240064,31158.719
AU1966,.4182438,18033.539,-.00010344119,9.9627895,323.34213,9667.3291,21221.914,26137.533,.68813509,.31538785,.15681151,.60732555,.33060575,.37890279,1.1032581,1.8743396,.49275544,.2789526,2.4084496,3.803793,8.6339035,60151.359,59015.371,45927.82,24503.469,12074.218,6835.3062,3237.7551,2231998.5,359.5238,.95008999,34304.645,1176808704,30998.447
AU1967,.42037621,18583.297,-.00010039355,9.9931698,328.41879,9960.7988,21876.527,26964.729,.68931693,.31765845,.15895455,.69313133,.33969253,.38222495,1.1093571,1.8726581,.49243701,.27872851,2.4127352,3.8028381,8.6562195,62134.762,60949.793,47306.531,25261.699,12439.796,7041.1563,3335.4421,3072440.3,370.4762,.95008999,37904.133,1436723328,32060.965
AU1968,.416794,19031.283,-.000097758566,10.01633,331.88571,10229.282,22389.102,27537.031,.68652773,.31389496,.15613878,.62422228,.33020806,.37672454,1.0950376,1.8624898,.49306649,.2791748,2.3864186,3.7773602,8.5481157,63034.012,61859.863,48278.773,25921.633,12781.088,7236.6665,3427.9592,2549417,380.88434,.95008999,36611.535,1340404480,32632.18
AU1969,.41227546,20148.725,-.00009182014,10.072018,340.63599,10890.857,23671.285,29008.221,.68232113,.30952477,.15385003,.6542089,.32687783,.37037519,1.0739166,1.8406376,.4942646,.28004304,2.3201587,3.7239923,8.2850084,65505.508,63954.625,50736.734,27564.762,13624.285,7719.3193,3656.5305,3202725.8,406.25848,.95008999,39376.234,1550487936,34282.602
AU1970,.40933016,21086.137,-.00008769214,10.117181,348.20639,11403.53,24764.857,30311.922,.68056166,.306281,.15089534,.55881262,.31504095,.36568829,1.0652472,1.8360003,.49408844,.27992001,2.3176861,3.7159348,8.2798166,68619.727,66930.203,53020.066,28878.027,14268.299,8083.5371,3828.8435,2523931.5,425.44217,.95008999,37895.496,1436068480,35698.688
AU1971,.41470379,20807.564,-.000089723486,10.105186,346.98663,11145.354,24469.563,30099.928,.68649226,.31169546,.15331881,.52987623,.3171854,.37352389,1.0948569,1.872461,.49188218,.27832827,2.4192448,3.8067265,8.6920557,69825.578,68462.648,52989.113,28299.184,13919.863,7876.4624,3730.8843,2381170.8,414.48978,.95008999,36748.109,1350423424,35550.488
AU1972,.41003487,21506.906,-.000086233318,10.136679,351.81119,11596.446,25252.447,30942.779,.68189293,.3072893,.15119538,.54553121,.31455371,.3671428,1.0717977,1.8547535,.49411219,.2799184,2.3399255,3.7537093,8.359314,70117.414,68656.125,54420.609,29341.156,14497.823,8213.1289,3890.6121,2400781,432.38095,.95008999,38235.223,1461932160,36454.535
AU1973,.40162203,22392.023,-.000082168859,10.174836,357.56351,12170.061,26234.641,31962.916,.67478168,.29893643,.14586076,.49934661,.30068189,.35515672,1.0374287,1.8241938,.49593508,.28122836,2.2567084,3.6782916,8.0244694,71031.836,69358.164,56065.168,30734.217,15242.177,8643.333,4094.2175,2198091,454.96597,.95008999,37550.957,1410074368,37421.203
AU1974,.39135453,23111.914,-.000079380559,10.202963,361.68875,12597.542,26983.012,32704.689,.6682474,.28941029,.13873163,.40829271,.27857873,.34166011,1.0071473,1.8207041,.49735087,.28222486,2.2105584,3.6608038,7.8326135,70837.891,70190.336,57811.563,31752.313,15792.04,8961.292,4245.0337,1916028.6,471.49658,.95008999,34455.582,1187187072,37972.703
AU1975,.38655704,23592.137,-.000077917146,10.220952,364.65366,12834.146,27472.801,33243.074,.66628641,.28565195,.13561328,.37613031,.26853943,.33638495,.99829078,1.840572,.49796721,.28264898,2.1909204,3.6961713,7.7513824,72064.492,70752.719,59438.707,32293.605,16081.156,9127.7549,4323.6055,2247021.8,480.40814,.95008999,33493.805,1121835008,38458.566
AU1976,.38293678,23779.92,-.000077108867,10.227795,365.50656,12968.678,27661.445,33398.758,.66347682,.28221539,.1333383,.35403398,.26231709,.33158571,.98578185,1.8319091,.49871486,.28318214,2.1615067,3.6732595,7.6329198,71900.75,70480.406,59733.195,32607.074,16261.633,9233.7412,4373.8774,2026157.4,485.78232,.95008999,32561.576,1060256320,38537.25
AU1977,.38406259,24092.023,-.000076100107,10.241133,368.0195,13140.586,28032.869,33859.586,.66404736,.28331083,.13434477,.38304824,.26633042,.33311304,.98830509,1.8239491,.49814302,.2827768,2.1929302,3.6614966,7.7549872,73102.313,72541.836,60335.984,33079.863,16478.504,9354.2178,4430.8164,2563564.3,492.31293,.95008999,34376.816,1181765632,39114.402
AU1978,.38239375,23678.145,-.000077347999,10.223342,364.59201,12928.583,27538.557,33231.836,.66277874,.28170106,.13320108,.36372438,.26277298,.33086944,.98270595,1.821192,.49856001,.28306976,2.1792703,3.6529043,7.6987033,71512.313,70883.063,59236.188,32526.055,16216.19,9207.1426,4361.4287,2196347.8,484.5578,.95008999,32834.047,1078074496,38338.574
AU1979,.38595596,24183.314,-.000075777905,10.246054,369.0592,13196.459,28171.146,34051.176,.66492569,.28469998,.13539881,.39287013,.26949075,.33505321,.99220634,1.8147216,.49744323,.28228694,2.1974847,3.648098,7.7845783,73791.906,73113.602,60378.504,33271.496,16550.68,9392.1084,4448.9116,2543215.3,494.35373,.95008999,35054.438,1228813696,39383.68
AU1980,.38939083,24250.92,-.000075776588,10.250179,370.22128,13196.688,28287.607,34265.949,.66772312,.28775179,.13722429,.40631616,.27381054,.33932886,1.0047693,1.8218871,.49616599,.28136784,2.2250004,3.6719306,7.9077992,74874.281,74180,60740.477,33339.32,16541.836,9380.6123,4443.4014,2855586.8,493.80951,.95008999,35950.02,1292403968,39715.941
AU1981,.38933578,24799.779,-.000074262149,10.272562,374.48642,13465.811,28927.908,35060.023,.66842091,.28768566,.13668987,.38345426,.27063224,.33923596,1.0079359,1.8274688,.49532357,.28076428,2.2419071,3.6894445,7.9850154,77177.75,76378.57,62259.25,34068.57,16874.965,9565.2383,4530.9521,2819767.5,503.40134,.95008999,35711.195,1275289344,40611.156
AU1982,.39646602,24178.809,-.00007684985,10.249065,371.10001,13012.388,28256.117,34428.805,.67519414,.29469118,.140613,.40144998,.27892891,.34911951,1.0393813,1.8589505,.49291632,.27902952,2.3250051,3.7713308,8.3324699,78302.992,76774.352,61384.691,33021.156,16276.666,9213.877,4364.3535,3220086.3,485.034,.95008999,36045.504,1299278464,40062.051
AU1983,.39037734,23462.27,-.000078651785,10.217051,364.39447,12714.27,27365.844,33195.836,.66964376,.28895035,.13746907,.4015834,.2728802,.34101301,1.0135177,1.8377649,.49512008,.28060704,2.2539585,3.711756,8.0324373,73339.453,72503.398,59115.645,32167.143,15926.599,9026.3262,4275.5103,3173232.5,475.034,.95008999,34633.711,1199493888,38486.543
AU1984,.39237377,24012.207,-.000076547207,10.241808,368.92709,13063.835,28051.783,34026.797,.66942114,.29015276,.13895568,.4293249,.27889228,.34270549,1.0124984,1.822751,.49506757,.2805925,2.2365429,3.681823,7.9707866,74875.031,73984.078,60295.984,33079.66,16376.666,9281.9043,4396.6665,3263614,488.63943,.95008999,36769.766,1352015488,39518.055
AU1985,.39793363,24593.002,-.000075009855,10.26709,374.21643,13331.581,28770.033,35009.484,.67362678,.29567489,.14292561,.50529915,.2913425,.35051525,1.0319885,1.8289386,.49427822,.280022,2.2659507,3.7002208,8.0920448,78525.031,76550.75,61787.141,33783.063,16698.23,9460,4481.1563,4384274.5,497.95917,.95008999,41232.883,1700150656,40847.66
AU1986,.40609372,24500.053,-.000075723416,10.265564,374.86197,13205.955,28726.184,35130.371,.67987418,.30364797,.1484039,.59114128,.30727887,.36189994,1.0618858,1.8469146,.49287865,.27902484,2.3345058,3.7471998,8.3666601,80433.125,78241.359,61899.66,33515.168,16518.912,9351.5645,4429.728,5344683,492.31293,.95008999,45039.852,2028588288,41252.387
AU1987,.4229939,23792.717,-.000078628,10.240575,371.92914,12718.115,28017.236,34582.82,.6915682,.32054347,.16131908,.97027844,.35112947,.38646203,1.121104,1.8743422,.49059123,.27748263,2.4478393,3.8205783,8.8215942,81021.633,79208.906,60651.293,32358.707,15874.897,8978.9795,4253.1973,8721398,472.78909,.95008999,57678.512,3326810624,41234.773
AU1988,.4374364,24164.932,-.000077425604,10.258456,376.18201,12915.624,28522.729,35378.223,.6993221,.33598614,.17638907,2.3386548,.42074904,.40945223,1.1629092,1.8707747,.49038693,.27736425,2.457197,3.8148949,8.8590975,82821.156,80778.094,61500,32874.082,16121.021,9118.0947,4319.2515,18431160,479.86392,.95008999,93282.289,8701585408,42955.02
AU1989,.41571265,25373.832,-.000072900344,10.303594,382.6608,13717.356,29839.664,36607.32,.68412817,.31287721,.15703724,.88286716,.34138381,.37524226,1.0829207,1.845608,.49300838,.27914509,2.3332806,3.7435632,8.3586655,83530.203,81240.539,64260.68,34818.164,17165.646,9719.3193,4603.7412,7855930,511.63263,.95008999,57944.133,3357522688,43426.973
AU1990,.41076976,25754.311,-.000071879687,10.316773,384.82666,13912.136,30235.543,37022.891,.68170565,.30824408,.15295702,.77100033,.32618958,.36852211,1.070873,1.8387704,.49337137,.27939412,2.3224919,3.7269502,8.3126011,84237.75,81944.148,64877.074,35282.855,17407.551,9857.8232,4669.728,7429522.5,518.84351,.95008999,54499.734,2970221312,43708.398
AU1991,.41885346,24476.514,-.000076574317,10.267956,376.87549,13059.209,28794.963,35508.781,.68993485,.31632042,.15691406,.72196507,.33112773,.38026595,1.1125643,1.8854202,.49058631,.2774772,2.4573159,3.8431976,8.8559198,83312.859,81631.695,62633.398,33219.863,16297.211,9217.7549,4366.3267,6857010,485.10202,.95008999,50818.781,2582548480,42117.629
AU1992,.42199072,23980.145,-.000078143072,10.248576,373.49207,12797.039,28242.301,34874.082,.69154453,.31925714,.15940693,.80008841,.34017724,.38457066,1.1209794,1.880641,.49018568,.2772319,2.4640288,3.8365889,8.88797,82103.398,80263.805,61260.406,32574.217,15967.415,9030.6123,4277.687,7467850,475.44217,.95008999,52697.281,2777003520,41487.473
AU1993,.42672884,24759.404,-.000075709904,10.281747,380.10495,13208.311,29194.818,36119.941,.69417906,.32403269,.16369061,1.0325046,.35766307,.39161059,1.1349437,1.8775823,.48972726,.27693421,2.4742539,3.8339345,8.9344473,85376.328,83259.32,63181.156,33650.27,16479.455,9318.9111,4414.2856,10117702,490.54422,.95008999,62320.125,3883798016,43189.691
AU1994,.43091261,25381.217,-.000073953641,10.307331,385.36017,13521.985,29951.402,37125.617,.69681555,.3284418,.16758446,1.3326812,.37418044,.39815459,1.149161,1.8807527,.48930314,.27666619,2.4897017,3.8437374,8.9989376,88266.461,85824.758,64833.129,34471.902,16867.211,9537.2109,4517.687,13324401,501.83673,.95008999,73113.719,5345615360,44599.859
AU1995,.42681724,25975.133,-.000072087947,10.328889,389.01166,13871.945,30604.088,37832.516,.69389337,.32467195,.16516508,1.4414209,.36926207,.3925567,1.1334178,1.8768842,.49025732,.27727836,2.4587269,3.8283656,8.8673592,88847.961,86817.484,66272.648,35309.93,17310.951,9790.6797,4637.5508,15071178,515.51019,.95008999,77261.344,5969315840,45317.363
AU1996,.42200041,26923.035,-.000069170819,10.364296,395.38705,14456.963,31707.111,39082.73,.68962938,.31929305,.16094889,.86458665,.34998709,.38462341,1.1109773,1.8601369,.49216351,.27854738,2.4022481,3.77951,8.6241999,90056.594,88158.094,68263.602,36698.164,18061.496,10222.177,4842.0405,7805849,538.09521,.95008999,61503.945,3782735360,46579.68
AU1997,.43133256,27333.998,-.000068684516,10.381618,400.07639,14559.323,32261.104,40015.277,.69710201,.32882708,.16750611,1.0109634,.36948884,.39872849,1.1507207,1.8902684,.49029008,.27730018,2.4839931,3.8554082,8.957777,94727.141,91990.883,70003.195,37033.469,18157.143,10269.388,4864.2178,9534696,540.40814,.95008999,68630.117,4710092800,48066.754
AU1998,.43336165,28177.65,-.000066586908,10.412302,406.34677,15017.967,33266.363,41279.426,.69799626,.33103016,.16989151,1.2374729,.38140604,.40201628,1.1556085,1.8857141,.49022812,.27725497,2.4802818,3.8466053,8.9458513,97547.617,94776.117,72056.594,38211.836,18732.518,10594.422,5018.5713,12486697,557.48297,.95008999,78554.102,6170746880,49727.746
AU1999,.4457176,28588.518,-.000066101078,10.428619,411.02609,15128.347,33813.629,42235.613,.70668727,.34441167,.18112379,2.249583,.42822015,.42222223,1.2046653,1.9140587,.48866856,.27627972,2.5536377,3.9168851,9.2429438,102266.46,98437.344,73782.922,38547.891,18837.143,10650,5044.7617,22030836,560.40814,.95008999,109853.48,12067785728,51577.531
AU2000,.4502199,29240.311,-.000064595537,10.452143,416.2236,15480.945,34618.488,43310.52,.70892525,.34909871,.18567003,2.7101066,.44880947,.42939726,1.2177719,1.9095951,.48847935,.2761611,2.5559447,3.9092648,9.2552662,105021.02,100847.14,75344.828,39455.918,19273.4,10896.19,5161.2246,25675592,573.74146,.95008999,124333.57,15458835456,53185.465
AU2001,.4356766,30020.723,-.000062318089,10.475846,419.44226,16046.704,35448.848,43982.957,.69835734,.33363977,.17321739,1.4699569,.39809313,.40592489,1.1575904,1.8760022,.49118352,.27785823,2.4499772,3.8193507,8.8173637,102454.55,99906.734,76500.813,40778.637,20029.795,11330.68,5367.1426,14928013,596.12244,.95008999,91589.898,8388709888,53197.727
AU2002,.44393584,30420.023,-.000061809515,10.491055,423.70551,16178.738,35992.094,44881.586,.70426005,.34208095,.17958507,1.6466947,.41927451,.4186734,1.1906745,1.893096,.489815,.27700153,2.5063353,3.8649204,9.0480928,107000.13,103195.03,77945.711,41173.672,20167.482,11405.17,5402.5171,16036430,600.13605,.95008999,99688.125,9937721344,54705.961
AU2003,.4435454,30888.785,-.000060535069,10.505727,426.33368,16519.35,36524.066,45440.102,.70240754,.34202704,.18140662,1.9939183,.4344489,.41859141,1.1801503,1.8717024,.49110672,.2778137,2.4511263,3.8111928,8.8229132,105830.68,102905.78,78579.797,41983.059,20618.162,11663.469,5524.7617,18573196,613.87756,.95008999,111308.16,12389506048,55509.98
AU2004,.44683143,31679.348,-.000059023329,10.531274,432.01303,16942.453,37469.184,46658.816,.70415956,.3457323,.1852676,2.4895799,.45406732,.42423868,1.1901002,1.8708469,.49108359,.2777977,2.4508574,3.8096302,8.8224545,108461.84,105544.76,80566.938,43064.422,21148.23,11963.197,5667.0747,23205356,629.45575,.95008999,128316.95,16465238016,57268.887
AU2005,.45375997,31511.434,-.0000598564,10.527462,432.40933,16706.65,37326.602,46744.457,.71039587,.35295597,.1897006,2.7362735,.4659262,.43534091,1.2264946,1.9061205,.48910925,.27655438,2.540035,3.8971262,9.1845779,112407.21,108046.87,81081.695,42537.551,20805.51,11763.945,5572.4487,25951484,619.38776,.95008999,135508.52,18362558464,57687.887
AU2006,.46720037,31022.488,-.000061226594,10.513879,430.96127,16332.771,36823.047,46431.906,.71949077,.36757794,.20254938,4.8148289,.52481693,.45819828,1.2824724,1.9291157,.48723859,.27538699,2.6158648,3.9592836,9.498868,114656.12,109037.96,80411.969,41683.332,20309.727,11479.048,5437.1426,40120016,604.0816,.95008999,181428.44,32916277248,58225.43
AU2007,.45648816,32000.09,-.000058850266,10.54214,435.4584,16992.277,37878.531,47406.004,.71139133,.3566446,.19482335,4.5605168,.50137192,.44105801,1.2324497,1.901585,.48958665,.27686003,2.5201149,3.8840621,9.1024866,112580.2,108977.82,82230.609,43243.195,21171.293,11972.313,5671.0205,39703544,630.20404,.95008999,178546.55,31878868992,58876.527
AU2008,.43916991,33578.641,-.000055518929,10.586845,443.16455,18011.875,39610.324,49098.703,.69916582,.3384288,.17995398,2.7179096,.44022223,.41313764,1.1620454,1.8674356,.49232611,.2786617,2.4117577,3.7930865,8.6547871,112408.84,110190.75,85321.227,45688.98,22493.877,12731.769,6031.0884,27783204,670.20404,.95008999,140168.84,19647305728,59873.105
AU2009,.44845092,32765.09,-.000056438279,10.567951,439.46411,17718.471,38868.973,48282.18,.70173723,.34570161,.18724501,3.1946154,.47209901,.42419177,1.1763742,1.8372813,.50130951,.28345671,2.4609072,3.664964,8.6817751,115892.99,108921.43,81319.32,44260.68,22188.299,12545.986,5942.9253,28952010,660.13605,.95008999,150778.27,22734084096,59405.574
