Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,$1 a day - total shortfall,$10 a day - total shortfall,$20 a day - total shortfall,$30 a day - total shortfall,$40 a day - total shortfall,$1 - total number of people above poverty line,$10 - total number of people above poverty line,$20 - total number of people above poverty line,$30 - total number of people above poverty line,$40 - total number of people above poverty line,$1 - share of population above poverty line,$10 - share of population above poverty line,$20 - share of population above poverty line,$30 - share of population above poverty line,$40 - share of population above poverty line,$5.50-$10 - total number of people between poverty lines,$10-$20 - total number of people between poverty lines,$20-$30 - total number of people between poverty lines,$30-$40 - total number of people between poverty lines,$10-$30 - total number of people between poverty lines,$5.50-$10 - share of population between poverty lines,$10-$20 - share of population between poverty lines,$20-$30 - share of population between poverty lines,$30-$40 - share of population between poverty lines,$10-$30 - share of population between poverty lines,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,Share of the richest decile in total income or expenditure,Share of the poorest quintile in total income or expenditure,Share of the 2nd quintile in total income or expenditure,Share of the 3rd quintile in total income or expenditure,Share of the 4th quintile in total income or expenditure,Share of the richest quintile in total income or expenditure,P10,P90,Gini coefficient
Denmark,2019,62.7363613426623,54.08009925133411,13689.0,31490.0,125778.0,485544.0,1308379.0,0.23542482294508002,0.54157808991738,2.16319952289822,8.35068808884,22.50230533887364,0.18297278164704,0.35991562490504997,0.72343352590885,2.09791899253475,5.14111325863781,10638.809670097457,209270.13275916709,841269.5617163975,3659455.903323566,11957040.814206148,5800733.0,5782932.0,5688644.0,5328878.0,4506043.0,99.76456817203842,99.45841564303383,97.83679271989546,91.64931613150887,77.49769452578434,8787.0,94288.0,359766.0,822835.0,454054.0,0.15112422180571,1.6216229231383619,6.187476588386601,14.151621605724523,7.8091099989226205,165099.0,344031.0,623684.0,2.83946587280584,5.91684997780634,10.72649378549878,23.51792244501811,9.493918095287551,13.97234571436396,17.27718433283514,21.93431255965006,37.32223929786321,28.2,86.15,0.2772364617197734
Djibouti,2002,4.7274617308803855,3.546277598735287,24644.0,692260.0,737204.0,743154.0,745360.0,3.2993424793835198,92.67856351632147,98.69568670338595,99.49215736724396,99.7875229335033,0.81653088211825,57.438215638859525,77.13444446465022,84.48945392318116,88.27836653664284,6099.052928055805,4290330.285679921,11523068.377907416,18932743.24186752,26375704.419778302,722303.0,54687.0,9743.0,3793.0,1587.0,96.70070299499162,7.321402991109141,1.3043763479872066,0.5078004195746151,0.21246487367912315,75677.0,44944.0,5950.0,2206.0,50894.0,10.13150866125709,6.017026643121935,0.7965759284125915,0.29533554589549194,6.813593850922487,66387.0,114902.0,165288.0,8.88775663600855,15.38288541456168,22.12843862264122,30.77415014925035,6.0178208413694705,10.58156796271839,15.10842192266386,21.78262901215671,46.50956026109132,1.41,8.3,0.3999783897667522
Djibouti,2012,5.809089465252706,4.160636261852207,62582.0,757477.0,842509.0,856792.0,862554.0,7.20874402756724,87.25329793619845,97.04808957569898,98.69331727364008,99.35695593834224,3.07757731872741,52.02429457358686,72.9980034268792,81.32835153838754,85.76521426168607,26717.556631707386,4516416.29939354,12674438.940599438,21181220.937338877,29782348.019313235,805554.0,110659.0,25627.0,11344.0,5582.0,92.79122165190708,12.746735534524545,2.95195683625607,1.3067077047835824,0.642986813126054,97928.0,85032.0,14283.0,5762.0,99315.0,11.280260235723436,9.794778698268473,1.6452491314724882,0.6637208916575283,11.440019337441626,118164.0,164340.0,214870.0,13.61124838539807,18.93020583600101,24.75077318408323,34.386050689191286,4.27591588600089,9.76184947915678,14.439840029115329,21.18796752463578,50.334427081091434,1.22,10.44,0.4513425272786379
Djibouti,2013,5.18847413910651,3.7488815391052506,47808.0,794144.0,863997.0,873867.0,879833.0,5.41250100289827,89.90693285560812,97.8150825137151,98.9325645673258,99.6079624017656,1.9749987884455498,55.808853017337526,75.41330953389004,83.13055177106894,87.1746045419202,17445.085298388003,4929573.663480217,13322454.93160939,22028665.157153435,30800391.79738398,835488.0,89152.0,19299.0,9429.0,3463.0,94.58754483208347,10.09310582183096,2.184884795130964,1.0674790783610477,0.3920543056914104,82068.0,69853.0,9870.0,5966.0,79723.0,9.291109661993262,7.908221026699996,1.1174057167699163,0.6754247726696374,9.02563171171768,102285.0,167091.0,225978.0,11.5799764193048,18.91677147127396,25.58350315969078,34.098604498727795,4.92116520820823,9.68503277202432,14.55677637561551,20.872730450018068,49.96429519413375,1.31,9.43,0.4412707486357961
Djibouti,2017,5.44380242715358,4.085132446803961,34150.0,847256.0,924728.0,935704.0,940340.0,3.6171495721421802,89.74214159292829,97.94810947427925,99.11068427125132,99.601686532528,1.22965082828266,53.153456819392616,74.11494915040115,82.2689369198498,86.54591398633058,11609.133469816594,5018217.858318858,13994384.698578743,23301031.00380906,32683198.957797877,909950.0,96844.0,19372.0,8396.0,3760.0,96.38279843236946,10.25781167249232,2.0519012816438935,0.8893125728206757,0.39826289587967373,106222.0,77472.0,10976.0,4636.0,88448.0,11.251138650566677,8.205910390848427,1.1625887088232179,0.49104967694100204,9.368542678323024,108108.0,161787.0,217572.0,11.45088301518445,17.136585300737,23.04542830572471,32.30983301764636,5.39619998654944,10.421668010975651,15.05164032293467,21.53782084630371,47.59267083323535,1.46,9.55,0.4158799161452292
Dominican Republic,1986,13.201919332249602,9.039928731531877,87614.0,3615026.0,5501911.0,6092004.0,6316746.0,1.32809570312499,54.7983060345384,83.40061761429409,92.34553233335356,95.7522718434069,0.52435477907868,25.60699912899269,48.73053360766958,62.03960995831975,70.10108316387225,34591.51173874342,16892852.822299354,64294744.42043743,122781977.87637202,184981812.91852832,6509353.0,2981941.0,1095056.0,504963.0,280221.0,98.67190483141722,45.201696476577794,16.599385748026325,7.654472123325765,4.247724749873692,1137282.0,1886885.0,590093.0,224742.0,2476978.0,17.239467773599596,28.602310728551466,8.944913624700563,3.406747373452073,37.54722629881516,1102081.0,1511089.0,1884339.0,16.70587890625,22.905810546874992,28.56371896165753,36.10515250093724,3.92326362629203,8.57432241043346,13.77668435830495,21.3686154459606,52.357114159008916,2.61,25.98,0.4778079716220627
Dominican Republic,1989,7.841691289203987,4.877952788411905,92939.0,5570105.0,6574269.0,6804507.0,6888426.0,1.32809570312499,79.5970716764533,93.9466230883691,97.23674039463847,98.43594511597699,0.13536896861091,45.08532254062167,66.92569751127579,76.58504802892823,81.91884204561269,9472.95391956009,31550154.16445979,93667559.86462282,160779823.84365964,229303192.2470504,6904938.0,1427772.0,423608.0,193370.0,109451.0,98.6718972053953,20.402930774576348,6.053378760444061,2.763266630722432,1.564060071361643,999286.0,1004164.0,230238.0,83919.0,1234402.0,14.27984515875315,14.349552014132286,3.2901121297216287,1.199206559360789,17.639668718185177,1022158.0,1510682.0,1968459.0,14.606689453125,21.58771484375,28.129375,39.81056521757089,4.19210698403465,7.89081953256154,12.535473863527642,19.90931001079908,55.47228960907705,1.63,15.12,0.5045786580056841
Dominican Republic,1992,10.69269574467313,6.516105568438767,74430.0,5209592.0,6763460.0,7135040.0,7267791.0,1.00467407226562,70.32064208984377,91.29523113819135,96.31093078316655,98.10284024321251,0.4110738559038,34.74551926718981,59.085099610805294,70.81845108042882,77.44763461875621,30453.74478572502,25740658.546237368,87544489.55312273,157394127.91761985,229503332.8015527,7333909.0,2198747.0,644879.0,273299.0,140548.0,98.99532135340999,29.679351876311276,8.704771744381567,3.68907254379153,1.8971594037475878,1320070.0,1553868.0,371580.0,132751.0,1925448.0,17.81870403068758,20.974580131929706,5.015699200590038,1.7919131400439423,25.990288693322782,890432.0,1402185.0,1921171.0,12.01931640625,18.927114257812494,25.932548828125,41.9476597885871,4.31054396526328,8.06952375701405,12.27180939328586,18.87820577894837,56.469917105488406,2.38,18.5,0.5135976090023133
Dominican Republic,1996,11.832832025665097,7.946931665960722,120036.0,4901584.0,6881845.0,7422480.0,7661507.0,1.50935760407754,61.633701791553065,86.53397833095256,93.33206083272836,96.3376415668172,0.80605802142817,28.6256149649937,52.753767095731476,65.30108749527038,72.72424726752266,64103.90826841221,22765281.742269307,83907673.06617041,155797280.51862344,231343568.41789883,7832730.0,3051182.0,1070921.0,530286.0,291259.0,98.49063835148677,38.36629922218257,13.466019244122107,6.667944209599528,3.662360994904163,1537107.0,1980261.0,540635.0,239027.0,2520896.0,19.327954575804192,24.900279978060464,6.79807503452258,3.005583214695365,31.698359041175294,1076495.0,1581224.0,2145124.0,13.53610819458892,19.882691462969827,26.97330961478599,36.499533564088985,4.3014022785690695,8.75063726366664,13.48846127365737,20.73990248120629,52.71959670290097,2.65,23.74,0.4743444060798365
Dominican Republic,1997,12.958980616871232,8.57696113353825,138067.0,4678331.0,6840649.0,7489355.0,7758703.0,1.7078150609746399,57.8685734549579,84.61535181174162,92.63950525709645,95.97120520820161,1.06767889199251,26.698211922786154,50.325850568756145,63.408962239662024,71.15423518467291,86315.50708176491,21583921.13560558,81370931.72380123,153787157.4579178,230095918.8026464,7946340.0,3406076.0,1243758.0,595052.0,325704.0,98.29218147973006,42.1314265845349,15.384653444587833,7.360490385998626,4.028792711697964,1490438.0,2162318.0,648706.0,269348.0,2811024.0,18.435959495854178,26.74677313994706,8.024163058589208,3.3316976743006625,34.77093180213855,1186485.0,1718442.0,2229260.0,14.676212513111588,21.2562552831164,27.57480586317143,37.86303949239883,3.9681536743650603,8.48464320893534,13.27852260880791,20.58365364737719,53.685026860514014,2.71,24.8,0.489238580987969
Dominican Republic,2000,13.943538635523234,8.467488580818467,106624.0,4808291.0,7008801.0,7732301.0,8000583.0,1.2586507838931,56.75966877448554,82.73567229864601,91.27625497187177,94.44320495433163,0.61440531717418,26.99619298206739,49.57851134293009,62.268398572711334,69.95089471791643,52048.22208268023,22869330.85442682,83999057.1948113,158248603.0175356,237030481.43563825,8364693.0,3663026.0,1462516.0,739016.0,470734.0,98.74135273181254,43.24033677408129,17.26432855717712,8.723743899561308,5.556798311289732,1326709.0,2200510.0,723500.0,268282.0,2924010.0,15.661189399475903,25.976008216904173,8.540584657615812,3.1669455882715756,34.516586197386225,1220410.0,1763837.0,2340336.0,14.406382604014713,20.82128984083839,27.62658899335944,40.22406075106184,3.71628619188234,7.7279691881496495,12.29778754822475,20.068139600005573,56.18981747173693,2.66,27.28,0.5152120209935164
Dominican Republic,2001,13.393598484855069,8.373159363762301,60382.0,5002688.0,7198864.0,7877510.0,8161608.0,0.70222627470594,58.18026465403715,83.72135552770644,91.61387588534905,94.91788334841308,0.21515796263665998,26.74761231128423,50.25597503413035,62.93244670988025,70.56605621474587,18500.57042369622,22999199.24721963,86426195.33449964,162339262.0041389,242707688.16082308,8538217.0,3595911.0,1399735.0,721089.0,436991.0,99.29776932265361,41.8197313306505,16.27864027616592,8.38612197173051,5.08211861025267,1517667.0,2196176.0,678646.0,284098.0,2874822.0,17.650166032861865,25.54109105448457,7.892518304435408,3.3040033614778404,33.43361123131189,1175690.0,1756438.0,2360102.0,13.67304651864173,20.4270234475834,27.44751830642397,39.20510025067749,4.105625188803351,8.06800287033454,12.6727122154229,19.9288272780043,55.22483244743492,2.84,26.96,0.4999922585250109
Dominican Republic,2002,13.004035719207293,8.3141032244406,163143.0,5071092.0,7360761.0,8034470.0,8319125.0,1.8698411895288598,58.12156890333478,84.36427813879031,92.08589537479246,95.34841973317457,0.68030065585704,27.519717536229997,50.649947182130674,63.41458634151621,71.03164329559117,59356.05534535622,24010881.99909508,88383894.45309268,165987185.11514524,247899696.3725229,8561831.0,3653882.0,1364213.0,690504.0,405849.0,98.13016061709754,41.87842852024545,15.63572567666104,7.914109543478295,4.651578331350901,1577768.0,2289669.0,673709.0,284655.0,2963378.0,18.083354746959703,26.242702843584404,7.721616133182746,3.2625312121273944,33.964326471457674,1346859.0,1853159.0,2416667.0,15.43682323147085,21.23971212490344,27.69826876867562,38.33244839438356,3.7882742693101603,8.24859624930605,12.979313678610279,20.589501907626072,54.39431389514765,2.54,25.8,0.4967751863385384
Dominican Republic,2003,11.595250899071118,6.934569171173129,166249.0,5856751.0,7773395.0,8287798.0,8495878.0,1.87845293791243,66.17560496087754,87.83182057968094,93.64407513811753,95.99518475169852,0.71122075668656,32.971789572106516,56.3757211207455,67.97806086476913,74.70768831794791,62945.291536559256,29181078.977043703,99788600.60443859,180488216.3095503,264474689.58041435,8684068.0,2993566.0,1076922.0,562519.0,354439.0,98.12154751067109,33.82439295677206,12.168174315112102,6.355919228655877,4.00481700260002,1518757.0,1916644.0,514403.0,208080.0,2431047.0,17.160481370328316,21.656218641659954,5.812255086456225,2.3511022260558576,27.468470177239993,1245926.0,1793287.0,2406223.0,14.07775068950471,20.26239934416692,27.18798344550371,41.7482202528319,3.81929678011081,7.73253203496888,12.09896644118515,19.25361111598304,57.09559362775171,2.29,22.6,0.5212729099131785
Dominican Republic,2004,9.876797064993408,5.884578889691953,192620.0,6540731.0,8112608.0,8518206.0,8715336.0,2.1463152171832998,72.88174093338901,90.39677081304868,94.91624802875293,97.11282230804473,0.65075848080217,38.45072929984654,61.21859621403162,71.8083836930613,77.89822257539971,58401.9554348415,34507391.6860632,109880572.69628775,193332095.45516756,279637294.48098415,8781824.0,2433713.0,861836.0,456238.0,259108.0,97.85368319196152,27.118259359577042,9.60322444487926,5.083746692274196,2.88717607464039,1422418.0,1571877.0,405598.0,197130.0,1977475.0,15.84965040731214,17.51503491469778,4.519477752605064,2.1965706176338053,22.03450709536392,1280743.0,1826283.0,2390784.0,14.270995962390682,20.34982108224138,26.63991436261041,41.704632545228584,3.88408763034713,7.76464247567756,12.04833308059638,19.167087181281918,57.135849632097575,1.99,19.12,0.5205620489825977
Dominican Republic,2005,11.402681697004295,7.087676155080874,95485.0,5952982.0,7901152.0,8519583.0,8789916.0,1.04959610650629,65.4370719283738,86.85197657553371,93.64997023802243,96.62155416446444,0.34621646667045,32.066436160250774,55.47818075160175,67.19195782643787,74.22171443077596,31496.21906015351,29171677.115607526,100939909.1161356,183378853.3920167,270085752.90637994,9001777.0,3144280.0,1196110.0,577679.0,307346.0,98.95039848253244,34.56292673553867,13.148021899336307,6.350031471007431,3.3784450750126793,1566171.0,1948170.0,618431.0,270333.0,2566601.0,17.215850219549576,21.414904836202364,6.797990428328875,2.971586395994751,28.212898309648637,1247661.0,1836727.0,2430580.0,13.71469058772179,20.18988297328048,26.717706364349308,38.9517973460591,4.10246126111452,8.12369329596925,12.57185933202152,19.93019301552856,55.271793095366945,2.39,23.76,0.4996820915609521
Dominican Republic,2006,12.998945336800222,7.735560631775648,67282.0,5653251.0,7820516.0,8500581.0,8793585.0,0.72984692694121,61.32386220852348,84.83334949303605,92.2103856980255,95.38875737602484,0.25664739265913,29.31871946472555,52.468512605576045,64.69850071368734,72.00005431996888,23659.504424062612,27027992.20737956,96738096.05105688,178930451.77732676,265498213.10338604,9151399.0,3565430.0,1398165.0,718100.0,425096.0,99.27015589323462,38.67614032853507,15.166649111733014,7.789617625341412,4.611245361456807,1509293.0,2167265.0,680065.0,293004.0,2847330.0,16.3721144055207,23.509491216802054,7.3770314863916,3.1783722638846053,30.886523489502025,1235471.0,1909026.0,2509614.0,13.40182408965359,20.70823030148728,27.22312987717966,41.194671150335424,3.94288191257966,7.663269325642279,12.01184330892402,19.3798554931514,57.002149959702436,2.6,25.58,0.5196310297737687
Dominican Republic,2007,11.8971702712979,7.604998010807437,74474.0,5954241.0,8096255.0,8695651.0,8967595.0,0.79746733903426,63.75771375305077,86.69429092601558,93.11259432751248,96.02455444631954,0.32970115263087996,29.51077624973021,53.76420145133487,65.99928213021788,73.16978396810288,30790.315874538093,27559688.984445043,100419227.06180148,184907337.57524338,273328830.41168857,9264382.0,3384615.0,1242601.0,643205.0,371261.0,99.20253615646286,36.2422870638545,13.305708964781124,6.887406765882245,3.9754441015045097,1821077.0,2142014.0,599396.0,271944.0,2741410.0,19.500000856635975,22.936578099073376,6.41830219889888,2.9119626643777354,29.35488057446171,1175481.0,1810618.0,2452475.0,12.58699065643231,19.38800620774106,26.26097729531095,38.60413045261253,4.3725039182494,8.44491200664853,12.931356276021418,19.838556600749108,54.41267119833233,2.69,23.76,0.4885937153980055
Dominican Republic,2008,11.480384778356264,7.388306383548815,58069.0,6088844.0,8263581.0,8886745.0,9115256.0,0.6139606404458,64.37717138548781,87.37060350693096,93.95929920704631,96.37534523732889,0.19328433431247,30.20781430560011,54.470785950659604,66.73133123553299,73.89446861251763,18280.98503389752,28570789.4119696,103037799.34268573,189345060.78025162,279559888.72008485,9400010.0,3369235.0,1194498.0,571334.0,342823.0,99.38603811619674,35.62282573448583,12.629393347211415,6.040698116393403,3.6246578189926306,1751175.0,2174737.0,623164.0,228511.0,2797901.0,18.51512341988262,22.993432387274414,6.588695230818013,2.416040297400772,29.5821278215585,1129784.0,1777101.0,2441129.0,11.945171277156993,18.78923969709928,25.80999053072538,37.792062742426204,4.58146904999575,8.548734533034999,12.99197408221203,20.24061774867106,53.637204586084984,2.76,22.48,0.4810916903495268
Dominican Republic,2009,12.406510156878165,7.871095617323042,38036.0,5898208.0,8224355.0,8856640.0,9122382.0,0.39716995275811,61.588913734384285,85.87847256557562,92.48077841185184,95.25565164134446,0.11084435546438,28.210695158181593,52.45031136533007,64.88771867442986,72.20888306753803,10615.271293725247,27016637.990638334,100460557.01271313,186423765.4161854,276610163.99707276,9538700.0,3678528.0,1352381.0,720096.0,454354.0,99.60282918940231,38.411082857457906,14.121523241321468,7.519221580296251,4.7443513113444915,1793546.0,2326147.0,632285.0,265742.0,2958432.0,18.728155396577705,24.28955961613644,6.602301661025217,2.77487026895176,30.89186467746756,1176829.0,1810311.0,2488253.0,12.28841898649518,18.90321846633471,25.98227073650767,38.71963867525446,4.47989883992586,8.404912616178091,12.7635529074007,19.78114200166339,54.57049363483102,2.86,24.6,0.4887584121531403
Dominican Republic,2010,12.230480927541338,8.029945833292432,31441.0,5814015.0,8277770.0,8982663.0,9251193.0,0.32429499007745,59.96849110611284,85.38081172752024,92.65141429145284,95.42116263904556,0.10678557049693001,27.86475159640562,51.75399549997094,64.32794042426227,71.81563331431248,10352.985998794846,27015202.690308925,100352208.31793834,187100072.63467568,278504386.96454287,9663676.0,3881102.0,1417347.0,712454.0,443924.0,99.6757027274658,40.031512770810295,14.619184069671363,7.348585891227512,4.578841080515068,1580313.0,2463755.0,704893.0,268530.0,3168648.0,16.30009209790867,25.412328701138936,7.2705981784438505,2.769744810712444,32.682923185339995,1222842.0,1883288.0,2581444.0,12.61296350889641,19.42511524397929,26.62622527280949,36.54360931542377,4.64346594002796,8.50101061627734,13.130272008435139,20.80301313620375,52.922238299055984,2.9,25.4,0.4732659934143601
