"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_below_15_00","headcount_stacked_below_20_00","headcount_stacked_below_30_00","headcount_stacked_above_40_00","headcount_stacked_below_40_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_below_15_00","headcount_ratio_stacked_below_20_00","headcount_ratio_stacked_below_30_00","headcount_ratio_stacked_above_40_00","headcount_ratio_stacked_below_40_00","multi_headcount_ratio_1_00","multi_headcount_1_00","multi_headcount_ratio_1_90","multi_headcount_1_90","multi_headcount_ratio_3_20","multi_headcount_3_20","multi_headcount_ratio_5_50","multi_headcount_5_50","multi_headcount_ratio_10_00","multi_headcount_10_00","multi_headcount_ratio_15_00","multi_headcount_15_00","multi_headcount_ratio_20_00","multi_headcount_20_00","multi_headcount_ratio_30_00","multi_headcount_30_00","multi_headcount_ratio_40_00","multi_headcount_40_00","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Albania",2016,"N","consumption",TRUE,"ALB:2016:N:c","ALB2016",0,0,0,44.6694898522105,0.858683,0.1276257,24697,19.4759149088731,9.424894,1.984075,271069,21.1652916174396,34.19554,10.04307,983498,29.4244524341856,70.01797,30.0142,2013788,42.8450714239005,88.07904,46.73893,2533242,53.0821354429486,95.20238,58.12185,2738117,61.0847481395261,99.09021,71.29771,2849935,71.9843888550477,99.90037,78.37186,2873236,78.4846682330348,6.620756,1.258885,190420,18.9306204449772,12.91644,2.905609,371490,22.5482728996317,20.0007,5.138129,575240,25.6812824119141,0,24697,246372,712429,1030290,519454,204875,111818,2865,23301,0,0.858697243247021,8.56618039491659,24.7706530473026,35.8224554700965,18.0610486210324,7.12335901972845,3.88783286817813,0.0996140260721025,0.810159309426199,0,0,0.858683,24697,9.424894,271069,34.19554,983498,70.01797,2013788,88.07904,2533242,95.20238,2738117,99.09021,2849935,99.90037,2873236,0,0.0024248883,0.0634904,0.55236885,3.00142,7.0108395,11.62437,21.389313,31.348744,0.0358530448,0.1034396804,0.21955225217,0.446694898522105,0.370042383268589,0.677289331758067,1.61834488388021,4.28450714239005,7.96232031644229,12.2169496279052,21.5953166565143,31.3938672932139
"Albania",2017,"N","consumption",TRUE,"ALB:2017:N:c","ALB2017",0,0,0,68.6442408610502,1.266547,0.193475,36394,18.0804011531038,8.189585,1.782739,235324,22.1332788575129,33.7635,9.794546,970180,28.9508643432107,70.53703,29.92264,2026851,42.4077480103729,88.31251,46.86364,2537622,53.0390789709481,95.4723,58.28341,2743355,61.0605301645064,99.21775,71.49813,2850979,72.0383316148672,99.82271,78.5254,2868363,78.6388565359587,5.386275,1.130555,154772,21.2663310322195,12.00869,2.551984,345065,21.3149072962983,19.28061,4.736361,554020,24.6636534739792,0,36394,198930,734856,1056671,510771,205733,107624,5094,17384,0,1.26655801705054,6.92301990250768,25.5739341149006,36.7735100960272,17.775487853133,7.15977305385116,3.74545364694861,0.177277752894858,0.604985562686339,0,0,1.266547,36394,8.189585,235324,33.7635,970180,70.53703,2026851,88.31251,2537622,95.4723,2743355,99.21775,2850979,99.82271,2868363,0,0.003676025,0.057047648,0.53870003,2.992264,7.029546,11.656682,21.449439,31.41016,0.0319494843,0.09016159472,0.20077434279,0.686442408610502,0.343527621908972,0.708264923440413,1.59229753887659,4.24077480103729,7.95586184564221,12.2121060329013,21.6114994844602,31.4555426143835
"Argentina -  Urban",1986,"U","income",TRUE,"ARG:1986:U:i","ARG1986",1.119132,1.106236,293556,93.5390947224155,1.224448,1.121934,321182,96.5995235381134,2.296637,1.396009,602425,66.6636622954124,6.386512,2.527677,1675229,41.7977707382147,21.8916,7.333532,5742326,33.8106915877028,39.09292,15.16353,10254358,39.1692310580545,55.13959,23.37784,14463517,42.6499184021919,75.18248,37.6949,19720913,50.1843190985215,84.67608,48.43972,22211154,57.3404356266101,10.56084,3.882426,2770185,37.9097639742582,17.61332,5.844738,4620102,34.0433525167777,24.59991,8.457598,6452736,35.0716621893693,293556,27626,281243,1072804,4067097,4512032,4209159,5257396,4019576,2490241,1.11913011952012,0.105319219099125,1.07218899359644,4.08987473852234,15.5050850662563,17.2013207409782,16.0466712134965,20.0428886271941,15.3239196926658,9.493601588671,1.119132,293556,1.224448,321182,2.296637,602425,6.386512,1675229,21.8916,5742326,39.09292,10254358,55.13959,14463517,75.18248,19720913,84.67608,22211154,0.01106236,0.021316746,0.044672288,0.139022235,0.7333532,2.2745295,4.675568,11.30847,19.375888,0.2783699442,0.5236885248,0.909191785,0.935390947224155,1.83539094722415,2.1332371934532,2.29887739060181,3.38106915877028,5.87538465870817,8.52998368043838,15.0552957295565,22.936174250644
"Argentina -  Urban",1987,"U","income",TRUE,"ARG:1987:U:i","ARG1987",0.8867948,0.7937737,237392,91.7268246201727,1.430375,0.9701376,382906,68.2239579741153,3.257235,1.446867,871950,46.8114467128555,10.30757,3.554832,2759299,35.2516660828254,27.96051,10.30964,7484927,37.1975663234497,47.73841,19.43261,12779399,40.8926620630612,61.81156,28.27315,16546730,45.8729373525304,79.04477,42.60587,21159998,54.0370183868931,87.53569,52.83399,23432986,60.4763401547174,12.88479,4.606902,3449212,36.5453602382038,18.72449,6.866595,5012478,36.3286366553267,25.69626,9.41232,6878796,37.1789077258503,237392,145514,489044,1887349,4725628,5294472,3767331,4613268,3336651,2272988,0.886795738022148,0.543578532648762,1.82686078260979,7.050334675812,17.6529401575374,19.7778998646862,14.0731493669488,17.2332108948657,12.464311712557,8.49091827431205,0.8867948,237392,1.430375,382906,3.257235,871950,10.30757,2759299,27.96051,7484927,47.73841,12779399,61.81156,16546730,79.04477,21159998,87.53569,23432986,0.007937737,0.0184326144,0.046299744,0.19551576,1.030964,2.9148915,5.65463,12.781761,21.133596,0.2911562064,0.542461005,0.892287936,0.917268246201727,1.29625520150819,1.49796629481138,1.9388416345554,3.71975663234497,6.13389930945918,9.17458747050608,16.2111055160679,24.190536061887
"Argentina -  Urban",1991,"U","income",TRUE,"ARG:1991:U:i","ARG1991",0.7662974,0.5054815,221362,91.7694429889063,1.281598,0.7402446,370218,58.1678998454726,5.508654,1.779573,1591297,31.265295665422,18.98642,5.979582,5484651,32.2710258439465,46.06502,18.01039,13306908,38.8691433190953,67.70527,31.35519,19558176,46.4034916047249,78.38163,41.81298,22642281,53.4003811220396,89.4757,55.9537,25847050,62.6274795689908,93.50282,64.87651,27010374,69.3894984078498,10.91527,3.448839,3153119,30.0386611807426,17.21424,5.609878,4972717,31.0919287554386,23.78121,8.151702,6869733,34.7621137956658,221362,148856,1221079,3893354,7822257,6251268,3084105,3204769,1876855,1163324,0.766297106586443,0.515300377201289,4.22705479989098,13.4777690168898,27.0785993353672,21.6402480140965,10.676361516018,11.0940685934258,6.49717908214734,4.02712215837663,0.7662974,221362,1.281598,370218,5.508654,1591297,18.98642,5484651,46.06502,13306908,67.70527,19558176,78.38163,22642281,89.4757,25847050,93.50282,27010374,0.005054815,0.0140646474,0.056946336,0.32887701,1.801039,4.7032785,8.362596,16.78611,25.950604,0.14733440208,0.2995674852,0.5225240982,0.917694429889063,1.10519009706398,1.0004894612935,1.77490642141706,3.88691433190953,6.96052374070874,10.6800762244079,18.7882438706972,27.7557993631399
"Argentina -  Urban",1992,"U","income",TRUE,"ARG:1992:U:i","ARG1992",1.215779,0.9587233,356858,83.1716186548253,2.461978,1.307434,722646,55.4764450446913,6.110276,2.466455,1793503,39.9735987322161,18.37707,6.424445,5394082,35.1074728948996,44.65561,17.82213,13107423,40.0008936548345,63.76308,30.20013,18715894,47.4889680885598,75.74826,40.33865,22233813,53.3131773915197,87.66575,54.52014,25731864,61.7642812221733,92.99122,63.57241,27295009,68.4465687202058,12.24337,4.256455,3593704,34.8297846792952,19.5561,6.604358,5740154,33.8840385140561,25.45408,9.254459,7471343,36.0936855060655,356858,365788,1070857,3600579,7713341,5608471,3517919,3498051,2057234,1563145,1.21577761535975,1.24620118469311,3.64829699726866,12.2667933758929,26.2785402805503,19.1074699129467,11.9851794631163,11.9174912799679,7.00877953347552,5.32547035672879,1.215779,356858,2.461978,722646,6.110276,1793503,18.37707,5394082,44.65561,13107423,63.76308,18715894,75.74826,22233813,87.66575,25731864,92.99122,27295009,0.009587233,0.024841246,0.07892656,0.353344475,1.782213,4.5300195,8.06773,16.356042,25.428964,0.19013584485,0.3685231764,0.620048753,0.831716186548253,1.05405245584913,1.27915515943092,1.93091100921948,4.00008936548345,7.12334521328397,10.6626354783039,18.529284366652,27.3786274880823
"Argentina -  Urban",1993,"U","income",TRUE,"ARG:1993:U:i","ARG1993",1.187002,0.9390451,353839,83.4895775817589,2.818199,1.429446,840090,50.4578224310833,7.026529,2.806269,2094570,40.5938196031288,17.84296,6.856417,5318889,39.0162123443516,42.72729,17.6679,12736771,41.444406134431,62.76002,29.59366,18708418,47.3230865579664,75.12762,39.5693,22395132,52.8416129697991,88.14374,53.8165,26275166,61.2207080045163,93.53935,63.16254,27883568,67.6020757915245,13.61527,4.996077,4058637,36.5987300741203,20.09956,7.305498,5991569,36.4072299202974,26.13367,9.896636,7790304,38.3919983361972,353839,486251,1254480,3224319,7417882,5971647,3686714,3880034,1925884,1608402,1.18700269968062,1.63119737994513,4.20832962645539,10.8164316472507,24.884328635092,20.0327298871512,12.367600719396,13.0161198535283,6.4606487901891,5.39561076131155,1.187002,353839,2.818199,840090,7.026529,2094570,17.84296,5318889,42.72729,12736771,62.76002,18708418,75.12762,22395132,88.14374,26275166,93.53935,27883568,0.009390451,0.027159474,0.089800608,0.377102935,1.76679,4.439049,7.91386,16.14495,25.265016,0.22812087582,0.4171439358,0.677919566,0.834895775817589,0.958698626190583,1.29900222730012,2.14589167893934,4.1444406134431,7.09846298369496,10.5683225939598,18.3662124013549,27.0408303166098
"Argentina -  Urban",1994,"U","income",TRUE,"ARG:1994:U:i","ARG1994",1.507056,1.231298,456044,92.6939460669799,2.674561,1.578479,809338,57.7995204936812,6.760663,2.794028,2045817,42.1932097905542,20.64289,7.202195,6246660,35.4132330290781,44.55992,18.6286,13484095,42.0600681189592,64.3843,30.74716,19483069,47.7432338791263,75.99163,40.74976,22995516,53.5992902374623,88.41074,54.90949,26753612,62.2003368544708,93.47044,63.98814,28284707,68.3581662824687,13.82271,4.836057,4182834,34.1961654217025,20.85201,7.251147,6309941,35.4764171152348,26.59362,9.92357,8047386,37.6101764542766,456044,353294,1236479,4200843,7237435,5998974,3512447,3758096,1975883,1531095,1.50705587696737,1.16750532623455,4.08610341040938,13.8822243716993,23.9170320208562,19.824378837293,11.6073315160081,12.4191101363192,6.5295587429062,5.0596997613067,1.507056,456044,2.674561,809338,6.760663,2045817,20.64289,6246660,44.55992,13484095,64.3843,19483069,75.99163,22995516,88.41074,26753612,93.47044,28284707,0.01231298,0.029991101,0.089408896,0.396120725,1.86286,4.612074,8.149952,16.472847,25.595256,0.21351191655,0.4002633144,0.656940334,0.926939460669799,1.09819088937994,1.35018271329773,1.9477278165993,4.20600681189592,7.16148508186895,10.7198580474925,18.6601010563412,27.3432665129875
"Argentina -  Urban",1995,"U","income",TRUE,"ARG:1995:U:i","ARG1995",2.466719,1.722418,757428,71.1763695364627,4.924877,2.63598,1512228,54.9301177543949,10.1754,4.59367,3124449,44.8896952250298,24.55847,9.795711,7540901,40.7073168874422,49.30151,22.34855,15138476,45.4607275061133,68.52184,34.85471,21040253,51.1242803057471,78.90376,44.70805,24228116,56.9491865367165,88.70018,57.95416,27236196,65.5587703580297,93.75497,66.27886,28788315,70.8697641244741,15.6381,6.361958,4801821,41.3342307105752,21.1943,8.769708,6507902,41.9884481710367,28.02907,11.45252,8606580,41.222397118175,757428,754800,1612221,4416452,7597575,5901777,3187863,3008080,1917593,1552119,2.46671747990647,2.45815886636539,5.25052377542459,14.3830692126089,24.7430396782274,19.2203304979615,10.3819206388556,9.79642093632274,6.24502945817463,5.05478945615287,2.466719,757428,4.924877,1512228,10.1754,3124449,24.55847,7540901,49.30151,15138476,68.52184,21040253,78.90376,24228116,88.70018,27236196,93.75497,28788315,0.01722418,0.05008362,0.14699744,0.538764105,2.234855,5.2282065,8.94161,17.386248,26.511544,0.25963150598,0.447255108,0.700894224,0.711763695364627,1.0436722373335,1.43647024720095,2.23890242880932,4.54607275061133,7.66864204586207,11.3898373073433,19.6676311074089,28.3479056497896
"Argentina -  Urban",1996,"U","income",TRUE,"ARG:1996:U:i","ARG1996",2.994145,2.328025,932551,81.5835142626615,5.302169,3.149845,1651404,61.6408922003587,12.02962,5.24667,3746723,44.8715913086876,26.30922,10.95978,8194220,41.9661729106725,50.50961,23.73263,15731628,47.2266131099862,68.57192,36.05788,21357281,52.8670126395897,78.83928,45.57144,24555133,57.9859900966579,88.64941,58.53457,27610578,66.140422565297,93.82393,66.82026,29222224,71.2982179512114,16.13298,6.822786,5024747,41.0228021417182,22.4892,9.334477,7004444,42.2623291755376,28.46016,11.99421,8864148,42.7898815877679,932551,718853,2095319,4447497,7537408,5625653,3197852,3055445,1923587,1611646,2.99414582590256,2.30802466501836,6.72745044269356,14.2795992693849,24.2003908647619,18.0623102092285,10.2673582652897,9.81013144913774,6.17606971287407,5.17451929570882,2.994145,932551,5.302169,1651404,12.02962,3746723,26.30922,8194220,50.50961,15731628,68.57192,21357281,78.83928,24555133,88.64941,27610578,93.82393,29222224,0.02328025,0.059847055,0.16789344,0.6027879,2.373263,5.408682,9.114288,17.560371,26.728104,0.26718029976,0.45682930438,0.704060127,0.815835142626615,1.17117695180682,1.435890921878,2.30813951008699,4.72266131099862,7.93005189593846,11.5971980193316,19.8421267695891,28.5192871804846
"Argentina -  Urban",1997,"U","income",TRUE,"ARG:1997:U:i","ARG1997",2.445342,1.783878,772230,72.4380232559458,4.820757,2.613428,1522378,51.6450041688534,11.18216,4.710686,3531286,42.5013701563922,25.1346,10.25378,7937417,41.0501326267458,48.29465,22.29435,15251279,46.4663684015386,66.25365,34.31642,20922667,51.8255472335253,76.86247,43.80274,24272895,57.0274429361665,87.68932,56.86914,27691976,64.8931664863644,92.7569,65.2654,29292300,70.377620304238,17.08833,6.926913,5396434,40.997632868288,22.22956,9.536697,7020016,39.4570716719717,29.8001,12.37395,9410766,41.6929269542167,772230,750148,2008908,4406131,7313862,5671388,3350228,3419081,2287345,1600324,2.44534097834222,2.37541618976401,6.36140146603928,13.9524399340145,23.1600513558655,17.9589985891228,10.6088209667968,10.8268506501577,7.24309915453451,5.0675807153627,2.445342,772230,4.820757,1522378,11.18216,3531286,25.1346,7937417,48.29465,15251279,66.25365,20922667,76.86247,24272895,87.68932,27691976,92.7569,29292300,0.01783878,0.049655132,0.150741952,0.5639579,2.229435,5.147463,8.760548,17.060742,26.10616,0.29044546209,0.4997229228,0.778321455,0.724380232559458,0.981255079208215,1.36004384500455,2.25775729447102,4.64663684015386,7.7738320850288,11.4054885872333,19.4679499459093,28.1510481216952
"Argentina -  Urban",1998,"U","income",TRUE,"ARG:1998:U:i","ARG1998",2.388157,1.506625,764439,62.817884397889,5.575854,2.610963,1784807,48.5059086161303,12.53088,5.085746,4011080,41.1571669817588,27.85019,11.33277,8914725,41.0588782648402,51.46563,24.36931,16473925,47.5449233852067,68.21994,36.56165,21836907,53.6542874613717,78.27343,45.83074,25054985,58.621976550428,88.31415,58.60579,28268976,66.5246708816069,93.33124,66.74018,29874925,71.4577163426653,16.57348,6.65505,5305099,39.0976010675528,23.0492,9.288798,7377949,40.6999799731676,28.93883,12.07288,9263194,41.8988174950766,764439,1020368,2226273,4903645,7559200,5362982,3218078,3213991,2134641,1605949,2.38815796502833,3.1876970778048,6.95502400751075,15.3193111084355,23.6154404592677,16.7543102583771,10.0534883853158,10.0407203271672,6.66875958268225,5.01709082841048,2.388157,764439,5.575854,1784807,12.53088,4011080,27.85019,8914725,51.46563,16473925,68.21994,21836907,78.27343,25054985,88.31415,28268976,93.33124,29874925,0.01506625,0.049608297,0.162743872,0.62330235,2.436931,5.4842475,9.166148,17.581737,26.696072,0.255287718,0.4453978641,0.6941906,0.62817884397889,0.921612263706476,1.31702934341628,2.25823830456621,4.75449233852067,8.04814311920575,11.7243953100856,19.9574012644821,28.5830865370661
"Argentina -  Urban",1999,"U","income",TRUE,"ARG:1999:U:i","ARG1999",2.689453,1.825349,872413,69.6107110720522,5.529385,2.864696,1793640,50.8872270176318,13.0634,5.373712,4237547,40.4644626643827,28.48368,11.68389,9239627,41.1116037633176,52.31901,24.98256,16971408,47.8411310009191,69.84217,37.32613,22655627,53.5404401664856,79.53468,46.71969,25799714,58.7499988383565,89.31036,59.54148,28970780,66.719600525691,94.17012,67.65571,30547205,71.8659379380239,16.70234,6.90773,5417958,41.4630335392106,22.76403,9.509372,7384269,42.4230450515604,29.39832,12.32014,9536321,42.007673260372,872413,921227,2443907,5002080,7731781,5684219,3144087,3171066,1891115,1576425,2.68945185817268,2.83993437391332,7.53401224231095,15.4202807050427,23.8353311762138,17.5231608788618,9.69250873658069,9.77567888842579,5.82987959919009,4.8597615412882,2.689453,872413,5.529385,1793640,13.0634,4237547,28.48368,9239627,52.31901,16971408,69.84217,22655627,79.53468,25799714,89.31036,28970780,94.17012,30547205,0.01825349,0.054429224,0.171958784,0.64261395,2.498256,5.5989195,9.343938,17.862444,27.062284,0.263184513,0.45283629464,0.703479994,0.696107110720522,0.966857313335004,1.29486280526025,2.26113820698247,4.78411310009191,8.03106602497284,11.7499997676713,20.0158801577073,28.7463751752096
"Argentina -  Urban",2000,"U","income",TRUE,"ARG:2000:U:i","ARG2000",3.24851,1.997121,1067699,61.3810334191463,6.791717,3.35026,2232258,49.5029026751586,15.06284,6.391403,4950757,42.8034195919144,31.48536,13.41453,10348406,42.5871497199824,54.15149,26.9579,17798164,49.9181560847421,70.56323,39.09349,23192269,55.4380866496058,79.98296,48.14554,26288285,60.2395361629371,89.45437,60.50977,29401287,67.694751358513,94.22717,68.35512,30969980,72.5934609835181,17.78613,7.576137,5845831,41.3237803890724,24.47724,10.34319,8045022,41.997787273434,31.12284,13.18321,10229255,42.3922639149845,1067699,1164559,2718499,5397649,7449758,5394105,3096016,3113002,1897377,1568693,3.24850884724318,3.54320853970704,8.2711214047421,16.4225222003704,22.6661304101818,16.4117394653911,9.41972912516209,9.471409581245,5.77283107978533,4.77279934617195,3.24851,1067699,6.791717,2232258,15.06284,4950757,31.48536,10348406,54.15149,17798164,70.56323,23192269,79.98296,26288285,89.45437,29401287,94.22717,30969980,0.01997121,0.06365494,0.204524896,0.73779915,2.69579,5.8640235,9.629108,18.152931,27.342048,0.27448344351,0.4684430751,0.715848303,0.613810334191463,0.940555150828013,1.36970942694126,2.34229323459903,4.99181560847421,8.31571299744087,12.0479072325874,20.3084254075539,29.0373843934072
"Argentina -  Urban",2001,"U","income",TRUE,"ARG:2001:U:i","ARG2001",5.37864,3.389236,1790978,60.7197799223734,10.67957,5.529516,3556080,51.347125042983,19.20714,9.452873,6395587,49.9590838282772,36.91332,17.1826,12291385,46.9908375469247,59.24979,31.31586,19728976,53.1427930628869,73.67917,43.21536,24533666,58.8257619702464,82.07211,51.95421,27328344,63.5958510420473,90.59897,63.61982,30167615,70.3348142944319,94.40652,70.88396,31435452,75.1008089842259,19.92316,9.556037,6634007,48.7217935084712,26.12851,12.16536,8700263,47.0635598546486,31.07726,14.92841,10348096,48.0717774430075,1790978,1765102,2839507,5895798,7437591,4804690,2794678,2839271,1862515,1267837,5.3786406839793,5.30093023396894,8.52756866507796,17.7061800800031,22.3364717731866,14.4293794272785,8.39293882416305,8.5268599130992,5.59347962594833,3.80755077329496,5.37864,1790978,10.67957,3556080,19.20714,6395587,36.91332,12291385,59.24979,19728976,73.67917,24533666,82.07211,27328344,90.59897,30167615,94.40652,31435452,0.03389236,0.105060804,0.302491936,0.945043,3.131586,6.482304,10.390842,19.085946,28.353584,0.30904223658,0.4917238512,0.724027885,0.607197799223734,0.975595375816677,1.59869068250487,2.58449606508086,5.31427930628869,8.82386429553696,12.7191702084095,21.1004442883296,30.0403235936904
"Argentina -  Urban",2002,"U","income",TRUE,"ARG:2002:U:i","ARG2002",6.330303,2.602374,2135144,40.7214712422973,16.941,6.833223,5714019,40.2705762917153,30.25911,13.75532,10206075,45.7544787142708,49.85427,24.89358,16815314,50.0423755607813,73.16669,42.03927,24678345,57.6052059287222,83.91264,54.46586,28302839,64.9963102033568,90.05929,62.66755,30376038,69.5992498364703,95.01318,72.75295,32046933,76.6127832603961,97.53161,78.65687,32896372,80.7723912805473,20.30763,8.574425,6849547,42.3306036477921,25.94869,11.51874,8752217,44.2265394070172,31.2705,14.40479,10547206,45.9284800132897,2135144,3578875,4492056,6609239,7863031,3624494,2073199,1670895,832562,849439,6.33030382756834,10.6106970353703,13.3181084228751,19.595161234565,23.3124207245921,10.7459488639635,6.14664845322417,4.95389210936818,2.46839108523264,2.51842824324065,6.330303,2135144,16.941,5714019,30.25911,10206075,49.85427,16815314,73.16669,24678345,83.91264,28302839,90.05929,30376038,95.01318,32046933,97.53161,32896372,0.02602374,0.129831237,0.44017024,1.3691469,4.203927,8.169879,12.53351,21.825885,31.462748,0.1901807465,0.3194146602,0.4792473633,0.407214712422973,0.765140949542591,1.46414331885667,2.75233065584297,5.76052059287222,9.74944653050352,13.9198499672941,22.9838349781188,32.3089565122189
"Argentina -  Urban",2003,"U","income",TRUE,"ARG:2003:U:i","ARG2003",2.324203,0.995583,793936,40.323793403686,7.868462,2.870882,2687826,36.4143285943229,17.33234,6.726049,5920638,38.6716850263778,33.69465,14.76578,11509919,43.7055153734549,58.01442,29.33678,19817427,50.5140581179494,73.02759,41.63866,24945849,56.9851887039935,82.34177,50.75199,28127525,61.6169913579002,91.4632,63.05099,31243358,68.9393180246223,95.26856,70.68916,32543249,74.2094107946881,17.78626,6.977161,6075695,38.9943471028675,24.48366,9.793946,8363492,39.8317416157911,30.01921,12.72026,10254408,42.1396636770312,793936,1893890,3232812,5589281,8307508,5128422,3181676,3115833,1616236,1299891,2.3242036582226,5.54425805892565,9.46387804148687,16.3623104973626,24.3197694578826,15.0131713051295,9.31418023427461,9.12142849928797,4.73144135516095,3.80535889226667,2.324203,793936,7.868462,2687826,17.33234,5920638,33.69465,11509919,58.01442,19817427,73.02759,24945849,82.34177,28127525,91.4632,31243358,95.26856,32543249,0.00995583,0.054546758,0.215233568,0.8121179,2.933678,6.245799,10.150398,18.915297,28.275664,0.22857179436,0.4010620887,0.6250735764,0.40323793403686,0.691872243292135,1.23749392084409,2.40380334554002,5.05140581179494,8.54777830559902,12.32339827158,20.6817954073867,29.6837643178752
"Argentina -  Urban",2004,"U","income",TRUE,"ARG:2004:U:i","ARG2004",1.553318,0.6108079,537275,40.3762388207928,5.741771,1.967471,1986015,34.7379275516061,13.90443,5.048886,4809387,36.0774143066126,29.23692,11.95831,10112725,40.9387103974775,52.4494,25.18462,18141663,48.0472444669473,69.32783,37.40301,23979724,53.957770807242,79.53387,46.76031,27509880,58.7305429931952,90.04355,59.74153,31145061,66.3644260158077,94.80178,67.96352,32790880,71.679341731109,17.97726,6.795667,6218134,37.7581709525046,24.08318,9.634398,8330104,39.9729247344486,30.35353,12.58243,10498948,41.5141462649869,537275,1448740,2823372,5303338,8028938,5838061,3530156,3635181,1798006,1645819,1.55331686600141,4.18845521651088,8.16265664063306,15.3324914829578,23.2124792917586,16.8784302564702,10.2060413278416,10.5096793230057,5.19821887296399,4.75823072185673,1.553318,537275,5.741771,1986015,13.90443,4809387,29.23692,10112725,52.4494,18141663,69.32783,23979724,79.53387,27509880,90.04355,31145061,94.80178,32790880,0.006108079,0.037381949,0.161564352,0.65770705,2.518462,5.6104515,9.352062,17.922459,27.185408,0.258235346,0.45773024898,0.71719851,0.403762388207928,0.660020623480516,1.1544772578116,2.25162907186126,4.80472444669473,8.0936656210863,11.746108598639,19.9093278047423,28.6717366924436
"Argentina -  Urban",2005,"U","income",TRUE,"ARG:2005:U:i","ARG2005",0.9588997,0.4355017,335765,52.9460495871439,4.16915,1.404117,1459857,34.1972372922199,11.16051,3.959809,3907930,35.5254748086243,25.0077,9.802915,8756620,39.1079195830257,47.69241,21.96101,16699829,45.9710449941856,65.49816,33.74487,22934636,51.4673633050403,76.64606,43.19214,26838151,56.3376405357156,88.66911,56.58514,31048105,63.819932355656,93.60833,65.29619,32777607,69.715453124445,16.97488,6.399756,5943872,37.5238943720149,23.63904,9.193802,8277374,38.6847329376772,29.55123,12.09655,10347569,40.9121227258355,335765,1124092,2448073,4848690,7943209,6234807,3903515,4209954,2238088,1729502,0.958898573910928,3.21025185991596,6.99135916051359,13.847190524135,22.6847103848717,17.8057496788226,11.1479009626969,12.0230485215273,6.39167093499072,4.93921939861539,0.9588997,335765,4.16915,1459857,11.16051,3907930,25.0077,8756620,47.69241,16699829,65.49816,22934636,76.64606,26838151,88.66911,31048105,93.60833,32777607,0.004355017,0.026678223,0.126713888,0.539160325,2.196101,5.0617305,8.638428,16.975542,26.118476,0.2700697032,0.4854327456,0.765711615,0.529460495871439,0.649747508552178,1.13681519387598,2.15093557706641,4.59710449941856,7.72010449575605,11.2675281071431,19.1459797066968,27.886181249778
