"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Eswatini",2008,"N","consumption",FALSE,"SWZ:2008:N:c","SWZ2008",15.74382,4.820843,165301,30.6498094460795,43.87798,17.02039,460695,38.8310105696244,65.83996,32.89568,691283,49.9719303480892,82.61434,50.69934,867405,61.3595984697226,92.98021,67.85422,976241,73.0180308404794,76.91614,1014507,79.5998046587171,98.1654,82.08164,1030683,83.6456555560062,99.37616,87.68771,1043395,88.2802376774982,99.74645,90.66021,1047283,90.9071000479228,12.05667,3.487622,126588,29.0106383952963,19.19875,5.867592,201576,30.6702883539881,26.49386,8.685662,278171,32.7386166981936,0.04820843,0.32338741,1.05266176,2.7884637,6.785422,11.537421,16.416328,26.306313,36.264084,0.03041206384,0.0639567528,0.11360845896,0.306498094460795,0.737789200822864,1.59910177113885,3.37477791583474,7.30180308404794,11.9399706988076,16.7291311112012,26.4840713032495,36.3628400191691
"Eswatini",2009,"N","consumption",TRUE,"SWZ:2009:N:c","SWZ2009",15.91952,5.012446,168344,31.3368408919335,43.16927,17.06117,456501,39.3215638085327,65.29994,32.67319,690525,50.1192557311129,82.35874,50.36976,870916,61.203706132548,92.93601,67.59932,982768,72.7614272107504,76.74997,1022754,79.3634219464989,98.21719,81.97939,1038614,83.4725062383266,99.39145,87.63474,1051032,88.1524050491379,99.77834,90.62796,1055123,90.7988898269779,12.61868,3.802622,133438,30.1944594873283,20.21669,6.265724,213785,31.0338490608055,27.04261,9.126933,285967,33.6983357380114,0.05012446,0.32416223,1.04554208,2.7703368,6.759932,11.5124955,16.395878,26.290422,36.251184,0.0336532047,0.06936156468,0.12120567024,0.313368408919335,0.747109712362121,1.60381618339561,3.36620383729014,7.27614272107504,11.9045132919748,16.6945012476653,26.4457215147414,36.3195559307912
"Eswatini",2010,"N","consumption",FALSE,"SWZ:2010:N:c","SWZ2010",13.97641,4.312818,148826,30.6436336129402,39.94427,15.34857,425341,38.4017135883167,62.0355,30.40041,660577,48.9894304085885,80.14214,47.99573,853383,59.8830355344919,91.65734,65.58934,976001,71.4886549308922,75.12337,1023897,78.13516381657,97.90577,80.64261,1042537,82.3340852489569,99.20028,86.66126,1056321,87.3200704511454,99.65599,89.86634,1061174,90.1854012145557,12.90525,3.890503,137420,29.9900569504327,20.24693,6.384905,215597,31.4925960479692,27.43138,9.287365,292099,33.8059276889897,0.04312818,0.29162283,0.97281312,2.63976515,6.558934,11.2685055,16.128522,25.998378,35.946536,0.03719320868,0.0762357657,0.13308794045,0.306436336129402,0.729632558178017,1.56766177307483,3.29356695439705,7.14886549308922,11.7202745724855,16.4668170497914,26.1960211353436,36.0741604858223
"Eswatini",2011,"N","consumption",FALSE,"SWZ:2011:N:c","SWZ2011",13.14754,3.917054,140946,29.7215918295988,38.75142,14.44975,415428,37.2633971631225,60.7366,29.23828,651116,48.1177302428706,78.86454,46.73709,845453,59.345444304638,90.83792,64.39769,973812,70.8835419527762,74.12003,1023120,77.6537653156449,97.6581,79.78384,1046926,81.7061364467034,99.07798,86.01957,1062148,86.8491462604678,99.54677,89.35809,1067173,89.7680002171247,12.8502,3.787913,137758,29.4085774330679,20.06776,6.277391,215133,31.2622206936795,27.35165,9.159123,293218,33.4511783405644,0.03917054,0.27454525,0.93562496,2.57053995,6.439769,11.1180045,15.956768,25.805871,35.743236,0.03734882218,0.07733745712,0.13537183794,0.297215918295988,0.708004546099328,1.53976736777186,3.26399943675509,7.08835419527762,11.6480647973467,16.3412272893407,26.0547438781403,35.9072000868499
"Eswatini",2012,"N","consumption",FALSE,"SWZ:2012:N:c","SWZ2012",10.23889,2.793024,110507,27.1292545107701,32.7706,11.56914,353689,35.2889446304523,55.6901,25.26464,601057,45.3823696625052,75.26499,42.57577,812326,56.5705216146978,88.3482,60.75353,953532,68.7619330663661,71.07082,1016048,75.4874465392498,96.76261,77.17885,1044347,79.7748366897085,98.66153,84.07982,1064842,85.234576649844,99.36768,87.82492,1072463,88.4058708253521,13.00196,3.766198,140329,28.7705084534753,20.1453,6.295588,217426,31.1822613543553,27.47142,9.209163,296496,33.3793627200583,0.02793024,0.21981366,0.80846848,2.34166735,6.075353,10.660623,15.43577,25.223946,35.129968,0.04233206552,0.0884530114,0.15526648818,0.271292545107701,0.670489947978594,1.45223582920017,3.11137868880838,6.87619330663661,11.3231169808875,15.9549673379417,25.5703729949532,35.3623483301408
"Eswatini",2013,"N","consumption",FALSE,"SWZ:2013:N:c","SWZ2013",8.81787,2.221004,95836,24.8732401177477,29.2829,10.02586,318258,34.1036163163973,52.17322,23.05161,567039,44.1769623675264,72.53924,40.13528,788385,55.3090074436757,86.6596,58.50387,941850,67.5130010371415,69.09419,1011303,74.252760829751,95.96515,75.47229,1042987,78.655807312656,98.27095,82.77022,1068047,84.2442803925806,99.1652,86.77607,1077766,87.5210692140725,12.85038,3.71637,139663,28.7744090246375,20.18396,6.266722,219367,30.8596554545192,27.6884,9.193551,300928,33.1889771482676,0.02221004,0.19049134,0.73765152,2.2074404,5.850387,10.3641285,15.094458,24.831066,34.710428,0.0450424044,0.0949408383,0.16713875718,0.248732401177477,0.647968710011549,1.41366279576084,3.04199540940216,6.75130010371415,11.1379141244627,15.7311614625312,25.2732841177742,35.008427685629
"Eswatini",2014,"N","consumption",FALSE,"SWZ:2014:N:c","SWZ2014",8.856047,2.234027,96976,24.8249657961104,29.71075,10.18372,325339,34.1885841186495,52.50798,23.35243,574973,44.4195183476935,72.71592,40.43894,796255,55.5775894623226,86.3889,58.62642,945977,67.8122510828577,69.11066,1017282,74.4327167139335,95.8738,75.45734,1049838,78.7242626468861,98.21238,82.73192,1075446,84.2075813804903,99.1258,86.73505,1085448,87.4810515844505,12.59958,3.617754,137968,28.5010389335235,19.85268,6.155223,217391,30.9421924514368,27.22565,9.073542,298127,33.249957856177,0.02234027,0.19349068,0.74727776,2.2241417,5.862642,10.366599,15.091468,24.819576,34.69402,0.0432321603,0.09189747939,0.16259787264,0.248249657961104,0.64958309825434,1.42142458712619,3.05676742042774,6.78122510828577,11.16490750709,15.7448525293772,25.2622744141471,34.9924206337802
"Eswatini",2015,"N","consumption",FALSE,"SWZ:2015:N:c","SWZ2015",8.147932,2.035749,89957,24.8829322327179,28.91448,9.694082,319229,33.4587666194758,51.89997,22.68772,572999,43.7427711957839,72.04986,39.67954,795462,54.989783338523,85.7087,57.84377,946262,67.4582271679457,68.34548,1019490,74.0107935648999,95.43726,74.76965,1053669,78.3385427821285,97.98693,82.17999,1081819,83.8197800465763,99.02141,86.28053,1093240,87.1127190620148,12.47929,3.528538,137777,28.272378690889,19.77394,6.069334,218313,30.5311117245926,26.94088,8.983954,297439,33.1839963274737,0.02035749,0.184187558,0.72600704,2.1823747,5.784377,10.251822,14.95393,24.653997,34.512212,0.04301287822,0.09249665016,0.16431651866,0.248829322327179,0.63571656577004,1.39976867826508,3.02443808361877,6.74582271679457,11.101619034735,15.6677085564257,25.1459340139729,34.8450876248059
"Eswatini",2016,"N","consumption",TRUE,"SWZ:2016:N:c","SWZ2016",8.284576,2.038257,92289,24.6332143804309,29.3431,9.81734,326877,33.4280562392161,52.24789,22.95296,582033,43.9258617764036,72.09997,39.95309,803182,55.4543270288271,85.42816,57.95826,951656,67.8339744397597,68.34909,1026166,74.1787897185071,95.39956,74.73963,1062736,78.3926296096688,97.94263,82.12847,1091065,83.852090996883,98.99362,86.22741,1102773,87.1501762704356,12.15321,3.405642,135385,27.9715481959234,19.69723,5.913817,219424,29.9165719635681,26.68671,8.798334,297286,32.8675512374942,0.02038257,0.18652946,0.73449472,2.19741995,5.795826,10.2523635,14.947926,24.638541,34.490964,0.040867704,0.088707255,0.15828202866,0.246332143804309,0.635133068545106,1.40562757684492,3.04998798658549,6.78339744397597,11.1268184577761,15.6785259219338,25.1556272990649,34.8600705081742
"Eswatini",2017,"N","consumption",FALSE,"SWZ:2017:N:c","SWZ2017",8.04418,1.960671,90477,24.3281641994485,28.60824,9.59561,321772,33.4811500046184,51.99197,22.62978,584781,43.4767521405236,71.78367,39.5958,807389,55.1153949256665,85.16784,57.63195,957928,67.6143269690018,68.05044,1034143,73.9370838818217,95.3193,74.474,1072107,78.1146806306341,97.91745,81.91998,1101329,83.6448824207401,98.91693,86.05724,1112571,86.9808833201841,12.11823,3.392657,136300,27.9000340429897,19.75422,5.896497,222186,29.8484505995764,26.65178,8.789462,299767,32.9691861345321,0.01960671,0.18231659,0.72415296,2.177769,5.763195,10.207566,14.8948,24.575994,34.422896,0.04115292941,0.08939089452,0.15988031378,0.243281641994485,0.63614185008775,1.39125606849676,3.03134672091166,6.76143269690018,11.0905625822733,15.6229361261268,25.093464726222,34.7923533280736
"Eswatini",2018,"N","consumption",FALSE,"SWZ:2018:N:c","SWZ2018",7.782265,1.881439,88421,23.8967764524603,28.19666,9.343282,320368,33.1760466966259,51.50043,22.23869,585143,43.1366298718963,71.22663,39.16842,809271,54.9752900730685,84.95256,57.26432,965223,67.414540388229,67.73068,1043211,73.7441598499246,95.12203,74.19591,1080768,77.9817418163835,97.84267,81.70557,1111680,83.5060064822802,98.89911,85.8848,1123683,86.8036741685969,12.11823,3.390762,137686,27.8701029826384,19.6981,5.893522,223808,29.9732494301766,26.61922,8.785654,302445,32.8259151615783,0.01881439,0.177522358,0.71163808,2.1542631,5.726432,10.159602,14.839182,24.511671,34.35392,0.04167246498,0.09052449792,0.16191960322,0.238967764524603,0.630344887235892,1.38037215590068,3.02364095401877,6.7414540388229,11.0616239774887,15.5963483632767,25.0518019446841,34.7214696674388
"Eswatini",2019,"N","consumption",FALSE,"SWZ:2019:N:c","SWZ2019",7.609789,1.812802,87370,23.5752737689291,27.53276,9.12554,316112,33.0965805092213,51.11456,21.89497,586862,42.796438786217,70.92574,38.79218,814320,54.6745563138793,84.70512,56.939,972525,67.1882408945989,67.44774,1050962,73.6778873410334,95.00526,73.94966,1090784,77.805261482375,97.78912,81.51526,1122746,83.3132458869397,98.89911,85.73113,1135490,86.6483650755319,12.11823,3.387174,139133,27.8141728621154,19.65984,5.892318,225721,29.8014781338818,26.61922,8.787942,305623,32.9470559624772,0.01812802,0.17338526,0.70063904,2.1335699,5.6939,10.117161,14.789932,24.454578,34.292452,0.04210257282,0.09156662172,0.1638951183,0.235752737689291,0.628835029675205,1.36948604115894,3.00710059726336,6.71882408945989,11.051683101155,15.561052296475,24.9939737660819,34.6593460302128
"Seychelles",1981,"N","consumption",FALSE,"SYC:1981:N:c","SYC1981",0.5762901,0.08912348,369,49.1650532786044,3.154395,0.8873735,2020,32.0054131716381,10.06978,3.060038,6448,30.6923246821421,30.84629,10.58939,19752,34.4042124089702,66.24209,28.67568,42418,43.392713419744,44.50755,53314,53.2806700929954,92.78133,55.60048,59413,60.0116705813287,96.36034,68.70021,61704,71.2849469109377,97.93752,75.86253,62714,77.5040872689494,9.250852,2.679714,5924,30.2721340065591,14.92267,4.533723,9556,31.0577258411511,23.02099,6.968219,14741,30.533910005777,0.0008912348,0.0168600965,0.097921216,0.58241645,2.867568,6.6761325,11.120096,20.610063,30.345012,0.08103455136,0.1713747294,0.31607841384,0.491650532786044,0.608102850261124,0.982154389828547,1.89223168249336,4.3392713419744,7.99210051394931,12.0023341162657,21.3854840732813,31.0016349075798
"Seychelles",1982,"N","consumption",FALSE,"SYC:1982:N:c","SYC1982",0.5762901,0.09739534,371,44.5019363402909,3.154395,0.9258665,2032,34.7465714914639,10.79771,3.18647,6955,31.0964990017347,31.66521,10.94072,20397,33.8094413793873,66.8487,29.31962,43059,43.8934815587915,45.17549,54293,53.731832773058,92.84199,56.23252,59802,60.5849947444148,96.60298,69.17285,62225,71.6326348334985,98.02852,76.23883,63143,77.8862588903201,9.250852,2.678268,5959,31.0581488430011,14.92267,4.534233,9612,31.5350257064395,23.02099,6.968288,14829,30.4373106455128,0.0009739534,0.0175914635,0.10196704,0.6017396,2.931962,6.7763235,11.246504,20.751855,30.495532,0.07959812496,0.16849209828,0.31071596192,0.445019363402909,0.660184858337814,0.99508796805551,1.8595192758663,4.38934815587915,8.0597749159587,12.116998948883,21.4897904500496,31.154503556128
"Seychelles",1983,"N","consumption",FALSE,"SYC:1983:N:c","SYC1983",0.5762901,0.1050101,371,48.8423863268602,3.215056,0.9613734,2068,35.889321756329,11.43465,3.311454,7356,30.4335612936957,33.45473,11.28572,21523,34.1108518613873,67.33399,29.91945,43319,44.5580383710897,45.80368,54793,53.7365804117142,93.11497,56.81638,59906,61.1720032539484,96.60298,69.60901,62150,72.0433503955076,98.11951,76.58592,63125,78.1110834626888,9.250852,2.678846,5952,30.5708311542763,14.92267,4.53164,9600,31.4370762166796,23.02099,6.967928,14811,30.5473735334487,0.001050101,0.0182660946,0.105966528,0.6207146,2.991945,6.870552,11.363276,20.882703,30.634368,0.0783562455,0.1656767584,0.30575268064,0.488423863268602,0.681897113370251,0.973873961398262,1.8760968523763,4.45580383710897,8.06048706175713,12.2344006507897,21.6130051186523,31.2444333850755
"Seychelles",1984,"N","consumption",FALSE,"SYC:1984:N:c","SYC1984",0.5762901,0.08665735,373,49.523192035545,3.154395,0.8758974,2041,32.3722483749381,10.06978,3.024554,6517,31.2906286850143,30.84629,10.48685,19963,34.2847844846758,65.72647,28.48695,42536,43.543021136058,44.31139,53882,53.3905998482935,92.50836,55.41325,59869,60.0167151092192,96.33001,68.56026,62342,71.2172988763239,97.93752,75.75079,63382,77.389085426936,9.250852,2.679048,5987,30.9813955682779,14.92267,4.533353,9658,31.4919998934654,23.02099,6.968352,14898,30.4259480596311,0.0008665735,0.0166420506,0.096785728,0.57677675,2.848695,6.6467085,11.08265,20.568078,30.300316,0.08141626872,0.17222208047,0.31768716768,0.49523192035545,0.615072719123824,1.00130011792046,1.88566314665717,4.3543021136058,8.00858997724402,12.0033430218438,21.3651896628972,30.9556341707744
"Seychelles",1985,"N","consumption",FALSE,"SYC:1985:N:c","SYC1985",0.4246374,0.03918741,277,54.4167464368555,2.547775,0.6744784,1662,31.4334707247099,8.00729,2.399582,5224,31.2088455162593,27.60092,8.591353,18008,31.528374118085,60.57027,24.92722,39518,41.1636191732535,40.46937,52401,50.4577599715729,90.14258,51.74587,58813,57.4814643906552,95.78406,65.75211,62493,68.6720454154417,97.66455,73.49824,63720,75.2671434871462,9.250852,2.679376,6036,30.179891197183,14.92267,4.531947,9736,30.7842073223806,23.02099,6.983349,15020,30.3284226289002,0.0003918741,0.0128150896,0.076786624,0.472524415,2.492722,6.0704055,10.349174,19.725633,29.399296,0.089759096,0.18975262089,0.3512624547,0.544167464368555,0.597235943769488,0.998683056520298,1.73406057649468,4.11636191732535,7.56866399573594,11.496292878131,20.6016136246325,30.1068573948585
"Seychelles",1986,"N","consumption",FALSE,"SYC:1986:N:c","SYC1986",0.4246374,0.04226008,279,63.0713718685014,2.547775,0.6894117,1673,35.1392578898105,8.00729,2.444285,5257,30.8607336725803,27.66158,8.742921,18160,32.0190060080722,61.02523,25.21378,40064,41.5286880839119,40.78721,52808,50.677229852748,90.41555,52.05283,59360,57.6989045021757,95.78406,65.99151,62884,68.8423756766066,97.66455,73.69089,64119,75.5229705862435,9.250852,2.678792,6073,30.3825291899423,14.92267,4.53289,9797,31.3130277449325,23.02099,6.967577,15114,30.3381643582898,0.0004226008,0.0130988223,0.07821712,0.480860655,2.521378,6.1180815,10.410566,19.797453,29.476356,0.08901625816,0.1882962506,0.34733371345,0.630713718685014,0.667645899906399,0.98754347752257,1.76104533044397,4.15286880839119,7.6015844779122,11.5397809004351,20.652712702982,30.2091882344974
"Seychelles",1987,"N","consumption",FALSE,"SYC:1987:N:c","SYC1987",0.4246374,0.04201232,291,54.8516322812044,2.547775,0.6882076,1745,33.1265071317454,8.00729,2.44068,5485,30.2043778991811,27.60092,8.730672,18906,31.7808633896035,61.02523,25.19058,41802,41.3747088387869,40.76152,55098,50.744718073604,90.29423,52.02803,61851,57.6490059217916,95.78406,65.97221,65611,68.8867998898143,97.66455,73.67536,66899,75.5205346674918,9.250852,2.67849,6337,30.1505041267504,14.92267,4.533661,10222,30.9625495175376,23.02099,6.966836,15769,30.2274817988604,0.0004201232,0.0130759444,0.07810176,0.48018696,2.519058,6.114228,10.405606,19.791663,29.470144,0.0890597925,0.18846428777,0.34750577968,0.548516322812044,0.629403635503162,0.966540092773795,1.74794748642819,4.13747088387869,7.6117077110406,11.5298011843583,20.6660399669443,30.2082138669967
"Seychelles",1988,"N","consumption",FALSE,"SYC:1988:N:c","SYC1988",0.1213221,0.03258082,83,65.1701238877884,2.365791,0.6019615,1627,33.6655537055595,7.612993,2.175915,5234,31.7840551319845,26.26638,7.810687,18059,30.1197155964469,57.87085,23.46792,39789,40.76683957886,38.8229,53970,49.5115452151519,89.02035,50.14314,61206,56.3171414776818,95.38976,64.48786,65585,67.5630949498663,97.30058,72.4793,66899,74.3735766315529,9.250852,2.679631,6360,30.2334638313055,14.92267,4.533591,10260,31.0216470881211,23.02099,6.974143,15828,30.2746377205915,0.0003258082,0.0114372685,0.06962928,0.429587785,2.346792,5.823435,10.028628,19.346358,28.99172,0.09357271452,0.19789124715,0.3654450932,0.651701238877884,0.63964552040563,1.0170897642235,1.65658435780458,4.076683957886,7.42673178227278,11.2634282955364,20.2689284849599,29.7494306526212
"Seychelles",1989,"N","consumption",FALSE,"SYC:1989:N:c","SYC1989",0.1213221,0.02323063,84,62.2116291999812,1.759181,0.4591406,1217,35.4777338187533,5.944804,1.71247,4112,30.9378077891784,20.44288,6.163402,14140,30.6074317585138,52.10805,20.11489,36042,38.6400096853267,34.86688,51125,47.1764017300429,85.74464,46.21643,59307,53.9722752923013,94.51017,61.27117,65370,64.8032242456291,96.60298,69.88952,66817,72.3053801534777,9.250852,2.679745,6399,30.270943725799,14.92267,4.533771,10322,31.0231044879251,23.02099,6.968293,15923,30.2449049364171,0.0002323063,0.0087236714,0.05479904,0.33898711,2.011489,5.230032,9.243286,18.381351,27.955808,0.103438157,0.21875445075,0.4034641647,0.622116291999812,0.674076942556313,0.990009849253709,1.68340874671826,3.86400096853267,7.07646025950643,10.7944550584603,19.4409672736887,28.9221520613911
"Seychelles",1990,"N","consumption",FALSE,"SYC:1990:N:c","SYC1990",0.03033053,0.01881684,21,80.5040695828228,1.607528,0.3767351,1117,33.3088016763429,4.610261,1.478282,3204,32.4452999386803,18.25905,5.328509,12691,29.2291267661379,48.52904,18.16338,33731,37.5700771775702,32.41389,49753,45.3961054073958,82.8329,43.7645,57575,52.9018895243205,93.69125,59.14073,65122,63.1523507318317,96.20868,68.16716,66872,70.8166463356309,9.250852,2.678424,6430,30.1781435664217,14.92267,4.539264,10372,30.7972685400221,23.02099,6.955945,16001,30.1705862953963,0.0001881684,0.0071579669,0.047305024,0.293067995,1.816338,4.8620835,8.7529,17.742219,27.266864,0.11005644216,0.2333181696,0.428486212,0.805040695828228,0.632867231850515,1.03824959803777,1.60760197213758,3.75700771775702,6.80941581110937,10.5803779048641,18.9457052195495,28.3266585342524
"Seychelles",1991,"N","consumption",FALSE,"SYC:1991:N:c","SYC1991",0.03033053,0.01865556,21,80.2737287054494,1.607528,0.3594946,1132,32.3687615997484,4.57993,1.434782,3226,34.3982972411684,17.44013,5.153462,12285,29.8355031450995,47.89209,17.743,33735,37.1524449235608,31.87342,49587,45.46326162481,82.59026,43.21879,58176,52.3678397946982,93.63059,58.65716,65952,62.7062972246477,96.14802,67.77515,67726,70.4789477024502,9.250852,2.679122,6516,30.0527543432837,14.92267,4.535279,10511,31.1221832257452,23.02099,6.965488,16216,30.1859442523967,0.0001865556,0.0068303974,0.045913024,0.28344041,1.7743,4.781013,8.643758,17.597148,27.11006,0.11163901374,0.2362880359,0.435343,0.802737287054494,0.61500647039522,1.10074551171739,1.64095267298047,3.71524449235608,6.8194892437215,10.4735679589396,18.8118891673943,28.1915790809801
"Seychelles",1992,"N","consumption",FALSE,"SYC:1992:N:c","SYC1992",0.03033053,0.01787674,21,79.1556440738262,1.364884,0.2920894,966,31.0112326092135,4.337286,1.240271,3069,32.5332867832104,14.43738,4.430344,10216,31.3313461509294,43.85813,15.86766,31035,36.2101472302217,29.43418,47326,44.0761227130622,80.31547,40.66137,56834,50.6284968068459,92.84199,56.34424,65698,60.7510807850248,95.78406,65.89682,67780,68.879600241508,9.250852,2.679163,6546,30.1034986264769,14.92267,4.539858,10560,31.2178791916772,23.02099,6.972889,16290,30.2462132570776,0.0001787674,0.0055496986,0.039688672,0.24366892,1.586766,4.415127,8.132274,16.903272,26.358728,0.11908879535,0.2524161048,0.4650916963,0.791556440738262,0.589213419575056,1.04106517706273,1.72322403830112,3.62101472302217,6.61141840695933,10.1256993613692,18.2253242355074,27.5518400966032
