"","Entity","Year","X_1_9_per_day___share_of_population_below_poverty_line","X_1_9_per_day___poverty_gap_index","X_1_9_per_day___total_number_of_people_below_poverty_line","X_1_9_per_day___absolute_poverty_gap","X_1_9_per_day___income_gap_ratio","X_1_9_per_day___watts_index","X_3_2_per_day___share_of_population_below_poverty_line","X_3_2_per_day___poverty_gap_index","X_3_2_per_day___total_number_of_people_below_poverty_line","X_3_2_per_day___absolute_poverty_gap","X_3_2_per_day___income_gap_ratio","X_3_2_per_day___watts_index","X_5_5_per_day___share_of_population_below_poverty_line","X_5_5_per_day___poverty_gap_index","X_5_5_per_day___total_number_of_people_below_poverty_line","X_5_5_per_day___absolute_poverty_gap","X_5_5_per_day___income_gap_ratio","X_5_5_per_day___watts_index","X_10_per_day___share_of_population_below_poverty_line","X_10_per_day___poverty_gap_index","X_10_per_day___total_number_of_people_below_poverty_line","X_10_per_day___absolute_poverty_gap","X_10_per_day___income_gap_ratio","X_10_per_day___watts_index","X_15_per_day___share_of_population_below_poverty_line","X_15_per_day___poverty_gap_index","X_15_per_day___total_number_of_people_below_poverty_line","X_15_per_day___absolute_poverty_gap","X_15_per_day___income_gap_ratio","X_15_per_day___watts_index","X_20_per_day___share_of_population_below_poverty_line","X_20_per_day___poverty_gap_index","X_20_per_day___total_number_of_people_below_poverty_line","X_20_per_day___absolute_poverty_gap","X_20_per_day___income_gap_ratio","X_20_per_day___watts_index","X_30_per_day___share_of_population_below_poverty_line","X_30_per_day___poverty_gap_index","X_30_per_day___total_number_of_people_below_poverty_line","X_30_per_day___absolute_poverty_gap","X_30_per_day___income_gap_ratio","X_30_per_day___watts_index","X_40_per_day___share_of_population_below_poverty_line","X_40_per_day___poverty_gap_index","X_40_per_day___total_number_of_people_below_poverty_line","X_40_per_day___absolute_poverty_gap","X_40_per_day___income_gap_ratio","X_40_per_day___watts_index","X_40__of_median_income___share_of_population_below_poverty_line","X_40__of_median_income___poverty_gap_index","X_40__of_median_income___total_number_of_people_below_poverty_line","X_40__of_median_income___absolute_poverty_gap","X_40__of_median_income___income_gap_ratio","X_40__of_median_income___watts_index","X_50__of_median_income___share_of_population_below_poverty_line","X_50__of_median_income___poverty_gap_index","X_50__of_median_income___total_number_of_people_below_poverty_line","X_50__of_median_income___absolute_poverty_gap","X_50__of_median_income___income_gap_ratio","X_50__of_median_income___watts_index","X_60__of_median_income___share_of_population_below_poverty_line","X_60__of_median_income___poverty_gap_index","X_60__of_median_income___total_number_of_people_below_poverty_line","X_60__of_median_income___absolute_poverty_gap","X_60__of_median_income___income_gap_ratio","X_60__of_median_income___watts_index","Mean","Mean_estimated","Median","Median_estimated","PPP","Population","Decile_1___share_of_income_or_consumption","Decile_2___share_of_income_or_consumption","Decile_3___share_of_income_or_consumption","Decile_4___share_of_income_or_consumption","Decile_5___share_of_income_or_consumption","Decile_6___share_of_income_or_consumption","Decile_7___share_of_income_or_consumption","Decile_8___share_of_income_or_consumption","Decile_9___share_of_income_or_consumption","Decile_10___share_of_income_or_consumption","Decile_1___threshold_of_income_or_consumption","Decile_2___threshold_of_income_or_consumption","Decile_3___threshold_of_income_or_consumption","Decile_4___threshold_of_income_or_consumption","Decile_5___threshold_of_income_or_consumption","Decile_6___threshold_of_income_or_consumption","Decile_7___threshold_of_income_or_consumption","Decile_8___threshold_of_income_or_consumption","Decile_9___threshold_of_income_or_consumption","Decile_1___average_income_or_consumption","Decile_2___average_income_or_consumption","Decile_3___average_income_or_consumption","Decile_4___average_income_or_consumption","Decile_5___average_income_or_consumption","Decile_6___average_income_or_consumption","Decile_7___average_income_or_consumption","Decile_8___average_income_or_consumption","Decile_9___average_income_or_consumption","Decile_10___average_income_or_consumption","Gini_index","Gini_estimated","Polarization","Polarization_estimated","MLD","MLD_estimated","Palma","P90_P10_ratio","P90_50_ratio","Entropy_0_5","Entropy_1_0","Entropy_1_5","Entropy_2_0","Atkinson_0_5","Atkinson_1_0","Atkinson_1_5","Atkinson_2_0","Theil_0_0","Theil_0_5","Theil_1_0","Theil_1_5","Theil_2_0","Var_Coeff","datayear","isinterpolated","usemicrodata","coveragetype","datatype","IsSurveyYear","OriginalMedian","OriginalMean","OriginalDecileShares","MonotonicityBreaks","DataframeRowsForGpinter","GpinterError","LessThan33Rows","ISO3DataYearCovType"
"AllCols4620","PAN",2010,0.04486224,0.01261168,163419,8.74620008,0.288507817763641,0.01588521,0.107133,0.03753831,390252,43.84474608,0.352589293486443,0.05279168,0.2178286,0.09041335,793481,181.504800125,0.416936715253016,0.1385899,0.4338141,0.1963938,1580249,716.83737,0.45244134339253,0.3265887,0.6135047,0.3082448,2234806,1687.64028,0.501886657509921,0.5395352,0.7349246,0.401199,2677100,2928.7527,0.544930229011751,0.7341679,0.8520314,0.5345201,3103684,5852.995095,0.62718017060819,1.057176,0.9086378,0.6216936,3309883,9076.72656,0.68450905285806,1.310717,0.1774915,0.06997956,646546,118.0576171068,0.395697358856107,0.1043581,0.2315485,0.09688705,843459,204.402609385,0.419596747181708,0.1496831,0.2843897,0.1236506,1035943,312.76801017,0.435406961812737,0.1962727,561.4692,561.4692,351.4745,350.970017255593,0.5532386,3642687,0.01085,0.02198,0.03353,0.04464,0.05621,0.07007,0.08816,0.1142,0.1639,0.3965,1119.61811961194,1855.79249022146,2653.8285052352,3383.03436493466,4211.64020706712,5272.82667974512,6640.23212742235,8949.09053508462,13953.8626137042,723.625727852401,1478.65446028891,2256.09061361424,3005.61244632103,3784.19851600613,4717.88564797729,5935.72357214843,7686.96252875465,11024.0848635223,26763.4656235146,0.5160976,0.516821650132734,NA,NA,0.4947467,0.484337525247468,3.58568136261712,12.463055366182,3.31316587544437,0.453742581393964,0.485713457785605,0.592242103298413,0.830421719442922,0.214003645061353,0.383894784251438,0.533424886552009,0.70190239313048,0.485713457785605,0.484337525247468,0.484337525247468,0.484337525247468,0.484337525247468,1.28873714887321,2010,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,179,NA,FALSE,"PAN:2010:N:i"
"AllCols4621","PAN",2011,0.03040325,0.008786531,112689,6.0934592485,0.315305983275324,0.0104803,0.08631816,0.02863938,319937,33.45079584,0.33741209110836,0.03883026,0.184509,0.07347453,683879,147.500118975,0.400383301769227,0.1095403,0.3871039,0.1702986,1434794,621.58989,0.44030450378681,0.27553,0.573235,0.2754579,2124686,1508.1320025,0.480829934693642,0.4696043,0.692715,0.3656312,2567536,2669.10776,0.528407553776339,0.6515586,0.8302453,0.5005161,3077290,5480.651295,0.603050313829642,0.9616389,0.8952793,0.5918697,3318338,8641.29762,0.661345367063903,1.210053,0.166228,0.06592924,616121,123.208563712,0.39849292843705,0.09707155,0.2286987,0.09227952,847668,215.901778968,0.405454845880307,0.1408509,0.2870148,0.1199298,1063815,336.62495913,0.418247393431832,0.1875751,621.4809,621.4809,389.6812,389.823048487239,0.5532386,3706483,0.0113,0.02289,0.03368,0.04464,0.05631,0.07003,0.08849,0.1147,0.1613,0.3966,1284.54946791889,2131.74491782568,2914.70672173643,3751.51157707293,4677.87658184686,5802.31332267316,7409.82431701919,9848.32845766114,14960.90245207,832.129833456767,1702.84865270609,2508.92141113385,3324.95616609573,4195.41788321895,5216.2472146047,6593.32025948929,8543.5436178467,11999.3351207432,29660.9878407047,0.5134831,0.514522790715776,NA,NA,0.4868192,0.479852335443703,3.54421053678407,11.6468091153455,3.19822513277239,0.450264147903433,0.483148096956006,0.588949092388621,0.822171759032401,0.212460961271266,0.381125229072302,0.542347744024107,0.786742302398399,0.483148096956006,0.479852335443703,0.479852335443703,0.479852335443703,0.479852335443703,1.28231958499619,2011,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,162,NA,FALSE,"PAN:2011:N:i"
"AllCols4622","PAN",2012,0.04122859,0.01338104,155458,9.27975124,0.339732018767037,0.01720356,0.09966569,0.03614022,375802,42.21177696,0.363183821092653,0.05170157,0.188539,0.08039834,710910,161.39966755,0.427322115299603,0.1261141,0.3862384,0.1734889,1456360,633.234485,0.450222767766203,0.2915251,0.5639597,0.2755387,2126480,1508.5743825,0.48810678710886,0.4832884,0.690813,0.3643885,2604796,2660.03605,0.527686072923971,0.6637415,0.8237695,0.4983602,3106125,5457.04419,0.60441527706702,0.9723302,0.8874226,0.5885659,3346137,8593.06214,0.663186340018641,1.218882,0.1753785,0.07372761,661286,138.858580674,0.423604463367453,0.1145696,0.2299119,0.09935413,866911,233.9044605525,0.433580427207394,0.1592418,0.2870513,0.125498,1082363,354.5443998,0.436859066307989,0.205679,629.0097,629.0097,392.5543,392.392946900826,0.5532386,3770624,0.009882,0.022,0.03351,0.04426,0.05631,0.0704,0.08835,0.1144,0.1642,0.3967,1167.40577981592,2095.79807907147,2916.03131737173,3776.39316465136,4708.71536280991,5942.90605101239,7514.29415835721,10013.0029523099,15653.2042457,738.028707781933,1659.42809310767,2527.47652241853,3339.34918161968,4250.0314140106,5312.3868557122,6667.79947378367,8635.42450157527,12379.280947579,29971.9583024114,0.5173996,0.517810749631815,NA,NA,0.5044558,0.493570909486683,3.62668607765281,13.4085375593808,3.32430462230339,0.456095786744139,0.482714555628107,0.579976468166726,0.795126071262207,0.21504643295421,0.389557337943016,0.546949181996507,0.726730223606886,0.482714555628107,0.493570909486683,0.493570909486683,0.493570909486683,0.493570909486683,1.26105199834282,2012,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,160,NA,FALSE,"PAN:2012:N:i"
"AllCols4623","PAN",2013,0.02786487,0.007799123,106874,5.4086918005,0.322653841579053,0.008957504,0.08083261,0.02674597,310028,31.23929296,0.347955131746211,0.03566523,0.1824378,0.07026253,699729,141.052028975,0.387351262475065,0.1035341,0.3729735,0.1640828,1430516,598.90222,0.442203887531435,0.2640839,0.5452859,0.2636496,2091410,1443.48156,0.486162758570984,0.4489852,0.6743102,0.3515661,2586274,2566.43253,0.523522461871297,0.6248681,0.8135964,0.4858897,3120498,5320.492215,0.597720778568166,0.9285792,0.8818159,0.577529,3382149,8431.9234,0.655415410685824,1.173103,0.1775601,0.06822341,681021,134.46834111,0.388963927258535,0.1002398,0.2391184,0.09631954,917124,237.307266675,0.408597963944487,0.1463696,0.2918548,0.1244337,1119391,368.342417055,0.430696489450932,0.1945298,651.5989,651.5989,410.9519,410.650151457205,0.5532386,3835437,0.01117,0.02231,0.03302,0.04412,0.0565,0.07069,0.08821,0.1144,0.1635,0.3961,1320.2970880424,2140.33090751784,3000.07329383769,3896.43528841607,4927.80181748646,6100.12765874426,7705.98429644068,10378.3546246324,15934.6418902918,847.458078318749,1729.48820928617,2566.8454965057,3435.00438235326,4398.24546606104,5507.87228912344,6867.82161269872,8896.48076566747,12700.1664611348,31242.4852388506,0.514572,0.51785019282608,NA,NA,0.4895828,0.493003353446175,3.64182626939935,12.0689820757827,3.23362068534235,0.460182310458053,0.493506336996449,0.603098179888891,0.846719901655782,0.21685567030037,0.389210779186326,0.5597244326913,0.824555299226733,0.493506336996449,0.493003353446175,0.493003353446175,0.493003353446175,0.493003353446175,1.30132232875317,2013,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,154,NA,FALSE,"PAN:2013:N:i"
"AllCols4624","PAN",2014,0.03510894,0.01103253,136971,7.651059555,0.332357893683589,0.01382456,0.08348105,0.03097379,325686,36.17738672,0.382189504172179,0.04357796,0.1686387,0.07085849,657913,142.248418675,0.420635147902997,0.1094823,0.3514948,0.1567755,1371292,572.230575,0.448285837808994,0.2599493,0.5338743,0.253671,2082812,1388.848725,0.477031537924452,0.4385065,0.6624273,0.3406434,2584338,2486.69682,0.514676850764513,0.610392,0.8141548,0.4762423,3176274,5214.853185,0.585760754525827,0.9110144,0.8801499,0.5700417,3433742,8322.60882,0.648419657360785,1.155231,0.1715776,0.07262765,669378,148.4509166,0.426112332787937,0.1125271,0.2305228,0.09840759,899342,251.0722047465,0.428727354108126,0.1569153,0.2895425,0.125302,1129596,383.7185797,0.434138352565216,0.203966,654.6099,654.6099,425.527,423.164494919973,0.5532386,3901315,0.01043,0.02313,0.03461,0.04616,0.05813,0.07256,0.09056,0.1161,0.1634,0.3849,1298.05891969347,2273.02482422535,3157.59030851828,4061.82146884233,5077.97393903968,6337.82115148855,7949.98092878217,10446.3210978035,16099.2492119428,803.141993305861,1807.32284573608,2710.12789141681,3616.60418221936,4554.96172755691,5687.43529213607,7096.33831736981,9095.99108315172,12770.3340394154,30410.930627692,0.5046687,0.506677548860084,NA,NA,0.4801925,0.478416177270496,3.40273700186148,12.4025565925348,3.17040800232767,0.440195940323898,0.466978027387599,0.564093608880074,0.781524362038384,0.207987191044596,0.380235788476028,0.568616820258232,0.881278226588869,0.466978027387599,0.478416177270496,0.478416177270496,0.478416177270496,0.478416177270496,1.25021947036381,2014,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,154,NA,FALSE,"PAN:2014:N:i"
"AllCols4625","PAN",2015,0.01978923,0.005320942,78533,3.690073277,0.31829354997321,0.005798637,0.06726818,0.02083688,266953,24.33747584,0.320273186275504,0.02702045,0.1540603,0.05890065,611386,118.243054875,0.38442836757383,0.08505458,0.3240459,0.1388211,1285972,506.697015,0.427944378271553,0.2208619,0.5001516,0.2319609,1984845,1269.9859275,0.464378086178408,0.3877072,0.6307436,0.3159447,2503098,2306.39631,0.500349727020191,0.5499519,0.7892649,0.449923,3132187,4926.65685,0.569850341199878,0.8385877,0.8642103,0.5448857,3429607,7955.33122,0.630242841503845,1.076553,0.169998,0.06750242,674635,147.8302998,0.398887492093793,0.09908356,0.2264171,0.09339902,898533,255.67981725,0.412586202178249,0.1426256,0.2853023,0.1204153,1132218,395.5642605,0.420423710885389,0.1888999,715.0514,715.0514,456.2258,456.881209447327,0.5532386,3968487,0.01134,0.02305,0.03448,0.04525,0.05691,0.07146,0.0892,0.1153,0.1628,0.3902,1466.93874981944,2503.81099794547,3421.2492594173,4359.27385682909,5482.57451336792,6849.94029828956,8609.90267446387,11385.9117396451,17528.0627173058,963.762292325303,1978.16078125817,2955.58788318333,3881.34110421295,4881.88003770779,6126.7210249771,7652.02809047674,9896.34548152716,13960.8442158984,33509.497088433,0.5080666,0.508506806538285,NA,NA,0.4773204,0.464494865949413,3.4267311622542,11.9487352280136,3.19704961137653,0.433940711878668,0.460228174027052,0.550713767970312,0.749149738951725,0.205201322100224,0.371547522229259,0.524347916884652,0.723085167096813,0.460228174027052,0.464494865949413,0.464494865949413,0.464494865949413,0.464494865949413,1.22405043928077,2015,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,141,NA,FALSE,"PAN:2015:N:i"
"AllCols4626","PAN",2016,0.0219565,0.005394474,88640,3.741067719,0.31225885630777,0.006131975,0.07036957,0.02136232,284087,24.95118976,0.31991444763702,0.02799419,0.1455002,0.05792439,587396,116.283212925,0.401911473331756,0.08464988,0.3057622,0.1323072,1234386,482.92128,0.435656280304341,0.2129133,0.4775439,0.2205541,1927882,1207.5336975,0.463462709900396,0.3712395,0.60166,0.300727,2428948,2195.3071,0.499491545751639,0.5258784,0.7615407,0.4303298,3074399,4712.11131,0.56601750413074,0.803034,0.8434357,0.5241684,3405016,7652.85864,0.621577620481271,1.034072,0.173606,0.07159592,700861,166.202768688,0.415567236076269,0.1076067,0.2302722,0.09742305,929627,282.6973353375,0.426273907162575,0.1520164,0.2878485,0.1243511,1162067,433.00296531,0.432317394284521,0.1989475,751.4577,751.4577,483.493,484.085711876415,0.5532386,4037078,0.01075,0.02273,0.03442,0.04516,0.05705,0.07216,0.09099,0.1186,0.1696,0.3785,1470.41813785268,2607.93183897862,3582.72794656211,4550.29156458924,5809.02854251698,7257.42696243312,9245.91023705505,12359.0767632039,19107.822700595,948.378705244763,2040.39324709521,3095.2363912697,4064.04937921102,5133.77006715191,6495.46000387388,8189.37927603102,10664.7963581414,15231.5437745916,34311.9167973895,0.5040773,0.505912161683978,NA,NA,0.4745475,0.479588751466886,3.38113141790963,12.9948224989247,3.28933186689349,0.436649171868981,0.456698036651328,0.537691717201849,0.714615926303587,0.206408179728624,0.380962082098509,0.607237543611316,0.947844229070319,0.456698036651328,0.479588751466886,0.479588751466886,0.479588751466886,0.479588751466886,1.19550485260712,2016,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,134,NA,FALSE,"PAN:2016:N:i"
"AllCols4627","PAN",2017,0.0252311,0.009252428,103618,6.416558818,0.411495140318845,0.008672621,0.06297966,0.02244178,258643,26.21199904,0.365341509654984,0.02810443,0.140844,0.05549651,578414,111.409243825,0.398142828021127,0.07967028,0.3009289,0.1297863,1235846,473.719995,0.431601929537464,0.205121,0.4632728,0.2146171,1902555,1175.0286225,0.463686778852482,0.3575866,0.5978731,0.2944256,2455328,2149.30688,0.492405708545047,0.5094376,0.761829,0.4268041,3128657,4673.504895,0.560073400458403,0.7864524,0.850194,0.5229769,3491552,7635.46274,0.615179300618143,1.018505,0.1770173,0.071395,726970,169.64522925,0.404540517395197,0.1057519,0.2346703,0.09829028,963737,292.030250908,0.419106856718812,0.1508507,0.2925038,0.1258503,1201246,448.788462315,0.4314631700866,0.1982755,747.2812,747.2812,495.321,495.318116863182,0.5532386,4106771,0.01096,0.02344,0.03488,0.04655,0.05932,0.07361,0.09144,0.118,0.1647,0.3771,1552.7957518836,2614.45159499408,3637.76595075139,4690.98064775534,5943.81740235819,7321.94141326699,9186.53071181832,12178.1783898186,18093.121388402,969.041619862799,2097.14592470183,3123.88642232169,4169.89022896838,5313.04156122454,6595.22028016225,8195.18515424948,10566.8886123963,14762.6286051093,33880.8155910035,0.498885,0.499861211606391,NA,NA,0.4736686,0.474311199818926,3.27036029763115,11.6519647651369,3.04402375840544,0.424524066239068,0.447250703420906,0.536675817113839,0.739365678642303,0.200998240443525,0.37768644143626,0.728631080172852,0.991355011959128,0.447250703420906,0.474311199818926,0.474311199818926,0.474311199818926,0.474311199818926,1.2160309853308,2017,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,134,NA,FALSE,"PAN:2017:N:i"
"AllCols4628","PAN",2018,0.0170365,0.005165701,71159,3.5824136435,0.355175497040661,0.005711045,0.05213932,0.01710669,217779,19.98061392,0.343277927566512,0.02251209,0.1258222,0.04695503,525543,94.262222725,0.374598798874209,0.06818937,0.275272,0.1156779,1149776,422.224335,0.420951779035592,0.1827205,0.4385538,0.1971897,1831784,1079.6136075,0.451210806789654,0.3262082,0.5665838,0.2744437,2366549,2003.43901,0.48557142741543,0.470722,0.7435763,0.4037215,3105824,4420.750425,0.543853088510798,0.7364433,0.8375293,0.5017643,3498254,7325.75878,0.599166150204342,0.9645461,0.1704534,0.06698997,711962,167.4916724925,0.397318493668344,0.10046,0.2237295,0.09315244,934490,291.385489942,0.418226444004697,0.1442655,0.283991,0.1201407,1186194,450.79193454,0.424786070693658,0.1904169,787.8131,787.8131,521.1779,520.890117444742,0.5532386,4176873,0.01167,0.02405,0.03581,0.04684,0.05953,0.07462,0.0932,0.1185,0.1647,0.3711,1722.5071057046,2819.07450486249,3900.2931429651,4988.40623337962,6250.6814093369,7885.80209796656,9845.73363818854,12787.03759297,19010.4565205108,1083.11734905281,2263.95779076978,3375.94669498265,4418.93551269415,5618.99385584715,7042.83928464996,8794.97433495799,11175.3505247251,15527.3433464573,35236.1133058631,0.4921247,0.493747680342921,NA,NA,0.4519618,0.451595643213447,3.16247066892346,11.0365039758338,3.04134145952697,0.412976931856709,0.435377543754031,0.519705237807189,0.708723155019853,0.195829094287993,0.363388464117364,0.602775811618329,0.957367747237074,0.435377543754031,0.451595643213447,0.451595643213447,0.451595643213447,0.451595643213447,1.19056554210161,2018,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,128,NA,FALSE,"PAN:2018:N:i"
"AllCols4629","PAN",2019,0.01217729,0.004302339,51710,2.9836720965,0.438325982359598,0.005139101,0.04578427,0.01362945,194420,15.9191976,0.318031870661202,0.01822661,0.1213252,0.04326231,515200,86.849087325,0.36179762350631,0.06175615,0.2694272,0.1109223,1144106,404.866395,0.410915577049053,0.1727116,0.4322864,0.1919985,1835678,1051.1917875,0.444244440765206,0.3138469,0.5605641,0.2686301,2380401,1960.99973,0.479458189366174,0.4561633,0.7370873,0.3982798,3129996,4361.16381,0.54075426989087,0.7200491,0.8313637,0.4961179,3530335,7243.32134,0.597250619215535,0.9463696,0.167725,0.06494228,712234,165.690486078,0.389223535012104,0.09611692,0.2275475,0.09113145,966267,290.718438645,0.399779182374135,0.1394427,0.2882757,0.1188107,1224145,454.908348695,0.412714369597419,0.186059,814.7865,814.7865,531.5968,531.064515336956,0.5532386,4246439,0.01193,0.02396,0.03514,0.04608,0.05856,0.0731,0.09112,0.1164,0.1634,0.3803,1744.66999855873,2918.92729072206,3946.88120841396,5070.48474637076,6372.77418404347,7969.92446827373,9939.86219538971,13089.170852578,20003.9690929026,1148.16502897926,2333.8179879005,3425.39698500462,4498.04459511257,5716.61289926076,7134.53301695034,8900.3869606691,11356.1227859287,15944.9299274492,37316.369812745,0.4983834,0.49985546793915,NA,NA,0.4586255,0.453012585979174,3.27180890947018,11.4657609229412,3.1389734698257,0.422828835098792,0.448965804273168,0.538455429838704,0.735439733694109,0.200240403562458,0.364289867458425,0.52174226594976,0.739023522256391,0.448965804273168,0.453012585979174,0.453012585979174,0.453012585979174,0.453012585979174,1.21279819730581,2019,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,124,NA,FALSE,"PAN:2019:N:i"
"AllCols4646","PER",1997,0.1734898,0.0697001,4373843,48.33701935,0.403085864582977,0.1083564,0.3197649,0.142357,8061578,166.272976,0.446244743971275,0.2345367,0.5268958,0.2607894,13283546,523.5347205,0.494834404103034,0.4599605,0.7579995,0.4398492,19109891,1605.44958,0.580277718008624,0.846731,0.8731506,0.5684832,22012960,3112.44552,0.650424572287833,1.179961,0.9221591,0.6513769,23248511,4755.05137,0.706465678020607,1.438556,0.9657127,0.7501496,24346538,8214.13812,0.776547530428162,1.822199,0.9802144,0.8058958,24712140,11766.07868,0.822331531879372,2.102056,0.1919794,0.07825125,4839984,58.72286805,0.409825328842787,0.1227387,0.2535418,0.1068187,6392031,100.201281535,0.42064557318323,0.1718097,0.3100503,0.1358879,7816664,152.963573514,0.438356413317739,0.2229311,256.9686,256.9686,156.3413,156.335720453507,1.579177,25210954,0.009518,0.02015,0.03028,0.04163,0.05467,0.06937,0.08806,0.1157,0.1627,0.4079,465.376038010788,777.965396802606,1096.09638532643,1481.67454278574,1876.02864544209,2414.48743342314,3074.16085908678,4126.0676051166,6283.26129344809,290.95815995775,619.993455077869,932.310769519228,1282.06344848649,1683.96045905231,2136.25462782964,2712.21759460472,3563.13148476748,5005.67731446509,12609.6646862394,0.5325936,0.533534319630253,NA,NA,0.5374053,0.520158470264083,4.03467201817119,13.5014714558691,3.34923526285892,0.485505391604871,0.52324726913342,0.654694282044988,0.967645518743832,0.228020477972598,0.405573658393394,0.550667711771071,0.675563091605325,0.52324726913342,0.520158470264083,0.520158470264083,0.520158470264083,0.520158470264083,1.39114738165576,1997,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,390,NA,FALSE,"PER:1997:N:i"
"AllCols4647","PER",1998,0.1643825,0.06646863,4217736,46.095994905,0.403192867544812,0.1042142,0.311129,0.1367612,7982967,159.7370816,0.438671162210339,0.2257578,0.530046,0.2574028,13599953,516.736121,0.48499041000641,0.4505498,0.7648021,0.4414162,19623340,1611.16913,0.577325859195707,0.841943,0.8704602,0.5701291,22334322,3121.4568225,0.654171752329216,1.175954,0.9122163,0.6504693,23405702,4748.42589,0.712848190495786,1.43208,0.9559381,0.7463006,24527519,8171.99157,0.7803178525168,1.811735,0.9735153,0.8011639,24978516,11696.99294,0.823057543812491,2.089412,0.1861051,0.07423884,4775096,55.4679205002,0.397361879940721,0.1172092,0.2404828,0.1019306,6170323,95.169543302,0.423318271354507,0.1643842,0.296226,0.1297326,7600585,145.37186493,0.437166712798459,0.2132109,269.719,269.719,155.6391,155.510105641811,1.579177,25658062,0.009232,0.0199,0.02983,0.04049,0.05163,0.06486,0.08232,0.1084,0.1573,0.436,486.703609663373,793.824916275646,1138.42415894439,1490.75610945129,1866.12126770174,2332.31636943595,3048.47969874931,4077.50678849696,6787.35648225315,298.028716694055,643.601264598238,964.882285086256,1310.16165082906,1670.7505633353,2098.72352794179,2662.93924512923,3506.73965270686,5087.40408208243,14123.0490115968,0.5512152,0.551549337458036,NA,NA,0.5712218,0.543614087149177,4.39057528835779,13.9455642972272,3.63714652403714,0.512216747113735,0.556200384942486,0.695002133501001,1.00624783618762,0.239710498805382,0.419354049356997,0.561422556850313,0.681691619158684,0.556200384942486,0.543614087149177,0.543614087149177,0.543614087149177,0.543614087149177,1.41862457062298,1998,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,372,NA,FALSE,"PER:1998:N:i"
"AllCols4648","PER",1999,0.1704067,0.06842712,4443916,47.45420772,0.401424121011998,0.1077627,0.316974,0.1388187,8266141,162.1402416,0.438568134728228,0.2304624,0.5422479,0.2623214,14140900,526.6102105,0.482676863452899,0.460168,0.7777426,0.4450918,20282199,1624.58507,0.572576432588168,0.8528956,0.8781214,0.5761932,22899907,3154.65777,0.6560088673963,1.191526,0.9162907,0.6572364,23895297,4797.82572,0.716485903295253,1.450289,0.9537842,0.7512137,24873064,8225.790015,0.787965078231846,1.830584,0.974522,0.8044878,25413870,11745.52188,0.825698198183235,2.107851,0.1837077,0.07490955,4790783,55.230811215,0.408285036737968,0.1186327,0.23647,0.1017918,6166734,93.813867675,0.428552458598871,0.1651145,0.2952866,0.1294636,7700570,143.18026842,0.43805131837108,0.2137879,263.3132,263.3132,153.588,153.428820616125,1.579177,26078293,0.009447,0.01991,0.03034,0.04043,0.05208,0.06532,0.08448,0.1086,0.1531,0.4363,473.247112450612,802.053196585265,1120.65005189607,1452.94255137372,1841.1458473935,2357.95738564653,3023.97370993492,3833.88260135781,6180.44667636303,296.725101190969,628.613820940714,958.142598016543,1276.59630981663,1644.24720870857,2062.395735878,2666.82613616509,3429.73962225205,4831.00158159358,13803.2958854378,0.5482889,0.548847237488411,NA,NA,0.5645491,0.550612522477658,4.36802402603841,13.059660616541,3.35684795700061,0.520993980763341,0.57178505285481,0.726608920106159,1.07632596517538,0.243532319882193,0.42340347613784,0.568638909064115,0.705071929017547,0.57178505285481,0.550612522477658,0.550612522477658,0.550612522477658,0.550612522477658,1.46719185192352,1999,0,1,"N","income",TRUE,TRUE,TRUE,TRUE,0,377,NA,FALSE,"PER:1999:N:i"
