"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","total_shortall_annual_1_00","income_gap_ratio_1_00","watts_index_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","total_shortall_annual_1_90","income_gap_ratio_1_90","watts_index_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","total_shortall_annual_3_20","income_gap_ratio_3_20","watts_index_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","total_shortall_annual_5_50","income_gap_ratio_5_50","watts_index_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","total_shortall_annual_10_00","income_gap_ratio_10_00","watts_index_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","total_shortall_annual_15_00","income_gap_ratio_15_00","watts_index_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","total_shortall_annual_20_00","income_gap_ratio_20_00","watts_index_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","total_shortall_annual_30_00","income_gap_ratio_30_00","watts_index_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","total_shortall_annual_40_00","income_gap_ratio_40_00","watts_index_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","total_shortall_annual_40_median","income_gap_ratio_40_median","watts_index_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","total_shortall_annual_50_median","income_gap_ratio_50_median","watts_index_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","total_shortall_annual_60_median","income_gap_ratio_60_median","watts_index_60_median","MeanPerMonth","MeanPerMonth_estimated","MedianPerMonth","MedianPerMonth_estimated","PPP","Population","share_decile_1","share_decile_2","share_decile_3","share_decile_4","share_decile_5","share_decile_6","share_decile_7","share_decile_8","share_decile_9","share_decile_10","threshold_decile_1","threshold_decile_2","threshold_decile_3","threshold_decile_4","threshold_decile_5","threshold_decile_6","threshold_decile_7","threshold_decile_8","threshold_decile_9","average_decile_1","average_decile_2","average_decile_3","average_decile_4","average_decile_5","average_decile_6","average_decile_7","average_decile_8","average_decile_9","average_decile_10","Gini","Gini_estimated","Polarization","Polarization_estimated","MLD","MLD_estimated","Palma","P90_P10_ratio","P90_50_ratio","Entropy_0_5","Entropy_1_0","Entropy_1_5","Entropy_2_0","Atkinson_0_5","Atkinson_1_0","Atkinson_1_5","Atkinson_2_0","Theil_0_0","Theil_0_5","Theil_1_0","Theil_1_5","Theil_2_0","Var.Coeff","datayear","isinterpolated","usemicrodata","OriginalMedian","OriginalMean","OriginalDecileShares","MonotonicityBreaks","RowsWithIncreasingHeadcount","DataframeRowsForGpinter","LessThan33Rows","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_above_30_00","headcount_stacked_below_30_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_above_30_00","headcount_ratio_stacked_below_30_00","multi_headcount_ratio_1_00","multi_headcount_1_00","multi_headcount_ratio_1_90","multi_headcount_1_90","multi_headcount_ratio_3_20","multi_headcount_3_20","multi_headcount_ratio_5_50","multi_headcount_5_50","multi_headcount_ratio_10_00","multi_headcount_10_00","multi_headcount_ratio_15_00","multi_headcount_15_00","multi_headcount_ratio_20_00","multi_headcount_20_00","multi_headcount_ratio_30_00","multi_headcount_30_00","multi_headcount_ratio_40_00","multi_headcount_40_00","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Iceland",2017,"N","income",TRUE,"ISL:2017:N:i","ISL2017",0,0,0,0,75.7484447306886,0,0,0,0,0,73.6809739290543,0,0.01792546,2.948079e-05,62,0.0003443356272,71.4218106544001,2.950506e-07,0.04106122,0.01410276,141,0.283112907,72.0914394894481,0.0001749345,0.2311095,0.06667574,794,2.43366451,75.8416535044712,0.0008909654,0.6122433,0.1721982,2102,9.42785145,75.8902990595293,0.002402861,2.08431,0.458535,7158,33.473055,41.2944379742472,0.00610568,9.902415,2.019903,34005,221.1793785,23.1821000185012,0.02594637,26.02849,5.866278,89382,856.476588,23.410445292049,0.07487261,2.704477,0.5782531,9287,44.97739349765,36.813982176634,0.007629994,6.279345,1.2804,21563,124.5009744,25.4012089254713,0.01662742,12.20248,2.576358,41903,300.636503199,23.3654630244869,0.03296713,1805.632,1805.632,1620.596,1621.71518267486,140.8077,343400,0.04033,0.05662,0.06634,0.076,0.08501,0.09397,0.1044,0.1182,0.1385,0.2206,10964.1310514225,13327.1754438876,15373.2200985941,17486.7731909725,19460.5821920984,21318.5021928631,23995.5434820683,27296.1073393105,33686.8795293411,8383.08024117752,12269.4945944721,14372.4847176262,16467.225844501,18413.2008197636,20355.8722444825,22609.7720059396,25615.2741703839,30024.0851020917,48165.3502595619,0.2613158,0.264679040275604,NA,NA,0.117039,0.133509371461818,0.935389639195185,3.07246232021009,1.7310314355867,0.117944403245805,0.120006795010275,0.130617882598942,0.151291288517919,0.0581027714818395,0.124980731270474,0.358359270889363,0.929095385670165,0.120006795010275,0.133509371461818,0.133509371461818,0.133509371461818,0.133509371461818,0.550075064910088,2017,0,1,1,1,1,0,1934,56,0,0,0,62,79,653,309395,33211,0,0,0.0180547466511357,0.0230052417006407,0.19015725101922,90.0975538730344,9.67122888759464,0,0,0,0,0.01792546,62,0.04106122,141,0.2311095,794,0.6122433,2102,2.08431,7158,9.902415,34005,26.02849,89382,0,0,9.4338528e-07,0.0007756518,0.006667574,0.02582973,0.091707,0.6059709,2.3465112,0.12322573561,0.34109856,0.8236616526,0.757484447306886,1.39993850465203,2.2854979409408,3.96502917191965,7.58416535044712,11.3835448589294,8.25888759484944,6.95463000555036,9.3641781168196
"Israel",1986,"N","income",TRUE,"ISR:1986:N:i","ISR1986",0,0,0,0,76.7351658212457,0,0.2355005,0.10783,10124,0.74780105,73.0177617111826,0.001441875,0.6708478,0.2248843,28840,2.626648624,54.3062900668887,0.003408644,6.222512,1.294042,267506,25.97789315,22.9047419242836,0.01710714,26.47242,7.687181,1138049,280.5821065,29.2720419829097,0.1037666,47.24738,17.46175,2031165,956.0308125,37.1721860043349,0.2511254,62.98759,27.04762,2707836,1974.47626,42.9863239590925,0.410627,83.49652,42.90251,3589515,4697.824845,51.5284391559801,0.710381,91.99314,54.28467,3954785,7925.56182,59.0838893063369,0.9641936,8.976182,2.0505,385886,46.8518745,24.1101662983708,0.02680827,15.49364,4.047963,666072,115.6887585585,26.4848134748709,0.05339914,23.22707,6.564903,998532,225.0022029705,28.6212247474453,0.08806541,595.8262,595.8262,476.1785,474.987681712278,4.253677,4299000,0.0256,0.03936,0.04965,0.06108,0.07396,0.08772,0.1056,0.1274,0.1611,0.2685,2397.25042529165,3197.48996853629,3909.39859042698,4847.5571257606,5699.85218054733,6902.27389245545,8233.29449073818,10048.7764383633,13257.4824001331,1783.25281753585,2807.13501234471,3542.87637246356,4356.35359224034,5279.50016029558,6257.07929062932,7535.83028789421,9088.4047465119,11464.9760232659,19383.7356968186,0.3649054,0.36749504730573,NA,NA,0.2265599,0.228396646120652,1.55198790032017,5.53028680702817,2.3259344242959,0.214205855165879,0.216352221716682,0.231440354483683,0.26213551381076,0.10423516830873,0.20419145714567,0.331753524677672,0.652649540157452,0.216352221716682,0.228396646120652,0.228396646120652,0.228396646120652,0.228396646120652,0.724065623836348,1986,0,1,1,1,1,0,401,169,0,0,10124,18716,238666,870543,709485,2451466,0,0.235496627122587,0.435357059781344,5.55166317748314,20.2498953244941,16.5034891835311,57.0240986275878,0,0,0.2355005,10124,0.6708478,28840,6.222512,267506,26.47242,1138049,47.24738,2031165,62.98759,2707836,83.49652,3589515,91.99314,3954785,0,0.00204877,0.0071962976,0.07117231,0.7687181,2.6192625,5.409524,12.870753,21.713868,0.1283613,0.3169555029,0.6164443917,0.767351658212457,1.38733747251247,1.73780128214044,1.2597608058356,2.92720419829097,5.57582790065024,8.5972647918185,15.458531746794,23.6335557225348
"Israel",1992,"N","income",TRUE,"ISR:1992:N:i","ISR1992",0,0,0,0,69.0779303148351,0,0.2153273,0.02450009,11031,0.16990812415,63.8521659908777,0.0002600956,0.2153273,0.1020236,11031,1.191635648,78.5372235570837,0.00138259,2.233546,0.4895128,114425,9.82696946,30.2032923159675,0.006496024,16.46639,4.104048,843573,149.797752,25.5302700082292,0.05308891,36.73748,11.7316,1882061,642.3051,32.0906107133025,0.1597427,53.73737,20.23315,2752965,1477.01995,37.7873312243677,0.2901483,76.72708,35.67414,3930728,3906.31833,46.5592615079433,0.5568572,88.992,47.70807,4559060,6965.37822,53.695097860704,0.7971304,7.499653,1.533918,384207,41.935017243,22.4281574425479,0.01969808,13.74969,3.359649,704397,114.9016756245,25.1628386389661,0.0432227,21.9803,5.771748,1126051,236.791733448,26.6868661268651,0.07549202,704.2728,704.2728,569.8366,567.463264954798,4.253677,5123000,0.02795,0.04138,0.05169,0.06274,0.07446,0.08817,0.1041,0.1252,0.1556,0.2687,3000.08639224715,3938.28209812944,4792.61648256912,5767.430605774,6809.55917945758,8039.88512026225,9571.29327400888,11629.043918085,15115.221027532,2298.35600525981,3486.00988165266,4358.65448419524,5290.14749051933,6280.29998556337,7438.13102478156,8779.36760101763,10556.3259569727,13090.7506643994,22934.6929056383,0.3550725,0.357883475083111,NA,NA,0.2119319,0.214698615023677,1.48606514950589,5.03826192025433,2.21970624370666,0.204606171818166,0.210485586420573,0.230372008725762,0.269009485387747,0.0996866055624527,0.193215443715891,0.313766158940774,0.632575003151769,0.210485586420573,0.214698615023677,0.214698615023677,0.214698615023677,0.214698615023677,0.733497764669733,1992,0,1,1,1,1,0,401,143,0,0,11031,0,103394,729148,1192272,3087155,0,0.215323052898692,0,2.01823150497755,14.2328323248097,23.2729260199102,60.2606870974039,0,0,0.2153273,11031,0.2153273,11031,2.233546,114425,16.46639,843573,36.73748,1882061,53.73737,2752965,76.72708,3930728,88.992,4559060,0,0.00046550171,0.0032647552,0.026923204,0.4104048,1.75974,4.04663,10.702242,19.083228,0.1148904582,0.3147991113,0.6487444752,0.690779303148351,1.21319115382668,2.51319115382668,1.66118107737821,2.55302700082292,4.81359160699537,7.55746624487354,13.967778452383,21.4780391442816
"Israel",1997,"N","income",TRUE,"ISR:1997:N:i","ISR1997",0.2456084,0.165167,14334,0.60285955,76.5252109731843,0.002741503,0.2456084,0.2032708,14334,1.409682998,73.1767414123227,0.00431795,0.7351565,0.3289063,42904,3.841625584,42.985443870481,0.006858882,3.249593,0.8949377,189646,17.9658743275,31.2362653516763,0.0154533,19.22419,5.21054,1121924,190.18471,27.5671758051652,0.07331036,37.24297,12.94949,2173500,708.9845775,34.8230425904022,0.186082,51.95049,20.9973,3031831,1532.8029,40.5183556812941,0.3149291,74.74329,35.55299,4362018,3893.052405,47.6875987908748,0.5739482,86.22405,46.90421,5032036,6848.01466,54.3665770931359,0.8060407,9.739798,2.410953,568415,67.6718342805,25.3172303984484,0.03568632,17.72114,4.688271,1034206,164.619259623,26.9643497939464,0.06617156,25.22421,7.463735,1472085,314.379981935,29.9355249598226,0.1048526,734.3544,734.3544,584.9974,582.702696063884,4.253677,5836000,0.02424,0.03713,0.04786,0.05933,0.0721,0.08731,0.103,0.1258,0.1616,0.2816,2811.13358493639,3719.75207131216,4716.23364021852,5788.49186252223,6992.43235276661,8300.34964703686,9883.54056636628,12406.3889732414,16550.8925311345,2089.43520770145,3263.35507192101,4206.5690657393,5215.72406781314,6338.64411963407,7681.19480879816,9051.57752633057,11053.3171101799,14175.1304603078,25047.5805615745,0.3809711,0.38340366247993,NA,NA,0.2522783,0.248408634214718,1.69525814921895,5.88762221042192,2.36697213446563,0.233356963004307,0.23796555288018,0.259446292298873,0.303197720493706,0.113275014490741,0.219958873350457,0.354918147456359,0.683657286263928,0.23796555288018,0.248408634214718,0.248408634214718,0.248408634214718,0.248408634214718,0.778713966092436,1997,0,1,1,1,1,0,401,137,0,14334,0,28570,146742,932278,1473982,3240094,0.245613433858807,0,0.48954763536669,2.51442769019877,15.9746058944483,25.2567169294037,55.5190884167238,0.2456084,14334,0.2456084,14334,0.7351565,42904,3.249593,189646,19.22419,1121924,37.24297,2173500,51.95049,3031831,74.74329,4362018,86.22405,5032036,0.00165167,0.0038621452,0.0105250016,0.0492215735,0.521054,1.9424235,4.19946,10.665897,18.761684,0.1854022857,0.4510116702,0.861315019,0.765252109731843,1.39035808683413,1.37553420385539,1.7179945943422,2.75671758051652,5.22345638856033,8.10367113625882,14.3062796372624,21.7466308372544
"Israel",2001,"N","income",TRUE,"ISR:2001:N:i","ISR2001",0,0,0,0,73.988756881089,0,0.2489778,0.02793048,16032,0.1936978788,69.9021639482597,0.0002962511,0.4822543,0.1507181,31052,1.760387408,50.0461909909647,0.001949821,2.482172,0.5768426,159827,11.580115195,32.9340653807985,0.007859851,15.74813,4.034787,1014022,147.2697255,26.1745966631072,0.05311855,32.24939,10.71545,2076538,586.6708875,33.7048468227615,0.1484868,45.47524,17.78411,2928151,1298.24003,39.3823429739695,0.2597657,67.74641,30.97267,4362191,3391.507365,45.879247055021,0.4893387,81.49426,42.07214,5247415,6142.53244,51.7247823490847,0.705212,10.99127,2.594933,707728,82.023237197,24.8635901428293,0.03400716,18.24896,5.041093,1175051,199.2718857435,28.0594748781281,0.06679227,25.7441,7.887948,1657663,373.995222498,31.1346716984789,0.106894,837.7302,837.7302,658.7549,656.411660536031,4.253677,6439000,0.0234,0.03563,0.04636,0.05805,0.07192,0.08627,0.1041,0.1256,0.1612,0.2874,3034.46657128091,4110.44713559544,5201.4588975075,6522.61513140493,7876.93992643237,9571.52537031426,11389.7819060145,14021.7085982273,18785.0772473186,2286.87652786162,3571.62573593756,4646.82427703449,5819.40914852185,7213.91410381174,8649.59607905352,10447.4697676057,12591.5355674238,16125.5605463676,29174.8122463821,0.3894766,0.392207718537293,NA,NA,0.2611135,0.263966039816826,1.78715372803282,6.19056984351258,2.38481915855194,0.249718756333198,0.258106175722108,0.288337384176689,0.350721413645198,0.120961912087561,0.232000379378359,0.369478158766994,0.699203142866555,0.258106175722108,0.263966039816826,0.263966039816826,0.263966039816826,0.263966039816826,0.83752183690361,2001,0,1,1,1,1,0,401,120,0,0,16032,15020,128775,854195,2076809,3348169,0,0.248982761298338,0.233266035098618,1.99992234819071,13.2659574468085,32.25359527877,51.9982761298338,0,0,0.2489778,16032,0.4822543,31052,2.482172,159827,15.74813,1014022,32.24939,2076538,45.47524,2928151,67.74641,4362191,81.49426,5247415,0,0.00053067912,0.0048229792,0.031726343,0.4034787,1.6073175,3.556822,9.291801,16.828856,0.2247211978,0.5459503719,1.0246444452,0.73988756881089,1.32814111501693,1.60147811171087,1.81137359594392,2.61745966631072,5.05572702341422,7.8764685947939,13.7637741165063,20.6899129396339
"Israel",2005,"N","income",TRUE,"ISR:2005:N:i","ISR2005",0.4832613,0.2110685,33490,0.770400025,67.5326277292885,0.003551772,0.4832613,0.3400019,33490,2.3579131765,58.2703128296694,0.006653603,1.242087,0.5262164,86078,6.146207552,58.978178884516,0.01066866,5.996377,1.608701,415555,32.294672575,29.6162201469002,0.02635133,19.737,6.648218,1367794,242.659957,34.192564928565,0.09893016,33.48527,13.44995,2320563,736.3847625,40.3430590042503,0.2067532,47.24508,20.3567,3274131,1486.0391,43.1428376640748,0.3239322,67.23784,32.93671,4659650,3606.569745,48.9877725714239,0.5567239,80.7448,43.34063,5595695,6327.73198,53.8025344491044,0.7702737,14.98034,4.764465,1038153,147.6436236525,32.4234302323316,0.07081355,21.73817,7.475854,1506477,289.786528602,34.8397593178584,0.1114511,27.98438,10.38082,1939346,482.71851082,37.4551407639583,0.1566604,837.2159,837.2159,645.9991,644.097084783481,4.253677,6930100,0.01777,0.0308,0.04263,0.05602,0.06892,0.08475,0.104,0.1281,0.1665,0.3005,2452.78466360753,3664.48645142019,4927.65077487522,6196.77346249813,7729.16501740177,9372.45091576778,11529.2080297771,14299.6363439699,19804.919450511,1731.36797993544,3079.39251431393,4264.87987869645,5615.7323608037,6903.35760931921,8497.86601196322,10422.8907715134,12832.2186380969,16644.2540499239,30473.9481854339,0.4178791,0.420529412332834,NA,NA,0.3188672,0.316715728417593,2.07427506862093,8.07446317826455,2.56236209291966,0.287147169991955,0.28948120312966,0.318113800538175,0.382870529704151,0.138420241418828,0.271462171706909,0.451168527156533,0.82653497518516,0.28948120312966,0.316715728417593,0.316715728417593,0.316715728417593,0.316715728417593,0.875066317148765,2005,0,1,1,1,1,0,401,120,0,33490,0,52588,329477,952239,2270450,3291856,0.483254209895961,0,0.758834648850666,4.75428925989524,13.7406242334165,32.7621535042784,47.5008441436632,0.4832613,33490,0.4832613,33490,1.242087,86078,5.996377,415555,19.737,1367794,33.48527,2320563,47.24508,3274131,67.23784,4659650,80.7448,5595695,0.002110685,0.0064600361,0.0168389248,0.088478555,0.6648218,2.0174925,4.07134,9.881013,17.336252,0.4045030785,0.7939356948,1.322516468,0.675326277292885,1.10713594376372,1.88730172430451,1.62889210807951,3.4192564928565,6.05145885063754,8.62856753281496,14.6963317714272,21.5210137796418
"Israel",2007,"N","income",TRUE,"ISR:2007:N:i","ISR2007",0.2467166,0.07553459,17714,0.2757012535,63.0879540891345,0.0009017811,0.4918124,0.1652933,35313,1.1463090355,65.0117254534906,0.002573637,0.984468,0.3353755,70686,3.91718584,44.0038580554773,0.005537263,4.748112,1.250081,340919,25.095376075,29.5315624595836,0.01824621,17.22228,5.445193,1236577,198.7495445,32.3729719022944,0.0777229,30.48847,11.75285,2189103,643.4685375,38.6153636801707,0.1746937,42.99687,17.94319,3087218,1309.85287,41.850405894669,0.278868,63.24359,29.81638,4540953,3264.89361,47.1624138142148,0.4932742,77.24033,40.05589,5545933,5848.15994,51.9243013883885,0.6959555,14.98115,4.638626,1075662,157.45815957,31.5640441444749,0.06600452,22.49255,7.435672,1614988,315.369156536,33.547360000379,0.1072311,28.21945,10.41648,2026185,530.00091888,37.1635649417077,0.1532111,903.4602,903.4602,706.8923,703.938165418351,4.253677,7180100,0.01829,0.03122,0.04276,0.05688,0.0704,0.08646,0.1044,0.1291,0.1658,0.2947,2766.90714169659,3965.42143845426,5362.80668368631,6892.56695075476,8447.25798502021,10274.5919755893,12492.4009507448,15558.0160477628,20968.9885033539,1921.23679018553,3375.20694337655,4614.51596293058,6148.69285224343,7614.91552952652,9349.58238332948,11283.13383321,13954.8008145202,17898.1323125339,32255.0065781438,0.4109863,0.413655367830057,NA,NA,0.304548,0.309777333120489,2.00844983913941,7.57849375837613,2.48234261822462,0.283300396494515,0.285332832284815,0.31106255821937,0.367366912258057,0.136634003581386,0.266389711246984,0.428050189096795,0.771377758679816,0.285332832284815,0.309777333120489,0.309777333120489,0.309777333120489,0.309777333120489,0.857166159222419,2007,0,1,1,1,1,0,401,112,0,17714,17599,35373,270233,895658,2639147,3304376,0.246709655854375,0.245108006852272,0.492653305664266,3.76363838943747,12.4741716689183,36.7564100778541,46.0213088954193,0.2467166,17714,0.4918124,35313,0.984468,70686,4.748112,340919,17.22228,1236577,30.48847,2189103,42.99687,3087218,63.24359,4540953,77.24033,5545933,0.0007553459,0.0031405727,0.010732016,0.068754455,0.5445193,1.7629275,3.588638,8.944914,16.022356,0.431392218,0.8640250864,1.452057312,0.630879540891345,1.23522278361632,1.40812345777527,1.6242359352771,3.23729719022944,5.79230455202561,8.3700811789338,14.1487241442644,20.7697205553554
"Israel",2010,"N","income",TRUE,"ISR:2010:N:i","ISR2010",0.2276784,0.039418,17357,0.1438757,78.0294714378008,0.0004328348,0.2276784,0.128594,17357,0.89179939,75.0436978793126,0.001894197,0.9984564,0.2760791,76118,3.224603888,41.6057953087149,0.004333583,4.229518,1.103712,322442,22.1570184,29.3557492928524,0.01580741,17.23083,5.420093,1313610,197.8333945,32.0132809864563,0.0758487,30.23502,11.58944,2304997,634.52184,38.7107561805973,0.1712122,41.49708,17.59065,3163571,1284.11745,42.608810164074,0.272831,61.23547,28.92316,4668347,3167.08602,47.395019912114,0.4793055,75.97645,38.97143,5792141,5689.82878,51.3802061695438,0.6771277,16.24421,5.022513,1238394,177.088785867,31.5385862754455,0.07006722,23.24943,7.989671,1772444,351.9889507405,34.8982947479522,0.1140643,28.74945,10.94912,2191743,578.68289024,38.5039648619115,0.1608339,950.5062,950.5062,734.2944,731.02737431154,4.253677,7623600,0.0176,0.02947,0.04137,0.05518,0.06946,0.0855,0.1032,0.1258,0.1617,0.3107,2684.27020709699,3959.20230229676,5435.53046152207,7074.40429381632,8772.32849173848,10664.3006281222,12915.6431221332,15815.7824445886,21432.1285891297,1950.16727959549,3347.03598301135,4700.26877399419,6274.80946794184,7905.58859660698,9724.7371607644,11740.4428888863,14315.2921192961,18357.4405429287,35744.9611869747,0.4252702,0.427844894755031,NA,NA,0.3276158,0.320090572475232,2.19667790143598,7.98434097002042,2.44315162266368,0.295411544214465,0.301866017837803,0.338366336898054,0.420180392299169,0.142251523328784,0.273916729063638,0.429712851419405,0.748639271684129,0.301866017837803,0.320090572475232,0.320090572475232,0.320090572475232,0.320090572475232,0.916711941996142,2010,0,1,1,1,1,0,401,106,0,17357,0,58761,246324,991168,2955253,3354737,0.227674589432814,0,0.770777585392728,3.23107193451912,13.0013117162495,38.7645338160449,44.0046303583609,0.2276784,17357,0.2276784,17357,0.9984564,76118,4.229518,322442,17.23083,1313610,30.23502,2304997,41.49708,3163571,61.23547,4668347,75.97645,5792141,0.00039418,0.002443286,0.0088345312,0.06070416,0.5420093,1.738416,3.51813,8.676948,15.588572,0.4851747558,0.9643532897,1.585432576,0.780294714378008,1.42583025970694,1.33138544987888,1.61456621110688,3.20132809864563,5.8066134270896,8.5217620328148,14.2185059736342,20.5520824678175
"Israel",2012,"N","income",TRUE,"ISR:2012:N:i","ISR2012",0.1793344,0.0750196,14186,0.27382154,79.7385033609157,0.0009717038,0.4891973,0.2663638,38698,1.847232953,71.4477914563455,0.004020918,0.9497105,0.4736501,75127,5.532233168,55.7254619261099,0.007952565,4.486648,1.300862,354916,26.11480465,32.5889910107113,0.0203863,14.48873,4.933684,1146131,180.079466,34.8556138389165,0.07343831,26.99359,10.28308,2135328,562.99863,38.3187466357974,0.156806,38.49117,15.92768,3044844,1162.72064,41.5027725043915,0.2505447,57.74255,26.76142,4567724,2930.37549,46.3628497638814,0.4442482,72.49646,36.41412,5734832,5316.46152,50.3310327799943,0.6313042,15.23493,5.235162,1205159,197.006998803,34.7558328664597,0.078005,21.99013,7.945187,1739529,373.8091305695,36.5990212297257,0.1196637,28.23795,10.80956,2233763,610.36721018,38.6863304265302,0.1653242,997.3143,997.3143,784.2116,781.852611997212,4.253677,7910500,0.01685,0.03085,0.04314,0.0562,0.07096,0.08665,0.1058,0.1291,0.1646,0.2958,2875.82324802036,4381.27581214432,5909.00543847029,7502.86440489072,9382.23134396654,11398.41592641,13918.7060713319,17081.8331077579,22871.4878573857,1955.37111895909,3675.45349848944,5143.17817693093,6707.75452959252,8471.07730851962,10344.5066853155,12636.7541320718,15400.4481585542,19613.4306937391,35729.7416978278,0.4134679,0.416037082511535,NA,NA,0.3155183,0.322550831247141,2.04383009303265,7.95302279899496,2.43774503301858,0.287517123960848,0.287798914292473,0.314127323107503,0.374212591745049,0.138591930944754,0.275700886156087,0.495146722885347,0.910691731037802,0.287798914292473,0.322550831247141,0.322550831247141,0.322550831247141,0.322550831247141,0.865115705261498,2012,0,1,1,1,1,0,401,101,0,14186,24512,36429,279789,791215,3342776,3421593,0.179331268567094,0.309866632956197,0.460514506036281,3.53693192592124,10.0020858352822,42.2574552809557,43.2538145502813,0.1793344,14186,0.4891973,38698,0.9497105,75127,4.486648,354916,14.48873,1146131,26.99359,2135328,38.49117,3044844,57.74255,4567724,72.49646,5734832,0.000750196,0.0050609122,0.0151568032,0.07154741,0.4933684,1.542462,3.185536,8.028426,14.565648,0.5397452022,1.0241346043,1.672238932,0.797385033609157,1.35750803767056,1.78321478163552,1.79239450558912,3.48556138389165,5.74781199536961,8.3005545008783,13.9088549291644,20.1324131119977
"Israel",2014,"N","income",TRUE,"ISR:2014:N:i","ISR2014",0.2295319,0.07184515,18858,0.2622347975,72.5187261615492,0.0008617352,0.4924324,0.1501325,40457,1.0411688875,75.5077460365197,0.002371178,0.9852007,0.3346057,80941,3.908194576,51.8897751915575,0.005429508,3.472693,1.049672,285306,21.0721654,35.0417055778699,0.01590089,12.49074,4.090289,1026202,149.2955485,33.4604345299951,0.05996732,23.24513,8.614969,1909750,471.66955275,37.606736857394,0.1301781,33.99605,13.62233,2793013,994.43009,40.2368573908943,0.2118182,52.99527,23.72582,4353932,2597.97729,44.6752538556971,0.3873118,69.49835,33.19986,5709776,4847.17956,47.8193144624025,0.5634056,15.23595,5.236335,1251740,216.35488953,35.0067620688281,0.07718768,21.24285,7.800404,1745249,402.87136559,37.1445020220504,0.1172477,27.48035,10.55391,2257703,654.09968007,38.6246681395074,0.1614197,1058.822,1058.822,861.0336,856.254522140189,4.253677,8215700,0.01742,0.03233,0.04554,0.05887,0.07319,0.08954,0.1061,0.1293,0.1654,0.2824,3232.96952157471,4983.57513515927,6587.6529511485,8323.65424380558,10275.0542656823,12371.5185678806,14722.8659501929,18260.6963236878,24160.1109773289,2143.39465937624,4087.52071761697,5767.14302053951,7464.68683343135,9272.01249635742,11353.266052361,13449.0520027176,16373.5703358517,20927.5023144572,36220.491567291,0.3975749,0.40020527873323,NA,NA,0.2922531,0.302406718293794,1.86101658000775,7.47304013109318,2.35133658203845,0.268242849343785,0.265531909819847,0.284429748848068,0.328899220716677,0.129624285532888,0.26096257628448,0.470742262156091,0.893381758959083,0.265531909819847,0.302406718293794,0.302406718293794,0.302406718293794,0.302406718293794,0.811047743004907,2014,0,1,1,1,1,0,401,95,0,18858,21599,40484,204365,740896,3861768,3327730,0.229536132039875,0.262899083462152,0.492763854571126,2.48749345764816,9.01805080516572,47.0047348369585,40.5045218301545,0.2295319,18858,0.4924324,40457,0.9852007,80941,3.472693,285306,12.49074,1026202,23.24513,1909750,33.99605,2793013,52.99527,4353932,69.49835,5709776,0.0007184515,0.0028525175,0.0107073824,0.05773196,0.4090289,1.29224535,2.724466,7.117746,13.279944,0.592753122,1.103757166,1.792053918,0.725187261615492,1.43464717469387,1.66047280612984,1.92729380678284,3.34604345299951,5.6410105286091,8.04737147817886,13.4025761567091,19.127725784961
